,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X002460.SZ,X600188.SH,X600585.SH,X002466.SZ,X000792.SZ,X601898.SH,X600019.SH,X002271.SZ,X600111.SH,X600011.SH,X600660.SH,X600010.SH,X000877.SZ,X000708.SZ,X000301.SZ,X600547.SH,X601600.SH,X600886.SH,X600795.SH,X600176.SH,X600426.SH,X600362.SH,X000786.SZ,X600096.SH,X000983.SZ,X600803.SH,X000723.SZ,X000408.SZ,X600141.SH,X002080.SZ,X300073.SZ,X601991.SH,X600219.SH,X601699.SH,X600486.SH,X600801.SH,X002192.SZ,X300037.SZ,X600027.SH,X002353.SZ,X000683.SZ,X002497.SZ,X002407.SZ,X000959.SZ,X600348.SH,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299252218041197,0,0,0,0,0,0.0169150437380226,0,-0.124353188024833,0.0909433077681876,0.147662570600803,0,0,0,0,0,0,0,0,0,0.0100392323201114,0,0,0,0,0,0,0,0,0,0.234721313664986,0,0,-0.00247212211474648,0,0,0,0,0.0107267993633441,0,0
X601088.SH,0,0,0,0,0,0.183300601681597,0,0,0.0181750566775534,0.0985067382952815,0,0,0,0.0115687057000712,-0.164827712226195,0,0,0,-0.0394279906235636,0,0,0,0,0,0,0,0,0,0.0326494045456284,0,0,0,0,0,-0.0208726987488452,0,0,0.122783629406704,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00854097798205766,0,0,0,0,0,0,0
X600028.SH,0,0.0375657881311485,0,0.0120664254435283,0,0,0,0,0.00611288166269665,0,0,0,0,0,0,0,0,0,0,0,0.164641908248601,0,0.0643553590624897,0,0.0129147042434491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670371555008528,0.00698357355411362,2.16840434497101e-19,0,0,0,0,0,-0.0127022447053645,-0.00151685486832477,0,0,0,-0.00931555125305007,0,0
X600309.SH,0,0,0,0,0,0.0334414468524929,0,0,0,0.0490475404606927,0,0,0,0,0,0,0.239530702319789,0.0001402968251833,0,0,0,0,0.0803132233861932,0,0,0,0,0.042173475710941,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280589307984039,0,0.143913158034615,0,0,-0.00129569233361759,0,0,0,0,0,-0.0178914064883616,0,0,0,-0.00902222873579721,0,0
X002460.SZ,0,0,0,0,0,0,0,0.326452956223707,0,0,0,0,0.162887010341654,0,0,0,0,0,0.0268709579100463,0,0,0,0,0,-0.0430934997481855,0,0,0,0,0,0,0,-0.0244618203695524,0.0241878077726757,0,0,0,0.0654365453300002,0,0,0.0412850874161663,0,0,-0.0760640387600957,0,0.152650046335915,0.12339811407333,0.0724724463148291,0,0,0,0.0126102032096948,0,0,0,0,-0.0202024784608348,0,0
X600188.SH,0,0.339616759393537,0,0,0,0,0,0,0,0,0,0,0,-0.180230612921405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17892270806794,0,0,0,0,0,0.00749881169590841,0,0,0,0,0.166710746626364,0.204037008098263,0,0.0551972931195868,-0.0309922719103349,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,-0.0457837397569831,0,0,0.151646524191269,0,0,0,0,0,4.33680868994202e-19,0,0.15029078493211,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0291417913544713,0.0154757696128366,0,0,0,0.38147681337634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00487537888141055,0,0
X002466.SZ,0,0,0,0,0.656640810057773,0,0,0,0,0,0,0,0,0.037444867215065,0,0,0,0,0,0,0,0,0.0166911400152022,0,0,0,0,0,0.0102940826693657,0,0,0,0,0,0,0,0.0333442621585954,0,0,0,0.0972750763954013,0.00811834292017864,0,0,0,0.132729725811282,0,0,-0.04359693239542,0,0,0.0200892609955127,0.033637984028598,0,0,0,0,0,0
X000792.SZ,0,0,0,0.0216478792700539,0.139883302235899,0.137015093220353,0,0,0,0,0,0,0,0,-0.00901346518444257,0,0,0,0,0,0,0,0,0,0,0,0.0679146852693971,0,-0.0472036070632179,0,0,0.396038466254754,0.0722755997041815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0.365002538464862,0,0.056789373297356,0,0.0308203827684397,0,0.105755059579608,-0.0236476811603557,0,0,0,0,-0.100469713651525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865620226486542,0.246869866090999,0.0440773976205277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052739508591752,0.0561626676567391,0,-0.00928251255556363,-0.0515226029042268,0,0,0,0.0167543681792796,0,0
X600019.SH,0,0,0,0,0,0.0518367333162487,0,0,0,0,0,0.0445062938694065,0,0,0,0,0,0,0,0,0.137544536433649,0,0,0,0,0,0,0,0,0,0.0413942190841414,0,0,0,0,0,0,0.00330458228085414,-0.0219178244233282,0,0,0,0,0.0515264709980097,0,0.0235872850721003,0,0.167021567720778,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.157136117385074,0,0,0,0,0,3.46944695195361e-18,0,0.170257188802842,0,0,0.0556866447717995,-0.00452823837311236,0,0,0,0,0,0,0,0.574225954194037,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0501967988915616,-0.0487374203923922,0,0,0.192818750784953,0,0,0,0,0.0196449756722369,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.001448931925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111152199251562,0.117563031853422,0,0,0.10092273133341,0,0,0,0,0,0,0.292546106808125,0,0,0,0.331891186791949,0.0535533380639703,0,0,0,0,0.0587120918516373,0.11830048180537,0,0,0,0.146832846720691,0,0
X600011.SH,-0.911930208525509,0,0,-0.0268039238130799,0,0,0,0,0.0874229013770121,0,0,0.00682531182470638,0,0,0.0835867867529055,0,0,0,-0.163350987885638,0,0.170596002058749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0662282767620694,0,0,0,0.274942864346763,0.717892875283545,0,0,0.132744737273009,0,0,0,0,0,-0.0729061540389273,0,0,0,0,-0.057470472451817,0,0
X600660.SH,0,0,0,0,0,0,0,0.0141562714631423,0.0443030605938294,0.0153771214619436,0,0.160699369771558,0,0,0,0,0,0.0963188272806133,0,0,0,0,0.115187820401576,0,0,0.166563742924172,0,0,0,0.0368031892317253,0,0,0,0.275000476288645,0.0982841226939513,0,0,0,0,0,0,0,0,0,-0.207364057997539,0,0.00534925787405071,0,0,0.0537331268447964,0,-0.0152024184909716,-0.0847953859748099,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.432472860261678,0,0,0,0,0,0.0862449062444548,0,0,0,0,0,0,0,0.0176542651913695,0,0,0,0.298536797561244,0,0,0,0,0,0,0,-0.0356091245847499,0,0,0,0,0,0.0651759702056408,0,-0.0933188753015282,0,-0.0332406984219151,0,0,0,0,0,0,0,0.149942509128505,0,0
X000877.SZ,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.0984753352684271,0.0170385605278514,0.0326566053112568,0,0,0,0.0434697961838886,0,0,0,0,0,0,0.0453935654110028,0,0,0.085427780235937,0,0,0,0,0,0,0,0.0750403236961373,0,0,0,0,0,0,0,0.00490254146169643,0,0,0,0,0,0,0,0.0186037720759603,-0.00553551226822491,0,0,0,-0.0155050715950286,0,0
X000708.SZ,0,0,0,0,-0.0333616731692785,0,0,0,0,0,0,0.0979483158608182,0,0,0,0,0,0,0.131743001354489,0.0320223184625339,0,0.222108130594773,0,0,0,0,0,0.0301321174843512,0,0,0,0,0,0,0,0,0,0.144246628678979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059296842933695,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00400244831694112,0,0.27298313355051,0,0,0,0,0.125253914478899,0,0,0,0,0,0,0,0,0,0.161400715085922,0,0,0.0677748120595022,0,0,0,0,0,0,0.121374885701025,0.262739075365249,0,0,0,1.35525271560688e-20,0.0418368338165345,0,0,0,0,0,0,0,0,0,0.0536453703661614,0,0
X600547.SH,0,0,0,0,0,0.0039571927445929,0,0,0,0,0,0,0,0,-0.00328975681904044,0.0250880182516018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198972110744242,0,0.246864826136748,0,0,0,0,0.116651042148871,0,0,0,0,0,0,0,0.073857209013508,0,0,0.0400000607822934,0,0,0,0.0255116133821486,-0.0805129014137757,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0232083705283096,0,0,0,0,0,0,0,0,0,0.0183948025788253,0,0,0,0,0,0,0.0242682887165005,0.25183936831947,0,0,0,0,0,0,0,0.00625409580475998,0,0,0.406518755777498,0,0,0,0,0.0714965609838274,0,0,0.169155624362899,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.0668752241240202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153468886923203,0,0,0,0,0,0,0,-0.00555222065019129,0,0,0.00691429545188508,0,0.0270091403629997,0,0,0,0,0,0,0,0.0421374681771902,0,0,0,-0.0332877452129733,0.0218807761922204,-0.0323749840666268,0,0,-0.0632719163246915,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.105120012918194,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0651813007665057,0,0,0,0,0,0,0,0,0.277215685269859,0,0,0.030850969930444,0,0,0,0.118183503509409,0,0.127529332820842,0,0,0.0675320285960692,0,0,0,-0.00942178870505483,0.0296595935995626,0,0,0,0.0405220928219221,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.00223612251675987,0,0,0.0314276086667831,0,0,0.0313441153615106,0,0,0,0,0,0,0.0374125974975937,0,0.107205720166157,0.0417402900709913,0,0,0,0,0,0.0833349564063553,0,0,0,-0.0218583663496016,0,0.0957678663394285,-0.0682979989637808,0.104798248848415,0,0,0,0,0.0572065165534201,0,0,0,0,0.00868206937532334,-0.0587608394108294,0,0,0,-1.73472347597681e-18,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0.0751119210062351,0,0,0,-0.124880956095685,0,0,0,0,0,0.222748718618625,0,0,0,0,0,0.12353589383132,0.0838239647195022,0,0,0,0,0.21071808175679,0,0,0,0.24845708838436,0,0,0,0,0,0,0,0,0.0663520761093904,0,0,-0.0783671347905578,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33007307444916,0,0,0,0,0,0,0.0268228086650514,0.0819345304288901,0,0.0400418018903653,0,0,0,0,0,0,0.00952735820866633,0,0,0,0,0,0,0,0.12899046386649,0,0.00772950229250474,0.0723693635823111,0,0,0,0,0,0,0,0.00184983687322161,0,0
