,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X601898.SH,X600688.SH,X300072.SZ,X600547.SH,X601600.SH,X600795.SH,X600309.SH,X601991.SH,X600188.SH,X600660.SH,X600362.SH,X000709.SZ,X600886.SH,X600027.SH,X002466.SZ,X600157.SH,X600339.SH,X600111.SH,X000959.SZ,X000898.SZ,X600489.SH,X600008.SH,X601158.SH,X600299.SH,X002460.SZ,X600219.SH,X000883.SZ,X600352.SH,X000408.SZ,X600578.SH,X600160.SH,X000630.SZ,X000792.SZ,X600583.SH,X600176.SH,X000401.SZ,X000723.SZ,X000539.SZ,X000027.SZ,X000786.SZ,X002271.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0611896088254447,0,0.0664802240891997,0,0,-0.0319799074950514,0.0488046047932934,0,0,0,0,0.114571918228942,0,-0.0270026178626762,0,0,0,0,-0.0264355216055149,0,0,0,0,0,0,0,0,0,0.018464097255525,0,0,-0.053688205346033,0,0,0,0,0,-5.42101086242752e-20,0,0,0.110488468836684,0,0,0,0,0,-0.00831329179932987,0,0,-0.0140821583814373,0.00454350073284906,0,0,0,0,0,0
X600028.SH,0.111763326610034,0,0,0,0,0,0,0.014704346784432,0,0.0716207657174383,0.0466790193001788,0,0,0,0.0418160311299353,0,0,0,0,0,0,0,0,0,0,0,0,0.0768457694924997,-0.115593641170292,0,0,0,-0.0378502934102221,0,0,0.00358374972832423,0,0,0,0,0,1.35525271560688e-20,0,-0.00718080268166043,0,0,0,0,0,0,-0.00418837833157405,0.00139628617752894,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0943735693069915,0,0,0,0,0,0,0,0,0,0.0331036350648209,0,0.0243551428024877,0,0.0926100111198043,0,0.0645269432565948,0,0,0,0,0,-0.0279626625600801,0.168813319215986,-0.0212080916875842,0,0,0,0,0,0,0,0,0,0,0,0,0.0124056185116195,0,-0.0606036800624328,0,0,0,0,0,0,-0.0122302591300744,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.16837144546121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0250739585295046,0.451803942199793,0.0491845017950762,0,0,0,0.0440470934874573,0,0,0,0,0.0298391806390392,0,-0.0434489675806172,0,-0.0280790498285766,0,-0.061312415595456,0,0,0,0,-0.0278395228841341,0,0,-0.0398249817307473,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405452995457931,0,0,0,0,0.117903457456787,0.000768476267404072,0.0917058374994016,0,0,0.111509596788749,0,0,0,-0.0626589038071898,0.086051088686062,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0356917340170703,0,0,0,0,-0.0747444236274314,0,0.0632670579336315,-0.0205195695609439,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.209195074883576,0,0,-0.0540630605815623,0.0125822846394044,0,0.0670722925873144,0,0,0,0.161143099580414,0,0,0,0,0,-0.199368190591522,-0.0688532324539557,0,0,0,0,0,0,-0.0297000794770305,0,-0.0547206918302478,0,0,0,0,0.150604902769438,0,0,0,0,0.0791146736125212,0,-0.00730369667172292,0.00557635868099821,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0226762142592495,0,0.0610860392099308,0,0,0,0,0,0,0.0210070440773851,0,0,0,0,0,0.0102107058160609,0,0.221006043056725,0,0.0491765190416857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462732769586459,0.178279996245971,0,0.112100126241887,0,0,0,0.0090269184965067,0,0,0,0,0,0,0
X601992.SH,0,0,0,-0.0140461204875881,0,-0.0619297632684115,0,0,0,0,-0.13916303513903,0,0,0,0,0,0,0,0.107126929512024,0.443981224084783,0,0,-0.127963542255994,0,0.266634935897252,0,0.000549474980616034,0,0,0.260938973423956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43668536495392,0,0,0,0.031825397242476,0.0885526422174187,0,0.00410350573023389,0.0496604294163012,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0188524222813663,0,0.0416294280147704,0,0,0,0.243191068914557,0,0,0,0.038750978855686,0,0.0564858883737063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139008268706652,0.268978949192651,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.00669817179464592,0,0,0,0,0,0,0
X600688.SH,0,0.520990144967447,0,0.0394094499466565,0.142551335195718,0,0,0,0,0,0,0,0,0,0.0192857972377425,0,0,0,0.0461052471958405,0,0.00204277176591506,0,0,0.198935062199926,0,0,0,0,0,0,0,0,-0.092994346684334,0,0.0257798528831155,0,0,0,0,0,-0.0700705448491291,0,0,0,0,0,0,-0.0119555176572892,0,0,-0.0101391712302542,0.00758525493829102,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.754639656120686,0,0,-0.119947607752847,0,0,0,0,0,0,0.150811837086708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139427265849587,0,0,-0.293502588396157,0,0,-0.1507162657681,0,0,-0.0908231238324198,0,0,-0.126168574494676,0,0,0,0.27023427980758,0,0,0.453260666708506,0,0.079991824305391,0.0496408373449641,0,0,0,0,0,0
X600547.SH,0,0,0,0.0233311745318907,0,0.060649918425174,0,0,0,0,0,0,0,0,-0.143441564311427,-0.101000341927379,0,0,0,0.0288165104204753,0,0,0,0,0,0,-0.0220635291423482,0,0.0792952829187143,0,0,0,-0.0998318617750173,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,-0.00114375891809659,-0.0195685150801962,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0706419206591543,0,0.0863558407675167,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.470534101318949,0,0,0.238142279049558,0.0266510939324861,0,0.134109087239667,0,0,0,0,0,0,0,-0.0691800436277311,0.0325395752099709,0,0,-0.0430051660910069,0,0,0,0,0,0,0,0,0,0,-0.0084522587761163,0,0,0.00742549941795292,0.0169119691495456,0,0,0,0,0,0
