,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X600011.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600547.SH,X601898.SH,X601600.SH,X600111.SH,X002271.SZ,X000708.SZ,X600660.SH,X000301.SZ,X600010.SH,X600886.SH,X000877.SZ,X600426.SH,X600362.SH,X600795.SH,X600803.SH,X601699.SH,X600176.SH,X000983.SZ,X600489.SH,X600027.SH,X601991.SH,X000786.SZ,X600160.SH,X000807.SZ,X600995.SH,X000629.SZ,X002080.SZ,X600219.SH,X600378.SH,X300037.SZ,X000723.SZ,X000933.SZ,X000932.SZ,X600096.SH,X000408.SZ,X600688.SH,X000831.SZ,X600157.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.196936216040188,0,0,0,0,0,-0.078480463027639,0,0,0,0,0,0.0919425079539034,0,0.0579814836887692,0,0,0,0,0,0,0,0,0,0,0.0657670130877053,0.0530413977832456,0,0,0,0,0.0760457587150483,0,0,0,0,0,0,0,0,0,0,0,-0.00597956301592131,0,0.0750136097181112,0,0,0,0,0.0395313987630845,-0.0391793843743167,0,0,0,0,0,0
X600028.SH,0.368178194670281,0,0.220904824692663,0.0685941034540349,-0.080900271095137,0,0,0,0,0,0,0.0732340820169994,0.123371107269193,0.103446263206787,0,0,0,0,0,0,0,0,0.125211913826459,0,0,0,0,0,0,0,0,0,-0.0517759940142023,-0.0727302700314702,0,0,-0.0705315104865082,0,0,0.0162506923733744,-6.93889390390723e-18,0,0,0.0488354376705508,0,0,0,0,0,0,0,0,-0.0271915183870856,0,0,0,0.148143114023159,0,0
X601088.SH,0,0.253805792199063,0,0,-0.12541166093739,0,0,0,0,0,0,0,0.0620602090758703,0,0,0.064604402380158,0,-0.158672183290467,0,0,0,0.00775836008626941,0,0,0,0,0.141264927179755,0,0,0,0,0.193247303864812,0.0213239991280078,0,0,0,0,0,0,0,0,0,0.178276820598111,0,0,0,0,0,0,0,0,0,0.0251581011275479,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.0578170835672722,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391017585198187,0.125859598302386,0,0,0.294069406541816,0,0,0,0,0,0,-0.0226123699498295,0,0.114458396811611,0,0,-0.0147736548126214,0,0.0071443373069534,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176409050132469,-0.0111790113625925,0,0,0,0,0,0,0
X600188.SH,0,0,0.652574736520261,-0.0485204459766665,0,0,0,0,0,0,-0.157868271700004,0,0,0,0,0.0301213496883359,0,-0.379011444746911,0,0,0,0,0,0,0,0,0.0753438291606978,0,0.169828184159807,0,0,-0.0497285067942557,0,0,0,0,0,0,0,0,0,0,0.191365843841069,-0.0974611673159205,0,0,0,0,0,0,0,-0.0169605821043329,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11753170180782,0,0,0.103758437974675,0,0,0.446583632833965,0,0,0,0,0,0,0,0,0.00374275227163621,0,0,0,0,0,0,0,0,-0.0282999847975412,0,0.00101509815765094,0.101756348597882,0,0.0515512998426707,0,0,0,0,0,0,-0.000580681619540919,4.33680868994202e-19,0,0,0,0,0,0
X600019.SH,0,0.207663345044114,0,0,0.0443958209506572,0,0,0,0,0,0,0,0.0742221329620826,0.106054821554005,0,0.0147740929513981,0.0261516178151621,0,0.156087992422912,0,0,0.220882795328491,0,0,0,0,0,0.116092804181586,0,0,0,0,0,0,0,0,0,-0.102382459399767,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.0131287320407852,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137508895908175,0,-0.139217993017172,0,0,0,0,0,0,0.44528592647613,0,0.0435319735881589,0,0,0,-0.128607339179994,0,0,0.0802395258837057,0,0,-0.0307592319435878,0,0,0,0,0,0,0,0,-0.00422692083429749,0.0132092304592596,0,0,0,0,0,0
X002460.SZ,-0.103535142516267,0,0,0,0,0,0,0,0,0.719685363655938,0,-0.0237407310803172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000829852344010148,0,0,0,-0.026550555040101,0,-0.0239449229195442,-0.0605200659702064,0.130875330848268,0,0,0,0,0,0.00912134417697288,0,0,0,0,0.0384728250553296,0,0,0,0,0,0,-0.017276394633607,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.529516988242718,0,0,0,0,0,0.135228797755384,0,0,0,0,0,0,0,-0.0818869040969324,0.0210992617390456,0,0,0,0,0,-0.0150464141435886,0,0,0,0,0,0,0.0585288662807737,0,0,0.0606856516064516,0.0940908507995673,0,0,0,0,0,0,0.0217754118004339,0,0,-0.0646169741480086,-0.0117725144572446,0.00606965294972365,0,0,0,0,0,0
