,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X601158.SH,X600299.SH,X600188.SH,X600583.SH,X601992.SH,X600309.SH,X000027.SZ,X000630.SZ,X000539.SZ,X000709.SZ,X000898.SZ,X600021.SH,X000883.SZ,X600660.SH,X600352.SH,X002470.SZ,X600098.SH,X600623.SH,X601918.SH,X000792.SZ,X600489.SH,X600863.SH,X600307.SH,X600547.SH,X600022.SH,X300072.SZ,X600578.SH,X600808.SH,X600008.SH,X000629.SZ,X000060.SZ,X002004.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.540878410587018,0.124493290458172,0,0,0,0,0.0159745938083293,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023072152470448,0,0,0,0,0,0,0,0,0,0,0,0,0.0127890583073918,0.111190933674422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168926213669173,-0.0301388474876309,0.0607747879169887,0.0344237025842397,0,0,0,0
X600028.SH,0.247941390931893,0,0.236293024087443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459313134911809,0,0.136168992241771,0,0,0.0836007131907252,0,0,0,0,0.0512659753348191,0,0,0,0,0,0,0,0,0.00799713758182721,0,0,0,0,0,0.0364492930218712,0,0,0,0,0,0,-0.00638423576693464,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.148002380128168,0,0,0,0,0,0.313379800693851,0,0,0,0,0,0,0,0.15417672313038,0.223683441340316,0.0155310837100952,0,0,0,0,0,0,0,0,0,0,0,-0.0567481508813833,0,-0.0428448138307003,0,0,0,0,0,0,0.0508746957438744,0,0,0.0223239863151241,0,0,0,0,-0.0140169664955395,0.0199171422386499,0,0,0,0,0,0
X600011.SH,0,0,0.150718221056309,0,0,0,0,0,0,0,0.0174094082237662,0.406653599081,0.0775706926355917,0,0,0,0,0,-0.0480896622088047,0.0195362802477966,0,0.136907522404205,0,0,0,0,0,0,0,0.0808589746582895,0,0,0.0955614679013927,-0.0475272233554073,0,-0.0232545444755554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00892703839310444,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0582121771031039,0,0,0,0,0,0,0,0,0.0205205475584487,0,0.0140804571040465,0,0.239284359454901,0,0,0,0,0,0.128907106419163,0,0,0,0,0,0,0,0,0,0,0.00618021178324409,0,0,0,0,0,0,0.149947723209557,0,0,-0.0269479528072447,0,0,0,0,0,0,0
X600019.SH,0,0,0.121666165416715,0,0,0,0,0,0,0,0.0226809459067063,0,0,0,0,0,0,0,0.0892142324021007,0,0,0,0,0.0515625258189732,0,0,0,0.0130218890701294,0,0,0,0,0,0,0,0,0,0,0,0.0546484647161216,0,0,0,0,0,0.231353872445303,0,0,0,0,-0.0576095491945061,0,0,0,0,0,0,0
X600585.SH,0,0,0.0793046779746442,0,0.0701192558364047,0.157124317557861,0,0,0,0,0,0,0,0.05679528053907,0,0,0,0.0455739934595239,-0.0114113800684072,0,0,0,0.408698999487462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00899460735986478,-0.00238925097779188,0,0,0,0,0,0
X601898.SH,0.0606266407034281,0,0,-0.0244605416340875,0,0,0,0,0,0.357583944218658,0,0,0,0,0.075936891784649,0,0,0.0795177985800145,0.0918778575990274,0,0.0297077819307374,0,0,0.0341913371359055,0,0,0,0,0.224709613908534,0,0,0,0,0,0,0.050164732394622,0,0,0,0,0,-0.0637574456082515,0,0,0,0.0192563044865589,0,0,0,0,-0.0543729918268274,0.0667918744755484,0,0,0,0,0,0
X600795.SH,0,0,0.0698179415251335,0,0,0,0,0,0,0,0,0.117144384967704,0.323640611592092,0,0,0.0309252360737874,0,0,0,0,0,0.118203838092907,0,0.0196152023939611,0,0,0,0,0,0.00629038298270225,0,0,0,0,0,0,0,0,0,0.0246062877107578,0,0,0,0,0,0.0328856275062429,0,0.090435212975979,0.022164611120825,0,-0.0128105996135513,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.224682334658423,0,0,0,0,0,0,0.153064379325566,0,0,0.119459476316164,0,0,0,0,0,0,0,0,0,0,0.0195581070071015,0,0,0,0.0480544024489987,0.121945673711988,0.0456096669764361,0,0,0.0719655161906579,0,0.0890757688942042,0,0,0,0,0,0.00275017383798784,0.0673863049941578,0,0,0,-0.000890388329163752,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.232254999437121,0,0,0.206107481912835,0,0.358443046577083,3.46944695195361e-18,0,0,0,0,-3.46944695195361e-18,0.0607807505700363,0,0,0,0,0,0,0.289992845288025,0,0,0,-0.0062793141801448,0,0,0,-0.0619437845749088,0.0735040829335563,0,0,0,0,0,0
X601991.SH,0,0,-1.73472347597681e-18,0.115068510056379,0,0,0,0,0,0,0.0842330862847468,0,0.254427434676136,0,0,0,0,0,0,0.0286774716225612,0.0864655564641666,0.0704533203381614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129737216630061,0,0,0,0,0,0.0451736423589762,0.0628350576176242,0,0,0,0,0,0,-0.00677771161815129,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.0551636266548733,0,0,0,0,0,0,0.142576047345281,0.216540426633799,0,0,0,0,0,0,0,0,0,0.041735762634809,0,0,0,0,0,0.159665027963293,0,0.0579076565648926,0,0,0,0,0,-0.0401855193822,0,0,0,0,0.0555113203790902,0,0,0,0,0.178972970727337,0,0,0,0,-0.0215690580152834,0.0299791211695085,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,-0.0853888934042096,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.610300372658252,1.39055057448,0,0,0,-0.314954064759035,0,0,0,0,0,0,0,0.0610203448821547,0,0,0.653980586578354,0,0,0,0,-0.547885402180144,0,0,0,0,0,0,-0.323183518436326,0,0,0,-0.290761954653692,0,0,0,0
X600157.SH,0,0,0,0,0,0,-0.0246585432208747,0,0,0.388970108374114,0,0,0,0,0,0,0,0.119420610314352,0,0,0,0,0,0,0,0,0.0321542917370088,0,0,0,0,0,0,0,0,0.102903677425082,0,0,0,0,0.0091264513664858,0.186342406820639,0,0,0,0,0,0,0,0,0.0260097127915605,-0.0942623346240363,0,0,0,0,0,0
X600111.SH,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0167425369437416,0,0,0,0,0,0.0500250604533241,0.101368694968862,0,0.269668250950974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00320039936440972,0,0,0,0.0657899661173965,0,0,0,0,0,0.163607496825852,0,0.0833645205756939,0,0,-0.00944771961570856,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.00566727571483638,0,0,0,0,0,0,0,0.0907184179275502,0.00962117234958939,0,0.0977037763707401,0,0.112376443640983,0,0,0,0,0.0420476050003638,0,0,0,1.73472347597681e-18,0,0,0,0.0583751049491907,0,0,0.109353866872873,0.00393713284783019,0,0,0,0,0.176625616760318,0,0,0,0,-0.0216107488867642,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.0977207370797145,0,0,0,0,0.0329403000634682,0,0,0,0,0,0,0,0,0.325176094980135,0,-0.00560549438371793,0,0,0,0,0,0,0,0,0,0.076640593788875,0,0,0,0,0,0,0,0.144214607829942,0,0,0.145567426478166,0,0,0,0.00666883912858741,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0.0153831509231651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.125989510598054,0,0,0,0,0,0.0541990650237725,0.0816821811816041,0,0,0,0.0849909540041329,0.0942332443560377,0,0.0384043640939167,0,0.141590015750594,0,0,0,0.0971984862337326,0,-0.0255345012454421,0.0868950280193189,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.125829316964329,0,0,0,0,0,0.137129503500658,0,0,0,0.0811750500106978,0,0,0,0,0,0,0.0456612496724731,0,0.0368199792595961,0,0.098854893444868,0,0.0610491208762872,0,0.14901511711942,0,0,0,0.110063366138057,0,0,0,0,0,0,0,0,0.0255678527008651,0,0,0,0,0,0,0,-0.0194023822266804,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0.245763653721357,0,0,0,0,0,0,0,0,0,0,0.0266045068884137,0,0,0.0577991478111046,0,0,0.0121619998098759,0,0,0,0,0,0,0,0,0,0,0.0278885559189737,0,0.187229866827574,0,0,0,0,0,0,0,0,0,0,0.102948006069009,0,0,0.00166641520453805,0,-0.0112064812315632,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.00312953275316991,0,0,0,0,0,0,0,0.0958608514109361,0,0,0,0,0,-0.0389112065457087,-0.0338646706529078,0,0,0,4.33680868994202e-19,0,0,0,0.483257248965199,0,0,0,0,0.329329699696521,0,0,0.0137390291696609,0,0,0.171160952811003,0,0,0,0,0,0,0,0,0,0,0,-0.037784378668609,0,0.0390749040191591,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.129680999255822,0,0,0,0.0637859204594913,0,0.0234804567418163,0.0745216638407011,0,0,0.198737708843593,0,0,0,0,0,0.0446863322923039,0,0,0.0755573261000622,0,0,0,0,0,0,0,0,0.047674011960687,0,0,0,0,0,0.12608405091,0,0,0,0,-0.0171202092686477,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.048387398784299,0,0,0,0,0,0,0,0,0,0.0541308727771638,0,0,0,0,0,0,0,-0.0920167840972999,0,0,0.542465930540645,0.220960266852629,0,0,0,0,0.0198715178580328,0.0332087863029637,0,0,0,0.102268460923166,0,0,0,0,0,0,0,0,0,0,0.0403591077703689,0.0133594488260001,0.143072376455091,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,-0.013505255410032,0,-0.0824090291273226,0,0.0569035085237214,0,0,0,0,-0.0439487684049358,0,0,0,0,0,0,-0.0564042571578804,0,0,0,0,0,0,0,0.0566915071000315,-0.030099377137176,0,0,0,-0.0808121498111189,-0.056374745645556,0,0,0,-0.0298131565766531,0,0,0,0.317237093613278,0,0.0385662437650609,0.0284480252958597,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.250077782871588,0,0,0.160302680262965,0,0,0,0,0,0,0,0,0.21251260675769,0,0,0,0,0,0,0.191216006954834,0,0.175316693798846,0,0,0,0,0,0,0,0,0,0.13360319929138,-0.200004208743615,0,0,0,0,0,0,0,0,0,0,-0.0396219914361284,0,-0.0325124896443335,0,0,0,0,0
X000709.SZ,0,-0.0312583933139852,0,0,0,0,0,0,0,0,-0.0266367706360764,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.300038225114846,0,0,0,0,0,0,0.136572174156074,0,-0.0833472130245381,0,0,0,-0.183654763643781,0,0,0,0,0,0,0,0.636458906373914,0.104771186130573,0,-0.0133641038961545,0,0,0.218166043259821,0,0,-0.130103508756164,0.220903569793579,0.108766664147118,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0706107424762357,0.323308756088441,0,0,0,0,0.0379456457533259,0,0,0,0,0,0,0,0,0.0741666921639139,0.0779878252885924,0.0862693040064147,0,0,0,0,0.0081471834619723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283305701575844,0.0313325817143932,0,0,-0.0405021304495759,0.0928647249119493,0,0,0,0,0,0
