,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601898.SH,X600188.SH,X002466.SZ,X601600.SH,X600660.SH,X600688.SH,X601991.SH,X600362.SH,X600795.SH,X002460.SZ,X600886.SH,X600547.SH,X600516.SH,X300072.SZ,X601992.SH,X600111.SH,X000898.SZ,X600176.SH,X600352.SH,X600027.SH,X000553.SZ,X000786.SZ,X600299.SH,X000792.SZ,X000709.SZ,X000825.SZ,X000408.SZ,X600426.SH,X002271.SZ,X600315.SH,X601158.SH,X601699.SH,X000830.SZ,X600489.SH,X000883.SZ,X600219.SH,X600808.SH,X600157.SH,X600623.SH,X000630.SZ,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.177467842314132,0.137170664914717,0,0,0,0,0,0.0628571931850425,0,0.0086080466600647,0,0,0,0,0,0,0,0.0968502617239818,0.118340411514647,0.0340345157465839,0,0,0,0.0392103583994962,0,0,0,0,0.0497032799866994,-2.16840434497101e-19,0,0,0,0,0.0294731878119487,0,0,0,0,0,0,0,0,0,0,0,0.00641921181218042,0,0.00431731441904843,-0.00565831622163977,0,0,0,0,0,0
X600028.SH,0.40272214721321,0,0.198488768558641,0,0,0,0,0,0,0,0,0,0.382333213097604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0473907828742607,0,0,0,-0.027572561042408,0.0879449058313364,0,0,0,0.0394308127497357,0,0,0,0,0,-0.0120427748156358,0,0,0,0,-0.0316062649850229,0.00258819134938196,0,-0.141746896737644,0,0,0,0
X601088.SH,0,0.121480150508762,0,0.113580797967472,0.114157132901731,-0.0892843571098932,0,0,0.100210172470819,-0.0186649064302713,0,0,0.490839729089512,0,0,0,-0.0356967843627721,0,0,0,0,0,-0.00632279415882111,0,0,-0.135966542397708,-0.0451889511350835,0,0,-0.0216724128755543,0,0,0,-0.0331405301036278,0,0,0,0,0.361925663936923,0,0,0,0,0,0,0,0,0,0,0.00929567993943316,-0.0299567237662476,0,0,0,0,0,0
X600019.SH,0,0,0.269858522011664,0,0,0,0,0,0.304559341731161,0,0,0,0,0,0,0,0,0,0,-0.0840086044845532,0,0,0,0,0,-0.0929742367426376,0,0,0,-0.0891854519264759,0,0,0.128269858832117,0,0,0,0,0,0,-0.111355459881056,0,0,0,0.192018031847668,0,-0.0355294811473819,0,0,0,0.0190266403136621,0,0,0,0,0,0,0
X600585.SH,0,0,0.520330614974047,0,0,0,0,0,0.0566499156367386,0,0.00414794630677233,0,0,0,0,0,0.00980659542296777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248651324023123,0,0,0,0,0.225935564940737,0,0,0,0,0.0778002698196969,-0.0606411265052534,0,0,0,0,0.0648234056476031,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.0463928321957139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409978770153329,0,0.05693081628288,0,0,0,0.506215719992293,0,0,0.0915511716232384,-0.0955347347933531,0,0,0,-0.0391040690346302,0.29466855325682,0,0,0.085986704317848,-0.0531942921871316,0.00447159230349196,0,0,0,0.00218173518348481,0.0524474159430056,0,0,0,-5.42101086242752e-20,1.73472347597681e-18,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,-0.00549011704989723,0,-2.16840434497101e-19,0,0,0.0316048755831027,0,0,0.0532989027587373,0,0,0,0.183129478471031,0,0,0,0,0,0.548804708798791,-0.0926319442664004,0,0,0,0,0,0,-0.0162367887659208,0,0.109670064175976,0,0,0,0,0,0,0,0.0700615207081564,0,0,0.252680323932405,0,0.0247155160295834,0.0237752973496555,0,0,0,-1.00277459575358,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0888158769033008,0,0,0,0,0,0,0,0,0,0,0.0169767780298972,0,0.0499750917174905,0,0.107255903020963,4.33680868994202e-19,2.16840434497101e-19,0,0,0.0229364175503645,0,0,0,0,0,0.0162275902527808,0,0,0,0.0183979425150986,0.0185785480384983,0,0,0.0369161101283124,0,0,0,0,0,0,0,-0.015478798503203,0,0,0,0,0,0
X600188.SH,0,0,0.574186198759387,0.151118736959642,0,-0.0361457299037262,0,0,0,0.266643772528207,0.0458510773921838,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279171788022504,0,0,0,0,0,0.0665096560961002,0,0,0,0,0,0,0,0.081965236484864,-8.67361737988404e-19,0,0,0,0,0,0,0,0.307299425077925,0,0,0.00237918617545022,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.0131668321061987,0,0,0,0,0,0,0,0.524931866052904,0,0,0.107136116346837,0,0,0.0598886300319117,0,-0.0677065812966385,0,-0.0586065597202086,0,-0.0151874519915721,0,-0.0190400992532624,0,0.0352007454253757,0,0.0450278861334617,0,0,0,0.0374140704100493,3.46944695195361e-18,0,0,0,0,0,0.00852417750734448,0,0,0,0,-0.00959640821925587,0,0,0,0,0,0
