,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X600547.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X601600.SH,X600795.SH,X600027.SH,X600362.SH,X600188.SH,X601992.SH,X000898.SZ,X002466.SZ,X600176.SH,X600111.SH,X600516.SH,X000709.SZ,X600352.SH,X002460.SZ,X600299.SH,X600489.SH,X000629.SZ,X600808.SH,X601158.SH,X600219.SH,X600801.SH,X300072.SZ,X000825.SZ,X000786.SZ,X000883.SZ,X000539.SZ,X000553.SZ,X600583.SH,X000408.SZ,X000301.SZ,X002110.SZ,X000792.SZ,X600339.SH,X002271.SZ,X600612.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.178775610772653,0.0258470951259051,0,0,0,-0.0410207937543439,0,0,0.132882613980637,0,0,0,0,0,0,0,0,0,0,0,0,-0.0607291365392193,0,0,0,0,0,0,0,-0.0392503815762227,0.0799558835484798,0,0,0.0470992033972217,-0.0808837056857111,0,0,0,0,0,0,0,0.229901645470526,0,0,0.270079532322179,-0.0123478489936122,0,0.0292464024384532,0,-0.0234720875880998,0.0704768490086889,0,0,0,0,0,0
X600028.SH,0.235865571486134,0,0,0.207129296347544,0.240145586687982,0,-0.0154368500349517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132864910047213,0.107112992430822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100929168928382,0,0.32532421650496,0.136790680714739,0.01515267572036,0,0,-0.00182420827572282,0.0752135581619297,0,0,0,0.0708655241417491,0,0
X601088.SH,0.296397041018617,0,0,0.1532370226945,0,-0.106050527003772,0,0,0,0,0,0,0,0,0,0,-0.126138554527264,0,0.130543954819776,0.170429960285148,0,0,0,0,0,0,0,0,-0.0907009428745547,0,0.0839013851755809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192169046487751,0,0,0,0,0,0,0.00385551135224876,-0.0129369710200826,-0.252365116560795,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.210753228923853,0,0,0,0,0,0,0,0.0690147621484225,0,0,0,0,0,-0.0845527824592132,0,0,0,0,0,0,0,0,0,0,0,0.106100707993518,0,0,0.519073922928959,0,0,0,0,-0.000561456729871938,0,0,0.0543382238000264,0,0,0.107669160894098,0.0486032802313606,0,0,0,0,0.00523386433985254,0,0,0,0,0,0,0
X600019.SH,0,0.0385527257302532,0,0,0,0,0.0521446300731403,0,-0.0196640091763656,0,0,0,0,0,0,0,0,0,0.0851589440993453,0,0.549470815045098,0,0,0,0.121252929217128,0,0,0,0,0,0,0,0,0,0,0,-0.055502150307632,0,0,0,0,0,0,0,0.071400921040414,0,0,0.0341747954237735,0.0406467659793849,0,0,0.00581426659210662,0.0154297636840041,0,0,0,0.0624102675505226,0,0
X600011.SH,0,0,0,0.0709459147274229,0,0,0.0586226785690008,0,0,0,0,0,0,0,0,0,0.585776013831791,0,0,0,0,0,0,0,0,0,0.113601042309087,0,0,-0.18478329353597,0.0517910935376447,0,0,0,0,0,0.106050645004469,0.0249722740067423,0,0,0,0,0,0,0,0,-0.108908535090437,0,0,0,0,-0.00929120458102911,0.0391638989977104,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.0266290668428549,0,0,-0.133339122314053,0,0,0,0,0,0,0,0,0,0.192797090591936,0,0,0,0,0,0,0,0,0,0,-0.502355209649024,0,-0.158711011433329,0,0.114393300947362,0,0,0,0,0,0,0,0,0.0761783824367016,0,0.326146172327197,0,0,0,0,0,-0.572114790350307,-0.0368433828801618,0.0290650934506533,0,0,0,-0.107703682747841,0,0
X600010.SH,0,0,0,0,0,0.0146460332681526,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13768381620228,0,0,0,0,0,0,0,0,0,0,0.0899416428253786,0,0,0.224003112141733,0.155882990801436,0,0,0,0,0,0,0,0,0.0315574969121044,0,0,0,0,0,0.0379750570035214,0,-0.0115601445623938,-0.00435998149434499,0,0,0,0.0765360594127788,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04609220017341,0,0,0.127475061809647,0,0.553761963965897,0.0127105533644513,0,0,0,0,0.0318142916741366,0,0,0,0,0,0,0,0,0.0948349709872892,-0.10214499399257,0.010735495585357,0,0.0167019654232453,0,0,0.00767877170729473,0,0,0,0,0,0,0
X601898.SH,0.277311302490478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00134791129517615,0,0,0,0,0,0.141861284592043,0,0.0361838166040106,0,0,0,0,0,0,0,0,0.0550919923012975,0,0,0.0431204739867397,0.259620318562329,0,0,0,0,0.0607218859941186,0,-0.0178315580211734,0,0,0,0,-0.0501407881482759,0,0
