,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X002466.SZ,X600019.SH,X000792.SZ,X600660.SH,X600010.SH,X000877.SZ,X600188.SH,X000301.SZ,X600011.SH,X002271.SZ,X000708.SZ,X601600.SH,X600547.SH,X601898.SH,X600362.SH,X600176.SH,X600886.SH,X002326.SZ,X600426.SH,X002080.SZ,X000408.SZ,X300037.SZ,X600803.SH,X000723.SZ,X600219.SH,X600399.SH,X600096.SH,X601991.SH,X600141.SH,X000786.SZ,X600795.SH,X300073.SZ,X600352.SH,X600489.SH,X002353.SZ,X000825.SZ,X002407.SZ,X600516.SH,X000831.SZ,X600688.SH,X000027.SZ,X600295.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.00540083294501808,0,0,0,0.0733790965052888,0.0346422273432524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279893896869053,0,0,0,0,0,0,0,0.140696300003185,0,0.0600448482436373,0.0231760628045249,0.0570694437064532,0.0595094780748094,0,0.104758366399407,0,0,-0.00112135511553276,0,0,0,0,-0.0547565645877151,0,0
X600028.SH,0.210849944775595,0,0,0,0,0,0,0,0.000903519020025752,0,0,0,0,0.0530220928808556,0.0309687031614485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111995412206615,0,0,0.00276386395960878,0,-3.46944695195361e-18,0,0,0,0,0,0.00566443235926839,0.029096995320324,0,0,0,0,0.119798225621498,0.0863190537914539,-6.93889390390723e-18,0,0,-0.00344390386196954,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0231420525322785,0,0.0646039847373711,0,0.152716462395496,0,0,0,0,0,0,0.34703200584431,0,0,0.0822599760770957,-0.0114261273054042,0,0,0,0,0.142294116708775,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0456833907888826,0,0,0,0,0.0847781892022369,0,0,0,0.030781056959405,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.00849960336928609,0,-0.105248664759189,0,0,0,0,0,0,0,0,0,0,0,-0.00362255646209963,0.29499217068038,0,0,0,-0.0173906757923953,-0.0125221229377774,0,0,0,0,0,0.0672455206800266,0,-0.0541224261251684,0,0,0,6.93889390390723e-18,0,0,-0.0239662609601023,0,0,0,0,0,0.0401158968908466,0,0,0,0,0.0312542007659847,0,0
X002460.SZ,0,0,0,0,0,-0.0395416183145614,0,0.377674481131796,0,0,0,0,0,-0.0319834055540694,0,0,0,-0.00166665269485748,0,0.327674135392094,0,0,0,0,0,0,0,0,0.0149270388587988,0,0,0,0.143454129771639,0.0158412773268991,0,0.0291952192458529,0,0,0,0,0,0,0,0.342174701857975,0,0,0,0,0.0248284028985727,0,0,0.00662161325334659,0,0,0,0,0,0,0
X600585.SH,-0.102718005218264,0,0,0,-0.0777852594265054,0,0,0,0,0,0,0,0.457811602283473,0.0934340822632626,0,-0.0742595760933219,0.137190466306233,0,0,0,0,0,0,0.106053943286689,0,0,0,0.101540034044504,-0.0363800100276606,0,0,0,0,0.00860655860147672,0,0,0.0612996249568574,0,0,0,0,0,0,-0.00163271225580503,0,0,0,0,0,0,0,0.0131780728046949,0,0,0,0,-0.0283690665610343,0,0
X600111.SH,0,0,0,0,0,0,0,0.290798012769526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302670870261068,0,0,0,0,0,-0.0613448240347291,-0.0647888374183894,0,-0.00548496948561418,0,-0.0313895385622443,0,0,0.0320937006043204,0,0,0,0,0,0,0.196391774194343,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.406064697026357,0,0.135743660483763,0,0,0.042381478422553,0,0,0,0,0.085691621621012,0,0,0,0,0,0,0,0,-0.0151548702104391,0,0,0,0.206089296147163,0,0,0,0.0837060395568538,0.00293120558967094,-0.0445146313669911,0,0,0,0,0,0,0,0,0,-0.034053054401454,0.0381843282964865,0,0,0,0.0541552507069637,0,0,0,-0.0223698633059494,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.0371977689723618,0.0637925514529879,0,0,0,0,0.0269576727189909,0.143691157642906,-3.46944695195361e-18,0,0,0,0.117852688196792,0,0,0,0,0,0,0.0173039871006075,0,0,0.0980865102872511,0,0,0.0643360879161514,0.0848506629982038,0,0,0,-0.0207158717582375,0,0,0,0,0,0,0.262206069344027,0,0.00866675486659185,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.204817122578846,0.173476416266085,0,0,0,-0.100220355439626,0,-0.171009053990132,0,-0.0288326991076011,0,0,0,0,0,0,0.45818359291023,0,0,0,0,0,0,0,0,0,0,0.055300552250086,0,0,0,0,0,0,0,0.109187057946425,0,0.163722684123045,-0.19995939364798,0,0,0.0537113028531376,0,0,0,0.0309064258468335,0,0
X600660.SH,0,0,0,0,0,0,0,-0.157239294928836,0,0.0162542519675924,0,0,-0.259464482827195,0,0,0,0.084192325306143,0,-0.066619497792903,0,0,0,0,0,0,0,0,0.147774602382287,0,0,0,0,0,0.0858735135801986,-0.0745114125905779,0.0514764304556253,0,0,0,0,0,0.0962987642519659,0,0,0,0.0462346459815214,0,0,0.0197706677075073,0,0,0.0216294799369474,0,0,0,0,0.00333185526030547,0,0
