,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600660.SH,X600886.SH,X601600.SH,X600547.SH,X000792.SZ,X600795.SH,X002466.SZ,X601699.SH,X002460.SZ,X000708.SZ,X000301.SZ,X600010.SH,X600362.SH,X600111.SH,X000983.SZ,X600027.SH,X000877.SZ,X600803.SH,X600426.SH,X600160.SH,X600489.SH,X000786.SZ,X600985.SH,X601991.SH,X000408.SZ,X002271.SZ,X000933.SZ,X000630.SZ,X600176.SH,X000807.SZ,X000932.SZ,X601168.SH,X002128.SZ,X600348.SH,X600612.SH,X600219.SH,X600096.SH,X601666.SH,X600995.SH,X000027.SZ,X300037.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,0.0469581178488662,0.0962383063371296,0,0,0,0,0,0,0,0,0.175554895606093,-0.033781765292583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,-0.0032644877157278,0,0,0,0,0,0,0,0.0994092823594353,1.73472347597681e-18,0,0,0.0481424683717803,0,0,0,0.129077939504855,-0.013736350593123,0.0130779499017657,0,0,0,0,0,0
X601600.SH,0.136869206123176,0,0,0,0,0,0,0,0.146271022586431,0,0,0,0.0727061118099586,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026878896715006,0,0.00532796088443176,0,0.00182838364185884,0,0,0,0,0.0105116868309502,0.0461302567772612,0,0.237175131887494,0,0.225546043242875,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.015035124872113,0.0137165338741287,0.0872028603171469,0,0,0,0,0
X600547.SH,0,0,0,0.0537888243803677,-0.160425615884044,0,0,0,0,0.136900028500756,0,0,0,0,0,0,0,-0.0773763963950942,0,0,0,0,0,0,0,0.0697163541175523,0,0,0,0.52160100106019,0,0,0,0,0.0830873296286165,0.0895576004111486,0,0,0,0,0,0,0,0,0,0,0,0.0488934344505064,0,-3.46944695195361e-18,-0.0545668633673251,-0.00816915323818333,0,-0.0865501719810399,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729939872297842,0,0,0,0,0,0,0.308120765896536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114893831798235,0,0,0,0,0,0,0,0,0,0.0542377930451408,0,0,0,9.32800973566149e-05,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.259203808441685,0,0,0,0,0.115614691563438,0,0,0,0,0,0,0,0.0649195772346708,0,0,0,-0.00887650185838559,0,0.164518615010634,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.125826550920829,0,0,0,0,0,0,0,0.00557555913312027,-0.0103061559933134,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,-0.0491578946964992,0,0,0.0488609637783283,0,0,0,0,0.791959855447508,0,0.126705833556875,0,0,0,0,0,0,-0.342597079152474,0,0,0,0,0,0,0.212957864251171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634496058734826,0,0,0.0983790450812871,0.0106136215624512,-0.0219259439661808,0,0,0,0,0,0
X601699.SH,0,0,0,-0.0334889199125365,0,0.380296393133748,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233356007881542,0,0,0,0,0,0,0,0,0,0,0,0.430689254393683,0,0,-0.0469972724528023,0,0,0,0,-0.087859250904792,0.00295233232340706,0,0.156793093564949,0,0,0,0,0,0,0,0.0119093094957454,4.33680868994202e-19,0.0138132770899452,0,0,0,0,0,0
X002460.SZ,0.048241538009783,-0.147678003702107,0.0836806287114366,0.127661261448785,0,0,0,0,0,0,0,0,-0.107127831970705,0,0,0.716758064536851,0,0,0,0,0,0,0,0,0,0,0,0.185173152862731,0.0307051598793721,0,0,0,0,0,0.0183383761081392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322447268569135,0.000780989349613658,0,0,-0.00548148011444104,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.0487812563300737,0.177584654701087,0,0,0,0,0,0,0.124782196583492,-0.0302828339736726,0,0,0,0.0624142717143702,0,0,-0.0283488825175537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150753398913626,0,0,0,0,0.23220296709174,0,0,0,0,0,0.0133138681804252,0,0,0.0205414680531401,0,0,0,0,0,0
X000301.SZ,0,0,0,0.162098139828551,0,0,0,0,0,0,0,0,0,0,0,0.025904802588737,0,0,0.0137560150301076,0,0,0,0,0,0,0,0,0,-0.119163072973614,0,0.00159841790987917,0,0,0,0,0,0,0,0.0206486939785001,0.245484378896323,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.0149848247182339,0.0265597956456238,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0637375109874982,0,-0.0437068687704877,0,0,0,0,0,0,0,0.0870339029276435,0,0,0,0.0615410909713611,0,0,0.275798293050182,0,0,0,0,0.0329128600070033,0,0.0747608515587878,0,0,0,0,0,0,0.00108319645039053,0.0614100715124704,0,0,0,0,0,0,0,0,0,0,0,0,0.0313999072938638,0.0383247464105383,-0.0217675570803323,0,0,0,0,0,0
X600362.SH,0.00411106838777647,0,0,0.0522194054283533,0,0.0263733122833892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111274132646547,0,0.177713999434471,0,0.0223150872443904,0,0.158558678627114,0,0,0,0.448519279284965,0,0,0,0,-0.0246095216916462,0,0,0.00563219837339242,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20916343457365,0,0.03285971432766,0,0.0682475795091913,0,0,0.0816433499054847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206845784830071,8.67361737988404e-19,0,0,0,0,0,0,0.016683210891892,0,0,0,0,0,0.0401710836479155,-0.0319149652938504,0,0,0,0,0,0
X000983.SZ,0,0.365257406027435,0,0,0.274230734702284,0.0176288076492768,0,0,0,0,0,0,0,0,0,0,0.0280308319286893,0,0,0,0,0,-0.0265048127762525,0,0,0,0,0,0,0,0.0529279908153858,0.26566955525189,0,0,0,0.0140211791140976,0,0,0,0.0255954874895011,0,0,0,0,0,0,0.0065618132615862,0,0,-0.0649556755595271,-0.0263247639226209,0,-0.0239791908990795,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.544076118342028,0,0,0,0,0,0,0.416888462984226,0,0,0.120371092263976,0.0771483680188963,0.119968869154514,0.22173373710496,0,0,0,0,0,0,-0.363701459227759,0,0,0,0.10309082029843,0.0678970308315221,0,0,0,0,0,0.0603522957767056,0,0,0,0,0,0,0,0,-0.120366536690394,0,0.00314320036895495,0,-0.0114593445877699,0,0,0,0,0,0,0
X000877.SZ,0,0,0,-0.0316095695180669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595715771505739,0,-0.0148989378034012,0,0,-0.0667404659850727,0.313012215386525,0,0,0,0,0,0,0.227988711019762,0,0,0,-0.0148903551130577,0.0418097574767976,0,0,0,0,0,0,-0.0844553722934953,0,0,0,0.0123296771925057,-0.0160253399663707,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118870737198563,0.123825368183535,0,0.162936316933592,0,0,0,0,0.0560243870700463,0,0,0,0,0.0432505543470143,0,0,0,0,0,0,0.0453112871487224,0,0,0.13824905676564,0.13166048681986,0,0,0,0,0,0,0,0,0,0,0.0977660062166433,0,0.0240028101678207,0.0168827586118725,0,0,0,0,0
X600426.SH,0,0,0.0310151013436388,0.348102542127984,-0.0383986817884712,0,0,0,0,0,0,0,0,0,0,0,0.0775561423410666,0.12264412008557,0,0,0,0,0,0,0,0,0,0,0,0.534229978896469,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0978808236544133,0,0,0,0,0,0,0.0861704441739132,-0.0235056874200851,0.042788058481592,0,-0.0188914944611607,0,0,0,0
X600160.SH,0,0,0,0,-0.074037381036655,0,0,-0.302686317897102,0,0.082020202491553,0,0,0,0,0,-0.0916371413219232,0.125324024179215,0,0,0,0,0,0,0,0,0,0,0,0,0.117930609730788,0.18815992002047,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.428000680353894,0,0.069959536870362,0.16573546255439,0,0,0,-0.0322952439954543,0,0,0,0,0,0
X600489.SH,0,0,0.0838866066195129,0,0,0,0,0,0,0,0,0.0742861286900213,0.512781332777935,0,0,0,0,0,0.0756262589382434,0.0771896856444261,0,0,0,0,0,0,-0.156996358110137,0,0.0765594434451011,0,0,0,0,0,0,0,0,0,0.00485622857956019,0,0,0,0,0,0,0.110105175096789,0,0.0911223593779586,0,0,-0.0322346025751714,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.306340427586896,0,0,0,0,0,-0.29547116338806,0,0,0,0,0,0.0754630980147248,0,0,0,0,0,0.0113867828591471,0,0,0,0.0391554495537855,0,-0.0250709083062463,0,0,0,0,0,0.463484969345261,0,0,0,0.285729571443896,-0.206327456579749,0,0,0,0,0,0,0,0,0,0,0.00301848356792211,0.0105055538527816,-0.070493780740601,0,0,0,0,0
X600985.SH,0,0.135264342360261,0,0,0,0.00418936496941079,0,-0.0769546331206311,0,0.0365369247844469,0,0.20802805150215,-0.0140689784125469,0,0,0,0.0296073972749643,0,0,-0.146030169852782,0,0,0,0.179319596188345,0,0,-0.22483769602028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013689486581473,0,0,0,0,0,0.650778613069407,0,0,0,0.121442042313891,-0.0258658573605071,0.0211042939413409,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.285413865525579,0,0,0,0,0,0,0,0.0317757190399814,0,0,0,0,0,0,0,0,0.0896984256670918,0,0.0718070742471687,0,0,0,0,0,0,0,0,0,0,0,0.12310714870858,0.119631719367798,0,0.038547154434683,0,0,0.134980426759271,0,0.0300951843251034,0.013739755513297,0.103012696284216,0,-0.085432644457217,-0.0116134882362188,-0.0126175367817376,0,0,0,0,0,0
X000408.SZ,0.165653290883022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19826619453813,0,0.169468908023357,0,0,0,0,0,0,-0.13462928492931,0,0,0,0.0732601074405268,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862834166866393,0,0,0.0848748120107091,0.129722776150228,0,0,0.0501632416710928,0,-0.0163421409667641,0.0169628513407252,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.125573083973726,0,0,0,0,0,0,0,0.464828824613096,0,0,0,0,0,0,0,0,0.106325033587128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458304923549768,0,0,0,0,0,0,0,-0.0215426600439129,0,0,0,0,2.16840434497101e-19,0.00530185726672858,0,0,0,0,0,0
X000933.SZ,0.00114959129288523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120046278843945,0,0,0,0,0,0,0,0,0,0,0,0.164909334255261,0,0,0,0,0,0,0,0.231153772762323,0,0.269921227230336,0,0,0,0,0,0.005567708098434,0.16153592519775,0,0.10228056549828,-0.0612497587670904,0.00484287023101909,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.425797874780693,0,0,0,0,0,0,0,0,0.247451930277046,0,0,0,0,0,0,0,0,0,0.0829468390437658,0,0,0,0,0,0,0,0,0,0.113434394466179,0,0,0,0,0,0,0,0,0,0,0,-0.0170166664508548,0,0,0,0,0,0
X600176.SH,0.134104234505521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360008697221959,0,0.0490544783173249,0,0,0,0,0,0.183062590468459,0,0.0603322517282206,0,0.29682809131659,0,0,0,0,0,0,0,0,0.0331107512191949,0,0,0,0,0,0,0,0.0120231064495425,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,-0.0653373507568303,0,-0.0657882726419272,0,0,0,0.767970886868776,-0.137297517533434,0,0,0,0,0,0,0,0,0,0,-0.200897512847717,-0.0452207014560175,0,0,0,0,0,0,0,0,0,0.216230194118612,0,0,0,0,0,0,0,0.472103261835527,0,0,-0.134981196192622,0,0,0,0,-0.173526638511127,0,0.0378901845070001,0,0,0,0,0,0
X000932.SZ,0.0376382861750472,0,0,0,0.122010806686349,0,0,0,0,0,0,0,0,0,0.0112434336047153,0,0,0,0.140973868976326,0,0,0,0,0,0,0,0.148253808373452,0,0,0,0.0911821976276623,0,0.0128621190711374,0,0,0,0,0,0,0,0,0,0,0.278451940073099,0,0,0,0.117474494592495,0,0,0,-0.0167490311357982,0.034221205027174,0.0131380085909742,0,0,0,0,0
X601168.SH,0,0.194581037477727,0,0,0.308472760654892,0.0991691184053336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834619393696642,0,0,0.0155318200593206,0,0,0,0,0.170543618501601,0,0,0,0,0,0,0.119794168701143,0,0.139411701033514,0,0,0,0,0,-0.0597004758899822,0.0382657075412699,-0.0280542186115353,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439088884287994,0.0349420962644464,0,0,0.0843124738722723,0,0,0,0.118335727179446,0.0346395727018906,0,0.0761984096516568,0,0,0.0124002915142871,0,0,0,0.0595535981267612,0,0.00302733251368836,-0.0114642561438464,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0.0283422337956823,0,0.0134564762801938,0,0,0,0,0,0,0,0,0.372782139124207,0,0,0,0,0,0,0,0,0,0.0365944177843111,0,0.0123350240003577,0,0.0988517774978616,0,0,0,0,0.0393952997838105,0,0,0.0760649137206191,0.195206394005382,0.00871401642944473,0,0,0,0,0,0.107851906776921,0,0,0,0,-0.0159344380736939,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00378028954847639,0.0144148519718754,0,0,0,3.46944695195361e-18,0,0,0.114340516643697,0,0,0,0,0.128336873671718,0,0.536323319417166,0,0.018826376252452,-0.0290186178344115,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872299732863638,0,0,0,0,0,0.154640924036027,0,0,0.03362284664439,0,0,0,0,0,0,0,0.0475547158715927,0.11069773643122,0.110640781319061,0,0,0,0.0528507297469481,0,0,0,0.128329824831398,0,0,0,0,0,0,-0.0694034359069909,0,0.00402373634330605,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373423652531326,0,0.0396826520092183,0,0,0,0,0.231645109087028,0,0,0,0,0,0.172931712934593,0.0742668586754601,0,0,0,0,0,0,0,0,0,0.179471046695577,0,0,0.103474867660372,0,0,0,0,0,0,0.149856072581885,0,0.0387176025968739,-0.0208121433978121,0,0,0,0,0,0
X601666.SH,0,0,0,0.191508199058967,0,0,0,0,0,0,0,0,0,0,0,0,0.561855186556303,0,0,0,0,0,0,0,-0.0918821349350778,0,0,0,0,0,-0.0429329142570518,0,0,0,0,0.109660852452977,0,0,0,0,0,0,0.107129439041135,0,0,0,0,0,0,0.0918999655629987,0,-0.0163212496276333,-0.011463551266282,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0647777286686836,0,0,0,0,0,0,0,0,0,0,0,0,0.117930101593064,0,0,0,0,0,0,0.169634741716553,0,0.071010337846289,-1.73472347597681e-18,0,0,0,0.0463595674058972,0,0,0,0.144956994026371,0,0.0502645375929562,0,0,0,0.0293306000891427,0,0.00363148717052635,-0.023437750601271,0,0,0,0,0,0
X000027.SZ,0,0,0,0,-0.0851625276728676,0,0,0,0,0,0,0.0640363520064901,0,0,0,0,0,0,0,0,0,0,0,-0.0523130820813118,0,0.0638363521300971,0.147262129975314,0,0.129569623030281,0,0,0,0.0236971237990371,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.176655711226825,0,0,0,-0.0152636199140397,0.0062506735527413,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0841925512849992,0,0,0.0389303613624973,0,0,0,0,0,0,0.143709299084966,0,-0.0805681218320468,0.0813802854883905,0,-0.332578975746335,0,0,-0.0309839679574915,0,0,0.166566949543587,0,0,0,0,0,0,0.509895204201865,0,0,0,0,0.150422991821444,0,0,0,0,0,-0.038610287013865,-0.0090893143141201,-0.0752896614502029,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.127994519473411,0.184614725787345,0,0,0.0252476457823999,0,0,-0.224662843865709,0,0,0,0,0,0,-0.236074672066205,0,0,-0.106879005215503,0,0,0,0.37209162981949,0.0135265321961671,0,-0.257327389793631,0.0164383232101197,0,0,0,0,0,0,-0.184418566321595,0,0,0,0,0,0,0,0,0,0,0.0481004738321856,0,0.0804025479103818,-0.112273426037218,0,0,0,0,0,0
Slope,0,0,0,0,0.46201358143087,0,0,0,0,0,0,-0.591670577300327,-0.340690349331009,0,0,0,0,0,0,-0.420301850357047,0,0,0.325892434957891,0,0,0,0,0,0.487951533143652,0,0,0,0,0,0,0,-1.0603538542877,0,0,0,0,0,0,0,0,0,0,0.813602289893686,0,-0.735173256417285,0.883793095922642,0,1.05943711043187,0,0,0,0,0,0
TED,0,1.32659428541266,0,0,0,0,-0.303968130090913,0,0,0,0,0,0,0,0,0,-0.162164718931265,0,0,0,0,0,0,-0.446814010430547,0.544997257332195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.876617759554293,0,0.203236977105491,0,1.1489382301654,0,0,0,0,0,0,0
RealEstate_excess,0.193731623814335,0,0,0,0.0691082250282831,0.162988757345045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0755658397522439,0,-0.0135873349480641,0,0,0,0,0.147726239351381,-0.0390967090044292,0,0,0,-0.092549635212792,0,0,0,0,0,0,0,-0.0107318697761784,0,0,-0.180325770021133,-0.0903033265226136,0,0,-0.0576156564125274,0,-0.0126037262763598,-0.00781016766047545,0,0.593470124956773,0,0,0,0
MKreturn,0.246827058581436,-0.216662807005632,0,-0.122510541840682,0,0,0,0,0,0,0,0,-0.0118447965358391,0,0,-0.0250593817534228,-0.0505413378175391,0,0,0,0,0,0,-0.0110054440620064,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0618416319753514,0,-0.00557514118494019,0.211251755392429,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000309280263059351,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000229130112391937,0,0,0,0,0,0.000973053188878913,0,0,0,0,0,-0.000325895964532302,0,0,0,0,0,-0.000786982438974778,0,0,0,0,0,0,0,0,0,0,-0.00020938588476033,-0.000783382615711327,0,0,-4.63231504632085e-05,0.000620483780833247,0.0016792042180856,-0.000700031379880724,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00449936116314801,0,0,0,0,0,0
CarbonVol_Hubei,0.000418912922456527,0,0,0,0,0.00549613407419673,0.00098763893597344,0,0,0,0,0,0,0,0,0.000919957641117092,0,0,0,0,0,0,0.00332513124280627,-0.00608874035820767,0,0,0,0,0.00166618116756075,0,0,0,0,0,0,-0.00548488996954269,0,0,-0.00736819210970988,0,0,-0.00249729323140831,0,0,0,0,0,0,-0.00242871160062146,0,0,0.000128458710300923,0.00328373424226819,-0.000247299068231455,0,0,0,0,0
