,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600660.SH,X600886.SH,X600547.SH,X600585.SH,X601600.SH,X600011.SH,X600795.SH,X000792.SZ,X600362.SH,X600010.SH,X600111.SH,X600489.SH,X000708.SZ,X600803.SH,X600027.SH,X002460.SZ,X000301.SZ,X601991.SH,X600426.SH,X002466.SZ,X000983.SZ,X600219.SH,X000786.SZ,X601699.SH,X000807.SZ,X600160.SH,X600985.SH,X600176.SH,X000630.SZ,X600096.SH,X000408.SZ,X002128.SZ,X601168.SH,X000933.SZ,X000883.SZ,X000877.SZ,X600995.SH,X600352.SH,X600378.SH,X002353.SZ,X600863.SH,X600612.SH,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0.044218426913412,0,0,0,0,0,0,0,0,0,0.215306250861679,0,0,0,0,0,0.0785033777196677,0,0,0,0,0,0,0,-0.113770572015055,0,0.404588312200194,0.0177825487017207,0,0,0,0,0.156043405437596,0.161627827971181,0.217922117842221,0,0.133128396738155,0,0,0,0,0,0,-0.0307987994509805,0,0,-0.00612268656178065,-0.010672873429939,0,0,0,-0.00170507732819518,0,0
X600011.SH,0,0,0.210638560358894,0,0,0,0,0.105453016817263,0.230075256981623,0,0.0480451990959484,0,0,0.186526762070482,0,0,0,0,0,0,0.00556776428856519,0.0786813497989377,0,0,0,0,0,0,0,0,0,0,-0.0685325133923456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431745600654904,-0.0114543753938653,0,-0.0447487953242415,0,0,0,0,-0.0762823017349017,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.132505253822352,0,-0.089139859883541,0,0.119604861315772,0,0,0,0,0,-0.0269932953275999,0,0,0.122709097713296,0,0,0,-0.0533348658224114,-0.085457719998925,0,0,-0.0330313245311378,0,0,0,0,0,0,-0.0668543388750727,0.0105251189988056,0,0,0,0.241551425897646,0,0,0,0,0,0.139954916901899,0,0,0,0,0,0,0,0,-0.0134472383420654,0,0
X000792.SZ,0,0,0,0.0112128547037481,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413508444065514,0,0.0737651961697441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0992364704626032,-0.106106937292501,0.100271764710719,0,0,-3.46944695195361e-18,-0.0444838284866281,0.0119081664075464,0,0,0,0,-0.00142088748466209,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0575475605148125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268542685998088,0,0,0.0588403166850514,0,0,0.0884211210193761,0.365670479225807,0.0638143215871324,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0.000840741108600777,-2.16840434497101e-19,0,0,-5.42101086242752e-20,0,0
X600010.SH,1.35525271560688e-20,-0.0879455652276242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600770447150064,0,0,0,0,0,0.0276197621712622,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359798638136932,0,0,-0.00267400643143441,0,0,0,0,0,-0.012242020224766,0,0,0,0,0.0180356426006195,0,0
X600111.SH,0,-0.130120836287048,0,-0.0781642371589142,0,0,0,0,0,0.113671761334892,0,0,0,0,0,0,0,0,0,0,0,0,0.287124492438036,0,0,0,0.0428587814424459,0.0311990356049635,0,0,0,0,0,0,0,0,0,0.13550780191374,0,0,0,0,-0.0593062534860954,0.29772723103868,0,0.131981583288393,0,0,0,0,0,-1.73472347597681e-18,0,-0.0554345303193207,0,0,0.0036888302148833,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.73183084983197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165645496383561,0,0,0,0.268720973474709,0,0,0,-0.250236546611039,-0.188187485789636,0,0,0,0.135376355445928,0,0.0592183675457104,0,0,0,0,0,0,0,0,0,0.139742754531024,0,0,0.0396268594189975,0,0,0,-0.0682237592004393,0,0
X000708.SZ,0,0,0,0,0,0,0.0246448440466031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628156853335813,0,0,0.0714791670765139,0,0,0,0,0,0,0,0.182757035565893,0,0,0.0910263489511502,0,0,0,0,0,0,0,0.168197864344994,0,0,0,0.0954514617656523,0,-0.0104475005654693,-0.0280048919296072,0.0458220909053676,0,0,0,0.0182299414569211,0,0
X600803.SH,0,0,0,0,0.0946714896229335,0,0,0.0204043102717166,0.161583474335796,0,0,0,0,0,0,0,0,0,-0.0530929356982883,0,0,0.0640955100098718,0,0,0,0,0,0,0,0,0,-0.0551153072138638,0.0685912278457895,0,-0.0198967942749264,0,0,0,0.134696861584334,0,0,0,0.0278507061075993,0.155793244539184,0,0,0,0,0,0,0,0.0494710097151394,0.0810916509542563,0,0,0,-0.0369675093692603,0,0
X600027.SH,0,0,0,-0.214597749816853,0,0.00204374281785297,0,0,0,-0.334838886275728,0,0,0.964335713676473,0,0,0,-0.190749164122004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131604653945349,0,0,0,0,0,0,0,0,0.21514339657749,0,0,0,0,0,0,0,0,0.120598205091901,0.0822482107799745,-0.0664749822195774,0.0686841564296143,-0.0728747256542019,0,0,0,0.00436758425548396,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,-0.0899667011840083,0,0,0,0,0,0,0.241196473622683,0,0,0,0,0,0.248015594922412,0,0,0.619080067845152,0.0941269083380504,0,0,0,0,0,0,0,0,0,0,0,-0.0984110508777765,0,0,0,0,0,0,0,0,0,0,0,0.0271823524622173,0,0,0,0,-0.0133576358853097,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,-0.0746002880057751,0.104119720704132,0,0,0,0.130521499627411,0,0,0,0.00533150816336256,0,0,0,0.0439835892878034,0,0,0,0,0.419774944833503,0,0,0,0,-0.0357223339043645,0,0,0,0.0718475000650808,0,-0.081668994783444,0,0,0,0.0484261584312782,0,0,0,0,-0.0499355658265786,0,0.0665249988969935,0,-0.023902010024897,0,0,0,0,0.0310106844433274,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0941294237995859,0,0,0,0,0,0,0,0,0,0,0,0,-0.0641870157448936,0,0.00144015676857347,0.19823243353747,0.283644241026779,0,0,0,0.543131688562119,0,0,0,0.0082124849680532,0.0535513948658618,0,0,0,-0.0189921643716791,0,0
X600426.SH,0,0,0,0.670654740632749,0,0,0,0,0,0.00484631351152257,0,0.117146670617112,0,0,0,0,0,0,0,0.114802602344442,0,0,0,0,0,0,0,0,0.0250691794714218,0,0,0,0,0,0.175497731185572,0,0,0,0,0,0,0,0,0,-0.0705743097854707,0.0389498986326489,0.0871554388359791,0,0,0,0,-0.0158125921203004,-1.73472347597681e-18,0,0,0,-0.0149709561501747,0,0
X002466.SZ,0,0,0,0,-0.0258847285973578,0,0,0,0,-0.0266828895896514,0,0,0,0,0,0,0,0,-0.0493690741653146,0,0.0577183789743463,0,0.764761609603619,0,0,0,0,0,-0.0316542037029787,0,0,0,0,0.128567699654495,0,0,0,0,0,0,0,0,0.0709927461238486,0,0,0.0631161581251933,-0.0198198215727469,0,0,0,0,0,0.0109422248122572,0,0,0,-0.0127799778874597,0,0
X000983.SZ,0,0,0,0,0,0.0673956664786694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924150425670236,0,0,0,0,0,0.295357032387464,0,0,0.137908712074399,0,0.106390860245755,0,0.0124171857200141,0.00439617016898441,0,0,0,0,0,0,-0.00963510542888596,0.00326669503208474,0,0,0,0,-0.010485193703238,0,0,0,0,0,0,0
X600219.SH,0,0.0150280670003852,0,0,0,0,0,0,0,0,0,0.119187263163289,0,0,0.108222920978165,0,0,0,0.0809523713554148,0,0.118812424292604,0,0,0.0383233213190733,0,0,0,0,0,0,0,0,0,0,0,0.182549955787029,0.0636776197681409,0,0,0.230254147292335,0.0361665853157731,0,0,0,0,0,-8.67361737988404e-19,0,0,0.00513404068873459,0,0,-0.00156983348046776,0,0,0,-6.7762635780344e-21,0,0
X000786.SZ,-0.0288778561601537,0,0,0.0605279783352009,0,0,0,0.316316780291782,0,0,0,0,0,-0.0422883951043197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0581761444275187,0,0.0873086430383666,0,0,0,0.358707004758726,0,0,0,0,0,0,0,0.0334173986500177,0,0,0,0.107551598741794,0,0,0,0,0.000679881305831099,0.00880205325950013,-0.108151782554349,0,0,-0.0198336829114244,0,0
X601699.SH,0,0,0,0,0.150989003482954,0.200784737303216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0695465722477524,0,0,0,0,0.163227493041145,0,0.0712972294417253,0,0,-0.00806648827274132,0.129259098051001,0,0,0,0,3.46944695195361e-18,0,0.168492267288562,0,0,0,0,0,0.0789206162316676,0,0,0,0,-0.0226410664364252,-0.0165260254218005,0,0,0,0.00593864724187335,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.125055187916603,0,0,0.211238472067504,0,0,0.176985431966873,0,0,0,0,0,0,0,0,0,0,0,0.0475541545942577,0,0,0,0,0,0.0564887492388824,0,0,0,0,0,0,0.125454367492732,0.157961309428979,0,0.0358414337515729,0,0,0.0393383977419741,8.67361737988404e-19,0.15360219705946,0,0,-0.0715019421130416,0,0,0,0,0,0.0468789739543557,0,0
X600160.SH,0,0,0,-0.203429743709582,-0.450369802902747,0,0,0,0,0,0,0,0,0,0,0,-0.198580835463209,0,-0.236441206736524,0,0,0.0206398295352411,0,0,0,0,-0.0375954019351983,0,0,0,0,0,0,0,0,0,0,0,0,0.0811614420755013,0.872841870961095,0,0,0,-8.67361737988404e-19,0.0488260237900974,0.188659129133614,0,0.00596916288050035,0,0,0,0,0,0,0,-0.0812316113570881,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,-0.0760701162313342,-0.0733912599687585,0.0996480461336424,0,0,0.0111730520030397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406938074080741,0,0.198851940546573,0,0,0,0,0,0,0.00679588705577824,0.0897515745946586,0,0,0.0947611950461241,0,0.0433877435006518,0,0,-0.0121713012254942,0,0,0,-8.67361737988404e-19,0,0,0,0.0378821988689664,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.0894809864444771,0,0,0,0.161280732190223,0,0,0,0,0,0,0,0.110986885551504,0,0,0.0398154861280174,0,0,0,0.217375907644914,0,0,0.102223484581947,0,0,0.136204763937032,0,0,0,0,0,0,0.248509351397776,0,0,0,0.062685343573027,-0.445145345878783,0,0,0,0,-0.0185487917733892,0,0,0,0.0476623072443205,0,0
X000630.SZ,0.0627123735751442,0,0,0,0,0,0,0,0,0,0.0652741562280494,0,0,0,0,0.286786938587413,0,0,0.0479634165777763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00769885874196578,0,0,0,0,0.238788410370976,0.183903391001472,0,0.0998759916702491,0,0,0,0,0,0,0,0,-0.0259571562818683,0,0,0,0,0.0152173558277166,0,0
X600096.SH,0,0,0,0,0.00817682633262518,0,0,0.0809280196712183,0,0,0,0.096479412378245,0,0,0,0,0,0,0.113437060935136,0.0888015052265662,0,0,0.0929973852364734,-4.33680868994202e-19,0,0,0,0,0.191579317653686,0,0,0,0.015043005043262,0,0.0721437020352478,0,0,0,0,0.031261117557443,0,0,0.00711129703757341,0,0.179322607583068,0,0,0,0,0.104718129180896,0,-0.089593168459839,0,0,0,0,0.00416216695174557,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0220798498756333,0,0,0,0,0,0,0.0159110718338901,0,0,0.0135456137076938,0,0,0,0,0,0,0,0,0,0,0.0606809440624161,0,0,0,0,0,0,0.21409466567006,0.0628191767783468,0,0,0,0,0,0.300649444461277,0,0,0,0,0,-0.0543481415309244,-0.0703863559782638,0,0,0.0454996209251018,0,0
X002128.SZ,-0.0532113267104644,-0.102712456049053,0,0,0,0,0,0.109063486494341,0,0,0,0.273878800979044,0,0,0,0,0,0,-0.063409030495739,0,0.228462264938346,0,0.0572549367872806,0,0,0,0,0.292691678682223,0,0,0,0,0,0,0,0,0,0.0822953488127663,0,0,0,0.134920603022121,0,0,0,0,0,0,0,-0.0691787987577562,0,0,-0.0193825114732114,-0.12803817892879,0,0,-0.0137996774533802,0,0
X601168.SH,0,0,0,0,0,0,0,0,0,0,0,0.323762538964867,0,0,0.0649048751182769,0.574431069851127,0,0,0.117090351463105,0,0.0821732165374462,0.103029727994005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131386816925141,0.0041572421138178,0,0,0,0,0,0,0,0,0,0,0,0,0.0228946648592485,-0.020835540497054,-0.0349628399830741,0,0,0,-0.0234583036988642,0,0
X000933.SZ,0,0,0,0,0,0.167766251455046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109375037769568,0,0.42397943877864,0.257154034077358,0.142572236926797,0,0,0,0,0,0,0,0,0,0,0,0,0.015816507460203,0.116088589442227,0,0,0,0,0,0.0425264698158117,0.0202443864002323,0,0,-0.0199764422349417,0,0
X000883.SZ,0,0.28334137005632,0.141402208550094,0,0,0.0770684270459532,0,0,0,0,0,0.257718702009751,0,0,0,0,0,0,0,0,0,0,-0.0672814073995065,0,0,0,0,0,0,0.0610105844007256,0,0,0,0,0,0,-0.0579163863550936,0,0.0427779241823554,0,0,0,0.139945471210774,0,0,-0.0116493950627297,-0.0703495117580115,0.279879239671784,0,0,0,-0.0163793329065151,0.102284900401384,0,0,0,0,0,0
X000877.SZ,0,-0.000492215295918755,0,0,-0.013636797435823,-0.0695287994174072,0,0,0,0.131815429568088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132885723628858,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.122603941739086,0,-0.0386166503015897,0,0,0,0,0.214624530411675,-0.0871834247601831,0,0,0,0,0
X600995.SH,-0.0481507402017605,0,0,0,0,0,0,0,0,-0.0273760971259517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154685359727402,-0.0951854523733398,0.09080927574093,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190171031258214,0,-0.018776880355222,0,0.0448084996037724,0.0543626553256313,0.0324148488675136,0,0,0,0,0.0471190061038036,-0.025950657204231,0,0,0,0.0747052474170385,0,0
X600352.SH,0,0,0,0.00942189824160877,0,0,0,0,0,0,0.084156905354177,0,0,0,0,0,0,0,0.00484465145208073,0.214393430908484,0,0,0,0,0,0,0.0455286365746365,0,0.0975674659672719,0,0,0,0,0,0,0,0.0789149988908301,0,0,0,0,0,0,0,0,0.0128516886300732,0.0478120135335286,0,0,0,-0.0553093207826328,0,0,-0.0219754485067154,0,0,0.00957179607673616,0,0
X600378.SH,-0.0720512754241504,0,0,0,0,0,0,0,0,-0.0724842574921558,0,0,-0.102275719471726,0,0,0,0,0,0,0,-0.000854767155757402,0,0,0,0,0,0.0571877511734934,0,0,0,0,0,0,0.0618848829294902,0,0,0,-0.178032532453879,0,0,0.354771815756265,0,0,0,0,0,0,0,0,0.342501324927627,0,0,-0.089729978492828,-0.216667290899668,0,0,0.0121796963030163,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901238294073766,0,0,0,0,0,0.38380858274327,0,0,0.0926033827736683,0.137507226586796,0,0.0999735851682126,0.0110871619970719,0,0,0,0,0.11196791829116,0,0,0.131533730828187,0,0,0.163490114076768,0,0,0,0,0,0,0,0,0.0131103084990099,0,0,0,0,0,0
X600863.SH,0.0667767642083161,0,0,0,0.0921845391376223,0.0258396014792533,0,0,0,0.03072080139377,0,0.0664153654438352,0,0.0982581970181784,0,0,0,0,0.0556546707707974,0,0,0.109745742169712,0,0,0.0874906033543092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166860995902853,0,0,0,0,0,0,0,0,0,0,-0.010724555830565,0,0,0,0.00547182316915848,0,0
X600612.SH,0,0,0,0,0,0,0.335469793963948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133742769115385,0,0,0,0,0,0,0,0.424295637531392,0,0,0.0405391230125854,0.203537889973571,0,0,0,0,4.33680868994202e-19,0,0.0804751190966895,0,0,0,0,0,0,0,0,0,0,0.0701451595522827,0,-0.113293758484529,0,0,0.102799352271098,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120684019862371,0.336344275405933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036779671981844,0,0,0,0.0621530854269049,0,0,-0.0785728511555337,0,0,0,0,0.323631704511302,0.0893611882439228,0,0,0,0,0,0,-0.0675784205193252,-0.000790892872279635,0,0,0,0,0
Change_TY3M,-0.158722181660555,0,0,0,0,0,0,0,0,0.139705743889971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219220200804101,0,0,-0.0131348592224336,0,-0.06447573414703,0,0,0,0,0,0,0,-0.0942269832345281,0,0,0,-0.0049809879963383,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175470705712295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0517614934268662,0,0.0817036896133351,0,0,-0.0332129611118233,0,0,0,0,0,0,0,0,0,0.700950889866924,0.120905021973225,0,0,-0.111238411469786,0,0
TED,-0.315132401465627,0,0,0,0,0,0,0,-0.0576162999081454,0,0,0.0506192824275411,0,0,0,0,0,0,0,0.0449633008782163,0,0,0,0,0,0,-0.0126143927690607,0,0,-0.0985405654255281,0,0,0,0,0,0,0,0,0,-0.0833657895606197,0,0,0,0,0,0,0,0,0.267670535748529,0,-0.352916145107959,0.62384147001596,0,0.284589127583897,0,0,-0.224880474144823,0,0
RealEstate_excess,0.0273408360897564,0,0,0,0,0.0702154195469369,0,0,0,0,0,0,0,0,0,0,0,0,-0.0698670322752483,0,0,-0.0806888541815068,0,0,0,0,0,0,0,0,0,0,-0.0297539140857958,0,0,0,0,0,0,-0.0312084610711245,0,0,0.0236077074329953,0,-0.18120775192843,-0.0626079059057293,0,0,0,0,-1.73472347597681e-18,-0.00751267959411176,0,0,0,0,-0.00424966736758657,0,0
MKreturn,-0.0216458447588264,0,0,0,0,0,0,0,0,0,0,0,-0.0605617124736604,0,0,0,0,0,0,0,0,0,-0.0347961332204358,0.0651488446234535,0,0,0,0,0,-0.00612597221689939,0,0,-0.00132520957268565,-0.0116008712606618,0,0,0,0,0,0,0,0,0,0,0,-0.0845198091322397,0,0,0,0,0,0,-0.0356832986543699,0.0566593341956375,0,0,-0.0208077279059671,0,0
MKvol,0,0,0,0,0,0,0,0,0.000525512102882088,0,0,-0.000418511673122442,0.00278573082158708,0,0,0,0,0,0.00127224588059175,0,0,-0.0014466015083393,0,0,0,0,0,0,0,0,0,0,0,-0.000201624255542908,0,0,0,0.000265524145565941,0,0,0,0,8.10169316240994e-06,0,0,-0.00121469764227948,0,0,0,0,0.00190084092023641,0,0.000271944466188676,0,0,0,-0.00345895432461367,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0873988883749037,0,0,0,0,0,-0.409417582005774,0,0,0,0,0,0.101612373608132,0,0,0,0,0,-0.115696033558128,0.0624164676160961,0,0,0,0,0,0,0,0,0,0,0,0,-0.279935820321996,0,0.623035446871884,0,-0.0575904036312764,0,-0.148244579687687,0,0,0,0,8.19157227029263,0
CarbonVol_Guangdong,0,0,0,0,0,-8.67361737988404e-19,0,0,-0.00218835053651437,0,0,0,0,0,0,0,0,0,0,0,0,-0.00318452569135591,0,0,0,0,0,0,0,0,0,0,-0.00803333117627319,0,0,0.0187151995781669,0,0,0,0,0,0,-0.00671280290893459,0,0,0,-0.00666977987730033,0,0,0,-0.00539800696336196,-0.0695828479516877,0.0374534770844827,0,0,0,0.0206152284578815,0,0
CarbonVol_Hubei,0,0,0,0,0.00222829657438418,0.00676403769574782,0,0,0,-0.00663804404858142,0,0,0,0,0,0,0,0,-0.00147458323505522,0,0,0.000969675758509644,0,0,0,0,-0.0012904125609358,0,0,0,0,0,0,0,0,0,-0.00198635911794343,0,0,0,0,0,-0.000370483579896223,0,0,-0.00103272905698678,0,0,0,0,0,-0.0247404271389308,0.00715333495812638,0,0,0,0.0137397058265787,0,0
