,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X000708.SZ,X002460.SZ,X002271.SZ,X600660.SH,X600547.SH,X601898.SH,X600362.SH,X000786.SZ,X600010.SH,X600111.SH,X000301.SZ,X600176.SH,X600886.SH,X600011.SH,X600188.SH,X601600.SH,X600426.SH,X002466.SZ,X600803.SH,X601991.SH,X600801.SH,X000027.SZ,X000932.SZ,X600352.SH,X600795.SH,X600489.SH,X600219.SH,X600486.SH,X002080.SZ,X000898.SZ,X600688.SH,X000883.SZ,X600299.SH,X600027.SH,X002353.SZ,X600157.SH,X600315.SH,X300037.SZ,X600516.SH,X601992.SH,X601168.SH,X000807.SZ,X600612.SH,X000830.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0.0155410151255869,0,0.0463432606853014,0,-0.0208138666861101,0,0,0.109082484577393,0,0,0.109477265460162,0,0,0,0,0.0091348960486273,0.0436318122759994,0,0.0064017031668641,0,0,0,0,0,0,0,0.142068712585468,0,0,0,0,0,0,0,0,0,0,0.0328732199023817,0,0,0,0,0,0,0,0,0.0133287539822986,0,0,0,0,-0.00742056085934504,0,0
X601898.SH,0,0,0,0,0,0,-0.0238096461172717,0,0,-0.0895411695550853,0,0,0.15164309528961,-0.0549135933310156,0,0,0,0,0,0,0.1251420210037,0.0519026491865913,0,0.0316414406413208,0,0,0,0.0300493971022639,0,0,0,0,0,0,0.0535748055439246,0.00181514847965272,0,0,0,0,0,0,-0.0206301638605252,0,0.0633312246749094,0,0,0.0310878276773657,0,0.0480308693822021,0,-0.0136461113065766,0,0,0,0,-0.0652769030842283,0,0
X600362.SH,0,0,0,0,0,0,0,0.0508066694313849,0,0.0139184358059758,0,0,0,0,0,0,0,0,0,0,0.0967659665651999,0,0,0,0,0,0,-0.116922058493227,0,0,0,0,0.0586767069531141,0,0.24858316171441,0,0,0,0,0,0.0123254502930628,0,0,0,0.0128881902744846,0,0.178715710969009,0,0,0.0739852931335071,0,-0.0154566274855696,0,0,0,0,-0.102342952612993,0,0
X000786.SZ,0,0,0,0,0,0.0526704599840042,-0.129349228584042,0,0,0,0.00598898921717058,0,0,0,0,0,0.31578378830391,0,0,0,0,0,-0.190864621564597,0.0697458632344459,0,-0.2479399073242,0,0,0,0,0,0,0,0,0.0281340917270778,0,0,-0.011251535476926,0,0,0.205804308725974,0,0,0,0,0,0,0,0,0,0,0,-0.0980407565854938,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.124230782702605,0,-0.106480428400261,0.011349437504255,0,0,0,0.167098461912501,0,0,0.123385758239425,0,0,0,0.0257116148681426,0,0,0.0884700707773218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123092302336837,0,0.173811413461785,0,0,0,0,0,0,0,0,0,0.0407160989789726,0,0
X600111.SH,0,0,0,0.174377937107912,0,0.167526099527954,0.264821833440097,0,0,0.253637141469766,0,0,0,0,0.620105348096506,0,0.0803044987350801,0,0,0,0,0,0,0,0,0,0,0.0340207263071705,0,0,0,0,0,0,0,0,0,-0.142964430554107,0,0,0.0204888406999996,-0.0144608549996102,0,0,0,0,0,-0.172033351063124,0,0,0,0,0,0,0,0,-0.12395130485933,0,0
X000301.SZ,0,0,0,0,0,0,-0.00257259744152928,-8.67361737988404e-19,0,0,0,0,0,0.161884957440453,0,0.188460458341711,0,0.133029701560668,0,0,0,0,0.0559971668805291,-0.213638287501428,0.552924954146406,0,0,0,0,0,0,0,-0.0303632394134164,0.088534332266111,0,0,0,0.101077955380465,0,0,0,0,0,0,0,0,0.243239749621117,0,0,0,0,-0.0266440969332323,0,0,0,0,-0.0792548847901536,0,0
X600176.SH,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.315350462361903,0,0,0.0156820032042217,0,0,0.204268898043425,-4.33680868994202e-19,0,0,0,0,0,0.0990896436692605,0.160635229103587,0,0,0,-0.0910535648190845,0,0,0,0,0,0,0.163140264058866,0,0,0,0,0,0.0633999514852185,0,0,0,0.0208527742122348,0,0,0,0,0,0,-0.0414222296463264,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220793576590579,0.060139698760119,0,0,-0.0552245176794593,0.0119368026027166,0,0,0,0,0.139899349014959,0,0,0,0,0,0,-0.0281646600828499,0,0,0.094732491852083,0,0.0945205719781897,-0.0160458346779829,0,0.0183466635766904,0,0,0,0.069556188498072,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00777950419688476,0,0.0412497283489494,0,0,0,0,0,0,0,0,0,0.069054256475278,0,0.110214628743214,0,0,0.1561199641007,0,0,0,0,0,0,0,0,0,0,0,0,-0.109570762407231,0.0127345387566864,0,0,0.104520915531644,0,0,0,0,0.0226384778728592,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.000799536879918414,0.033509598318601,0.124237676331183,-0.28123993721314,0,0.174603092262317,0,0,0,0.160610166178887,0,0,0,0,0,0.083253888837035,0,0,0,0,0,-0.141841432552041,0,0,0,0,0,-0.14734086351646,0,0,0,0,0,0,0,0.335894440884082,0,0,0,0,0,0.121965463007027,0,0,0,-4.33680868994202e-19,0.00190445029206614,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.0793555376481553,0.159440137836255,0,0.0191394884060378,0.0690542152935905,-0.0295316431793393,0,0,0,0,0,0,0,0,0,0,0,0.131962645026981,0,0,0.109946183362974,0.130461076088379,0,0,0,0,0,0.0185240528089988,0,0,0,0,0,0,0,0,0.316426688778223,0,0,0,0.000990167034850081,0,0,0,0,-0.0242359025612583,0,0
X600426.SH,0,0,0,0,0,0,0.0190094348472417,0.08326089244498,0,0,0,-0.116345359521869,0,0,0,0,0.256493705247836,0.0939593604239745,0,0,0,0,0,0,0,-0.088543989836608,0,0,0,0.148282048736977,0,0,0,0.164780512501783,0,0,0,0,0,0,0,0,0.053615843425497,0,0,0,0,0,0,0.139763579519841,-0.100353730705372,-0.0262819703376234,0,0,0,0,0.00123304673954503,0,0
X002466.SZ,0,0,0,0,0,0,-0.0113480551057427,0.501997510049775,0,6.93889390390723e-18,0,0,0,0,0.0383434347103304,0.0106235783341295,0,0,-0.0680848637056884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300366426273956,0,0.335824667164282,0,0,0,0,0,0,0,0,0,0.103018787442776,0,0,0,-0.438152423385458,0.22402943718692,0.0758975910008285,0.0648528900618865,0,0,0,0,-0.0417987156040287,0,0
X600803.SH,0,0,0,0,0,0,0.0323811063421935,0.162665860932034,0.0503476890957694,0.119119981194557,0,0,0,0,0,0.0818829225571269,0,0,0,0,0,0,0.165034662863905,0,0,0,-0.0322194394113459,0,0.236953029255175,0,0,0,0,0,0,0,0,0.118610907172103,0,0,0.0880869992848117,0,0,0,0,0,0,-0.154760734227025,0,0,0,0.0118584443604786,-0.0412542734365609,0,0,0,-0.00318325317623245,0,0
X601991.SH,0,0,0,0,0,0,-0.022783553651725,0,0,0,0,-0.0745306008298173,0,0,0,-0.0597568345386489,0,0,0,0.215766799903766,0,0,0,-0.0134785597705095,0,0,0,0.212423131657521,0,0.185422623117639,0,-0.0767281835454476,0.080955818280359,0,0,0,0,-0.0877968551386158,0,0,0,0,0,0,0.116599546757719,0,0,0,0,0,0,-0.0138015771737195,0.0450977402389606,0,0,0,0.0301656143841071,0,0
X600801.SH,0,0,0,-0.0300524406535227,0.332879829180331,0,0,0,0,0,0,-0.0544430740114935,0,0,0.0636026945726774,0,0,0,0.0492449037709429,0,0,0,0,0,0,0,0,0.0271007357783475,0.198583473445826,0,0,0,0,0,0,0,0,0,0,0,-0.0666324835524192,0,0,0,-0.00742095740256842,0,0,0,0,0,0,2.90530986347622e-05,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795548423176582,0,0,0.242048738032678,0,0,0,0,0,0,0.536673634262654,0,0,0,0,0,0,0.0259750490994028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448476012827768,0,0,0,0.17119275279277,0,0
X000932.SZ,0,0,0,0,0.161257828176195,0.651006485447637,0,0,0,0,0,0,0,0,0,0.0208517574326417,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0390767779998625,0,0,0.0518220462030172,0,-0.0452316150547329,0,0,0,0,-0.0658906096701643,-0.0745887864739944,0,0,0.0836389789925275,0,0.20193395930434,-0.00419000360392729,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,-0.112446046005961,0,0,0.0403095542525623,0,0,0,0.136725810346439,0,0,0,0,0,0,0,0.0283625776393125,0,0,0,0,0,0,0,0.0603859402955536,0,0,0.0443301452740007,0,0,0,0,0.149233972721322,0,0,0,0,0,0,0,0,0.147863749696736,0,-0.0114759136222932,5.42101086242752e-20,0,0,0,-6.7762635780344e-21,0,0
X600795.SH,0,0,0,0,0,0,0,-0.0353739377166867,0,0,0,0,0,0,0.0183461165913277,0,0,0.095549591338121,0,0.169724277771025,0,0,0,0,0,0.0348749053719908,0,0,0.013596952293836,0,0,0,0,0,0,0.0268765104154259,0,0,0,0.332888621115196,0,0,0,-0.0375148096896905,0,0,0,0.0374787957792106,0,0,0,0.00581449158572321,0.00218882287209259,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.524987348460609,0,0.0126061196943245,0,0,0,0,0,0,0,0,0.159291453484,0,0,-0.0263578097735424,0,0,0,0,0,0,0,0.0100983499688033,0,0.00997505892332433,0,0,0,0,0,0,0,0.00574553575581161,0,0,0,0.0471575834048987,0.0423769489026136,0,0,0,0.0468282250800678,-0.0617095031739011,0,0,0,-0.0380907647186879,0,0
X600219.SH,0,0,0,0.128488837429728,0,0,0,0,0.0542819127477042,0.141374566514551,0,0,0,0,0,-0.0956903497418774,0,0,0.0690961395538336,0,-0.0604015254695128,0.15786707621583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457836209595194,-0.0838018603832884,-0.107539733933826,0,0.166355038664862,0.29505102530494,0,0.237505365448876,0,0,-0.0199466438116266,0,0,0,0,0,0
X600486.SH,0,0,0,0.0383190356604452,0,0,0.0166383120202491,0.126301600739892,0.283026808351963,0,0,0,0,0.164892681129638,0,0,0,0,0,0,0,0,0,0.0365766130019364,0,0,0,-0.132636762224037,0,0,0,0,0,0,-0.0135287775441852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308150025545148,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,-0.0284833838929084,0.0306185925394682,0,8.67361737988404e-19,0.0483121490925612,0,0.293148861373106,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297084379206011,0.302173655605817,0,0,0,0,-0.0958610853482847,0.212552602560124,-0.0214725338640715,0,0,0,0,-0.0285296025352919,0,0
X000898.SZ,0,0,0,0,0,0.343199453636524,0,-0.0316936406625823,0,0,0,0.0280345446271557,0,0,0,0,0,0,0,0,0.00175473153690888,0.278368091425858,0,0,0,0,0,-0.0328971613616477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034546355964616,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.0230534835530099,0,0,0,0,0,0,0.139196029383971,0,0,0,0,0.0343620649767718,0,0,-0.0287316577409982,0,0,0,0,0,0,0,0.205231791756254,0,-0.123465053253869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11321199501488,0.0616586662710646,0,-0.0129966527658953,0,0,0,0,-0.0305438688455748,0,0
X000883.SZ,0,0,0,0,0,0.00943206609587193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997276413976844,0,0,-0.0171376174863208,0,0,0,0,0,-0.151853445771222,-0.00530483411168511,0,0,0,0,0.572399009226876,0,0,0,0,0.0411194729614914,0,0,0.0484078727720206,0,0,0,-0.00423883632426687,0.00855339372715904,0,0,0,0.0880427558131702,0,0
X600299.SH,0,0,0,0.0643536717162767,0,0,0.12579455695674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595545750947248,0,0,0,0.108211936580841,0,0,0,0,0,0,0.05268373006081,-0.0173375695064834,0,0,0,0,0,0,0,0.0974712011488525,0,0,0.126626463213521,0,0,0,0,0,-0.0150759472450163,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,-0.0517232961837398,0,0,0,0,0,0,0,0.01389563381361,0,0,0,0,0.396009139725298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184634734297412,0,0,0,0,0,0,0.0171083083743786,0,0,0.0470159814828817,0,0,0,0,0,0,0,0,0.0528043691393081,0,0
X002353.SZ,0,0.0745107402417193,0,0,0,0,0,0,0,0,0,0,0,0,0.222968193188571,0.125481458185153,0.195445361462106,0.187578406751279,0,0,0,0,0.182178504534545,0.210303610502848,0,0,0,-0.0201101540797202,-0.17583731442265,0.0698414825728339,0,0,-0.284303715323828,0,0.077850618926131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0987209331325205,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,-0.0290488403979097,0,-0.0991449270177622,0,0,0,0,0,-0.0524899178442349,0,0,0,0,0.0468352655273331,0,0,-0.0625483545727569,0,0,0,0.00322761072593757,0,0,0,0,0.110541733092829,-0.0244491931397859,0,0,0,0,0,0,0,0,0.0402257423603269,0,0,0,0.067519165459581,0,0,0,0,0.077372103360112,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.0252552978474468,-0.0494445520731845,-0.0557624668913172,0,0.0892462608090214,0,0,0,0,0.447037154765294,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144642671845186,0,0,0,0.397604308931219,0.0649256727403813,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0.0812657006718705,-0.253254487441128,0,0,0.238257382943727,0,0.0504442266590058,0,0,0,0,0,0.175653728327996,0,0.019379278604255,0,0,0,0,0,0,0,0,0,0,-0.0330197585939971,0,0,0,0,0,0,0,0,0,0,0,-0.311786955823359,0,0,0,0.271049200407744,0,0,0,0,0,0,0,-0.0684142321817587,0,0,0,-0.150688573081695,0,0
X600516.SH,0,0,0,0,0,0,0,0,0.20973517621007,0,0,0,0,0,0,0.130185246497517,0.0233640556025449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0535740203699482,0,0.273056414966607,0,0,0.0964383460604424,0,0,0,0,0,0.010655649293855,0,0,0.112728494483877,0.273951555145068,0.263748228577839,0,0,0,0.0840184947659899,0,0,0,0.0524361382662651,0,0
X601992.SH,0,0,0,-0.0557751370371684,0,0,0,0,-0.00629634625957379,-0.00975477222572712,0,0,0,0,0.0671320794232516,0.0213339551904573,0,0,0,0,0,0,-0.0125170265607826,0.0334864089291327,0,0,0.177409811104817,-0.0104204410239368,0,0.120399709858152,0,0,0,-0.154949357693934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193020121803385,0,0,0,0.0200854864764394,0,0
X601168.SH,0,0,0,0,0,0,0.125269615112631,0.150631120455571,0,0,0,0,0.0771015061569453,0,0,0,0.179257386838524,0,-0.256464178173076,0,0,0.236418200219572,0,0.0209739454702666,-0.0224721211736367,0,0,3.46944695195361e-18,0,0,0,0,0.0622453641087739,0,0,0,0,0,0.0136487279927696,0,0,0.273071445154553,0.0363241191383466,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.074051877708283,0,0
X000807.SZ,0,0,0,0,0,0.0704385175693868,0,-0.113687962489233,0,0.0449717692447297,0,0,0,0,0,0,0,0.0620572942696624,0,0,0,0.491234395928638,0,-0.10946973541124,0,0,0,0,0.077050019290295,0,0,0,0.0791348365790476,0,0,0.0868051368411779,0,0.0353260279482261,0,0,0,0,0.0790668278960119,0,0.323487964938208,0,0,0,0,0,0,0,-0.0811478304967652,0,0,0,0.0331723124248089,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,-0.0100930097227597,0,0,0,0,0,0.0914204504577584,0,0,0,0,0,0,0,0,0,0,0,0.0193547859864927,0,0,0,0,0,0,0,0,0,0,0,0,0.0882215062461131,0,0,0,0.145998540603816,0,0,0,0,0,0,-0.0360229041895019,0,0,0,0,-0.0418990314622217,0,0
X000830.SZ,0,0.35207912378512,0,0.279284719522427,0,0,0,0,0,0,0,0,0.285476755260381,0,0,0,0,0,0,0,0,0,0.377128807601183,0,0,0,0,0,0,0.041198130098365,0,0,0.0502373192072445,0,0,0,0,0,0,0,0,0,-0.115714556873001,0,0,0,0,0,0,0,-0.113917435243046,0,0.00886038666787318,0,0,0,-0.00287334242809053,0,0
Change_TY3M,0,0,0,0,0,0,-0.024932911556833,0,0,0,0,0,0,0,0,0,-0.109304771853496,0,0,0,0,0,0,0.0510777059024582,0,0,0,0.146618047931468,0,-0.246859688493283,0,0,0,0,0,0,0,0,0,0,0,0,0.00228787840633369,0,0,0,-0.13379791731313,0.0856405070934378,0,-0.0614198255169475,0,0.046177283730718,-0.0530403448527269,0,0,0,-0.0116402583281551,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0.0604084016891023,-0.380707961913948,0,0,0,0,0,0,0,0,0,0,0.176834667800907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00691545156086564,0,0,0,0,0,0,0,0,0,0,1.0197708862119,0,0,0,-0.544969797517689,0,0
TED,0,0,0,-0.18990786911935,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.327259735006805,-0.0594954275150659,0,0,0,0,0,0,0,0,-0.0731155701218983,0.083007683580914,0,0,0,0,0,0,0,0,0.0716246780183534,0,0,0,0,0,0,0,-0.0444730169347026,-0.206986742685553,0.0291063143701111,0,0,-0.199750935773325,0,0.238078669562984,-0.864348571404648,0.781678493199723,0,0,0,0,0.000846866064052314,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0116168922898846,0,0,0,0,0,0,0,0,-0.0232687820883127,-0.00797146390033942,0,0,0,0,0,0.0123685706948102,0,0,0,0.0107578705569931,0,0,0,0,0,0,-0.00171457514205757,-0.0832037256179498,0,0,0,0,-0.0514370325163014,0,0,0.136569552509551,0,0,0.0688617240366665,0,-0.0152041001196184,0,0,0,0,0,0,0,-0.0395564303891612,0,0
MKreturn,0,0,0,0,0,0,0.104475955547629,-0.0515106999655495,-0.0231223585062919,0,0,0,0,0,-0.0160916223871627,0,0.03535839422354,-0.00554751119453745,0,0,0,0,0,0,-0.0421659093406606,0,0,-0.0196438481429591,0,0,0,0,0,0,0,0,0,0,0,0,0.0241204135414839,0,0,-0.0498306288168052,0.0153794904905572,0,0,0,0,0,-0.0978311273584186,0,-0.0082371407333754,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.00163148600311214,0,0,0,-0.00243730740680565,0.00148623530603892,0,0,0,0,0,0,0,0,0,0,0,0,0.000812275400175268,0,0,0,0,0,0,0,0,0,0.00102697673894202,0,0,-0.00259145617025629,0,0,0.000643797867612106,0,0,0,0,-1.86326972937923e-05,0,0.00180487835232079,-0.000166293813363275,0,0,0,0,-0.00974692226604857,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.167247982773044,0,0,0,0,0.308967662018281,0,0,0,0,0,0,0,0,0,0,0,0,0.249896452803563,0,0,0,0,0,-0.50477454669475,0,-0.0493629759642731,0,0,0,0,0,0,0,-0.0741338341575527,0,0,0,0,0,0,0,-0.0925208248114943,0.0221681259536273,0,0,0,0,0,-6.46727257104634
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.000357122011693437,-0.00271204935904284,0,0,0,-0.00285169304318012,0,0,-0.00443813363109584,0,0,0,0,0.005336910020526,0,-0.00733293763143236,0,0,0,0.00229578970918138,0.000900679119485598,0,0,0,0,0,0.0019751066885172,0,0,0,0,0,0,0,0,0.00463588229937773,0,0,0,0.000980378207422723,0,0,0.00990887931432314,0.0026164339606931,-0.00117999920973356,0,0,0,-0.00882584526521115,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00324061322729133,0,0,0,0,0,0,0,0,0.0106710687319482,0,0,0,0,0,0,-0.00184175095334748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242545193109941,0,0,-0.00922536169350302,0,0,0,-0.00146523126140126,0,0,0,-0.00151301530647673,0,0,-0.00244703311308358,0,0,0,0,-0.117891256077368,0,0
