,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601600.SH,X601898.SH,X600795.SH,X601991.SH,X600362.SH,X600027.SH,X600188.SH,X600111.SH,X601992.SH,X600157.SH,X600886.SH,X600623.SH,X600299.SH,X600547.SH,X600660.SH,X600489.SH,X000709.SZ,X000792.SZ,X601158.SH,X600352.SH,X600583.SH,X002466.SZ,X600309.SH,X000898.SZ,X000629.SZ,X000539.SZ,X000883.SZ,X000630.SZ,X000027.SZ,X000060.SZ,X002075.SZ,X000959.SZ,X000983.SZ,X600021.SH,X601699.SH,X600022.SH,X002470.SZ,X300072.SZ,X000012.SZ,X600176.SH,X600578.SH,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0611790566751473,0.084854864420802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450031160735198,0,3.46944695195361e-18,0.0581474667914942,0.0243310629308666,0.0322212038409824,0.0510121965968456,0.133634451114088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392785003546911,0,0,-0.00533420854444667,0.0156304584163038,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0.0323767711489466,0.119581040190692,0,-3.46944695195361e-18,0,0,0,0,0,0.0950092865340427,0,0,0,0,0,0,0,0,0,0,0,0.0134925683296894,0.0947955537267146,0,0,-3.46944695195361e-18,0.0403065071328347,0,0,0,0,0,0,0,0,0,0.0652466564948122,0,0,0,0,0,0,0,0,0.0107723510018282,0.00374004210285487,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.498987581761526,0,0,0.0246509238377667,0,0.0047203158429154,0,0,0.00890337996297223,0,0,0,0,0,0,0,0,0,0,0,0.0124714869128925,0,-8.67361737988404e-19,0.0174905744329348,0,0,0,0,0,0,0,0,0,0,0.197408719681369,0,0,0.0615271721767085,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0.20330793035857,0,0,0,0,0.0244448186772546,0.0421105205399025,0.0348993748462206,0,0,0,0,0,0,0.0718926250296856,0,0,0,0,0,0,0,0,0.066420503692936,0,0,0,0.0105272883874027,0,0,0,0,0,0,0.0994309278398312,0,0,0,0,0,0,0,0,0,0.0541876257670321,0,0,0,0,-0.00692670984830134,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0719918380087876,0,0,0,0,0,0.270874715515655,0,0.054558337157624,0,0,0,0,0,0,0.0964405795827606,0,0,0,0,0,0,0.0467362851754919,0.120548675224679,0,0,0,0,0.131620057257236,0.0169323004618328,0.0164425060704691,0,0.0924506021890599,0,0.0102337742380138,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0059139359069067,0,0,0,0,0,0
X600019.SH,0,0,0.226764772216674,0,0,0,0,0,0,0.0349981871509149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040243723304521,0,0,0,0.250903542203028,0,0,0,0,0,0,0.0186308363490203,0.137900115038506,0.154022564488506,-0.0210601685830006,0,0.190863439972617,0,0,0.0201743002165196,0,0,0.088787964821655,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165989984764397,0.0422698174418055,0,0,0.0841285517766469,0.111394647127207,0,0,0,0,0,0,0.0807125020945546,0.0212115069646706,0,0,0.0710410586455774,0,0,0.0118209724260985,0.00930038773434727,0,0,0,-0.033583990901119,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059989784431171,0,0.0873084602297211,0,0,0,0.154936382851426,0,0,0,0,0,0.0578021692922009,0,0,0,0,0,0.247719515382117,0,0.0444031878473644,0.0999757871282517,0.142176291974111,0,0,0,0,0.0499038976356616,0,0,0,0,0.000140810818252855,0.0366401302949578,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528947133620974,0,0,0.2645672723696,0,0,0,-0.0242161058876934,0,0,0,0,0,0.0153835624274463,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.172756776878491,0.0624178550407406,0.291083011134512,0,0,0,0.0105741674899585,0,-0.103700200811566,0,0,-0.0590156957482176,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0207758252578377,0,0,0,0,0,0,0,0,0,0,0.0226366699375367,0,0.121609621645329,0,0,0.147487558553554,0,0,0,0,0.0297929585900935,0,0,0,0,0,0.172281046838873,0.0941197279305532,0,0,0.0524793233433726,0,0,0,0,0,0,0,0.0267396740531957,0,0,0.153574967349018,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.010254486325583,0,0,0,0,0,0,0,0,0,0.110683186062416,0,0,0.208528312824378,0,0,0.00778713757859791,0,0,0,0,0,0,0,0.0834843524491002,0,0,0,0.063639546277803,0,0,0.0909331815110524,0.0498518711734711,0,0,0,0,0,0,0,0.0457027050762847,0,0.0320232524432858,0,0,0,0,0,-0.0100009525570228,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317827783524016,0,0,0.126345957096023,0,0,0,0.0290354756475126,0.229261115426236,0,0,0.100390531413376,0.018439793932757,0.0168185281119258,0,0,0.102269461718409,0,0.14606302916713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
