,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X000708.SZ,X600547.SH,X002271.SZ,X600011.SH,X600176.SH,X600362.SH,X000786.SZ,X601600.SH,X600426.SH,X600886.SH,X601898.SH,X002466.SZ,X600010.SH,X600188.SH,X600111.SH,X600795.SH,X000301.SZ,X601991.SH,X600352.SH,X600801.SH,X600489.SH,X300037.SZ,X600486.SH,X002080.SZ,X600219.SH,X600688.SH,X600803.SH,X600027.SH,X002353.SZ,X601992.SH,X600299.SH,X600529.SH,X000027.SZ,X601168.SH,X000932.SZ,X000898.SZ,X300073.SZ,X600157.SH,X600399.SH,X000723.SZ,X600516.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0157554534819668,-0.0138056790569118,0,0,0,0,0,0.118479671483921,0,0,0,0,0.01451954219967,0.00248982136623938,0,0.0719837274025822,0,0,0.0106418943572049,0,0,0,0,0.00356712501551654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306147803336773,0,0,0,0,0,0,0,0,0,0,-0.000991003835955803,0,0
X600028.SH,0,0,0,0,0,-0.00206331828269723,0,0,0,0,-0.0197084382498931,0.0246362856242462,0,0,0,0,-3.46944695195361e-18,0,0,-0.0154959549362685,0,0,0.0531008082798976,0,0.0272208290743206,0,0,0,0,0,0,0.0374580200939197,0,0,0,0.0584598254240826,0,0,0,-0.027569230972165,0,0,0,0.149201998264086,-0.0195364212448551,0,0,3.46944695195361e-18,0.0244051677442646,0,0,0.0118743163889053,0,0,0,0,-0.00503958781756955,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621402615396272,0,0,0.116566933641945,-0.0528905346668956,0,0,0,0,0,0,0,0,0,0.114436495188977,0,0,0,0,0,-0.0301911919165295,0,0,0,0,0,-0.0093663276609491,0,-0.0563217551194977,0,0,0,0,0.00018474033898636,0,0,0,0,-0.010900088550582,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,-0.0147281532441303,-0.180338264934479,0,0,0,0,0,0,0,-0.0198019756765642,0,0,0,0,0,0,0,0,0,0.0564194900427165,0.262900060809788,0.00990353798654279,-0.0408311163579162,0,-0.148342150950119,0,0,0,0,-0.15851937300253,0,0,0.224949911297346,0.064475789537918,0,0,0,0,0,0,0,0.0256228439026687,0,0,0,0,0.00269953437360717,0,0
X600585.SH,0,0,0,0.0957607188550901,0,0,0,0,0,0.0689894501452992,-0.0614795787334128,0,-0.0166880181092098,-1.73472347597681e-18,0,0.0447770127967674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264140869153491,0,0,0,0,0.0383997511070056,0,0.0845497229999077,0,0,0,0,0,0,0,0.0305685120257131,0,0,0,0,0.00290364485584045,0,0
X002460.SZ,0,0,0,0,0,0,0.372305673098894,0.466646307835546,0,0,0.0077427108186912,0,0,0,0,0,0,0,0,0.378361762714048,0,0,0.0396608371814639,0,0,0,0,0,0,0.128876869102698,0,0,-0.260253559760269,0,0,0,0.0182418423109267,0,0,0.305445806112683,0.0945192581353891,0.118189059500869,0,0,0.092449433296769,0,0,0.0725205351317713,0,0,0,0.0247638038182515,-0.143539347400832,0,0,0,-4.33680868994202e-19,0,0
X600019.SH,0,0,0,0.00744147451367607,0,0,0,-0.0689095910269541,0,0,0,0,0,0.0907806439921817,0,0,0,0,0.264856188058205,-2.16840434497101e-19,0,0,0.0337882027564694,0,0,0,0,0,0,0.0610944326749753,0,0,0.0244598297018134,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909085869574952,0,0,0,0,0.0276827466909457,0.0628935944303231,0,0,0,0.00713347034785507,0,0
X600660.SH,0,0,0.0625676374495609,0,0,0.111102055510791,-0.161800672222132,0,0,0,0,0,0,0,0,0,-0.0670373718854892,0,0,-0.0440669127067383,0,0,0,0,0.053496484733725,0,0,0.0719326490826273,0,0.168070128895845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500251481478109,0,0,0,0.0176290695904702,0,0
X000708.SZ,0,0,0.167040562242853,0,0,0,0,0,0,0,0,0.0278080949069016,0,0,0,0,0,0,0,0,0,0,0.114828074162532,0,0,0,0,0,0,-0.0115228163353993,0,0,0.037466037562486,0,0,0,0,0,0.0605286313687207,0,0,0,0,0,0,0.118752183421524,0,0,0,0.289128202244,0,-0.0308170691875414,0.0849760808146603,0,0,0,-0.00414872019593092,0,0
X600547.SH,0,0,0,0,0,0.0591165509058117,0.0554141545446349,-0.0406641539014953,0,0,0,0,-0.0214115459666535,0,0,0,0,0,0,-0.0216330372650639,0,0,0,0,0,0,0,0,0.591815163217198,0.0212786041612067,0,0.00744738797118057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524331214112507,0,0,0,0,0.00799823821285591,0,0,0,0,0.0038040153105277,0,0
X002271.SZ,0,0,0.15653891843369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116137358852393,0.125996913934672,0.0536645473770199,0,0,0,0,0,0,0,-0.0284506469238366,0,0,0,0,0.0821196866154137,0.0618955683113021,0,0,0,0,0,-0.070670594258932,0.140654825703132,0,0,0,0.0256248772481427,0,0
X600011.SH,0,0,0,0,0,0,0,0,-0.0183006339236013,0,0,0,0,0.134299048207491,0,0,0,0.0575101913913733,0,0,0,0,0,0.0839201396957979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134783387408269,0,0,0,0,0.0394732146290693,0.0297343693337168,0,0,0.154447793006151,0,0,0,-0.0235042346819341,0,0,0,0.00709747455654865,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.181149221597547,0,0,-0.0820289939264601,0,0,0,0,0,0,0,-0.0697885463203669,0,0,0,0,0,0,0,0,0,0.0201951500816077,0.0525762697432526,0,0,0,0,0,0,0,0,0.114771806784149,0,0,0,0,0.407946332806407,0,-0.0886055157305415,0,0,0,0,0.0251128702468358,0,0,0,0,0.00539125479943666,0,0
X600362.SH,0,0,0,0,0,0,0,-0.0385345561447348,0.0954536608740488,0,0,0.235925710459505,0,0,0,0,0.0912764710766535,0,0.456785059008234,0,0,0,0.38963753141737,0,0,0,0.135873572612087,0,0,0,0,0,0.0650900898042598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168289411421447,0,0,0,0,-0.0253272526349797,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397312870306379,0,-0.0254458587282813,-0.0704300424466071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283598307281583,0,0.139901050252327,0,0,0.0656662798974839,0,0,0.312848105729137,0,-0.0912166838246472,0,0,0,0,0,0,0.0187370460985458,0,0,0,0,0.0203721251040191,0,0
X601600.SH,0,0,0,0,0,0.0212507382823575,0.168199965705941,0,0,0,0,0,0,0.1385842404344,0,0,0,0,0,0.000173615631076735,0,0.0727072801185781,0.0487008528653045,0,0.0526504336411034,0,0,0,0,0,0,0,0.267018137696905,0,0,0,0,0,0,0,0,0.0509758379747336,0,0,0.0353460200977722,0,0,0,0,0,0,0.00601600079620202,0,0,0,0,-0.0143185325788356,0,0
X600426.SH,0,0,0,0.428908065012167,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0153643141930142,0,0,0,0,-0.0100232232383098,0,0,0,0,0,0,0,0,0,0,0.0338971673698472,0.0279642748182012,0,0,0,0,0,0,0,0,0,0.0930729160903687,0,0.144880327104823,-0.0128589025995599,0,0.116330823688834,0,0,0,0,-0.0149045271302934,0,0,0,0,-0.00968653445593829,0,0
X600886.SH,0,0,0,-0.013003657553696,0,0.00989661002188186,0,0.0212158196471878,0,0,0,0.237250742238919,0,0,0.26991886937969,0,0,0,0,0.0345675531655489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080913365687228,0,0,0.121774907912022,0,0,-0.0406171258797191,0,0,-0.154811110005557,0,-0.0182771202169701,0,-0.0112583972095179,0,0,0,0,0.0460136704626249,-0.023122928654031,0,0,0,0,0,0
X601898.SH,0,0,0.407767673361788,0.00847648162558462,0,-0.0754263436834006,0,-0.0659664603914583,0,0,0,-0.0305196153943574,0,0.00626200593342306,0,0,0,0,0,-0.0230360864471742,0,0.305153853857531,0,0,0,0,0,0,0,0,0.035540576306167,0,0.0783598716495302,0,-0.0532082554090328,0,0,0,0,0,0,0,0,0,0,0,0.0323059936726151,0.139671548008466,0.192751326751543,0,0,0.0369042158626022,-0.0283017385281046,0,0,0,0.00166421857062557,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239232082281497,0,-0.0366070410178113,0,0,0,0,-0.312118536720881,0,0,-0.0586010961836817,0,0,0,-0.0632850655040082,0.289396730978459,0,0,0.788753200574701,-0.311555564077518,-0.373306920595125,0,0.0981041814908777,-0.156585915573103,0.781507292829505,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.0825398266262659,0,0.0203579349183094,0,0,0.0795984246347729,0.0817679208020796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126097323547676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569554474799275,0,0,0,0.0240866160080625,0,0,0.237323285165515,0.0209502352531485,0,0.00454063820112375,0,0,0,0,0.000103588165964756,0,0
X600188.SH,0,0,0.331142409664597,0,0,0.0848929459645125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932272565201858,0.1641759933279,0.115993079432629,0.0604139434884532,0,0,0,0,0.120780885015092,0,0,0,-0.0471572987279444,0.116750413233743,0,0,0,-0.000311947529798254,0,0
X600111.SH,0,0,0,0,0,0.167963099896303,0,0,0,0,0,0,0,0.13642684141192,0,0.230968065148541,0,0,0,0,0,0,0,0,0.107703451799739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346617740428457,0,0,0,0,0,0,0,0,0,0,0.0234457202895194,-0.0524885754236868,0,0,0,-0.0037983383566235,0,0
X600795.SH,0,0,0,0,0,0,0,0.0146736899856493,-0.229783868582186,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279733761131722,0,0,0,0,0,0.153361045552528,-0.0321227080015591,0,0,0,0,0,0,-0.0284329749723855,0,0,0,0.149020785905223,0,0,0,0.0541644030116629,0.0625362074387937,0,0,0,0,0,0,0,0,0,0,-0.00980926862490986,0,0
X000301.SZ,0,0,0,0,0,-0.00703416503589942,0,0,-0.0429436091555309,0,0,0,0,0,0.0992058691577384,0.441807915273823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492820057409869,0,0,0,0,0,-0.0884420226967198,0,-0.112134650952038,0,0,-0.198567167385037,0,0.101729371732885,0,-6.93889390390723e-18,0,0,0,0,0.105212852690394,0,0,0,-0.017442642874611,0,0
X601991.SH,0,0,0,0,0,0.0337764557518094,0,0,0,0,0,0,0,0.0475174498843091,0,0.0517685400383281,0,0,0,0,0,0,0.0609485799055781,0,0.0402546207621059,0,0,0,0,0,0,0.1422940040447,0,0,0,0,0,0,0,0,0.028516313149945,0,0,0,0,0.0316852714529029,0,0.0937860605546135,0,0,0,0.010321193495777,0,0,0,0,-0.00259024612154916,0,0
X600352.SH,0,0,0,0,0,-0.100168276203471,0,0,0,0,-0.0394394630355108,0.113048158560705,0,0,0,0,0,0,0,-0.0412694565377799,0,0,0,0,0,0,0,0,0,0,0,0,-0.013492879138582,0,-0.29441720364783,0,0,0,0,0.162931880563177,0,0.151020758140636,-0.0875407367913048,0,0,0,0.157554907452169,0,0,0,0.0826202938424998,0.0156880669001726,0.0621653707706946,0,0,0,-0.00146282759327828,0,0
X600801.SH,0,0,0,0,0.271666426176466,0,-0.0203187963272181,0,0,0,0,0,0,0,-0.0396196201532749,0,0,0,0,0.0537955127180036,0,0,0,0,-0.0675594551190529,0,0,0,0,-0.0161344237985692,0,4.33680868994202e-19,-0.0537086298544189,0,0,0,0,0,0.070987700810072,0,0,0.0247668418050739,0.169285966249684,0,0,0,-0.020721596914661,-0.0201302455076739,0,0,0,-0.0376353619914627,0.0595916654157235,0,0,0,-0.010836366595692,0,0
X600489.SH,0,0,0,0,0,0.0271992414419289,0,0,0.00480956186004606,0.68619644352068,0,0,0,0,0,0,0,0.0527896933326016,0,0,0,0,0.037997377396086,0,0,0,0.00915558084201052,0,0,0.0124825021086141,0,0,0,0,0,0,0,0,0,0,0,0.0602574095981572,0,0,0,0,0,0,0,0,0,0.0225520093400354,0,0,0,0,0,0,0
