,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X600010.SH,X601898.SH,X601600.SH,X601991.SH,X600795.SH,X600886.SH,X600188.SH,X600362.SH,X600111.SH,X600688.SH,X600027.SH,X600309.SH,X601992.SH,X600583.SH,X000792.SZ,X601158.SH,X000898.SZ,X600352.SH,X600157.SH,X000709.SZ,X600547.SH,X600489.SH,X002353.SZ,X000831.SZ,X000539.SZ,X000629.SZ,X000630.SZ,X600219.SH,X000027.SZ,X600660.SH,X600008.SH,X000825.SZ,X600808.SH,X600021.SH,X600549.SH,X002470.SZ,X600578.SH,X600098.SH,X600315.SH,X600307.SH,X000060.SZ,X601699.SH,X600863.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0,0,0.254833646421231,0.261101183786976,0,0.138512766428271,0,0,0,0,0.112097034215587,0,0,0,0,0.0198351276013026,0,0,0,0,0,0,0,0,0.0933476482977638,0,0,0.0452788816245739,6.93889390390723e-18,0.0478919964852659,0,0,0,0.0393428445182186,0,0,0,0.0159309160337348,0,0,0,0,0,0,0,-0.0041374799464769,0,0,0,0,0,0
X600886.SH,0.137297781369397,0,0,0,0,0,-0.043200542961423,0,0.0315025846171113,0.154674968807959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177121999663123,0,0,0,0,0.300359801147416,0,0,0.0280320031782963,0,0,0,0,0.0739930490775076,0.0206036023785306,0,0,0,0,0,0,0,0,0,0,-0.0262788365742238,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.00146117006128349,0,0,0,0.290285678430405,0,0,0,0,0,0.0930295407071448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316302761336733,0,0,0,0.0252911976114654,0,0,0,0,0,0,0,0,0.0928065981317062,0.0758402210253876,0,0,0,0,0.00458898895135041,0,0,0,0,0,0
X600362.SH,0,0.0936385933743231,0,0,0,0.1899197060399,0.1358728134582,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0099026273663172,0.00211937909999988,0,0,0,0,0,0,0,0.00925451564641951,0,0,0,0,0.288034607008813,0,0,0,0,0,0,0,0,0,0,0.00438759540845919,0,0,0,0,0,0,0,-0.0132753417773184,0,0,0,0,0,0
X600111.SH,0.145830710173657,0,0,0,0,0,0,0,0.0134641399039971,0.0171070953967709,0,0,0.0874267438547071,0,0,0,0,0,0.0105607951953214,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175759688870756,-1.38777878078145e-17,0,0,0,0,0,0.0366125818071726,0.476503264800935,0,0,0.00720680669743133,0,0.00448270938921998,0,0,0,0,0.0122944501285712,0.0173070368988935,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.168863927226155,-2.16840434497101e-19,0,0,-0.178936025175505,0,0,0.100303522357116,0,0,0,0,0,0,0,0.101630800952576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043579774509937,0,0,0,0.189423905838073,0,0,0,0,0,0.440599250573243,0,0,0,0,-0.0181013711824842,-0.00444244751556017,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0.0611027543634543,0.496301437143087,0,0,0,0,0,0,0,0,0,0,0.0281657278322755,0,0,0,0,0,0,0.0716167257066169,0.037114659770636,0,0,0,0,0,0,0,0,0,0.0658671256640682,0.191754724657742,0,0,0.0793666236723796,0,0,0,0,0,0,0.0491681473966968,0,-0.0832920927975431,0,0,0,0,0
X600309.SH,0,0,0.0469830119805646,0,0,0,0,3.46944695195361e-18,0.0561275090145856,0,0,0.0544836965528814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190386651524085,0,0,0,0,0,0.058259631408669,0.0273199738874408,0,0.0476509034796845,0.166479922261502,0.133330749199999,0,0,0,0,0,0,0,0,0,0
X601992.SH,0.0949326096135543,0,0,0,0,0.184013500297302,0,0,0,0,0,0,0.122519578614281,0.192171837409406,0,0.0190747369690084,0,0,0,0.0106045888435866,0,0,0,0.00271994136305182,0,0,0.050078112454236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874899872478243,0.0378753136864002,0,0,0,0,0,0
X600583.SH,0,0,0,0.06966547673266,0.0834611514485338,0,0.111985678806029,0.163906502447742,0.191332685323253,0.0344925687435118,0,0,0,0,0,0.0322048964487542,0,0.00261516010666734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314521960546424,0,0,0.0369065021621959,-1.73472347597681e-18,0.00168079940715279,0,0,0,0,0,0,0.0805378591632502,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.0842467598761837,0,-0.0871418641477871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747367853807476,0,0,0,0,0,0,0,0.247300512531444,0,0,0.0199194606026443,0,0,0.0760263635426543,0,0.089142710465734,0,0,0,0,0,0.0690205740280056,0,0,0,0,0.0416180921919948,0.0118315389667238,0,0,0,0,0,0
X601158.SH,-0.0511450478026784,0,0,0,-0.0710089038320107,0,0,0,0,0,0.123780498094637,0,0,0,0,0,0.154971489144979,0,0,0,0,0,0,0.0422793471345416,0,0,0,0,0.0492423551186682,0,0,0,0,0,0,0,0.572008300365649,0,-0.0157926968504904,0,0,0.0158528541991828,0,0,0,0,0,0,0.088342077377759,0,0,0.0385952181519418,0,0,0,0,0,0
X000898.SZ,0,0,0.0260481606859072,0.146077504504488,0,0,0,0,0,-2.16840434497101e-19,0,0.0127803444279194,0.12600093961398,0,0,0,0,0,0,0,0,0,0,0,0,0.370107643951974,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0606856762054473,0,0,0,0,0,0,0,0.124528363704183,0,0,0,0,0,0.00929136451884287,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208560981812767,0,0,0.00133290282924409,0,0,0.137526020047131,0,0,0,0,0,0.0544623241729376,0,0.350253780672716,0.0192575182643647,0,0,0,0,0,0,0,0,-0.0161252837020213,-0.222946471327619,0,0.174334659951396,0,0,0.220418101875653,0,0,0,0,0,0.117069379560982,-0.0150482154463619,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0117292848528802,0,0,0,0,0,0,0.108532801587225,0,0,0,0,0,0,0,0,0,0,0,0,0.134440261412997,0.0108082605101494,0.14192533381181,0,0.10171928100561,0,0.0466070099515857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757673628344025,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.478005506756985,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,-1.73472347597681e-18,0.152411626674646,0,0,0,0,0.186327902639269,0.0342060008205671,0,0,0,0,0,0,0.0205664584010459,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0847146085220366,0,0,0,0,0,0,0,0,0,0.0126003216130145,0,0.0898219135466364,0,0,1.73472347597681e-18,0,0.0404953358866487,0,0,0,0.75559497457248,0,0,0,0,0,0,0,0,0,0,0,0.0260195296788109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,8.67361737988404e-19,0,0,0,0,0,0,0.146684212940819,0,0.00950662683794415,0,0,0.0182443457501429,0,-1.73472347597681e-18,0.0768563505571102,0,0,0,0,0,0,0,0,0.0203373949807479,0.548077492374881,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.138346473652612,0,0,0,0,0,0,0,0.00760054600819854,0.00693220293646736,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,-0.0294505208573054,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.259364523431972,0,0.0355529785006353,0,0,0.0925856053050614,0,0,0.115506090375536,0,0,0,0,0,0,0,0,-0.0257171870590145,0,0,0.120744530500411,0,1.0842021724855e-19,0,0,0.00281439493543479,0,0,0,0.0719322888834989,0,-0.041395080396952,0,0,0,0,0
X000831.SZ,0,0,0,0,0,-0.0644838128251767,0.237060318996422,0,0,0,0,0,0,0,0.528331704530486,0,0,0,0,0,0,0.123339968247947,0,0.0910840179663011,0.0663083890017465,0,0,0,0,0,0,0,0,0.169743286197409,0,-0.570532930998782,0,0,-0.00571432944703192,0.253265590097493,0,0,0,-0.127132571974156,0,0,0,0,0,0,0,-0.0352613506038118,0,0,0,0,0,0
X000539.SZ,0,0.104753392556315,0,0,0,0.0315831710742981,0,0,0,0,0.0153071097021834,-1.73472347597681e-18,0,0,0,0,0,0.121365161144796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202833405203632,0,0,0,0.235150122504296,0.135365163536635,0,0,0,0,0,0,0,0,0,0,0,0.0105917796005545,0,0,0,0,0,0
X000629.SZ,0,0,-8.67361737988404e-19,0,0,0,0,0.0815809917317615,0.0322563808886141,0.186248340170061,0,0.0248943970089224,0,0,0,0,0,0,0,0,0,0,0.334247933210672,0,0,0,0,0,0,0,0,0,0,0,0.0388111708310581,0,0,0,0,0,0,0,0,0,0,0.0896176376288139,0,0,0,0,0,0.00850023323408001,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.141256960894597,0,0,0,0.133018087746332,0.0209845679037924,0.348236306892569,0,0,0.0316302242481196,0.12943136427197,0,0,0,0,-0.00555184200130133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686695471213416,0,0,0,0,0,0,0.158248871104292,0,0,0,0.0475530151384499,0.00722123349856281,0,0,0,0,0,0
X600219.SH,0.162572032611181,0,0,0,0,0,0,0,0.0101721968345985,0,0,0,-0.0297057457664645,0,0,0,0,0,0,0,0,0.0311752318956433,0,0,0,0,0,0,0,0,0,0.20799713791031,0,0,0,0,0,0,0.133160099587373,0,0,0,0.0610160897917587,0,0,0,0,0,0.248469332982059,0,-0.0458476295657393,-0.0239640125239644,0.144788537682664,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0197820218245357,0,0,0.00148701431418979,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328707121659323,0,0,0.0898376816701807,0,0,0.00301282152320031,0,0,0.307359426521429,0.223911710019869,0,0,0.0469633893152982,0.0851226398605914,0,0,0,0.0359035457272706,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0668013184103997,0,0,0,-0.0650418533739668,-0.0882087371251531,0,0.186020091697304,0.177477175696417,0,0,0.0777990259348027,0,0,0,0,0,0,0,0,0.116660843080923,0,0,0,0,0,0.00880027827928937,0,0,0,0.019042078778584,0,4.33680868994202e-19,0,1.73472347597681e-18,0,0,0,0,0.0623174480948381,0,0,0,0,0,0,0,0.0145015793566423,0,0,0,0,0,0
X600008.SH,0,0.0456456588674139,0,0,0,-3.46944695195361e-18,0,0,0,0,0,5.55111512312578e-17,0.0738072801852081,0,0,0.102930076984766,0,0,0,0,0,0.436352832751357,0,0,0,0.0629637291553303,0,0,0,-0.0357682890339097,0,0,0,0.0399789138781276,0,0.19060478252354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0369724123451723,-0.0226034367503377,0,0.10346716799875,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.0460090672055043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802038529944339,0,0,0.363276693825151,0,0,0,0,0,0,0,0.058274167508523,0.180117708390969,0,0,0,0,0,0,0,-1.38777878078145e-17,0.12861454096951,0,0,0,-8.67361737988404e-19,0,0,-0.0210587395227422,0.070416521459137,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.109186613580253,0,0,-0.0585990696384229,0,0,0.108615376697703,0,0,0,0,0,0,0,0,0,0.226468969711848,-0.12594392541039,0,0.0201175370539356,0,0,0,0,0.332769539686412,0,0,0,0,0,0,0,0,0.060878331857681,0,0,0.039461401214061,0,0,0,0,0,0,0,0,0,0,0,0,-0.225591041025713,0,0
X600021.SH,0,0,0,0,0,-0.329945206158683,0,0,0,0.40295533130069,0,0.1313019870771,0,0,0,0,0,0,0,0,0.527107182883157,0,0,-0.10765376211982,0,0,0.260770557818681,0,0,0,0.0959521407791911,0.17052345893666,0,0,0,0,0.0732647479754448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296428617174951,0,0.413263607313656,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.110851512072082,0,-4.33680868994202e-19,0,0,0,0.00876739271288997,0,0,0,0.0933024260761527,-3.46944695195361e-18,0,0,0,0.0275010941330643,0,0,0,0,0,0,0,0,0,0,0,0.10020027619781,0,0,0.00621681348822799,0.133040880203636,0,0,0,0,0,0.0563532536926687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0.00882274413218038,0,0,0,0,-0.11642780564034,0,0,0,0,0,0,0,0.0396350878310966,-0.076317510328313,0,0,-0.0414208116744149,0,0,0.0235495163824827,0,0.351723011042361,0,-0.0773820043428303,0.210303490110251,0,0,0.0314146776588565,0,0,0,0.0468962850429666,0.119110764073737,0,0,0,0,0,-0.087961169661464,0,0,0,0,0,-0.020792067556817,0,-0.168587109654474,0,0,0,0
X600578.SH,0,0,0,0.361459079043955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00434717250966543,0.172645398053964,0,0,0.159875539249127,0,0,0.046021483901084,0,0,0,-0.183862842634289,0.0128101180148237,0,0,0.1452306212963,0,0,0,0,0.0524201718211467,0.101336306727832,0,0,0,0,0,0,0,0,0,0,0.0696687911654224,-0.0162139901403949,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0.171295091749664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.045828416365882,0,0,0,0,-0.0265807743520502,0,0.0277084012939922,0.253356331704255,0,0.0263408806224123,0.37920360604299,0,0,0,0,0,0,0.0894148508973305,0,0,0,-0.123587426929652,0,0,0.00253992139840836,0,0,0,0,0,0
X600315.SH,0,0,2.16840434497101e-19,0.0712950803936881,0,-2.16840434497101e-19,0.0281555250274145,0,0,0.0111474001600865,0,0,0.128191540378941,0,0,0,0,0,0.0238125896583081,0,0,0,0,0.0800659618874174,0,0,0,0,0.171232073045224,0,0,0,0,-0.0549513940648883,0,0,0,0,0,0,0,0.05480947876989,0,0.135284809050009,0,0,0,0,0,0,0.00316757728173017,0.0586168406489469,0,0,0,0,0,0
X600307.SH,0,-6.93889390390723e-18,0,0,0,0.0795685708420622,0,0,0,0,0,0,0.00340833053810742,0,0,0.0735349640697483,0,0,0,0,0,0,0.235257233165373,0,0,0.153011466035874,0,0,0,0,0,0,0,0,0,0,0.071545136753618,0.235266769158183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340055965110695,0,0,0,0,0,0
X000060.SZ,0,0,0.0859329005871829,0,0,0,0,0.118940329601277,0.0448631954068611,0,0,0,0.150733609658877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949356618029954,0.0138809503392494,0,0,0,0.0508922988700441,0,0,0,0.0095554709645059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0.119264733449483,0.250722893096911,0,0,0,0,0.0657988297626807,0,0,0.0422627556483292,0,0.0336013446836699,0,0.052569042016624,0,0,0,0,0,0.0997922143877355,0,0,0,0,0,0,0,0,0.132077696122379,0,0,0.00113746757697485,0.117871602579792,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.00790705124880799,0,0,0,0,0,0
X600863.SH,0,0,0.0309549994189124,0,0,0,0,0,0.0582843097981283,0.321034326666418,0,0.127407804978591,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.070852730106568,0,-0.00308932786830357,0,0,0,0,0,0,0,0,0,0.228369980993927,0.0926199732079829,0,0.0481128638155299,0,0,0.0421349190976537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.00980080701806649,0,0,0,0,0,0,0,-0.0168975396696299,0,0.0632254521867029,0,0,0,0,0,0,-7.13752026179574e-05,0,0,0,-0.0515037425253342,0,0.022887696945379,0,0,0,0,0,0,0,0,0.0295595953734271,-0.050412227219653,0,0,0,0,0,0.071298860693647,0,0,0,0,0.0195216519330957,0,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.574119916242009,0.180193462961245,0,0,0,-0.578460883045846,0,0,0,0,0,0,0,0,0,0,-0.0150905819696864,0,-0.0639376157716938,-0.122412970962623,0,0,0.401578879469641,0,0,0.0379564192039481,0,0,0,0.104955571183585,0,0,0,0,0,0,0,0.0796372451923319,0,0,0,0,0,0,0,0,-0.0911858835830482,0,0,0,-1.25090588300504,0,0
TED,0.464247826352025,0,0,0,0,-0.504436311759083,0.563084163175831,0,0,0,0,0,0,0,0,0,-0.448185810486621,-0.0469762200239039,0,0,0,0,0,0,-0.398548759166175,0,0.211904701125701,0,0,0,0,0,0,0,0,0,0,0,-2.04531389032236,0,0,0,0,-0.539740631932535,0.461156548040154,0,2.1582658392772,0,0,-0.605997694819499,-1.52011056422478,0,0.764273743821169,0,0,-5.48514452420201,0,0
RealEstate_excess,0,0,0,0,0,0,-0.169053034036854,0,0,0,0,-0.0679497634501491,0,0,0,0,0,0,0,0,0,0,0,0,0.126750310898705,0,0,0,0,-0.0360779675089929,0,0,0,0.0200124852760322,0,0,0,0,0.17586073496575,0,0,0,0,0,-0.407372413963239,0,0,0,0,0,0.165430076451902,0.0717938944642944,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0543288292074334,0,0,0,-0.00188046007349031,0,0,0.0936939420161302,0,0,0,0,0,0,0,-0.0592113337127598,0,0,0,0,0,0,0.0728627316305421,-0.484337988199993,-0.146386494362592,0,0,0,0,0,-0.132467137654947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121321082944944,-0.0278737427593282,-0.32199113082358,0,0,0,0,0
MKvol,0,0,-0.001516149585951,0,-0.000687523103597601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00177685963992417,0,0.00106224352591031,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.00340649174264664,0,0,0,0.00116255812856046,0,0,0,0,0,0.00120497587109998,0.00301332357335476,0,0,-0.0852533695691838,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0806623512270133,0,0,0.0113875264168692,0,0,0,-0.00379268498105105,0,0,0.0788597081168765,0,0,0,0,0.00305242119151517,0,0,0.0167549919400036,0,0,0.0959035592491522,0,0,0,0,0,0,0,-0.0542199713810621,0,0,0,0,-0.00676934839450593,0,0,-0.0635664093050257,-0.0695259751393127,0,0,0,0,0,0,-0.053119657422389,-0.0987700089438284,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.0104275021389772,0,0.00578517113747237,0,0,-0.00176298931602909,0,0,0.00126782737592201,0,0,0,0,-0.0108103943713502,0,0,0,0,0,0,0,-0.00416982457994441,0,-0.00241996360208079,0,0,0,0,0,0,-0.00053203443673393,0.00765040489532436,0,0,0,0,0,0,0,0,-0.00518411517345319,-0.000413543447078921,0,0,0,0.134077271665917,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00274107271626742,0,0,0,0,0,0,0,0.0027050947776959,0.00313720075969883,0,0,0,0,0,0
