,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X601600.SH,X600547.SH,X600688.SH,X600362.SH,X600795.SH,X600188.SH,X300072.SZ,X600157.SH,X601991.SH,X600027.SH,X601992.SH,X600660.SH,X600886.SH,X600111.SH,X600489.SH,X600309.SH,X000898.SZ,X600299.SH,X601158.SH,X000792.SZ,X000723.SZ,X002466.SZ,X600623.SH,X000959.SZ,X002075.SZ,X000709.SZ,X600583.SH,X000408.SZ,X000983.SZ,X000883.SZ,X600352.SH,X000630.SZ,X000539.SZ,X600098.SH,X000027.SZ,X600549.SH,X000012.SZ,X000937.SZ,X601699.SH,X000060.SZ,X600176.SH,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0.00256399076996075,0.00646110673038391,0,0,0,0,0,0,0,0,0,0,0.086207083818433,0,0,0.0206407630026725,0,0,0,0,0,0,0.007996420065353,0,0,0,0,0.129579444949123,0.0152657446739626,0,0,0,0,0,0,0,0.0353001638167278,0,-0.0245680794198061,0,0,0.186471334939144,0,0,-0.0279391609278961,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.0208553996581193,0,0,0.0122716246147392,0,0,0,0,0.0408601277668945,0.360159967698279,0,0,-0.0197443898489603,0,0,0,0.0256101980474542,0,0,0,-0.0122013135979759,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.027527537189451,0,0,0,0,0,-0.00538292550848786,0,0.0142382878904484,0,0,0.0145913392813305,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.0495300472359489,0,0.0341343382936541,0,0,0,0,0,0,0,-0.068066367634056,0,0,0,-1.73472347597681e-18,0,0,0,0,0.00629202020960391,0,0.00225933676091912,0,0,0,0,0,0.0935969435711068,0,0,0,0,0,0,0,0,0.0176550261794256,0,0,0,0.180692224034459,0,0.0324580018062523,-0.0159151990631326,0,0,0,0,0,0
X600660.SH,0,0,0.0827389007792812,0,0,0,0.0242101539097315,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309463187296605,0,-0.00744871387199587,0,0.084422432114067,0.00122173738723068,0,0,0,0,0,0.094505568665446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220280940448598,0.081716054037141,0,-0.0199345260208751,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,-0.0812271321250638,0,0,0,0,0,0,0,0,0,0.110991446212352,0,0,0,0.135469404552198,0.19194430950571,0,0,0,-0.0130016047480966,0,0,0,0,0.0748120130726769,0,0.0841299112415006,0,0,0.0242534576702563,0.0127361917468936,0,0,0,-0.0428068114508737,0,0,0.00943695914535162,0,0,0,0,-0.0312095453365956,0,0,0,0,0.0693410743809771,0,0
X600111.SH,0,0,0.0778075716431753,0,0,0,0.0567816725891103,0,0,0,0,0,0,0,0,0,0,0,0,0.0930163606931287,0,0,0.0495700862095475,0,0,0,0.113393643853567,0,0,0,0,0,0,0,0,0,0.00187137148440433,0,0,0.0182443200177392,0,0,0,0.382049324664457,0,0.00512460772346944,0,0,0,0,0,0,-0.0191762899074561,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.814562629950207,0.0417302001882052,-0.0625431197170001,0,0,0,0.0279096178208186,0,0,0,0,0,0,0,0,0,0,0.0303095847560077,0,0,0,0,-0.0543397745335506,0.185727148628706,0,0,0,0,0,0.0492739727853796,0,0,0,0,0,0.0187632788187183,0,0.0203638180989914,0,0,0.0164473982857477,0,-3.46944695195361e-18,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.264076560328692,0,0,0,0,0.0156294921425209,0.0452381120771125,0,0,0,0,0,0,0,0,0,-0.279442179251865,0,0,0.0175284163184118,0,0,0,0.227718957302727,0,0,0,0.0552959153399851,0,0,0,-0.0468644126565971,0,0.0331608559246032,0,0,0,-0.0584837679869515,0,0,0,-0.0674785047374952,0.523965238108353,0.0520286266887117,0.0790463456162445,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.073689307124599,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201954807429784,0,0,0.204933762503626,0,0.258321251068244,0,0,0,0,0,0,0,0,0,0,-0.0244765308831681,0.0479120998738505,0,0.11651094844447,0,0.10451710161369,0,0.0346168034260348,0.020266073632461,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0.243269690536814,0,0,0,0,0,0,0,0,0.0222654253613609,0,0,0,0.0519386497896392,0,0,0,0,0,0,0,0,0.215930795786516,0,0,0,-0.0146128584375128,0,0,0,0,-1.73472347597681e-18,0,0,0.00586708501883601,0,0,0,0.0422073396886087,0,0,0,0,0,0,0,-0.10398582414816,0.102293036974151,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.18440057989941,0.0578626938097736,0,0,0.0643038198039972,0,0,0,0,0.245287700950679,0,0,0.0790882579504821,0.0387292712095192,0,0,0,0,0,0,-0.0673056359902805,0,0.14215476057347,0,0,0,0,0,0.0644355056507239,0,0,0,0,0,0,0,0,0,0.067353849262589,0.0293015191900541,0,-0.0195150593273651,0.0204090294087622,0.190598443605308,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.283064248084182,0.0709543947697589,0,0,-0.15576304661334,0,0,0,0,0,0,0,0.0204497054155453,0,0,0,0,0,0,0.0236691392094,0,0,0,0,0,0,0,0,0,0,0,0.018000601233406,0,0,0.126021179736579,0,0,0.282194651446314,0.0434857728176938,0,0,0.0388081136936697,-6.93889390390723e-18,0.201309555177238,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0763391760722166,0,0,0,0,0,0,-0.236114965235651,0,0,-0.0276671674274082,0,0,0,0,0,0,0.00166439547669362,0.343739615112431,0.274362552102294,0,0,0,-0.243528566684348,0,0,0,0,0,-0.226004757527234,0,0,0.404386286567157,0.0836423148587562,0,-0.0541758267092313,0,0,0,-0.011317294304706,-0.0777923440682331,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,-0.0584212730696455,0,0,0,0.051784888019337,-0.0185037640068802,0,0,0,0,0,0,0,0,0,0,0,0,0.0559460534284502,0.137442371642421,0,0,0.0216692842193383,-0.0650316439433243,0,0,0,0,0,0,0,0,0.00401168376674892,0,0.0539650991605344,0.0514369225456097,0,0,0.209943164157591,0,0,0,0,0.00183050368709389,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0.0712482567891961,0,-0.22300468480617,-0.127680674112754,0.280783340103844,0,0,0,0,0,0,-0.00660793500429908,0,-0.240340723354752,0,0,0.174816651294894,0.171590430800977,0.34259118208612,0,-0.109079484515192,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.166318059946349,0,0,0,0,0,0,0,0.0664737653565849,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0.117290211413072,0,0.141987214623554,0.0871490666581484,0.288343346308594,0,-1.63393193324115,0,0,-0.609689039571197,0,0.16771144315033,0,0,0,0,0,0,0,0,0.263478628674604,0,0,0,-0.226200426670453,0.510566459339847,0,0,0,0.146213191923905,0,0,0,0,0.044583315998059,0,0,0,0,0.288293861260483,0,0,0,0,0,-0.0414007918016001,0,0,0.0376024649963698,0,0,0,0,0,0
X002075.SZ,0,0,0,-0.178133367913651,0,0,0,0,0,0,0,0,0,0,-0.0649209154618332,0,0,0,0,0,0,0,0.0373866080635157,0,0,0,0.0996381930060705,0,0,0.0813139172551682,0,-0.0136636403519824,0,0,0,0.192057195563381,0,0,0,0,0,-0.195875124113748,0,1.0842021724855e-19,0.123202083756168,0,0.0714023979874549,0,0,0.0770946581802901,0,-0.0940580687637479,0.063879816166664,0.0306035825619694,0,0,0.224754854410515,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14665454368931,0,0,0,0,0,0,0,0,0,0.374992867072655,0,0.0610254526318419,0.116495926431073,0.0861485021217132,0,0,0.044367177185078,0,0,0,0,0,0,0,0,0,0,0,0.0766047569165908,0.0644423672425943,0.132528439227854,0,0,0,0,0,-0.0183126198948312,0.118983191235696,0,0,0,0.0241506538891305,0,0
X600583.SH,0,0.0491737660266299,0.0389788322583035,0,0,0,0,0,0,0,0.171912743841388,0,0,0.0233387820622859,0.00782847049183048,0,0,0,0,0,0,0,0,0,0.100573678290764,0,0,0.134068179219514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590866177878829,-0.0571640588113059,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0.0140285172192692,0,0,0,-0.0319278047392528,0,0,0,0,0,0.121395907419993,0.403902807424132,0,0,0,0,0.357432980267888,0,0,0.0851034198610311,0,0.0135813962195392,-0.0209233048680703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0640464617862414,0,-1.73472347597681e-18,0.0336811414456565,0.286181703840956,0,0,0,0,0
X000983.SZ,0,0,0.0319816279726414,0,-0.0293364176426514,0,0,0,-0.00537028916316011,0,0,-0.038776588788839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114578058794084,0.0453452657287894,0,0.103777420824723,0,-0.0559404471233911,0,0,0,0.0565241109824925,0,0.0788916982727706,0,0,0,0,0,0,0,0.268340315729986,0.526347318762031,0,-1.73472347597681e-18,0,0,0,-0.0276534147085536,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0.0168217568836578,0,0,0,0,0.0124761683412075,-0.0934284287316547,0,0,0,0.0734295095144681,0,0,0,0.00963556644165193,0,0,0.0413018297336956,0.129408289192556,0.0263519794361453,0,0,0,0,0.0242653474414439,0,0,0,0,0,0,0,0,0,0,0.101771201530151,0,0,0.0594794138469394,0.0909277267743208,0,0,-0.017009496365951,-0.00177829740692252,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.0480319964746045,0,0.11402562764007,0,0,0,0,0,0,0.0155186114361623,0,0,0,0,0,0.0673291483557848,0,0,0.0632686563041876,0,0,0,0,0,0,0.089291024800011,-0.0197705425702751,0,0,0,0,0,0,0,0.0688586733020758,0,0.0738297120300843,0,0,0,0,0,0,0.197019372621886,0.0166150068561157,0,0,0.0219443152255363,0,0,0,0,0,0
X000630.SZ,0,0,0.249632334206515,0,0,0,0,0,0.447669811593374,0,0,0.37735904936754,0,0,-0.0406829035770801,0,0,0,0,-0.0173965760676089,0,0.108570121128549,0,0,0,0,0,0,0.180870481549236,0,0.0601009120912753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164161964164614,-0.120897679678755,0,0,0,0,-0.00549159052477017,-0.0643060512290846,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0.0584471882200699,0.0205802196778499,0,0,0.00579114387213466,0,0,0,4.88688705882613e-05,0,0,0,0,0,0.0391958727396247,0,0,0,0,0.0749775476142567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179029300465001,0,0.0171268502305129,0,8.67361737988404e-19,0,-1.73472347597681e-18,0,0.0682332746194971,0.0299967752727241,0,0,-0.0443793907414071,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0.177108562541352,0,0,0,0,0,0,0,0,0,0,0.0234806707560538,0,0,3.46944695195361e-18,0,0,0.0761932829766159,0.0279573165383839,-0.02723787741111,0,0,-0.0582791881257709,-0.12114833446112,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.254158659449743,0.108966079638421,0,0.102714566163757,0,0.0707059068883811,0,0,0.0587471159052792,0,0,0,0,0,0
X000027.SZ,0,0,0.012435031667423,0,0,0,0,0,0.0964483877472075,0,0,0,0,0,0,0,0,0,0,0.12515404351102,0,0,-0.00408439748595175,0,0,0,0,0.186487640772257,0,0,0,0,0,-5.42101086242752e-20,0.0320500103670313,0,0.0158968115647294,0,0,0,0,0.067349959112797,0,0,0.00553867439490896,0,0,0,0,0.0305112341694168,0,-0.0151132343615606,0.0254146879623877,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0.30490300267262,0,0,0,0.00370537307446434,-0.0596455182767489,0,0,0,0,0.284062347563168,0,0.788096832768548,0,0,0,0.0507210728838284,0,0.023471943897041,0,-2.16840434497101e-19,0,0.0317949471350888,0,0,0,0,0.182855027596669,0,-0.145789868895086,0,0,0,0,0,0,0,6.93889390390723e-18,0.00844863701488133,0.00300408475628858,0.0422074803415912,0,0,0,0,0,0,0,0,0
X000012.SZ,0,0,-0.0155743396172112,0,-0.214019846494518,0,0,0,0,0,0,0.201197190266484,0,0.173619201510223,0,0,0,0,0,0,0,0,0,0,0,0,0.122711612340736,0.182405707301987,0.106736905681609,0,0,0.210381046889533,0,0,0,0,0,0,0,-0.0980359455061093,0,0.203457475417166,0,0,0,0,-0.199359232922046,0,0,0,-0.00709692118586844,-0.124516915530713,-0.0757090006864667,0,0,0,0,0,0
X000937.SZ,0,0,0.131782945565966,0,0,0,0,0,0,0.0367039271701597,0,0.091531170367991,0,0,0.0201953489078793,0,0,0,0,0,0,0,0,-0.0777980645602944,0,0,0,0,0.0277292705972197,0,-0.089344918785645,-0.110584351465646,0,0,0,0,0.228878953487926,0,0,0,0,0,0,0,0,0,0.581348491329561,0.168338791645951,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0579412493685424,0,0,0,0.00173806520641799,0,0,0,0,0.22489837559918,-0.037204523117174,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,-0.0825582256616464,0.0723429730362836,0,0,0,0,0,0,0.0885592739824528,0,0,0.18123313710038,0,0,0,0,0,0,0.0330297498348775,0,0.489729471428625,0,0,0,-0.00130436131070053,0,-0.0490269510806891,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0.0852958462398985,0,0,0.232293270568567,0,0,0.00568001364367531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862672662732645,0,0,0,0,0,0.0941667954059931,0,0,0,0.166966210161061,0,0.135688313332015,0.123687717522828,0,0.148598362850596,0,0,-0.0263749682794967,-0.0303493867861372,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178654831987501,0.0394962630875824,0.167901413995004,0,0,0,0.035255067549015,0,0,0,0,0,0,0,0,0,0,0,0.0102516697574657,0,0,0,0,0,0,0.125590533161387,0,0,0,0,0,0,0,0.0952778102900588,0.00599318396729422,0,0,0,-0.0284473624310036,0.053822683318521,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0,0,0,0.28401910270234,0,0,0.106346172609493,0.0461591955262876,0,0,0.0241921277722669,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.321370593657451,0,0,0,0,0,0,0,0,0,0,0,0.631023599344665,0,-0.0925191503202153,0,0,0,0,0,0,-0.101637061176718,-0.0308918457758279,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.162505394713467,0,0,-0.0146713480457276,0,-0.0144776862818276,0,0,0.108514541416302,0,0,0,0,0,0,0,0,0.0621044167247465,0,0,0,0,-0.115883724168219,0,0,-0.0697253657492763,0,0,0,0,-0.00627790667700968,0,0,1.0842021724855e-19,0,-0.0644863454302081,0,0,0.0744630349199054,0,0,0,0,0.0452264275652456,0,0,0.0119818540867717,0,0,0,0,0,0
Slope,0,0,0,0,-0.0676263233901475,0,0.113193199565267,-0.347341330234437,-0.651622112882602,-0.200875296849313,0,0.524291482088268,0,0,0,0,0,0,0,0.324807599098745,0,0,0,0,0.0696823186116165,0,0,-0.10047794250475,-6.93889390390723e-18,0,0.0242432974083796,0,0,0,0,0,-0.315587393977953,0,0,0,0,0,0,0,0,0.385078639628021,0,0,0,-0.146047085037447,0,0,0.422121715406478,0,0,0,0,0,0
TED,0,0,0,0,0.118727816087399,0,0,0,0,0,0,0.0700194953288392,0,0,-0.048521051647216,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.212885805879891,0,-0.118125414432827,0,-0.195515824954009,0,0,0,0,0,0,0,0,0,0,0,0.209775675247019,0,0,0.0850272531697897,0,-0.277817426626263,-0.538115569874379,0.560507727189699,0,0,0,0,2.08117752786911,0,0
RealEstate_excess,0,0,0,0,-0.0425189793764484,0,0,0,0,-0.0318949149445853,0,0.103690239580126,0,0,-0.076707277625542,-0.0479596264146962,0,0,0,0,0,0,0,0,0.198980092775936,0,0,0.0638657612631214,-0.0116911356864314,0,0,0,0.373639187509758,0,0,0.104848110100508,0,0,0,0,0,0,0,0,0,0,0,-0.117308729127459,0.0556790788797006,0,0,0.0347678426070725,0.0143489804197623,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0388892386624245,0,0,0,0,0.0533176011591546,-0.0295240837675593,0,0,-0.149575256781175,-0.0149351269672669,0,0,0,-0.12288687254272,-0.06167892182306,0,0,0,-0.0125401303036239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103866689370368,0,0,0,-0.0196145722037706,0,-0.0492194698357444,0.058791697703302,0.155816920336801,0,0,0,0,0
MKvol,0,0,-0.00169187792713846,0,0,0,0,0,0,0.00108103780460969,0,0.00569010126417754,0.00465217146851939,0,0,0,0,0,0,0,0,0,0,-0.000367983968602675,5.42101086242752e-20,0,0,0,0,0,0,0.000408259213354805,0,0,0,0,0,0,-0.00234028297461021,-0.00287245421058038,0,0,0,0,-5.42101086242752e-20,0,-0.00265068278655594,0,0,0.00357905957427489,-0.00751533944649909,2.71050543121376e-20,-0.00378225119223221,0,0,0,-0.0111477208067944,0,0.0217075020575347
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00784559494836744,-0.00147144787294219,0,0,0,0,0,0,0,0,0,0,0,0,-0.00870368877765717,0,-0.0189932998285105,0,0.00820474692323849,0,0,0,0.0170447390803718,0,-0.00194847032108277,0.0615785317155296,0,0,0,0,0,-0.391942257754838
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.00921085726696368,0,0,0.000870559216011257,0,0,0,0,0,0,0,0,-0.0145977781741871,0,0,0,0,0.00258505904713047,0,0,0.00234100693060484,0,0,0,0,0,0,0,0,0,0,0,0,0.0136140296928635,0,0,-0.0111246983633042,0,0,0.00610257082537321,0,0.0266314986684824,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.010405653270976,0,0,0,0,0,0,0.135910643485681,0,0,0,0,0,0,0,0,0,0,0,-0.0100017689441194,0.0168053422638021,0,0,0,0,0,0,0,0,0,0,0,0,-0.0451215665095097,0,0,0.0561269401317896,0,0,0,0,0,-0.0972220286643626,0.0380557947093196,-0.0534156870688955,0,0,0,-0.570140910041886,0,0
