,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600795.SH,X600019.SH,X601600.SH,X600585.SH,X601898.SH,X600010.SH,X601991.SH,X600688.SH,X600111.SH,X600362.SH,X600886.SH,X600027.SH,X600188.SH,X600157.SH,X600021.SH,X600583.SH,X601992.SH,X000709.SZ,X600309.SH,X000898.SZ,X600352.SH,X601158.SH,X000883.SZ,X000539.SZ,X600489.SH,X600547.SH,X000792.SZ,X000629.SZ,X000825.SZ,X600808.SH,X000027.SZ,X000060.SZ,X600660.SH,X000831.SZ,X002470.SZ,X002353.SZ,X600549.SH,X600863.SH,X600008.SH,X600578.SH,X000012.SZ,X600219.SH,X600307.SH,X000959.SZ,X000630.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600021.SH,0,0,0,0,0,0,0,0,0,0,0.802306949320009,0,-0.00877108962866587,0,0,0,0,0,0,0,0,0.17964861044222,0,-0.0988014557337236,-0.158698602637836,0.157978435849328,0,0,0,0,0,0,-0.048046677295492,0,0,0,-0.228547944566914,-0.361422105877854,0,0,0,0.213326335015556,0.274816341794246,0,0,0,0,0,0,0,0,0.135162868121141,0.0912301257889831,0,0,0,0,0,0
X600583.SH,0,0,0,0,0.0883386336884531,0,0,0,0,0.00358244781798145,0,-0.0143052573610908,0.144729721427459,0,0.024063842656851,0.0112112912602687,0,0.0652370779402741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985946154928726,0,0.47889120773556,0,0.170175243312041,0,0,0,0,0,0,0,0,0,-0.0359404928431813,0,0,0,0,0,0,0
X601992.SH,0,0,0,0.0111686509962435,0,0,0,0,0.18998006992746,0.0927474557370325,0,0,0,0,0,0,0,0,0.0367377676559999,0,0,0,0,0.189946816095413,0.102347862390841,0,0,0,0,0,0,0,0.215636706015935,0,0.071573155815738,0.0328193448900045,0,0,0.0362559206239731,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231905872238753,-4.33680868994202e-19,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.167765922974987,0,0,0,0,0,0,0,0,0,0,0,0.0572247919552427,0,0.0276100666443852,0.165188889085709,0,0,0.222997025323565,-0.0987167534996527,0,0,0,0,0,0.00519736657798755,0.328748854896858,0.0128754631291489,0.121635894055547,0,0,0,0,0,0,0,0,0,0,0,-0.0218419778198215,0,0,0,0,0,-0.0345845306878203,0,0,0,0,0,0,0
X600309.SH,-1.0842021724855e-19,0,0,0,0,0,0,0.147749469451317,0,0,0,0,0,0,0,0,0,0.0437997437893298,0,0.116088489067572,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281216296186606,0.149176155940785,0.104217017640659,0,0,0.224718719517229,0.0290904025020687,0,0,0,0,0,0,0,0,0,0,0,-0.00574653623333617,0,0,0,0,0,0,0
X000898.SZ,0,0,0.1012640274367,0.131362012026798,0.0390859593739426,0.228455440452005,0,0,0,0,0,-0.0478367318900593,0,0,0,0,0,0,0,0,0,0.312695716156292,0,0,-0.021301647139914,0,0,0,0,0.0933669438618357,0,0,0.0895922589561837,0.11414449708695,0,0,0,0,0,0,0,0,0.0498460513213656,0,0,0,0.0325318333027571,0,0,0,0,-0.0170033992105255,-0.00378853925241772,0,0,0,0,0,0
X600352.SH,0,0,0,0,-0.108120434501753,0.0487515626053228,0,0.0164829008743851,0,0,0,0,0,0,0,0,0,0,0.0319408968662363,0,0.445436704018085,0,0,0,0,0,0,0,0.140527106394848,0,0,0,0,-0.0961744650380762,0,0.0844776032345183,0,0,0,0.367598092837812,0,0,0,0,0,0,0,0,0,0,0,0.0345256969144975,0,0,0,0,0,0,0
X601158.SH,0,0.156615918041219,0,0,0,0,0,0,0,0,0.157613641125226,0,0,0,0,0,0,0,0,0,0.0219804657193426,0,0,0,0.0522470886206061,0,0,0,0,0,0,0,0,0.0113437209380819,0,0.000837071444683164,0.107951804773206,0,0.0458010837202427,-0.160720949537045,0,0,0.408544378322473,0,0,0,0,0,0,0,0,0.0320523827218124,0.0325711095691127,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0.19310586528508,0,0,0,0,0,0,0,0.308373454346457,0,0,0,0,0,0.0421631940577208,0,0,0,0,0,0,0,0,0,0,0.0104617749914101,0.201383466123029,0,0.00406178003118582,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190666389472912,-0.00375530965191544,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.111877748243655,0.0355740758896369,0,0,0,0,0,0,0,0,0.0658511531531783,0,0,0,0,0,0.0430869511813214,0,0,0,0,0.483102964168576,0,-1.38777878078145e-17,0,0,0,0.123385791421963,0,0,0,0,0,0,0,0.00600310822229167,0,0,0,0,0,0,0,0,0.0183048336916832,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.0529793499135093,0,0,0,0,0,0,0,0,0,0,0,0.0205054694879306,0,0,0,0,0,0.0778152118474305,0,0,0.0306596502629066,0,0,1.00022187723968,0,0,0,0,0,0,0,0,0,0.00272928152733482,0,0.0820430324354544,0,0,0,0,0,-0.0214972056861581,0,0,0.00502511502862002,0,0.0239590316614594,0.0344201537560251,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.191432721298222,0.0165572979614653,0,0,0,0,0.124569309294131,0,0,0,0.0868623632581302,0,0,0,0,0,0,0,0,0.047743729551866,0,0.074053809202789,0.0560495180706422,0,0,0.0100219195634961,0,0,0.0977036398579881,0,0,0,0,0,0,0,0,0,0,0,0,-0.00905488516800804,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.136924548990793,0,0,0,0,0,0.0426088281367973,0,0,0,0.00343472256224164,0,0.288506304865699,0,0,0.0279989541858985,0,0,0,0,0,0,0,0.05696017357071,0.0146602017799568,0,0.219146683382213,0,0,0,0,0,0.142326301848832,0,0.083201187390355,0,0,0,0,0,0,0,-0.0161293462798096,0.0142877799285262,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0.0786466933192724,0,0,0.101305699196611,0,0,0.0375545009263308,0,0,0,0.0223865855551377,0,0.174676811133567,0,0.113943804618338,0,0,0,0,0,0,0,0.24500513293025,0,0.00737097123159631,0.0249893265124027,0,0,0,0,0,0,0,0,0,0,0.0798059567697019,0,0,0,0,0,-0.0571709054176526,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0.0721522946733066,0,0.11192968891007,0,0,0,0.0228688456489344,0,0,0,0,0,0,0,0.0935507512159248,0,0,0,0,0.204268214589174,0,0,0,0,0,0,0,0.259783770684827,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268522643136383,0,0,0,0,0,0,0.0265428995907404,0.114866182853905,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.318698359698149,0.0147484836667148,0,0,0,0,0,0,0,0.100365876538454,0.0345736837544891,0,0.115460048268226,0,0.0481127416521579,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0154831834501098,0.145042506529818,0,0,0,0,0,0,0,0,0.0148793202669602,0,0,0,0,0,-0.0232324418574304,-0.0202067188963634,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0.0360006432654833,0,0,0.0538097205903383,0,0,0,0.128283405432948,0,0,0,0,0.0467193378116428,0,0,0,0.0665188921165088,0.0666711499042608,0.0447751651853422,0,0,0,0,0,0,0.14677785893615,0.0325918572801875,0.0288784438654575,0,0,0,0,0.115833814203724,0,0,0,0.0473916865618687,0,0,0.0450017963218974,0,0,0,0,0,0.00751938608415081,0.0211498300444517,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0999297927624543,0,0.142029979056365,0,0,0,0,0,0,0,0.224312996651827,0,0,0.268786158777722,0.0261103773006892,0,0,0.0877600857307838,0.0885026750345558,0,0,0.0557818447301833,0,0,0,0,0,0,0,0,0,0,0.140920767222705,0,-0.00236641295342343,-0.0133743722417233,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0.0946203290424664,0,0,0.176471573195727,0,0,0,0,0.0203070043726596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156208101535948,0,-0.407519123299819,0,0,0.534259408180624,0.054219876851061,0,0,0,-0.0898692916162246,0,0,0,0,0,0,0.042510803355685,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,-0.12683714305679,0,0,0,0,0,0,0,0,0,0.116534044369799,-0.0853891192912491,0,0,0,0,0.0579312665723144,0,0,0,0,0,0.0601930546696222,0.0971885485966621,0,0,0,0.064957083676354,0.0756210738246847,-0.166039786766882,0,0,0,0,0,0,0,0,0,0,0,0.297273803390744,0,0.0159295249785089,0.00820924272490876,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,-0.0300541945833715,0,0,0.0794835494012231,0,0,0,0,0,0,0,0,0,0.213274176896082,0,0,0,0,0.152221418964555,0,0,0,0,0,0.0720020832575979,0,0,0,0,0.160413095944886,0,0.0765024914165624,0,0,0,0,0,0,0,0,0.0556455684133697,0,0,0,0,0.0256755207996802,6.19389573838924e-05,0,-0.209153532095997,0,0,0,0
X600549.SH,-0.0248872403948762,0,0,0,0,0,0,0,0,0,0,-0.038445187991013,0,0.315552294824086,0,0,0,0,0.0578919489862405,-0.0425336635730909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100299528084675,0,0,0.334032012809027,0.0569265508116072,0,0,0,0,0,0,0.140209050518927,-0.0549027200239946,0,0,0,0,-0.0194677703973199,-0.00935073131763877,0,0,0,0,0,0
X600863.SH,0,0,0,0,0.428033682692139,0,0,0,0,0.0863396914093683,0,0,0,0,0,0.058824143301719,0.0974034798810838,0.027093556320908,0.0368592980135984,0.086157066426266,0,0,0,0,0,0,0,0,0,0,0,0.0706389663288729,0,0,0.0362303256468796,0,0,0,0.061549447046123,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128344673259937,0.0011748711848504,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,-0.0878667186953808,0,0,0.0116887692607791,0,0.115243914153893,0,0,0,0,0,0,0.0590496508405263,-0.0894960196421745,0,0,0,0,0,0.471869449807653,0,0.0986647019370329,0,0,0,0.0795636945151272,0,0.030377679247577,0.0959880305024896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00662833296358425,0,0,0,0,0,0,0
X600578.SH,0,0,0,0.32385536920216,0,0,0,0,0,0,0,0,0,0,0,0.241058174477326,-0.0170660557001988,0,0.0908305186150418,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.148678492671504,0,0.0132758045299286,0,0,0,0,0.143916407047484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503784883740888,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0.123574977635215,0,0,0,0,0,0.0815579994761839,0,0,0,0,0,0,0.0955653013346583,0,0,0,0,0,0,0.277986855406205,0,0,0,0,0,0,0,0,0,0,0,0.0403513430728425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,8.67361737988404e-19,0,0,0.0138528101089381,0,0,0.142261441574887,0,0.209307289251367,0,0,0,0,0,0,0,0,0,0.097201690518349,0,0,0.179721084999779,0,0,0,0,0.206009615997548,0,0,0.0157537349530273,0,0,0,0,0,0,0,0.0230191884098649,3.46944695195361e-18,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,-0.0519581832718753,0,0,0,0,0.0277288243703828,0.0879008189404709,0,0,0,0.0786952761997392,0,-0.00395696659484186,0.0118643190705544,0,0.362550941799151,0,0.0227987405356121,-0.0282721143232303,0,-0.0141519309356738,0,0,0,0,0,0.110909568332704,0,0,0,0.0729253200329849,0,0,0,0,0,0.0301794766350056,0,0,0,0,0,0,0,0,-0.0182101769823772,0,-0.074306129721977,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.0166818826477373,0,0,0,0.0534951457256478,0,0,0,0,0,0.0626400769275029,0,-0.0421123622683381,0,0,0,0,0,0.162560720998224,0,0,0,0,0,0.0608576611876927,0,0,0.0712150065354624,0,0,0.0725055198162875,0,0,0.0657264238188585,0,0,0,0,0,0,-0.0212101463914238,0,0,0,0,0,0,0.00239084557299757,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.0835296414507408,0,0.0713952373612956,0,0,0,0,-0.0534085787780503,0,0,-0.0998065115866358,0,0,0,0.0124878381648441,0,0,0,0,0,0.0633754934914348,0,-0.0483621798785038,0,0,0.0966043247574735,0,0,0,0,0,0.0109786947281226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00171612156472861,-0.0150045235489751,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0.0279400996153861,0,0,0,0,0,0,0,0,0,0,0.0835749925715179,0,-0.036161638935768,0,0,0.0592564570760787,0.0465027959763405,0,0.0229093887350979,0,0,0,0,0.0272378298169464,0,0.0654668747900695,0.0326827604425453,0,0,0,0.0999400217020506,0,0,0.0785808527492402,0,0,0,-0.0465437120890317,0,-0.025437642062781,0,0,0,0,0,-0.0261939735089347,-0.027874773128071,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0251738482815359,0,0,0,0,0,-0.0052835693567995,0,-0.0772952089390332,0,0,0,0.0229861689538511,0,0,0,0,0,0,0,0,0,-0.0404332339547917,0,0,0,0,0,0,0.0377531068555934,0,0,0,0,0.0341606493985562,0,0,0,0,0,0,0,0,0,-0.161768501914885,0,0,0,-0.0640763254942884,-0.0169123497802144,0,0,0,0,0,0
Slope,0,0,0,0,0,0.198002871380388,0.379961584825281,0,0,1.06688335703013,0,0.857411195012716,0,0,0,0,-0.751523269717322,0,0.0699193417689267,0,0,-0.891210415973114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295953628874149,0,0,0,0,0.335258867276659,0,-0.283793756662044,0,0,0,0,0,0,-1.17556866634677,0,-0.872350218691807,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.55763393440386,0,0,0,-0.128954093746649,0,0,0,0,0,0,0.109189826865824,0,0,-0.0526442669402898,-0.403252334847761,-0.644338718002469,0,0,0,0,0,0,0.573936780647449,0.580937320821718,0,0,0.687310399670444,0,0,0.77793349434256,0,0,0,0,0,0,-0.487976761026929,0,0,0,0,0,0,-1.62948644566067,-0.891791514150397,0,0,0.427381883416442,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.00401073134814241,0,-0.196416732221365,0,0,0,0,-0.182045644644554,-0.103088779463939,0,0,0,0.193007409788934,0,0,0,3.46944695195361e-18,0,-0.0574528865464882,0,0,0,0.102922495569493,0,0.0104449246114104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.384053295513472,0,0.0143781531731107,0.0093239477233941,0,0,0,0,0,0
MKreturn,0,0,0,0,0.0349060547074761,0,-0.00635096321638742,0,0,-0.0523610408960394,0,0.126750236375538,0,0,0,0,0,0,0.0478685686602883,0,0,0,-0.0178548723014007,0,0,0,0,0,0,0,0.0468674481166911,0.167546865686109,0,0,0,0,0,0,-0.205309836705777,-0.154037853740927,0,0.123898034834777,0,0,0,0,0,0,0,0,0,0,0.0417129394330548,0.0178867288360099,0,0,0,0,0
MKvol,-0.00039482006425166,0,0,0,0,0,0,0,0,0,0,-0.000675601158258353,0,0,0,0,0,0,-0.00132249898483102,0,-0.00638950743999762,0,0,0,0,0,0,0,-0.00485998754416735,0,0,-0.00126115762743883,0.00834534768042021,0,0,-0.0039696694710585,0,0,0,0,0,0,0.00370317541560297,0,0,0,0,0,0,0,0,-0.00387973298073177,0.00911261943100502,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.00368472497758964,-0.00787378791038679,0,-0.0123551665904657,0,0,0,0,0,0.0348050711009489,0.00359519091080335,0,0,0,0,0,0,0,0,0,0,0,-0.0280358432894919,0,-0.0149330095114584,0,0,0,0,0,0,0,-0.0134534082919447,0,-1.70999527455395e-05,0,0,0,0,-0.0244838906811664,0,0,0,-0.00144542628464285,0.0114086598759327,-0.0290583279524905,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.000961382822350933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00892116755755543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012710797761277,-0.0220470363683629,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.000516638844641127,0,0,0,0,0,0,0,0,0.0026646622637867,0,0.00873026241932616,0,0,0,-0.0102219440320386,0,-0.0178484267671443,0.0128050922257575,0,0,0,0,0,0,0,0,-0.00247383731084508,0,-0.0203563799376354,0,-0.0313979302932375,0,0,0,0,0,0,0,0,0,0,0.0222462464173513,-0.0060897365426289,0,0,0,0,0,0
