,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600188.SH,X600362.SH,X600111.SH,X600886.SH,X600157.SH,X601992.SH,X600623.SH,X600299.SH,X000709.SZ,X000792.SZ,X000898.SZ,X600660.SH,X601158.SH,X002075.SZ,X002466.SZ,X600309.SH,X000883.SZ,X000539.SZ,X600578.SH,X600583.SH,X600547.SH,X000027.SZ,X600352.SH,X600489.SH,X000630.SZ,X000629.SZ,X000959.SZ,X300072.SZ,X002470.SZ,X000983.SZ,X600160.SH,X600098.SH,X600176.SH,X600021.SH,X600022.SH,X601699.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0.0919788699217951,0,0,0,0,0,0,0,0,0,0.104957410100656,0,0,0,0,0.0359544622141066,0,0,0,0,0,0,0.130250041741717,0.045241843958361,0,0,0,0,0.0729840666460415,0,0,0.0150306232234772,0,0,0,0.00355217652693194,0.0184623110714822,0,0,0.267526900637789,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0463202155094775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622660092493307,0,0,0,0,0,0,0,0,0,0,0.0414987781916536,0,0,0,0.0743902005486257,0,0,0,0.133493109355745,0.0109845596343031,0.0849698305466836,0,0.294862841908882,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.24333103587698,0,0,0,0,0,0,0.0109573952208935,0,0,0,-2.77555756156289e-17,0,0,0.140832646626159,0.0594955608860187,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.185813242632071,0,0.0523617731890941,0,0,0,0,0,0,0,0,0,0.369985240214786,0,0,-0.00939038061305754,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.395374790311952,0,0,0,0.293835479965781,0,0,0,0,0,-0.00497404648625431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212192156634172,6.93889390390723e-18,-0.0573596282571726,0,0.0515873177377265,0,-0.0246599385892254,-0.0371804277178195,0.110929400528934,0,0,0,0,0,-0.00998402807838443,0.0163674955924086,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.208593244264905,0,0,0,0,0,0,0,0,0.0776530339170561,0.327505366751688,0,0,0,0,0,0,0,0.0246944219223968,0,0,0.257810492411154,0,0.015092138199092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309826867722615,0,0,0,0,0,-0.0128814313278613,0.042680354521567,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0894584973953175,0,0,0,0,0.132962536058867,0,-0.0280809521086686,0.0161065092313228,0,0.0221596604009594,0,0,0,0,0,0,0,0.117793080594042,0,0,0,0.0921489722453863,0,0,0,0.00387900463825634,0,0,0.0068390137337836,0.0580838251201625,0.0073537964265787,0.09267789358002,0,0.0585525042623783,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.139588822889564,0,0,0,0,0,0,0,0,0,0,0,0.0244415172868828,0.0581179667641737,0,0.0535215802881968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173126978785157,0,0,0.260936486308661,0.0539828507346342,0.00301697643085046,0.0843242315745375,0,0,0,0,0.0951899155091917,0,0,-0.00943595957270498,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.078449856792242,0.0278677430665311,0,0,0,0,0,0,0,0.381326153669601,0,0.137762822741731,0,0,0,0,0,0,0,0,0.0313668993146747,0,0,0,0,0,0,0,0,0,0.0175834967158982,0,0,0,-0.0924554495588105,0,0,6.93889390390723e-18,0,0,0.0846898946222163,0,0,0.191817620209987,0,0,0,0.0163859325484897,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108096916881778,0,0.0866722570523128,0,0,0,0,0,0,0,0,0,0.0607666621619047,0,0,0,0,0,0,0,0,-0.214725021081981,0,0.00605264621916389,0,0.585683163001875,0,0,0,0,0,0,0.488131415469634,-0.42574588542916,0,0,0.0620861674687852,-0.0137259412014106,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677647338113108,0,0,0,0,0,0.16496812761727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714611874562592,0.273952232603422,0,0,0.265448171494734,0,0,0,0,-0.0741018699618711,0.021537191922341,0,0.116791928813545,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0.27337141160921,0,0,0,0,0,0,0,0,0,-0.0287671136510508,0,0,0.209109393696963,0,0,0,0.057816247644803,0,0,0,0,0,0,0,0,0,0.0905286307281099,-0.0377638556760267,0.34724228890217,0,-0.0157821255380042,0,0,0,0,0,0,0.0528978802841863,0,0,0.0392100972193632,-0.0383979031785413,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819351667532267,0.310262540257697,0,0,0,0,0,0,0.289079296809906,0.252155733954239,0,0,0,0,0,0.0531197272362775,0,0,0,0.088181973091599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10368918267076,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.0640905943566662,0,0.188929107496806,0,0,0.0633050050575324,0,0,0,0,0.0861569132123695,0,0,0,0,0,0.466144638394508,0,0,0,0,0,-0.0147078950887954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644212333496688,0,0,0,0.0644515031774387,0,0,0,-0.0258778096179727,-0.0844277151026382,0,0,0,0,0
X600660.SH,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.135660300828959,0.0197184840010122,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0104899343442639,0.181661485136384,0,0,0,0,0,0,0,0,0,0.119848141632923,0,-3.46944695195361e-18,0,0,0,-0.000385926361700353,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.146804762800239,0,0,0.125790829820168,0,0,0,0.150757155286679,0,0,0,0,-0.0298513305233322,0.0909187145551209,0,0,0,0,0,0,0.0120131157420087,0,0,0,0.221796578746141,0,0,0,3.46944695195361e-18,0,0,0,0,0.111743533012984,0,0,0,0,0,0,0,-0.0994231819603202,0.00441640124019344,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0.213873132500219,0,0,0,0.248037453547125,0,0,0,0,0,0,0,0,0,-0.325555950957644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386049918981418,0,0,-0.102282519429189,0.488655292677253,-0.593534520902127,0.163009064764735,0,0,0,0,0,0,0,0.204525910054855,-0.0242938191210684,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0.277485321186555,0,0,0,0,0,0,0,0,0,0.151019688899662,0,0.417094602441648,-0.140906939980527,0,0,0,0,0,0,0,0,0,-0.204788136159789,0,0,0,-8.67361737988404e-19,-0.045989457313899,0,0,0,0,0,0,0,0,0,0,0,0,0.203008698790307,0.0780160457617768,0,0.144016127556156,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.075107072256915,0,0,0,0.102288380790152,0,0,0,0,0.0574398016737233,0.11347118355719,0,0.00626314914227382,0,0,0,0.21080928215674,0,0,0,0,0,0,0,0.159287177633751,0,0,0,0,0.194241102659932,0,0,0,0.0298758004591777,0,0,0.0157937633504896,0,0,0,-0.0121029293672448,0.015735289062623,0.0107742027473415,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0.0274745911302359,0,0,0,0,0,0,0,0.194621922926232,0,-0.033482771575911,0.14188532531714,0,0,0,0,0,0.0474319000559956,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0646807664593704,0.084700964189188,0.000189192973631734,0.179124195902446,0,0.0908124061933249,0,0,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0.0524697070802816,0,0,0,0,0,0,0,0,0,0,0,0.120105032276119,0,0,0.136567728330282,0,0,0,0,0,0.0105926178323279,0,0,0,0,0,0,0,0,0.0427960630177558,0,0,0.165661741382344,0,0,0,0.0237971064583692,0.0750059639690936,0.00496819804593941,0,0.192518166458632,0,0,0,0,0,-0.0279850781458743,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,-0.00619575562544086,0,0,0,0,0,0,0,0,0,-0.00408381561830698,0,0,-0.00649937948711089,0,0,0.0317108606984856,0.000170386690964973,0.00267618310202697,0,0,0,0,0,0,0,0,0,-0.00494785774967827,0,0,0,-0.00566378720419462,0,0.0010144157998671,0,0,0,0,0,0,0,-0.00720788514446118,-0.00209655906747562,0,0.00515350957497209,0,-0.0592487069558779,0,0
X600583.SH,0,0,0,0,0,0,0,0.0832499137546721,0,0,0.0438724867585721,0,0,0,0,0,0,0.0725015107538883,0,0,0.0473435375238267,0,0,0,0,0,0,0,0,0.0681953510740087,0,0,0,0,0.0953768648033279,0,0,0,0.0954712801972557,0,0.0294556776859469,0.170891361964008,0.102678228887081,0.00959586230411631,0,0,0.0459902517453251,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0535565815351587,0,0,0.0678488346919714,0,0,0,3.46944695195361e-18,0.0337095993805841,0.0122001220832996,0,0,0,0,0,0,-0.0733097617929916,0,0,0,0,0,0,0,0,0.982229569203181,0,-0.0564091622048222,0,0,0.00549651246593009,0,0.0566905769627021,0,0,0,0,0,0,0,0.052252704507256,0.00801945268798344,-0.0531660040935012,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.0607588652482595,0.126159113139616,0,0.100853654814452,0,0,0,0,0,0,0,0,0.0232504222036638,0,0,0.140548150273658,0,0,0,0,0,0,0,0,0,0.0227143821111849,1.73472347597681e-18,0.308016119264204,0,0.042925283065929,0,0,0.0390441633738881,0,-0.0408283999501184,0.0172302622734962,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10639889913645,0,0,0.138192101055212,0,0.155247638692725,0,0,0,0,0.0641112271511597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824021555341671,0.0667436608176836,0.0529198639889089,0,0,0,0.095512491684711,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.0758248760112769,0,0,0,0,0,0.0507814846318219,0.0423784942072802,0,0,0,0,0,0.0609896579014115,0,0,0,0,0,0,0,0,0,0,0,0,0.658309156044261,0,0.0517317900702951,0,0,0,0.150229638202849,-0.0707780356464075,0,0,0.0244285606320906,0,0,0,0,0,0,0,0.018712165410043,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.0813068093665841,0,0,0,0,0.146097461930666,0,0,0,0.0686210971195555,0,0,0,0,0,0,0.132317096669478,0.117101835711294,0,0,0,0,0,0,0,0,0,0,0.129606236198003,0,0,0,0,0,0.0375843199545798,0,0,0,0,0,0,0,0.0679574317906129,0,0,0,0,-0.101798545125222,-0.0212669676838139,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128075247989569,0.447089438278487,0,0,0.136962091247229,0,-0.240261635234126,0.23661362576554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348267896578163,0,0.199490988877258,0,0,0,0.106552910214736,-0.168068484933787,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.92612430171479,0,0,0,0,0,0,0,0,-0.0749312934799587,0,0,0,-0.0308959508445452,0.0596249066334994,0,0.0866279509048529,0,0,0,0,0,0.0515417688483906,0,0,0,0,0,0,0,0,0.0660634575128637,0,0,0,0,0,0.107931360723892,0.115051887858577,0,0,-0.0313298514946313,0,0,0,0,0.00785910850094237,-0.0419088275683598,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299951464529726,0,0,-0.145033494194178,0,0,0.865757848256408,0,-0.0577169747876795,0,0,0,0,0.18066375885233,0.067648243259731,0,0.139937545324767,0,0,0,-0.157431922763325,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.08608877725661,0.0608989528844354,0.0532954186222449,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493107709035437,0,0,0.337452206842107,0,0,0.0388939025071806,0,0.162742436135815,0,0,0.177305966508107,0,-0.0289361179742891,0.0483197908629831,0,0,0,0.0157457055283336,0.0157699447865048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0.0906788923445233,0,0,0.142471321137489,0,0.0148876500978976,0,0,0,0,0,0,0,0,0,0.337598604909901,0,0,0.0153513906879925,0,0.02563532977135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019550932712886,0.0296163545200341,0.018295051218734,0,0,0,0,0,0,0.401890407485538,0,0,0,-0.0433063268679521,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0497742073481204,0,0,0,0,0,0,0,0,0,0.236952014719748,0,0,0,0,0,0.41724933621703,0.115196934665897,0,0,0,0,0.0408294649759853,0,0,0,0,0,0,0,0.157639427598306,0,-6.93889390390723e-18,0,0,-0.120503123750796,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199204238328076,0,0,0,0,0.122875255225896,0,0,0,0,0,0,0,0.0709386508625806,0,0,0,0.071452027406904,0.0626211980095004,0,0,0,0,0.0184420379853514,0.0205625043273236,0,0.203556912872242,0,0,0,0,0,0,0,-0.00306515663382548,-0.0262577881226689,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311886041271432,0,0,0.147885104786135,0,0,0,0,0,0,0,0,0,0,0,0,0.137883603769019,0,0,0,0.215077004064161,0,0.048335410979087,0,0,0.0827385540281773,0,0,0,0,0,0,0,0.0622601029334754,-0.0449830497268578,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.132870189157684,0,0.0989426269563791,0,0,-1.38777878078145e-17,0,0,0,0,0.169445519898647,0,0,0,3.46944695195361e-18,0.0623010887789323,0,0,0.0824855352565777,0,0.0338955204130643,0,0.0755073737603059,0,0,0,0.0667545535143961,0,0,0,0,0.100033356524266,0.0855026801526396,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0.137004193553644,0.0739055039526826,0,0.0630520966304563,0,0.00696283338745134,0,0,0,0,0,0,0,0.0993263398698941,0,-0.0303946278234445,-0.0326676551777771,0,0,0,0,0,0.0235136093406956,0.0199961447162822,0,0,0,0,0.0605034629232991,0,0,0.0324507534674469,0,0,0.0735745499643019,0,0,0,0,0,0.0654420890439138,0,0,0,0,0.351576986257774,0,0,-0.0117337617998489,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00348369894022591,0,-0.0156916125894069,0.0818889263847634,0,0.566092569316141,0,0,0,0,0,0,0,0,0,0,-0.00907203257121464,0.0399730178147745,0,0,0,0.0534082120331285,0,0,0.628138761667946,0,0,0,-0.233726801217065,0,0,0,0,0.0124168608001697,-0.106000128837288,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0.368422301349672,0,0,0,0,0,0.0556711809323886,0,0,0,0.0197584309099644,0,0,0,0,0.0177260303417123,0,0,0,0,0.0197455600614464,0,0,0,0,0,0,0.0628757167685077,0,0.0697944046997727,0,0,0.060150621931773,0,0,0,0.058731105848363,0,0.0185723426283967,0,0.182030394143864,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134034307063671,0,0,0.0953900847172987,0.0695230606974016,-0.00486539877089313,0.0148663361790943,-0.0552006362914903,0,0,0,0.178660655038404,0,0,0,0.166190146613877,0,0,-0.00981844340097977,-0.114634422103591,-0.0183706498129821,0,0,0,0,0.00844811686485704,0,0,-0.0980669828419353,0.0416951992430938,0,0,0,0,0,0,0.0034631252313671,0,0,0.0274034647104102,0,0,0,0
Slope,0,0,0,0,0,-0.0470183211374059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311162612707052,-0.323174256966284,0,0,0,-0.250549268055188,0,0,0,0,0,0,0,0,0,0,0.387425957188159,0,0,0.164337787270035,0,0,-0.193697787123138,-0.674108634939734,0.126162658710751,-1.0842021724855e-19,0,0.340382842676141,0,0,0,-0.216590572974448,0,0,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00507653265683956,0,0,0,0,-0.235833226630626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2800997107801,-0.295284897116856,0,-0.153493986966586,0,0,0,0,0,0,0,0.189239930336635,0,0,0,0,0,0,0
RealEstate_excess,-0.443823218366233,0,0,0,0,0,0,0,0,-0.0337634556556205,0,0,0,0,0,0,0,0,0.104744887571775,0,0,0,0,0,0,0.0147418056812706,-0.0424402400096687,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0817360586961973,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.0432241379271554,0,0.0537168647762389,0.0102280257082513,0,0.0299955423733795,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.048975262255217,0,0,0,0,0,0,0,0,0,0.0106292166980858,0,0,0,0,0,0.0807469240627012,0,0,0,0,0,0,-0.300553931042488,0,0,-0.0222129602202982,0,0,0,0,-0.122721658746645,0,0,0.0997692561216288,0,0.654086922035239,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00788562168926728,0.000335333663946281,0,0,0,0,-0.043335647621948,0.00300174913817502,0,0,0,0,0,0,0,0,0,0,-0.000368675272575768,0,0,0,0.00975231681102563,-0.00543275918557633,0,0,0,0,0,0,0,0.0123906948386947,-0.0125347721319414,-0.00243735197728104,-0.00680004173349902,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026793587642175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00911692696071308,-0.018025116713934,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00217757853958987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123817879615798,0,-0.00140591314998294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000637138617738352,-0.00106945779968358,-0.00675675170632061,0,0,0.00736413133582419,0,0,0.00133054469334254,-0.00127923635168125,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.000885389364718964,0,0,0,0.00104712619952846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230603850889356,0,0,0,0,0,0,0,0,0,0,0,0,0.00293351814644123,0,0,0.00206312694147855,0,0,0,-0.00527642166114464,0,0,0,0,0.00242490126815918,-0.00335800949127557,0,0,0,0,0,0
