,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X000792.SZ,X601898.SH,X600011.SH,X600019.SH,X000301.SZ,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X600886.SH,X000877.SZ,X600547.SH,X601600.SH,X600795.SH,X002271.SZ,X601991.SH,X600426.SH,X600027.SH,X000983.SZ,X600803.SH,X600176.SH,X600362.SH,X000408.SZ,X601699.SH,X000723.SZ,X600096.SH,X600995.SH,X000786.SZ,X000629.SZ,X600348.SH,X600141.SH,X000933.SZ,X600219.SH,X600160.SH,X600985.SH,X002080.SZ,X600157.SH,X300073.SZ,X002353.SZ,X600378.SH,X600801.SH,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,0,0,0,0,0,0.14220934160013,0,0,0,-0.0213269752644296,0,0,0,0,0,0,0,0,0.0813503047997059,0,0,0,0.616668101327558,0,0,0,0,0,0,-0.0814040805614198,0,-0.13430424829436,0,0.0707530581687303,0,0,0,0,0,0,0,0.127957621573882,-0.403433777511726,0,0,0.0309053987721046,0,0,0,-0.00793297363436176,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.00386988283111349,0,0,0,0,0.0542080987357157,0,0.0622128310554122,-0.070174520207731,0,0.0152248262738302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141999500903064,0,0,0,0.256936780566051,0.0829054920881852,0,0,0.0209759562618091,0.119649462213102,0,0,0,0,0,0,0,0,0,0,-0.0643046157596135,-0.0320510711015086,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128089037445687,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.125334788443229,0.17385441190946,0,0,6.93889390390723e-18,0,0,0,0.284120507650535,-0.154396701259764,-3.46944695195361e-18,0,0,0,0,0,0,0.356491075503232,0,0,0,0,0,0,0,-0.0590824175889867,-0.0667855405603889,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0257582623213455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104355744696588,0,0,0,0,0,0,0.241808528938727,0,0,0.0248134518498579,0,0,-0.0716790734888093,0,0.106787953409185,-0.0760380494646611,0.0585577540460186,0.148366487974546,0,0,0,0,0.179470105466687,0,0,0,0,0,-0.0226233049323203,0,0,0,-0.00381243516862279,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0548271372001614,0.0104548945794306,0,0,0,0,0,0,0,-0.0366263455768007,0,0,0,0,0,-0.0449977422423191,0,0,0,0,0,0,0,0,0.0266811878784177,0.116458925110886,0,0,0.136250916510658,0,0,0,0,0.113094944107722,0,-0.037527047621883,0,0,0,-0.0347949564057757,-1.73472347597681e-18,0.105234288947739,0,0,-0.0595342715150818,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,-0.0883201844567501,0,0.099639955544508,0,0,0,0,0,0,0,0,0.037458675791346,0.0469558932329462,0,0.11396083095459,0,0,-0.0230890455726742,0,0,2.16840434497101e-19,-0.148328569336278,0,0,0,0,-0.0598488120165065,0,0.00862268024040177,-0.0520149472390798,0,0,0,0.0212538815688985,0,0.331818574193084,0,0,0.147871623079097,0,0,0,0.0254255979430813,-0.193616577776162,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0199743454945875,0,0.0802116078140802,0.433706212549655,0,0,0,0,0,0,0,0,0,0,-0.051524603764784,-0.0573053246312797,0,0,0,0,0,0,0.0471788542688372,-0.0925223816819056,4.33680868994202e-19,0,0,-0.0516477601772204,0,0,-0.123168577870544,0,0,0.0733618326843789,0.215470184958725,0,0,0,0,0,0,0,-0.0615510793388296,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.104642107332075,0.0533561564320844,0,0,0,0.155361268673642,0,0,0,0,0,-0.0242061823167641,0,0,0,0,0.0505470406782962,0,0,0,0.0240957024449345,0,0,0,0,0,0,0,-0.0836588129889608,0,0,0,0,0,0,0,0,0,-0.00446866594377571,0,0,0,0,0,0,0,0,0.0219641441486213,0,0,0,0,0,0
X000877.SZ,0,0,0,0,-0.0537920954938633,0.283944092145619,0.0353550115960731,0,0,0,0,0,0,0,0,0,0.0292714871560989,0,0,0,0,0.0886625756450278,0.118340724443876,0.0734677750630533,0,0,0,-0.0738755211065732,0.34212511228948,0,0,0.0041774479882131,0,0,0,0,-0.0394844637674723,0,0,-0.159502109346293,0,0,0,0.03737616361094,0,0,0,-0.164648201226623,0,0,0,0,0.0364595644750682,0,0.0799343700941969,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772726150343527,0,0,0,0,0,0,0.106735390762566,0,0,-0.0278238102950767,0,0,-8.67361737988404e-19,-0.00861185467681395,0.0604728454775292,0,0,0,0,0.0246654300829018,0,0,0,0,0,0,0.0402454335928172,0,0.237534730819786,0,-0.0132405799541645,0.0310200147154921,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0310695335008331,0,0,0,0,0,0,0,0,0.0697496772504419,0,0,0,0,0.031474162378528,0,0,0.0316681201762765,0,0,0.568150034057762,0,0.0362082209390638,0.100037920143424,0,0.0479835205882464,0,0.0290578923102739,0.00412283103065109,0,0,0.0500858983502592,0,0,0,0,0,0,0,0,0,0,-0.0196713785527997,0.0110583186216525,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0220743249342424,0.223354579545966,0.502381040700248,0,0,0.151655245628386,0,0,0,0,0,0,0,0,0,0,0,0,0.525311348771483,0.194567661858986,0.0655794496785309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110120271324731,-0.153166710513984,-0.133383498296944,0,0.0444940712191294,0,0,0,0,0,0,-0.0245484791411906,0.0818720974077784,0.0279330365593853,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.0988101377098123,0,0,0,-0.311077568437955,0,0,0,0.0848994594272049,0,-0.154993199680221,0,0,0,-0.287337234459359,0,-0.181507584261042,0,0,-0.0147025553729253,0.210818505476949,0,-0.0251406317523843,0,0,0,0,0,0,0.106176419710049,1.34088796477931,-0.0193070826815597,0.103420685218298,0,0,0,0,0,0,-0.242560522346207,0,0,0,0,0,0,0,0.0534572813549052,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.0137454936172695,0,0,0,0,0.361576289864935,0,0,0.113065666277433,0,0,0,0,0,0,0,0.138825102881755,0,0,0,0.200027130224601,0,0,0,0,0,0,0,0,0,0,0,0,0.126055814055287,0,0,0,0,0,0,0,0,0.0037305058080196,0,0,0,0,0.0456336517503482,0,0,0,0,0,0
X600426.SH,0,0,0,0.0523865564215153,0,0,0,0,0,0,0,0,0,0,0,0.112175285011346,0.00256908364122048,0,0,0,0,0.0272288756918901,-0.0676671664590207,0,0,0,0,0,0,0,0,0,0,0.111792927157094,0,0,-0.0522731905250914,0,0,0,0,0.0706033766791149,0,0,0,0,0,0,0,0,0,0,-0.00092260512244655,0,0,0,-8.67361737988404e-19,0,0
X600027.SH,0,0,0,0,0,-0.0933828368459629,0,0,0,0,0.314849912112352,0,0,0,0,-0.0495972810013757,0,0,0,0,0,0.194899821365892,0,0.131747319960851,0,0,-0.158048393574088,0,0,0,0,0,0,0,0.259213367469688,0,0.023437380461911,-0.0677124252406185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043305409441532,0,0,0,0,0,0
X000983.SZ,0,0.128530552055475,0,0,0,-0.0128035026021488,-0.0109673816009605,0,0,0.448793383432527,0,0,0.0382093530671377,0,0,0,0,0,0,0,0,0,0.00531873093279562,0,0,0,0,0,0,0,0,0.497148615204449,0,0,0,0,0,0.0143411237608661,0,0.115457354487671,0,0,0.122992683015781,0,0,-0.159792597582033,0,0,0,0,0,0.0550808394522317,0.0703798181265168,0,0,0,0,0,0
X600803.SH,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.175097214076427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666677200004977,0,0,0,0,0,0.0230543837561063,0,0,0,-0.082511472107632,-1.73472347597681e-18,0,0,0,0.00859313376997793,0,0.133204398515302,0,0,0.112101178604139,0,0,0,0,0.0812015747229509,0.044409044375324,0,0,0,0,0,0
X600176.SH,0,-1.0842021724855e-19,0,0.0720832142087147,0,0,0,0,0,0,0,0,0,0,0,0,0.218197852334849,0,0,0,0.110939777083521,0,0,0,0,0,0.0260918529662077,0,0,0,0,0.0878226576609129,0,0.0136073177570748,0,0,0,0,0,0,0,0.058156489476858,0,0,0.0680595701531751,0,0.169305084557022,0,0.0707454183945282,0,0,0,-0.0257843032050166,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.0388372249386537,0,0,0,0,0,0,0.0416638076296583,0.0338941257274054,0,0,0,0,0,0,0.0932119558245433,0,0,0.0910236184313465,0,0.0174751575523354,0,0,0,0,0,0.0492482674728054,0,0,0,0,0,0.093414529931229,0,0.0771124474855106,0.137589204788451,0,0,0.020747796439103,0,0,0,0,0,0,0,0,-0.00785736339349865,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.47875292037166,0,0,0.0854364388358566,0,0,0,-0.0699772237961328,0,0,0.23817653995989,0,0,0,0,0,-0.073249911582794,0,0,0,0.112554820248803,-0.0704664756448136,0,0,0,0,-0.211954785898201,0,0.0640245691721147,0,-0.0208312001902584,0,0,0,0,0,0,0,0,0,0.102626682586769,0,0,0,0,0,0,-0.00162204442681465,0,0,0,0,0,0
X601699.SH,0,0.0432961837467361,0,0,0.0977803615045782,3.46944695195361e-18,0.00932135534997788,0,0,0.0460506468733099,0,0,0,0,0,0,0.0782493188064267,0,0,0,0,0,0,0,0,0,0.376454499004078,0,0,0,0,0,0.0414341912182273,0,0,0,0,0.138055202732643,0,0.0969655534119675,0,0,0,0,0,0,0.0750298737530159,0,0,0,0,0.0737397195956283,0.0025423116972424,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.159055072886509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0482061053172487,0,0,0,0.0851216343916201,0.109652384246036,0,0,0,0.139931888209446,0,0,4.33680868994202e-19,0,0.0620212534442869,0,-3.46944695195361e-18,0.0920500269196157,0,0.146789227950547,0,0.155787789711866,0,0,0,0,0,0,0,0,-0.0416974668962217,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.0221369240578228,0,0,0,0,0.326577440487487,0,0,0,0,-0.0463534980698579,0,0,0,0,0,0,0,0,0,0,0,0.116666949414499,0,0,0,0,0.181301196261138,0,0,0,0,0,0.000717125270057441,0.493618155565754,0.0414393909443996,0,0,0,0,0,0,0,0,0,0,0,0.0730584065752054,0,0,0,0,-0.0198409084055006,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155879523419941,0,0,0,0,0,0.275649017045545,0,0,0,0,-0.11646723779303,0.0722423600180938,0.104199618894563,-0.0976947126387725,0,0.305147171296903,0.1245054179134,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.205354209628417,0,0
X000786.SZ,0,0,0,0,0,0,0,0.195976877297788,0,0.228705970632522,0,0,0,0,0,0,0,0,0,0,0,0,0.339678947556094,0,0,0,0.00706209185190084,0,0,0,0,0,0,0,0,0,0,-0.132795835012434,0,5.42101086242752e-20,0,-0.0296026742420419,0,0,0,0,0,0,0.022192251858858,0,0,-0.0144934942451743,-8.67361737988404e-19,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.0504315979935749,0,0.661124028101184,0,0,0,0.0201266738841819,0,0,0,0.481768617154092,0,0,0,0,0,0,-0.216818884474007,0,0,0,0,0,0,0,0,0,0,0,0,-0.0598271715822602,0,0,0,0.0661556236547121,0.183770032856098,0,0,0,0,0,0,0.0187289195137668,0,0,0,0,0.0592193948714113,-0.0913667423181125,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.354964193697902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.227921892147424,0,0,0,0,0,0,0,0,0.242812282627323,0,0,0.0134928506129005,0.203775278208223,0,0,0,0,0,0,0.359934884493026,0,0,0,0,0.160272526081264,0,0,0,0,0,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0.124545107966215,0,0,0,0,0,0,0,0,0.119998570110962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031215555790317,0,0.395736680400406,0.0227413284825484,0,2.16840434497101e-19,0.0589030700770352,0,0.080979762691852,0,0,0,0.0749969520980634,0,0,0,0,0,0,0,-0.0149537280429542,2.16840434497101e-19,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.549231891456937,-0.0265159586633274,0,0,0,0,0,0,0.00834177642226271,0,0,0,0,0,0,0,0.16720032823749,0,0.0720148740861365,0,0,0,0,-0.345150679371743,0,0,0,0,0.323204386888975,0,0,0,0.108646895903108,0,0,0,0.0785770495022176,0,0,0,0,0,0.296543643593201,0,0,0,0,0.0303821372787183,0.0233452920936356,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.00380412050899081,0,0,0,0.0139840848605458,0,0,0.0611540963939177,0,0,0,0,0,0,0,0,0,0.147211923508379,0,0,0,0.123444035454702,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0370177374208405,0.0297825639116734,0,0.136513675074286,0,0,0,0.0466144254205476,0,0,0.0554960746237104,0,0,0,0,-0.0169464898066017,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065653778710317,0,0,0,0,0,0,0,-0.116742317949297,0,0,0,-0.0540793857092148,0,0,0,0,-0.112983895456896,-0.270347796475259,0,0.030431751745636,0.104945673642548,0,0,0.188977941452314,0.122526689397049,-0.0456899918366009,0,0,0,0.30583280642165,0,0.358965628268576,0,0,0,0,0,-0.178652116899901,0.0428467574784257,0,0,0,0,0,0
X600985.SH,0,0,0,0.067280976174437,0,0,0,0,0,0.317080950043873,0,0,0,0,0,0,0,0,0,0,0,0.0169531450387317,0.0644894735616946,0,0,0.00813585340546973,0,0.00719956056290807,0,0,0,0.294981119786391,0,0,0.0355363366824292,0,0,0,0.0836228062099621,0.0321668326323878,0,0,0,0,0,0,0,0,0,0,0,0,0.00739032497797331,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0.188015479997017,0,0,0,0.0175943511492327,0,0,0.206624660003162,0,0.0626818921314318,0,0,0,0,0,0,0,0.0590837518002137,0,0.0530471302632809,0,0,0,0,0,0,0.168421095025161,0,0.139781352461614,0,0.0333226218270128,0,0,0,0,0,0,0,0,0.0863447154450042,0,0,0,0,0,0,-0.0256396715675415,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,-0.0139943265918477,0,0,0,0.209141503520617,0,0.0892728980278735,0,0,0,0.059746461282299,0,0,0,0.0269255766841511,0,0,0,0,0,0.0141961404475019,0,0,0,0,0,0.0831366669655644,0,0,0,0,0.04829646721919,0,0,0,0.0598693863470583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0,0.0571436552208757,0,0,0,0,0,-0.0577391297264908,0,0.158422849281176,0,0,0,0,0,0,0,0,0,0,0.0967802203265365,-0.0673737941504579,0,0,0,0.18985287821851,0,0,0.226130954591549,0,0,0.117452622379062,0,0,0,0,0,0,0.0142854885463031,0,0,0.13544080572063,0,0,0,0,-0.109922284256033,0,0,0,0,0,0,0
X002353.SZ,0.172640134987408,0,0,0,0.0524390378581348,-0.0195239720583322,0,0,0,0,0,0,0.0720469388084137,0,0,0,0,0,0,0,0,0,0,-0.135262333922763,0,0,0,0,0,0,0,0.367851063249478,0,-0.0447909874139117,0,0,0.0350337109141704,0.104955601873509,0,0.00542692069419415,0.0268133910876308,0,0,0,0,0,0,0.134812462947722,0,0,0,0,0,0,0,0,-0.0580073174560779,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.110384756869604,0.326002608319795,0,0,0,0,0,0,0,0,0,0,0,0,-0.0346228610300197,0,0,0,0,-0.235362357751233,0,0,0,0,0.0964677944325404,0,0,0.215831728190083,0,0,0,0,0,0,0,0,0,0,-0.0355848164627725,0,-0.0200817595311999,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.140608954472054,-1.73472347597681e-18,0,0,0,0,0.0834513516410072,0,0,0,0,0,0,0,0,0,0.00692711830839431,0,0.0574375613599087,0,0,0,0,0,0,0,0,0,0,0,0,0.228364457245054,0.0441624548983277,0,3.46944695195361e-18,0,0.027289698433368,0,0,0,0,-0.00774209062870557,0.0177438428162713,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.019896607958468,0,0,0,0,0,0,0.39918518115267,0.0411723597165054,0,0,0.041241028109003,0,0,0.0660215715392478,0.0407510930715601,0,0,0,0,0,0,0,0,0.036496168718908,0,0,0.02855939298375,0.0281353249142209,0,0,0,0,0,0.0400511397112038,0,0,0,0,0,0.00327005432748745,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0650033279816106,0,0,0,0,0,0,0,-0.056355393764903,0,0.151042839589854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127521250582187,0,0,-0.0563544699660223,0.0291632566107465,0,-0.0963051774197839,-0.0578333440626385,0,0,0.0267852072611325,0,0,0.0921241743362023,0,0,0.0422043555825571,-0.0340370125341633,0,0,0,-0.0814178848734676,-0.0466758748669455,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.146254266854637,0,0,0,-0.0790757543165062,-0.0115974295274803,0,0,0,0,0,0,0,0,-0.0439260097470153,0,0,0,0,0,0,0,0,0,0.0249753790657118,-1.0842021724855e-19,0,-0.0746820483759853,0,0,0,0,0,0,0,0,0.298473783121358,0,0,0,-0.45988298534958,0,0.187679393286513,-0.0387845132118329,0,0,-0.135252163243216,0,0
TED,0,0,0,-0.296668401987537,0,0,-0.0953612337763939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103879175419183,0,0,0,0,0,0,0,0,0,-0.0812311585436978,0,-0.119043164451342,0,0.083190206207053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12971870563198,0.353204565867106,0,0,0,0,2.2773672840065,0,0
RealEstate_excess,0,0,0,0,0,-0.0353461090283224,-0.0852888094743689,0,-0.0720900985589196,0,-0.0676927114947995,0,0.137171077181814,0,0,0,0,0,0,0,0,0,-0.0826551668799742,0,0,0,0,0,0,0,0,0,0,0,-0.0338661385643781,0,-0.00147908268141154,0,0.248859462320506,-0.0580930456479305,-0.0178544401187466,0,0,0.10812545352452,0,-0.0206569742243666,-0.0766055800449777,-0.0524680955778666,0,0,0,0,0,0,0,0,0.0849792595053345,0,0
MKreturn,0,-0.106622611920629,0,0,0,0.0597647259437852,-0.0651467963867573,0,0,0,0,0.0546071582638175,0.100516916602998,-0.0431637877856942,0,0,0,0,0,0,0,0.0791987753519224,0,0,-0.0657769279410256,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0748971752956648,0,0.00102216776597325,0,0,0,0.0237819888334633,0,0,0,0.0400964000803407,0,0,0,0,0,0,0,-0.00179170205000108,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00115385588230414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00289340731954991,0,0.00111004892574085,0,0,0,0,0,0,0,0,0,0,0,0,0.00466409620008698,0,0,0,0,0,0,0,0,0,-0.000910917600064225,0,0,0,0,-0.00381782549109668,0.00522381987719909,0,0,0,0.0235002970976828,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.00359931066507651,0,0,0,0,0,0,0,0,0,0.0207391527200448,-0.0222362288573255,0,0,0,0,0,0,0,0.0573799561770627,0,0,0,0,0.0887384536360885,0,0,0,-0.0977470541872476,-0.032667257408894,0,0.030664631763755,0,0,0,0,0,0,0,-0.224030437442804,0.200033086924498,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00632288332335745,0,0,0,0,0,0,0,0,0,-0.00526241850656978,0,0,0,-0.00805909969724553,0,0,0.00547236751264098,0,-0.00619175682088598,0.0020460259489078,0.00483591207384391,0,0,0,0,0,0,0,0,0,0.0027469926196729,0,0,0,0,-0.00288820623738673,0,0,0,0.0100683795701122,-0.0055197397823056,0,0,0,-0.0147979614585117,-0.0146433056886685,-0.0219253076943413,0,0,0,0.0166401777537186,0,0
CarbonVol_Hubei,0,-0.000939314200552981,0,0,0,-1.0842021724855e-19,0,0,0,0,0.00044556678412477,0,-0.00303588502602954,0,0,0,0,0,0,0,0,0,0,0,-0.00209053211653943,0,0,0,0,0,0,0,0,0.00539610728601752,0.00287060071855741,0,0,0,-0.00340217844649949,0,0,-0.00195951400979543,0,0,0,0.0023144220654377,0,-0.000439279095527513,0,0,0.000617017344936537,-0.00431127144668437,-0.00847896732585691,0,0,0,0.00546420328322394,0,0
