,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X600352.SH,X600547.SH,X600660.SH,X000723.SZ,X601991.SH,X600188.SH,X600688.SH,X600886.SH,X600795.SH,X600362.SH,X601992.SH,X600027.SH,X600801.SH,X000898.SZ,X600176.SH,X600516.SH,X600111.SH,X000709.SZ,X002466.SZ,X600299.SH,X000786.SZ,X002460.SZ,X000629.SZ,X600219.SH,X002110.SZ,X002271.SZ,X000990.SZ,X600985.SH,X601158.SH,X600489.SH,X000553.SZ,X600808.SH,X000630.SZ,X000883.SZ,X000825.SZ,X600157.SH,X600583.SH,X600426.SH,X601699.SH,X600339.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0492836479070349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372582701858313,0,0,0.0674154609099498,0,0,0,0.055192576437653,0,0,0,0,0,0,0,0,0,0,0.0894143038491116,0,0,0,0,0,0,0,0.00589199390918704,0,0,0,0.072721417982609,0,-0.00248796679200165,-0.00802858179155571,0,0,0,0,0,0
X600028.SH,0,0,0.175730301944282,0,0,0,0,0,0.0889206564767135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236584333455529,0,0,0,0,0.0648704829953395,0.014680255336673,0,0,0,0,0,0,0,0,0,0,0.0289413114098156,0,0.0682980362172423,0,-0.00135713000105033,-0.0169149759739556,0,0,0,0,0,0
X601088.SH,0,0,0,0.27200103893742,0,0,0,0,0,0,-0.179766673567781,0,0,-0.0218095474684124,0,0.173458551865525,0,0,0,0,0,0,0.100930104057962,0,0,0,0.106380028787587,0,0,0,0.0112656317176719,0,0,0,0,0.0365935603451579,0,0,0.0135575472849241,0,0,0,0,0,0,0.0238968792563407,0,0,0,0,0,0.0058056604096962,-0.0248415839048733,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.108093283255858,0,0,0,0,8.67361737988404e-19,0,0,-0.00205477541188405,0,0,0,0,0,0,0,0,0.493426590883612,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122275088972376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139590984773458,0.0021347846215337,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.013396614926016,0,0,0,0,0.0337531963707204,0,0,0,0,0,0.0834219049441606,0,0,0.200761642233285,0,0,0,0,0,0,0.0443321233206385,0.0810785517870244,0,0,0,0,0,0,0.0321717536878525,0,0,0,0,0.0219847868208101,0,0.0204247418311454,0.0954482114851218,0,0,0,0,0,0.0096760278565072,-0.0253794820816658,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.0928644623295745,0,0,0,0,0,0,0,0,0,0,0,0.00157778793545215,0,0,0,0,0,0.0397060284076326,0,0.0171376588699555,0,0,-0.0971503450572286,0.335721824164352,0,0,0,0,0,0,0,-0.0166614021968572,0,0,0,0,0.243803191044422,0,0,0,0.00424592505185946,0.0111848799142352,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132054813375471,0,0,0,0,0.380481879730199,0,0,0.407055629252843,0,0,0,0,0,0,0,0,0.096557168840555,0,0,0,0,0,-0.0376542901702993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324371139583893,0,0,0,0,0.0602883389914425,0,0
X600010.SH,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0764445050537786,0,0,0,0,0,0,0.142681905882662,0,0,0,0,0.103482004502552,0.0094756415464219,0.276869334243212,0,0,-0.00845013655985165,-6.93889390390723e-18,0,0,0,0,0,0,0,0.168907194475828,0,0,0,0,0,0,-0.0487990334281034,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0441286243569682,0,0,0,0,0,0.00479867334645959,0,0,0,0,0,0.153069591378923,0,0,0,0,0,0,0.1945587673664,0,0,0,0,0.0339659027568589,0,0.319873879340736,0,0,0,0,0,0,0.0836751040600204,0,0,0,0,0,0,0.0375369033420641,0,0,0,-0.0149717301717084,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.168788244204128,0,-0.0143518317190094,0,0,0.026647983522015,0,0.262738581943734,0,0,0,0.086780854839103,0,0,0.00293815434841161,0,0,0,0.0237369588359184,0,0,0,0,0,0,0,0,0,0,0.00738305087793787,0,0,0,0,0,0,0,0.0535596082428082,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.0306483901622863,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108722750517047,0,0,0,0,0,0,0.06193207091966,0,0.283095391685101,0,0,-0.231519976943194,0,0,0,0,0.263466945364391,0,0,0,0,0,0.0135054089240151,0,0,0.0615889328146846,0.0873862350396545,0,0.397430443559703,0,0,-0.145245723079659,0,0,0,0,0,-0.0903090204344258,0.226026400785719,0,0,0,-0.0455256093129291,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126479968184651,0,0,0,0,0,0,0,0,0,0,0,0,-0.0716789882094628,0,0,0.128907806679687,0,0,0,0,0,0,0.00394808715101439,-0.0348416413198674,0,0.476469033838829,0.0649454839691344,0,0,0,0,0.0930627897851383,0,0.0146801149115951,0,0,0,0,0,0,0,0,0.0110463300828774,0,0
X600660.SH,0,0,0,0,0,0.084367130129846,0,0,0,0,-0.0105664568114723,0,0,0.0577572941862388,0,0,0,0,0,0,0,0,0,0,0.0121949039636097,-0.105244593681555,0.0789949232940749,0,0.0995531775593607,0,0.196521178807907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164635033038436,0.0335409072187734,0,0,0,0.00797345978828856,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0.351892753677442,0,0,0,0,0,0,0,0,0,0,0,0.018393980318748,0,-0.0798917273421029,0.489556370729943,0,0,0,0.0854554291540247,0,0,0,0,0.11359338801916,0.712502359468162,0,0,0,0,0,0,0,0,0,0.180040244868751,0,0,0,0,0,0.0391429812780294,0,0,0.415700529280646,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0239324633341061,0,0,0,0,0,0,0,0,0,0.0479550941183413,0.221288982964835,0,0.066017124881381,0,0,0,0,0,0.0460687008088917,0,0,-0.00911071577769373,0,0,0.18649744595265,0,0,0,0,0,0,0,0,0,0,0.0339033660094926,0.0370713003058915,0.0362292214810531,0,0.0296527822949613,0,0,0,0,0,0,0,0,-0.0108448005884863,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.0833508801994863,0,0,0,0,0.0312257789550132,0,0,0,0,0,0.206225308611603,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.00153235465470649,0.0601618323849313,0.138396309859363,0,0,0,0,0,0,0,0,0.0181134912997641,0,0,0,0,0.0938395439546996,0,0.028425219943532,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X600688.SH,0,0,0.0208759729782356,0,0,0.0541035663870938,0,0.0426054508727234,0.109904505247759,0,0,0,0,0,0,0,0,0,0,0,0,0.162749375456863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280684781454356,0,0,0,0,0,0,0,0,0.0711874816983126,0.0215273810128094,0,0,0.0308412498920536,0,0,0,2.16840434497101e-19,0,0,0,-0.023973502672832,0,0
X600886.SH,0,0,0.0860160005713568,0,0,0,0,0.0729742588123551,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0420554228558792,0,0,0.0594151438801541,0,0,0.0595241557700232,0,0,0,0,-0.0834908984435302,0,0,0,0,0,0,0.0763828177517882,0.149939515478442,0,0,0,0,0,0,0,0.0577784982277033,0,0,0,0,0.0510835339739301,-0.0179086560062435,0.0152042844841983,0,0,0,0.021228489855998,0,0
X600795.SH,0,0,0,0,0,0,0.505738969220003,0.172445432003327,0,0,0,0,0,0.00514287359864863,0,0,0,0.180495102813355,0,0,0.201026003702941,-0.154138722542331,0,0,-0.011268835017964,-0.108695463086553,0,0,0,0.0234839528552921,0,0,0,0,0,0,0.0116935373654847,0,0,0,-0.0264388529915006,0,0,0,0,0.0919619783310462,0.157328497991325,0,-0.0335586711340048,0,0,0.0236518089527921,0.0212157805048475,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.38740753239927,0,0,-0.0128538551377912,0,0,0.0718472673202725,0,0,0,0,0,0,0.0216124832977614,0,0.0658643105106191,0,0,0,0,0,0,0,0,0,0,0,0.0333275821985579,0,0,0.0849912650324473,0,0,0,0,0,0,0,0.00587272134150021,0,0,0,0.151394178290048,0,0,0,0,0,0,-0.00687400042484853,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109021242135286,0,0,0,0,0,0,0,0,0,0,0.122788655459291,0,0,0,0,0,0,0.119178991412871,0,0,0.0798800387096403,0,0,0,0,0,0,0,0.0121712552161678,0,0.0683830485733841,0,0.0501729845983839,0,0,-0.0410815282564227,-0.0502239929342842,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.198675353502483,0.32996267791569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883337571002136,0,0,0.0734877946425837,-0.059329716818954,0,0,0,0,-0.0408497236675738,0.0832338272906613,0,0,0,0,0.257935906798079,0.0461579636208231,0,0,0,0,-0.0269904022484719,0,0,0,0,-0.0504266849678265,0.142232537346163,0,0,0.0328355405022001,0,0
X600801.SH,0,0,0,0.384599881688799,0,0,0,0,0,0,0,0,0,0.0280936534123462,0,0.043404807941824,0,0,0,0,0,0,0,0,0,0.0262130478177049,0,0,0,0,0,0,0,0,0,0.126244342079089,0,0.0759763143489679,0,0,0,0,0,0,0,0,0,0.148365738921882,0,0,0,-0.0026153787182803,0.0517014509937713,0,0,0,-0.0384269432075762,0,0
X000898.SZ,0,0,0.0674174351974363,0,0,0.018851866163623,0,0,0,0,0,0,0,0.0243457563319395,0,0,0,0,0,0,0,0,0,0,0,0,0.0119065495351119,0,0.169371961809505,0,0,0.0703464837001928,0,0,0,0.216729628254376,0,0.0301877341862896,0,0,0,0.0918272226373805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.187045490256062,0,0,-1.73472347597681e-18,0,0,0,0,0.0265493479926843,0,0.0408493609614152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15205320918312,0.121997527131453,0,0,0,0,0,0.00424237790837587,0,0,0,0,0,0,0,0.0155800446457859,0,0.0552608547811714,0,0,0,0,0,0,0,0,-0.0170151376600989,0,0
X600516.SH,0,0,0,0,0,0,0,0,-0.023180438911019,0,0.261963034048898,0,0,0.0673950689318088,0,0,0,0,0,0,0,0,0.212823614085277,0,0,0,0.020066969510543,0,0.522050450891559,0,0,0,0.121506890131255,0,0,-0.22399165058615,0,0,0,0,0,0,0,0,0,-0.0430685227896053,0,-0.0496379868997726,0,0,-0.216268816901048,0.0776422627358266,-0.00419003881095028,0,0,0,-0.278746477369263,0,0
X600111.SH,0,0,0,0,0,0,0,0.189235316550105,0,0,0,0,0,0.0491524808357168,0,0,0,0,0,0.134250095296413,0,0.107643187487616,-0.0776237469574702,0,0,0.178385948573463,0,0,0,-0.0502397917952337,-0.00747503843482941,0.218355419027104,0,0,0,-0.0903303537147848,0,0,0,0,0,0.18418582984352,0,0.228565832407781,0,0.0169360285278961,0,0,0,0,0,0,0.00516485192218498,0,0,0,-0.0450808852081594,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.0187063764402637,0,0,0,0,0,0,0,0,0,0,0.237524168235242,0,0,0.054917875291091,0,0,0.0171544847504586,0.110987425195126,0,0,0,0,0,0.241878501389555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122858410936414,-0.0579285071302717,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,-0.0190932232764444,0,0,0.123676409020646,0,0,0.126745844262787,0,0,0,0,0,0,0,0,0.130928553224409,0,0,0,0,0,0.575047228846117,0,0.0954747269581359,0,0.0122608195662164,-0.0510529778933057,-0.00569260791092049,0,0,0,-0.0820620127827075,0,0,0,0,0,0,0,0,-0.0883214642451126,0.016796168485483,-2.16840434497101e-19,0,0,0,-0.0516082486157956,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760653122160905,0,0.130257365243976,0,0,0,0,0,0.0550662761743468,0.00765290860974898,0,0,0.0973116849035635,-0.116205310833984,0,0,0,0,0,0,0,0,0,0.146747141336531,0.0986010425686234,0,0,0,0,0,0,0,0.356031998318814,0,0,0,0,0,-0.0465466733500227,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.402990127586168,0,0,0,0,0.00553193315171426,0,0.0441539679287062,0.0647801607255815,0,0,0,0,0,0,0,0,0,0,0.0132791633498693,0.0199745013580583,0,0,0,0,0,0,0,0,0,0,-0.104110573218355,0,0,0,0,0,0,0,0,0.0549004248016135,0,0,0,0,0,0,0,0,-0.184957557763668,0,-0.0301293657753793,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145024609861955,0,0,0,0,0,0,0,0,0,0,0,0.0198325410020764,0.0649501923080764,0,0.77322017218642,0,0.125290028194838,0,0.133923239977069,0,0,0,0,0,0,0.252299865963437,0,0,0,0,0,0.020464811582688,0,0,0,0,0,0.0434133865807144,0,0,0,0,0,0,0
