,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600019.SH,X601898.SH,X600011.SH,X600111.SH,X600660.SH,X000301.SZ,X600010.SH,X000708.SZ,X002271.SZ,X600547.SH,X600886.SH,X601600.SH,X000877.SZ,X600795.SH,X600426.SH,X600362.SH,X600176.SH,X600027.SH,X601699.SH,X600803.SH,X601991.SH,X000983.SZ,X600995.SH,X000786.SZ,X600160.SH,X000629.SZ,X000408.SZ,X600096.SH,X000723.SZ,X600219.SH,X000807.SZ,X002080.SZ,X600489.SH,X600378.SH,X000933.SZ,X600348.SH,X600141.SH,X600157.SH,X600688.SH,X000831.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.617210958212035,0,0,0,0,0,0,0,0.327249386996542,0,0,0,0,0,0,0,0,0,0.013981095898962,0,0,0,0,0,0,0,0.00940104797520072,0.000668111783856204,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.014658912549011,-0.0285028401275086,-0.00814724689457333,0,0,0,0,0,0
X601088.SH,-6.93889390390723e-18,0,0,0,0.397964974449539,0,0,0,0,0,0,0.0274960988743328,0,0,-0.0655555621908267,0,0,0,0,0,0,0,0,0,0,0.070995572200021,0,0,0.154119827605455,0,0,0,0.0174428671062707,0.000942140564046039,0,0.0411255089593544,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753175916104465,0,0.00440854070133896,0.0292512603141995,0,0,0,0,0,0
X600028.SH,0.564146508593313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127937322282918,0,0,0,0,0,0.0386598241608531,0,0,0,0,0.0666559739469535,0.0426987262484163,1.73472347597681e-18,-0.0481167834817695,0,0,0,0,-0.0139855836969331,0.0145150048112737,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0307459831343333,0,0,0,-0.0142095976696553,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196995467247046,0,0,0,0,0,0,0,0,0.327788874691984,0,0,0,0,0,0,-0.15019754330378,0,0.237944377937796,-0.277424958198142,-0.0545249075234829,0,0,0,0,0.119477574683622,0,0,0,0,-0.0280396386179435,0,0,0,0.0396008219165071,0,0,0.0075652138388758,-0.0436392210963753,0,0,0,0,0,0
X600188.SH,0,0.671458657264164,0,0,0,0,0,0,0,0,0.0669131453446538,0,0,0,0.108586003288716,0,0,-0.09732642738857,0,0,0,0,0.0316796033495947,0,0,0,0,0,0,0,0.0637099662830269,0,-0.00574726880632883,0,0.0406093054915047,-0.0547592872073591,0,0,0,0,0,0,0,0.261223908398406,0,-0.032680860921339,0,0,0,0,0,0.00238282240408739,0.0626750549999013,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171641286434907,0,0,0,0,0.405074120057288,0,0,0,0,0,0,0,0.135492951188027,0.0342047388805068,0,0.194740305746505,-0.00869917431621465,0,0,-0.00414075292567338,0,0,0,0,0,0,0.0142072891335984,0,0,0,0,-0.0239757143318098,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.45676441172964,0.126969328202262,0,0,0,0.00247520223494167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00569303424658577,0,0,0,0,0,0.044718512494214,0,0.074296514434157,0,0,0,0,0.0768548652667623,0,0.0109312286796056,0,0,0,0,0,0,0,0,0.00523211401632398,0.0336887156663521,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.583193294138392,0,0,-0.296672464880144,0,0,0,0,0,0,0,0.140141739473769,0,0,0,0,0,0,0,0,0,0.0363419932477671,0,0,0.075471367384703,0,0,-0.00708615824969889,0.131450515776008,0,0.0796610133356008,0,0,0,0,0,0,0,0.0718228879543388,0,0,-0.0401353611921336,0.0139655127408414,0,-0.0043632305849142,-0.0225852013637426,-0.0247316339136515,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.549440217498999,0,0,0,0,0,0.160711368808433,0,0,0,0,0,0,0,0,0,0,0,0,0.0465897686975779,0,-0.0428100737606175,0,0.017777024182277,0.0897288433683675,0,0,0,0,0,0,0,0,0.043318506528866,0,0,0,0,0,0,0,0,0,0,0.0630085527709892,-0.025678646862631,0,0,0,0,0,0,0
X600019.SH,6.93889390390723e-18,0,0,0,0,0.0879635399556563,0,-0.0989149226447401,0,0,0,0.066153318546574,0,0,0,0,0,0,0,0,0.310759465653545,0.0521424382188474,0,0.153695822478232,0,0.0764400447949097,0.0256532780317919,0,0,0,0,-0.0948464838498083,0,-0.076113048488885,0,0,0,0,0,0,0,0,0,0,-0.000739282065027294,0,0,0,0,0.114606821900054,0,0,0,0,0,0,0,0,0
