,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002271.SZ,X600801.SH,X002460.SZ,X000792.SZ,X601898.SH,X600010.SH,X600886.SH,X601600.SH,X600660.SH,X000786.SZ,X600362.SH,X600688.SH,X600188.SH,X600795.SH,X600352.SH,X601991.SH,X601992.SH,X600299.SH,X600027.SH,X600111.SH,X002466.SZ,X600489.SH,X600176.SH,X600126.SH,X000723.SZ,X600426.SH,X002075.SZ,X000401.SZ,X000553.SZ,X000898.SZ,X601158.SH,X600219.SH,X600516.SH,X002353.SZ,X000932.SZ,X600583.SH,X000883.SZ,X600486.SH,X000709.SZ,X600612.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0470935768986522,0,0,0,0,0,0.263835335430904,0,0,0,0,0,0,0.0353403742119469,0,0,0,0,0.00639455766644439,0,0,0,0,0,0,0.0392303284701118,0,0,0.0616124160825025,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0638313310215366,0,0,0.187443367594037,0,0,0.00678830216558045,-0.0155037667985678,0,0,0,0,0,0
X600028.SH,0.114611697509526,0,0,0,0,0,0,0,0.0555554423975698,0,0,0.0198674935319879,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.103862170287117,0,0,0,0,0,0,0,0,0,0,0.084038265770971,0,0,0,0,0,0,0,0,0,0,0.105225530252925,0,0,0.00805342958067486,0.00725126739163087,0,0,0,0,0,0
X601088.SH,0,0,0,0.15611286952005,0,-0.00847959319675077,0,0,0.334158358646641,0,0,0,0,0,0,0,0,0,0.13292309261676,0,0,0,0,0,0,0,0,0.215130857222667,0,0,0,0,0,0,0,-0.0386048523535779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214788184727581,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.506029468155413,0,0,0,0,0,0,0,0,0.0833535302022635,0,0,0,0,0,0,0,0,0,0.0517757396783104,0,0,0,0,0,-0.00335792824293726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138013970739696,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.0300682073172761,0,0,0,0.028598488349088,0,0.0493117996942797,0,0,0,0,0,0,0,0.0461157689190945,0,0,0,0,0,0,0,0,0,0.0591954247520609,0,0.0664558858400158,0,0,0.00602569547140906,-0.0195646190749968,0,0,0,0,0,0,0.119307911890066,0,0.144515424579227,0,0,0,0,0,0,0.0447174445736033,0.0131949209499488,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0235325759152751,0,0,0,0,0,0,0.0469340283777649,0,0.137235170393543,0,0,0,0,0,0,0,0,0,1.0983788763126,0,0,-0.0094859082124734,-0.0448851049175065,0,0,0,0,0,-0.0487264867195092,0,0,0,-0.0377513369089879,0,0,0,0.0456650205016001,0,0.0654403994936765,0.024760574502653,0.0226743443941405,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0128309334092203,0,0,0,0,0,0,0,0,0,0,0,0.296085331674134,0.0691730429253414,0.105960867418443,0,0,0,0,0.107413723055708,0.149861028505795,0,0.0276885368742864,0,0,0,0,0,0,0.0627760568951961,0,0,0,0.0246326192070551,0,0,0,0,0,0,0,0,0,0,0.0127953951000214,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.151424230820176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948693953474407,0,0,0.0253655803967585,0,0.360016227287996,0.0905932319308922,0,0,0,0.0962019185792346,0,0,0,0,0,0,0,0,0,0.0427487826958577,0,0,0,0,0.00603034417914425,-0.0331614610269003,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0935952541598606,0.00720610195747271,0,0,0,0,0,0,0,0,0,0.0256926403073252,0,0,0,0,0,0,0,0,0,0.467373209180653,0,-0.051562765395592,0,0,0,0,0,0,0,0.181526230423506,0,0,0,0,0,0,0,0,0,0,0.172031900998235,0,0,-0.00891034150917399,0.0152746386534042,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.161396656481232,0.0851311858148879,0,0,0,0,0,0,0.0822610830551741,0,-0.157160692002085,0,0,0,0,0,0,0,0,0,0.154354348388488,0,0.0189122865188841,0,0,-0.0384633991737529,0,0,0,0,0,0,0,0,0.122553684233566,0.26941177614472,0,0,0,0,0,0.0234531527802513,0.0214496339020029,0,0,0,0,0,0
