,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X002271.SZ,X600801.SH,X600886.SH,X600660.SH,X601898.SH,X600010.SH,X601600.SH,X600362.SH,X600489.SH,X600188.SH,X600688.SH,X600352.SH,X601991.SH,X000786.SZ,X600111.SH,X600795.SH,X600027.SH,X601992.SH,X600176.SH,X600299.SH,X002075.SZ,X600126.SH,X600426.SH,X000723.SZ,X600529.SH,X600486.SH,X000401.SZ,X600315.SH,X601158.SH,X002353.SZ,X600219.SH,X002466.SZ,X600516.SH,X000898.SZ,X000932.SZ,X002409.SZ,X600612.SH,X000883.SZ,X000553.SZ,X000709.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.244720984302047,0,0,0,0,0,0,0.047802606092718,0,0,0,0,0.113093463362231,0,0,0,0,0.0399455032652932,0,0.0159108112155527,0,0,0.0636129292496327,0,0,0,0,0.0435058816120566,0,0.0495237291318866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00675099958191237,-0.0392600248661183,0,0,0,0,7.67064947131131e-05,-0.0193374685493461,0,0,0,0,0,0
X600028.SH,0,0,0,0,-0.0114425325653604,0,0,0,0.0394912350146663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769803485412978,0.11862259445562,-0.021198117007652,0,0,0,0,0,0,0,0,0.0312809722719933,0,0,0.107827900956964,0,0,0,0,0,0.0307831309028946,0,0,0.00753188076238135,-0.00454511732268768,0,0,0,0,0,0
X601088.SH,0,0,0,0.195757506129795,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314508409051684,0,0,0,0,0,0,0,0,0.0572382824857594,0,-0.155363833861768,-0.0255569521097757,0,0,0.0728923488701493,0,0,0,0,0,0,0.0529231073650929,0,0,0,-0.0878074758515809,0,0,0,0,0,0.0002933995749667,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.179672610124493,0,0,0,0,0,0.0454556074748583,0.319073891788409,0,0,0,0,0,0,0,0,0,0,0,0.0127101977460185,0,0,0,0,0,0,-0.0215767808617449,0,0,0,0.0496811187721663,0,0,-0.0385320005868742,0,0,0,0,0,0,0,0,0,0,0,0,-0.0539883983033872,0,0.0143288492785201,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.0313828400170334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.00254129120178832,-0.0354143574692092,0.243908584713662,0.0356511832489336,0.0143177908654663,0,0,0,0,0.0540331773682711,0,0.124899115775486,0,0,0,0,0.172350399093525,0,0,0,0,0.0109729225589228,0.00660980014183953,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700795341905849,0,0.0257277946315249,0,0,0.0133925390920299,0,0,0,0,0,0,0,0.0250103980365886,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.311336578016933,0,0.165054059262922,0,0.0147185252120271,0.0186608642687732,0.067665666420049,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.131523906174399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859750237922219,0,0,0.105404159810389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00119503784725237,0,0.0375958321917859,0,0,0,0,0,0,0,0,0,0.0170047526747089,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0.227508402271665,0,0,0,0,0,0,0,0.0895499675055982,0,0.0193394614517063,0,0,0.030422638840957,-0.0992984763777923,0,-0.196624928859777,0,0.123961673130142,0,0.0266086206634264,0.0483862536955151,0,0,0,0,0,0,0,0.209352056377792,0,0.0107474689874989,0,0,0,0,0,0,0,0,-0.0688755016446203,-0.00570976353136334,0,0,0,0,0,0,0
X600011.SH,0,0,0.359257450490408,0,0,0,0.038557818342713,0,0,0,0,0,0,0.116011627235774,0,0,0,0,0,0,0,0,0,0,0,0,0.153436735963863,0,0,0.123581181669071,0,-0.00825700396322402,0.0323664782813508,0.0372168088637075,0,0,0,0.117437837458467,0,0,0,-0.148208109942389,0,0,0,-0.0092812645054634,0,0,0.0548022807239472,0,0,0,0.0150931590763131,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.00565862378085799,0,0,0,0,0,0,0,0,0.27880625008453,0,0,0,0,0,0,-0.150979655418337,0,0,0.104430850590676,0,0,0,0,0,0,0.0970554499017537,0,0,0,0.0670577041154195,0,0,0.162471071317275,0,0.0885581736356126,0,0.181684420189684,0,0,0,0.124033119227153,0,0,0,0,0,-1.73472347597681e-18,2.16840434497101e-19,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0939368754794174,0,0,0.134736493607208,0,0,0,0,0,0.232623538830743,-0.155218264459179,0.0427171989276448,0.0549171080360005,0,0.18439866968609,0,0.0428776614385699,0,0,-0.0692927942665208,0,0,0,0,0,-0.0795034532585287,0,0,0,0,-0.0172983773418026,0.00970310076569408,0.0221876260890783,0,0,0,0,0,0
X600801.SH,0,0,0,0.0323504669805897,0,0,0,0,0,0,0.0878515717276105,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363275427979262,0,0,0,0.23312475120417,0,0,0,0,0.0292102518944224,0,0,0.239542591521651,0,0,0,0,0,0.175979598438596,0,0,0,0,0,0,0,0,0.0082042554055985,0.0773576762848882,0,0,0,0,0,0
X600886.SH,0,0,0.217611543364651,0,0.167250571031219,0,0,-0.0244965247401754,0,0,0,0,0,0,0,0,0,0.00102578141830794,0,0,-0.0128443978115934,0,0.00910941823941379,0,0,0,0.0104676477516213,0,0,0,0.0441556218905632,-0.0293272777396376,0,0,0.00348101484283471,0,0,0,0,0,0,0,0,0,0,-0.0941773522914374,0,0,0,0,0,-5.42101086242752e-20,-0.0238370659289749,0,0,0,0,0,0
X600660.SH,0,0,0,0.192566252837832,0.136353379684037,0.0207578582546322,0,0,0,0.110986290226946,0,0,0,0,0,0,0,0,0,0,0.138065089182334,0,0,0,0,0,0,0,0,0,0,0.0413674718857176,0,0,0,0,0,0.137831765882402,0,0.0500239618879013,0,0,0,0,0,0,0,0,0,0,0.113698586668814,0.0148363381097182,0.00745632989182642,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0588126475782263,0,0,0.0146675836589216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562175842699767,0.0492055526472133,0,0.123242296171198,0.0708326852102746,0.0493084613390791,0.0675876991175924,0,-0.00379081380043253,0.0515373817027336,0.00338125969028379,0,0,0,0,0,0,0,0.0180462831752561,0,0,0.0228317474077583,0,0,0,0,0,-0.00466389794133528,0.00464038798404776,-0.00980929475452678,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013689109415587,0,0,4.33680868994202e-19,0,0,0,0.0872421148336464,0,0,0.0295037222199479,0,0,-0.0139355233347427,0,0,0,0,0,0,0,0,-0.0123218625598485,0,0.0317274493222632,0.127101285098311,0,0,-0.0091453037898147,0,0,0,0,0,-0.0054960351534201,-0.0101045210621646,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209722233240215,0,0,0,0,0,0,0,0.140444075486558,0.0806274536582754,0,0.111285746488902,0,0,0,0,-0.0335827601195405,0,0,0,0,0,0,0,0,0,0.0495922143998031,0.0914944691189677,0,0,0,-0.00115167064286882,0,0,0,0,0.00114758602112001,-0.00793622088717352,0,0,0,0,0,0
