,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X600585.SH,X600795.SH,X601600.SH,X601898.SH,X601991.SH,X600688.SH,X600157.SH,X600362.SH,X600111.SH,X600886.SH,X600188.SH,X600027.SH,X000883.SZ,X600583.SH,X601158.SH,X600352.SH,X000027.SZ,X601992.SH,X600021.SH,X000539.SZ,X600309.SH,X000709.SZ,X000898.SZ,X000060.SZ,X600808.SH,X000792.SZ,X600098.SH,X000825.SZ,X600489.SH,X600307.SH,X000629.SZ,X600008.SH,X600547.SH,X600660.SH,X002470.SZ,X002353.SZ,X600578.SH,X600863.SH,X002075.SZ,X000831.SZ,X600219.SH,X600549.SH,X601918.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.662672068981308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817467818034423,0,0,0.039753859836665,0,0,0,0.117993343604698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288765611518359,0,0,0.00758251947504496,0,0,0.00486871901437471,0,0,0,0,0,0,0
X600028.SH,0.548241564907795,0,0,0,0,0,0,0,0,0.151319026548302,0,0,0.0155426453696739,0,0,0,0,0,0.00197637336542231,0,0,0,0,0.0204952779378074,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344707611128492,0,0,0,0.0725634220407103,0,0,-0.00942731097339224,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.298672809754204,0,0,0,0,0,0,0,0,0,0.101688457890566,0,0,0,0,0,0,0,0,0.00132004231185748,0.17560565720112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256353181728681,0,0,0.0206139226343151,0,0.0693106704846667,0,-0.00291831809590966,0.000482811704317643,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.0160857529086384,0.0265940613622402,0,0,0,0,0,0,0,0,0,0.198624406954229,0,0,0,0,0.104061101962832,0,0.0129904614706318,0.00853956595065894,0,0,0,0,0,0,0,0,0,0,0,0.234953294201278,0,-0.0963757919622409,0.216669832516042,0,0,0,0,0,0.0134627910642077,0.0174196387754824,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0921131738583318,0.047083583893357,0,0,0,0,0.149166585193767,0,0.0935365629854577,0,0,0,0,0,0,0.0413354053369872,0.113292325978568,0,0,0,0,0,0,0,0.0650301650053572,0,0,0,0,0,0,0,0,0.207615107451675,0,0,0,0,0,0,0,0,-0.00135047120459128,0.00170563330142435,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0161113293209287,0.314827947839494,0,0,0,0,0,0.096286672177468,0,0,0,0,0,0,0,0,0,0,0,0.196008092153186,0.195924083871083,0,0.00498203904287363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.96752024366725e-05,0.0277625021189952,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0105014977853872,0,0.00548342437610255,0,0,0,0,0.292247486257679,0,0,0,0,0,-0.0254560351699703,0,0,0,0,0,0,0,0,0,0,0.0279654229247002,0,0,0,0,0,0,0,0,0,0,0,0.0737821255989883,0,0.116643906304661,0,0.0135497385314204,0,0,4.33680868994202e-19,0.00479084324061983,0,0,0,0,0,0
X600795.SH,0,0,0,0.0519017295026352,0,0,0,0,0.0869528149607968,0,0.116873215963677,0,0,0,0,0.0871242129254498,0,0.0187587107397917,0,0.0487444558057233,0,0,0,0,0.132688924538909,0,0,0,0,0,0,0,0.0276296411866501,0,0,0,0,0,0,0,0,0,0,0.348778512484776,0,0,0,0,0,0,0,-0.00221552047682186,0.0085316694688519,0,0,0,0,0,0
X601600.SH,0.122056846927793,0,0.198164021885314,0,0,0,0,0,0,0,0.130105424441238,0,0.000123951726855146,0,0,0,0,0,-0.034096301643277,0,0,0,0,0,0.0678287257209258,0,0,0,0,0,0.263163948966874,0,0,0,0,0,0,0,0,0,-0.177959049959142,0,0,0,-0.0655099926201902,0.307431883869918,0,0,0.0389704560989929,0,0,-0.00425617151224584,0.0138350421594922,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.14421920529733,0,0,0,0,0.305099895571037,0.0372359116297472,0,0,0,0,0,0,0,0,0.0412787278701814,0,0,0,0,0,0,0,0.12063864999269,0,0.00169352792031528,0,0,0,0,0,0,0.00709803171519501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366636509011268,0.0892761501974072,0,0,0,0,0,0
