,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600795.SH,X600585.SH,X601600.SH,X601898.SH,X601991.SH,X600010.SH,X600688.SH,X600886.SH,X600111.SH,X600362.SH,X600027.SH,X600188.SH,X600157.SH,X600583.SH,X601992.SH,X600021.SH,X000709.SZ,X600309.SH,X601158.SH,X600352.SH,X000898.SZ,X000539.SZ,X600489.SH,X000792.SZ,X600547.SH,X000629.SZ,X000825.SZ,X000060.SZ,X600808.SH,X600660.SH,X000027.SZ,X000883.SZ,X002353.SZ,X600008.SH,X600578.SH,X600863.SH,X000831.SZ,X600307.SH,X002470.SZ,X600549.SH,X000959.SZ,X000630.SZ,X600219.SH,X000012.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.53271850057983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141065696525029,0,0,0,0,0.152763667394024,0,0,0.0248273617957995,0,0,0,0,0,0,0,0.018784687156763,0,0,0,0,0,0,0,-0.0583906230039474,0,0.0362179936011253,0,0,0,0,0,0,0,8.67361737988404e-19,0.0161211046610952,0,0,0,0,0,0
X600028.SH,0.673703663228169,0,0,0,0.0128384789662927,0,0,0.0385126539943215,0.0489688850241356,0,0,0,0,0,0,0,0,0,0,0.00378091026289474,0.0113910964045551,0,0,0.0641297460366898,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0444833212269463,0,0,0,0,0,0,0,0,-0.00903752055367106,-0.0424140034382683,0,0,0,0.00675112134358767,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.390346497391733,0,0.197781555874503,0,0,0,0,0,0,0,0.0606046892084494,0,0.00701169227710108,0,0,0.00136346814560536,0,0,0,0.0873419275029362,0,0,0.0329795443468036,0.0647151888421087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.083540723144902,0,0,0.0279499835477411,0,0.18464946467384,0.113684350239297,0.0035717853999464,0,0,0,0.238358916153987,0,0,0,0.00510151098850315,0,0,0,0,0,0.200407853449997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161122894468428,0,0,0,0,0,0,0,0,0,0,0,0.0226464518023218,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.303576564379871,0,0,0,0,0,0,0,0,0,0,0,0.0611443302935633,0.252176835214262,0,0,0,0.141287384857735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0436610877379758,0,0,-0.00280667859120368,0,0,0,0,0,0,0
X600795.SH,0,0,0,0.233779436490923,0,0,0,0.0183318505587174,0,0.123670366048392,0,0.0185797034384665,0,0,0,0.23371354569401,0,-1.0842021724855e-19,0,-0.0725552411295266,0.0754661103461437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231219860804935,0,0,0,0,0,0,0,0,0,0,0,0.0288275888759851,0,0,0,0,0,0
X600585.SH,0,0,0.423360786092099,0,0,0,0,0,0,0,0,0,0.108703194362801,0,0,0,0,0,0,0.0358752263480188,-0.0370251126352664,0,0.166670553509162,0,0,0,0,0,0,-0.0312303884835103,0,0,0,-0.00442430177217577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155405531441293,0,0,0,0,0,0,0
X601600.SH,0,0,0.338420048249041,0,0.0352233469362523,0,0,0,0,0.0801226325717433,-0.0253748770900684,0.0845261370923731,0,0,0,0,0,0,0,0,0.0347969531066501,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.102325056308208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00379423424474928,0.0401748475226758,0,0,0,0,0,0
X601898.SH,0,0,0.24068473859438,6.93889390390723e-18,0.157401192498253,0,0,0.159451932956998,0,0.0175608035584307,0,0,0.0424777026268885,0,0,0,0,0,0,0.0840821433899183,0.0235848815901231,0,0,0.102065533231176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420407433055694,0,0,0,0,0,0
X601991.SH,0,0,0,0.194955610249411,0,0,0,0,0.316109302891493,0,0,0,0.0656329669269969,0,0,0,0,0,0.167348518062888,0.0100417505476096,0.184161270051203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163452826601452,0,0,0,-0.00479969172514827,0,0,0,0,0,0,0
