,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X000708.SZ,X002271.SZ,X600547.SH,X002466.SZ,X000786.SZ,X600176.SH,X600362.SH,X000301.SZ,X600011.SH,X600426.SH,X600886.SH,X601600.SH,X601898.SH,X600111.SH,X600010.SH,X600352.SH,X600188.SH,X600486.SH,X002080.SZ,X601991.SH,X002353.SZ,X600801.SH,X600219.SH,X600795.SH,X600489.SH,X600688.SH,X600803.SH,X300037.SZ,X600299.SH,X600157.SH,X601168.SH,X002409.SZ,X600027.SH,X601992.SH,X000932.SZ,X002497.SZ,X600399.SH,X600516.SH,X000898.SZ,X000027.SZ,X300073.SZ,X000830.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0.0549865568731897,0.0117100840152478,0.124393089089276,0,0.000849302956254704,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.00111284726396343,0,0,0,0,0,0.409110874445413,0,0,0,0,0,0,-0.00500843072623343,0,0,0,0,0.0867579773577104,0,0.012905827297995,0,0,0,0,0,-0.00596730157647087,0,0,0,0.00218319509150782,0,0
X002466.SZ,0,0,0,0,0,0,-1.08838951737187,0,0,0,0,0,0,0.055895486970902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.270489240212441,0,0,0,0,0,0,0,0.375394005793271,0,-0.000636729598326337,0,0,0,0,0.166949750490751,0,0,0,0,0.523207194398147,0.030218193401186,0.242069928057771,0.0566910795655885,0,0,0,0,0.000190261547259731,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.165176801950415,0,-0.0109727365031681,0,0,0.153180042567596,0,0.0322125968949148,-0.0729265862801717,0,0,0,0,0,0,0,0,0.0519048168320667,0,0,0.029397791461423,0,0,0,0,-0.103227053486046,0.434672488221354,-0.0127828556960396,0,0,0,-0.0932785651048033,0,0,0,0,0.047846326607896,0,0.0254930895487405,0,0,0,0,0.0154253220190092,0,0,0,0,0.0024980065074371,0,0
X600176.SH,0,0,0,0,0,0.124618824555943,0,0,0,0,0,-0.0842514602861534,0.180264065424581,0,0.150670397067002,-0.011884864877458,-0.150759943313003,0,0,0,0,-8.67361737988404e-19,0,0.0188320949222982,0,0,0.149823629545575,0,0,0,0,0,0,0,0,0,0,0,0.00550184165349608,0,0,0,0,4.33680868994202e-19,-0.136073157681963,0,0,0,0.320652950997606,0.0891856434791889,0,0,0.0223189345783468,0,0,0,0.00235809204288123,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.158985902805355,0,0,0,0,0,0,0,0.162136678361479,0.258761671155668,0,0.0181357187090704,0.259139627237416,0.139424049040946,0,0,0.205047676772034,0,0.0254761368896318,0,0,0,0.112112946596274,0,0,0,0,0,0,0,0.0398636787555847,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221591306572152,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0.0640835423988498,0,0,-0.0289905831828892,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.876315979815705,0,0,0,0,0,0,0.0931130083277071,0,0,0,0,0,0,0,0,0,0,-0.410449346718157,0,0,0,0,0.152273692351758,0,-0.25017015576397,-0.793954473256225,0.239567327520454,0,0,-0.0217533191030519,0,0,0,0,-0.00425931260802565,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0.0371023277048082,0,0,0.102779591426893,-0.0101723399769308,0,0,0,0.0457961038386609,0,0.0435264541775526,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0964571001557483,0.00725362514978444,0.054871863104529,0,0,0,0,0,0,0,0.0270873865303663,0,0,0,0,0,0.0130145745411111,-0.0104683772771589,0,0,0,0.00568419023926642,0,0
X600426.SH,0,0,0,0.189500913790171,0,0,0,0,0,0,0,0.0110658027439039,0,0.170981319864927,0,0.0769801385423874,0,0,0,0,0,0.0510522813139495,0,0,0,0.0445973833440927,0.125984556933644,0,0,0,0,0,0,0,0,0,0,0,0.0545179001797321,0,0,0,0,-0.143594875633775,0.146160150924555,0,0,0.121478493429942,0,0.116737054766947,0,0,0.00746210423163257,0,0,0,-0.00726950566913748,0,0
X600886.SH,0,0.127514014239998,0,0,0,0,0,0,0.101609740900009,0,0,0,0,-0.0184882849145396,0,-0.00149189363758448,0.114348136892367,0,0,0,0,0,0,0,0,0,0,0.0688136248976639,0.0475355178979215,0,0.0740350551088051,0,0.150136534590865,0.11027532919484,0,0,-0.138325221750246,0,0,0,0,0,-0.00310292706585907,0.0125689896572164,0,0,0,0,0,0,-8.67361737988404e-19,0.0688173237050133,-0.0772188503482056,0,0,0,-0.00474588514846475,0,0
X601600.SH,0,0,0,0,0,0,0,-0.0888973169302331,0,0,0,0,0,0,0.139013280797192,0,0,0,0,0,0.291364144280511,0.142041230546256,0,0,0,0,0,0,0,0,0.283638044920549,0,0,0,0,0.0337273523953433,0.0323504102528473,0,0.0107024806448068,0.00673471070143689,0,0,0,0.0501516553728888,0,0,0,0,0,0,0,0,-0.0222299401014652,0,0,0,-0.0204527954803358,0,0
X601898.SH,0,0,0.322055841125112,0.0252646422334624,0,-0.0442052211904179,0,-0.0655909825377338,0,0.0431842184723603,0,0,0,0,0,0,0,0.0143284022290972,0,3.46944695195361e-18,0,-0.0695970426143094,0,0,0.267790325512867,0,0,0,0,0,0.138783486596142,0,0,0,0,0,0,0,0,-0.0499957991326385,0,0,0,0,0,0.281027131479198,0,0,0,0,0,-0.00978208566572652,0,0,0,0,-0.0032295034684956,0,0
X600111.SH,0,0,0,0,0,0.167140518716626,0.228695968592745,0,0,0,0,0,0,0,0.00577741560617059,0.261257514279174,0.118241037213922,0,0,0.0538876790604499,0,0,0,0,0,0.218431825231544,0,0,0,0,0,0,0,0,0,-0.119919407322466,0,0,0,0,0,0,0,0,0.00911243381517673,0,0,0,0,0,0,0,-0.067593242790315,0,0,0,-0.00246842710719658,0,0
X600010.SH,0,0,0,0,0,0,0,0.0118008181591425,0,-0.0184461120443744,0,0,-0.0591715080889405,0.0774632386067874,0,-0.0257747570010261,0.0428118455225912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0912373290105397,0.111192952933583,0,0,0,0.127029006065895,0,0,0.0464869906597916,0,0,0.00597974003299498,0,0,0.00522566536525862,0,0,0,0,0.000715170648118978,0,0
X600352.SH,0,0,0,0.0757808874861815,0,-0.142884095197315,0,0,0,0,0,-0.0613396755714674,0,0.220410695189959,0,0,0.106293321814346,0,0,0,0,-0.0645614912206452,0,0,0,0,0.188312206794834,0,0.00537535773304258,0,-0.0202685797052327,0,0,0,0,0,0.0446032597875564,0,0.167216237939514,0,0,0,-0.21285368650569,0,0.162897232752012,0,0,0,0,0,0,0,0.035904208771216,0,0,0,0.0126811741767119,0,0
X600188.SH,0,0,0.464016367743954,0,0,0.113373808897398,0,0,0,0,0.0805701441240142,0,0,0,0.0519222047031219,0,0,0,0,0,0,0,0,0.0438547372625334,0,0,0.0526162822086231,0,0,0,0,0,0,0,0,0,0,0,0.00927233421454118,0,0,0,0,0,0,0,0,0,0,0.131713691532414,0.00619607140927532,0,0,0,0,0,-0.00653906897328137,0,0
X600486.SH,0,0,0,0.101033137171009,0,0,0,0,0,0,0,0.0578214208773823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533112852062108,0,0.0621292131636473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226547365940639,0,-0.0341635605920053,0.0395484108973871,0,0,0,-0.0134633486546834,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.395242196219352,0,0.273145490093524,0,0,0.474616503688509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16584980853139,0,0,0.0319092032324221,0,0,0,0.0926855604487007,0.122296393978505,0,0,0,0,0,0,0,-0.0428029985894284,0,0,0,0,0.100576437688184,0,0
X601991.SH,0,0,0.00951596510786147,0,0,0,0,0,-0.030068644054345,0,0,-0.00555804827286303,0,0,0,0.0618727906908203,0.125890851786619,0.00911396022451773,0,0,0,0,0,0,0.108643677737241,0,0.0319078882544963,0,0,0,0,0,0,0,0,0,0,0,0.0177693807080563,0,0,0,0,0,0,0,0,0.114805075055589,0,0,0,-0.0151571561068178,0,0,0,0,0.00578188900600863,0,0
X002353.SZ,0,0,0,0,0,0,0,-0.101948614177809,0,0,0,-0.0436481601722948,0,0,0,0.0621493883631438,0,0,0,0,0,0.208135189377597,0,0,0,0.174998904914784,-0.0854486283825765,0,0,0,0,0,0,0,0,-0.0016747344154417,0.0408209279194034,0,0,0,0,0,-0.0789911313424207,0,-0.0330629111993755,0,0,0,0,0,0,0.0231502351039177,0,0,0,0,0.0162633534677511,0,0
X600801.SH,0,0,0,0,0.323730584779648,0,0,-0.00800218334544221,0,0,0,0,0,0,0,-0.0510174639905172,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,-0.115536891407854,0,0,0,0,-0.05734627354968,0.0296328256649705,0.0631377990409192,0.0715802182244952,0,0,0,0.138466136340784,0,0,0,0,0,0,0,0,-0.00685797213242244,0.0102341231131799,0,0,0,-0.00713332941718016,0,0
X600219.SH,0,0,0,0.0771742190467371,0,0,0.16105158823937,0,0,0,0,0.112985575182335,0,0,0.136584594465573,0,0,0,0,0,0,0,0,0,-0.0148449932630203,0.0533798622364124,0,0,-0.0768922838657356,0,0,0,0,0,0,0,0.0844524590707392,0,0.120751781572239,0,0,0,0,0,0,0,0,0,0.0383293556287138,0,0,0,0.0174824683796522,0,0,0,-0.00459578849414582,0,0
X600795.SH,0,0,0,0,0,0,0,0,-0.194968981051803,0,0,0.11001568208275,0,0,0.0202611588616086,0,0,0,0,0.080635361411645,0,0.102806460967532,0,0,0,0,0,0.0850529876395251,-0.0345827664350175,0,0,0,0.0694627277417889,0,0,-0.132601397547631,0,0.120049568445726,0,0.0399421330383178,0,0,0,0,0,0,0,0,0,0,0,0.00750510155269858,0,0,0,0,-0.0172192250267962,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.704279841719379,0,0,0,0.0305879927456573,-0.0430677539902197,0,0,0.231049553433539,0,0,0,0,0,0,0,0.0498448951971245,0,0,0,0.0327076508901389,0,0,0,0,0,0,0,0.0315948619058237,0,0,0,0,0.0192174137418658,0,0,0,0,0.013741344441284,0,0,0,-0.0106005589612281,0,0,0,0.00340034740549597,0,0
X600688.SH,0,0,0.033823856190944,0.0189885320828374,0,0,0,0,0,-0.0738181332405968,0,-0.0418508780359562,0,-0.00348766251153536,-0.0331777721912604,0,0,0,0,0,0,0,0,0,0.0130620930805739,0.0306534301850603,0,0,0.0375727921847431,0,0,0,0,0,0,0,0,0,0.0196083791555406,0,0,0,0,0,0,0,0,0,0,0,0,0.0235585405611237,-0.0247019391713241,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,-0.0466191353280661,0,0,0.0515487749642403,0,0,0,0.247686534482434,0,0,0.112647746303386,0,0,0,0,0,0.0396766003497175,0,0,0,0,-0.0278475244302505,0,0,0,0.0732504674470291,0,0,0,0,0.117554822320761,0,0,0,0,0,0,0.0284324937020698,0.00658740962337092,0,0,0,0,-0.0900116779406568,0,0,-0.0106777164219723,0,0,0,0,0.00439974035330956,0,0
X300037.SZ,0,0,-0.0677050115646902,0,-0.0923718723273552,0,0,0,0,0,0,0.106669340280424,0,0,0,0,-0.240302956098723,0,0,0,0,0,0,0,0,-0.208521852099606,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402046408106307,0,0,0,0,0,0,0,0,0.382626546672221,0,0,-0.0410078012660208,0,0,0,0,-0.0225764937095116,0,0
X600299.SH,0,0,0,0,0,0,0,-0.0722128822831508,0.0686577231968692,0,0,0,-0.385542530137863,0.143050425355327,0,0,0.0814571950436094,0,0,0,0,-0.0609371945730319,0,0,0,0,0,0,0.14130646859951,0,0,0,0,0,0,0.0845250197662068,0,0,0,0,0,0,0.0257092138598271,0.052156469765681,0,0,0.0310216399433157,0,0,0.0665310426551668,0,0.0244200421256273,0,0,0,0,-0.00908332162611888,0,0
X600157.SH,0,0,0,0,-0.0101346973031881,0,0,0,0,0.105289132146607,0,0,0,-0.0307475845081738,0,0.0678897599780665,0.0605495904621787,0,0,0,-0.073819446056287,0.0745598908915629,0,0,0,0,0,0,0,0,0.283514852789162,0,0,0,0,0,0,0,0,0,0,0,0,-0.132428070677487,0.129463215562059,0,0,0,-0.0764063296900624,0,0.378567627955071,0.00270718373837865,0,0,0,0,-0.00859837719970804,0,0
X601168.SH,0,0,0,0,0,0.356992796390697,0,0,0,0,0,0,0,0,0.30575289080485,0,0,0.217985102112306,0,0,0,0,0.286674390063276,0,0,0,0,0,0,0.111373253260693,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.11447268984481,0,0,0,0,0,0,0,0.0127114082074454,0,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0604306875582137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100657014273092,0,0,0,0,0.0637565210909797,0,0,0,0,0,0,0,0.0859514714262661,0.00611194997271968,0,0,0,0.194934127059081,0,0,-0.0177777415617417,0.0859644686640788,0,0,0,0.00344955469678077,0,0
X600027.SH,0,0,0,0,0,0,0,-0.0310855160374073,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0326766543386624,0,0,0,5.42101086242752e-20,0,0,0.0607108062410034,0,0.00710805847245854,0,0,0,0,0,0,0,0,0,0,0,0,0.00054008504251855,0,0,0,0,0.0250403366079098,0,3.46944695195361e-18,0.175809817746038,0,0,0,0,0.015060619939796,0,0,0,-0.00750212966324938,0,0
X601992.SH,0,0,0,0,0,0,0,-0.0385089291778102,0,0,0,0,-0.000967354247354621,-0.041652883074131,0,-0.0337872787205198,0,0,0,0,0,0,0,0,0,0,0,0,0.00574270501311078,0.159267630478631,0,0,0,0,0,-0.0126306104076848,0,0,0.0168547929672761,0,0,0,0,0,0,0,0,0,0,0,0,-0.00111821131602077,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.272117120060826,0,0,0,0,0.0180414370964639,0,0.0115944249127354,0.120177093078146,0,0,0,0,0,0,0,0,0,0,0,0.0607686864609336,0,0,0,0,0.07799489427925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019059515692673,0,0,0,0,-0.000391576158379102,0,0
X002497.SZ,0,0,0,0,0,0.179187629447449,0,0,0,0,0,0,0,0.0666299560597079,0.171868571428973,0,0,-0.187178923003891,0,0,0,0,0,0,0,0,0.0546914155838328,0,0,0,0,0,0,0,0,0.430846229405388,0,0,0.309057637132044,0,0,0,0,0,0,0,0,0.0149825472724573,0,0,0,0.054387851491282,-0.10193194616843,0,0,0,-0.0137788670612705,0,0
X600399.SH,0,0,0,0,0,0,0.0545339447209321,0.00985400275246064,0,0,0.324533707780096,-0.0849504119255129,0,-0.115158117403909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0877416904604808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387945081267031,0,0
X600516.SH,0,0,0,0,-0.104315730303221,0,0,0,0,0,0,0,0,0,0,0,0.116431800410739,0,0,0,0.276895910463066,0.048517650260928,0,0,0.159410234507576,0,0,0,0.0529862544489675,0,0,0,0,0,0,0,0,0,0.0302921510704288,0.0418242448874862,0,0,0,0.00552633221239872,0,0,0,0,0.187021680070117,0,0,0.00325995797512134,0,0,0,0,0.00937375514979251,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0.0383352432595762,0,0,0,0,0,0,-0.0657141603640765,0,0,0,0.0557325038629375,0,0,0,0,0,0,0.160877095754551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401792572912472,0.001232056273332,0.000811367019632029,0,0,0,0,0,0,0,-0.0012798103377801,0,0,0,-0.0176528194670611,0,0
X000027.SZ,0,0,0,0,0,0.0807964579097831,0,0,0,0,0,0.00370301299896779,0,0,0,0,0.135906546179733,0,0,0,0,0.197395587865659,0,-0.0671090402123584,0,0,0,0.408576982628824,0,0,0,0,0,0,0,0,0,0.0439012431674334,0,0,0,0,0,0,0,0,0,0,0.117521733490311,0,0,-0.017154525564713,0,0,0,0,-0.0120636191082335,0,0
X300073.SZ,0,0,0,0,0,0,0,0.0347606195553637,0,0,0,0.0907410298998618,0.0197315611910352,0.024326856805123,0,0,0,0,0,0,0,0,0,0,0,0.21166068135828,0,0,0,0,0,0,0,0,0,0.402292845904674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.00388236133130422,0,0,0,-0.0231249795145668,0,0
X000830.SZ,0,0,0,0,0,0,0,0.230244100172572,0,0,0,0.198257383660063,0,0,0,0.0736516066384269,0,0,0,0,0,0,0,0.143854937851627,0,0.156596469200042,0,0,0,0,0.0468441072222291,0,0,0,0,0.0423669127211461,0,0,0,0,0,0,0.000608350467316526,0.0721644700880372,0,0,0,0,0,0,0,-0.0700051317546453,0.129010779647275,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.181774336609892,0,0,0.0291310739011441,0,0.000852658057672935,0,0,0,-0.0614922063592059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188190000688951,0,0.109799261686273,0,0,0,-0.0628551113906842,-0.0161752413274341,0,0,0,0.101398514370718,0.138844140775458,0,0.0550991824540829,-0.162448404664506,0,0,0,-0.0152860973032862,0,0
Slope,0,0,0,-0.320348631543881,-0.179831886325532,0,-0.040358669907967,0.188952739509514,0,0,0,0,0,0,0,-0.172355986640173,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,-0.240385225576932,0,0,0,0,0,0,0,0,0,0.674800210177028,0,0,0,0,0,-0.293047047969906,0.142828260348139,0,0,0,0,0,0,0,0,1.6386986682918,0,0,0,0.0688921016383192,0,0
TED,0,0,0,0,0,-0.221956172521055,0,-0.25207408522437,0.188478639037357,0,0,-0.0137506266535542,0,0,0,0.262459030901245,0,0,0,0,0,0,0,-0.0306323511148738,0,0,0,0,0,0,0,0,0,0,0,-0.0946301981181217,0,0,0,0.389702543593212,0,0,0,-0.0924434376925305,0,0,0,0,0,0,-0.199354559836735,0.608645301882602,0,0,0,0,-0.0768835002817879,0,0
RealEstate_excess,0,0,0,0,0,0.0176228791645027,-0.164330611305318,0.0234105527245982,0.141831344408747,0,0,0,0,0,0,0,0,0,0,-0.0182542014645748,0,0,0,0,-0.0584072717465424,0,0,0,0,0,0,0,0,0,0,-0.0434171139433404,0,0,0,0,0,0,0,0.0431946491414478,0.020934308226287,0,-0.00765383116947524,0,0,0,0,0,-0.00260825914539383,0,0,0,-0.0115323901480441,0,0
MKreturn,0,0,0,0,0,-0.0581876433667102,-0.0107293500660052,-0.0209106653247527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0388972762550426,0,0,0,-0.0113371337233706,0,0,0,0,0,0.04093462765151,0,0.0144005655374718,0,-0.0607929406288136,0,0,0,0,0,-0.074928192938188,0,0,0,0,-0.000105768700832568,0,0,0,0,-0.000324768271115974,0,0
MKvol,0,0,0,0,0,0.000434357873898903,0,-0.00186261216463898,0,0,0,-0.000827825023307561,-0.00184416976098769,0,0,0,0,0,-0.000978943531302322,0,-0.00074219742406303,-9.00033209411163e-05,0,0,0,0,0.00194039618718636,0,0,0,0,0,0,0,0,0.0017866522677763,0,0,0,-0.000741296947825788,0,0,0,0,0,0,0,0,0,0,0,-0.00014400844902728,-0.000105256272654953,0,0,0,-0.001809059981364,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-1.45214302675073,-0.653840322899541,2.40616619334776,-1.23002102563659,0,0.990763288550427,2.34257627742252,0.308863721492837,0,0,0,0,0,0,0,0,0,0.425671668719015,0,0,0.189291628053222,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-1.46844089250854,0,0,0,1.53801252447651,0,0,0,0.835435923065097,0.110927633181946,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-5.42101086242752e-20,0,0.00342981751827644,0,-0.0014438756470425,0,0,0,0.00103763571619685,-0.00342103271702824,-0.000262334625788311,0,0,0,0,0,0,0,0,0,0,0,0.00539789189054366,0,0,0,-0.00203098270161413,-0.00036189321473168,0,0,0,0,0,0,0.00155107827784122,-0.00264782207787981,-0.00073955024770598,0,0,0,0,0,0,0.00244130715134193,0,0,0,0,-0.00427830482639266,0.00260991097820326,0,0,0,-0.00169896587521851,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.41998371763743e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000970361646067809,-0.00178427193436246,0,0,0,0.00138747456923352,0,0
