,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600309.SH,X600011.SH,X600010.SH,X600188.SH,X600660.SH,X601898.SH,X600688.SH,X600362.SH,X601600.SH,X601991.SH,X002466.SZ,X600795.SH,X600886.SH,X000898.SZ,X600547.SH,X600516.SH,X300072.SZ,X600111.SH,X600176.SH,X002460.SZ,X600027.SH,X600352.SH,X000553.SZ,X000786.SZ,X601992.SH,X000825.SZ,X000709.SZ,X600299.SH,X601699.SH,X000792.SZ,X600808.SH,X002271.SZ,X002110.SZ,X600426.SH,X000932.SZ,X000883.SZ,X601158.SH,X600315.SH,X600219.SH,X000830.SZ,X000983.SZ,X600489.SH,X000408.SZ,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600176.SH,0,0,0,0,0,0,-0.0580266028281237,0,0.187569935656678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859698344633592,0,0.400407269565774,0,0,0,0.287467379549686,-3.46944695195361e-18,0,0,0.0850547009173668,0,0.199000184434799,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.129412512867612,0,0.00953656566564372,0.0235989215743733,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191131647198488,0,0,0,0,0,0.0334928262432891,0,0,0,0,0,0,0.542908466467276,0.22084999643111,0,0,0.150126496669536,0,0.0282045256754617,0,0,0,-0.00727828568737498,0,0,0,0.267902649225668,0,0,0,0,0,0,0,0.0584407536038215,-0.00775770421419252,0,0,0,0.0239658310527123,0,0
X600027.SH,0,0,0,0,0,-0.0335387968228158,0.357114628602289,0.0682572935260127,0,0.0638084114889974,0,0,0,0,0,0,0,0.556218024080573,0,0,-0.101497866991266,0.0169081535247477,0,0.0958603479151701,0,0,0,0,0.00403432073482917,0.02355122003807,0,0,0,0,0,0,0.0563913101404528,-0.141619108696503,0,0.0350728728305388,0,0,0,0,-0.0320120965852337,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0.0935568677152517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029757537358074,0,0,0.167593251629746,0,0,0,0,0,0,0,0,0,0,0.0477920060314084,0,0.0554970713736057,-0.0343326638424295,0,0,0,0,0.146184694742922,0,0.244986824353003,0,0,0,0,0,0.0381106694092374,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155287418236692,0,0.104583989149109,0,0,0.207242000908998,0,0,0,0,0,0,0,0,-0.171222360931439,0.0845648740610992,0,0,0.0382201033430584,0.0872526361283599,0.205518477124854,0,0,0,0,0,0,0,0,0,0,0,-0.0282857785049832,0,0,0,0,0,0
X000786.SZ,0,0,0,0.08742294159608,0.0459678239298749,0.183400515825357,0,0,0,0,0,0,0.147836217709317,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.422855474039829,0.121604866102471,0.285780646347762,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0442544666416958,0,0,0,0,0,0,0,-0.0541124080918641,-0.00840011643829606,0,0.055517017630367,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192248532762993,0,0.0780131760128063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343315294698243,0,0,0,0,0,0.254821927386178,0,0.103637759407356,0,0,0,0,0,0.0380077837458288,0.0817120367470364,0,0,0,0,0,0
X000825.SZ,0,0,0,0.12081439203246,-0.0996306957531818,0,0,0,0.0190220759167217,0,0,0,0,0.0341440214200489,0,0,0,0,0,-0.129754886056731,0.225651508434184,0,0.0931170340873648,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.0472068722198475,0,0.14013070024587,0,0,0,0,0,0.128629109508222,0,0,0,0,-0.0034408183066815,-0.045425538968407,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.308478037287529,0,0,0,0,0,0.0342062788882064,0,0,0,0,0,0,0.0735379948825877,0,0,0,0,0,0.0242765022953196,0,0,0.0950350340102431,0,0,0,0.0234500213940661,0,0.0418439614618622,0,0.1074563889942,0,0.0209310000677322,0,0,0,0,0.0914316588276837,0,0,0,0,0,0.00380477434248597,-0.0135413942557585,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.20484151180089,0,0.0160757856915615,0,0,0,0,0,0,0,-0.00996253183100806,0,0,0,0,0.309934650813164,-0.12824592730906,0,0.155502960150283,0,0,0,-0.0358741435629125,0,0,0,0,0,0,0.0239900383899464,0,0,0,0,0,0,0,0,0,0.0714204177628039,0,0.0572098328226775,0,0,0,0,-0.0154538276038779,0,0,0,0,0,0
X601699.SH,0,0,0.414266218468765,0,0,0,0,0,0.069276954119745,0,0,0,0.0715647123106628,0.220866717371217,0,0,0,0,0,-0.19032352711146,0,0,0,-0.00463745561720791,0.149976027151485,0,0,0,0,0,0,0,0,0,0,0,-0.192869755831851,0.0706419213900137,0,0,0,0,0.02832827008404,0,0,0.239884861462296,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,-0.100558127734621,0,0,0,0,0,0,0,0,0,0,0,0,0.383906761895188,0.38157765761822,0,0,0.158078057592703,0,0,0.0899300838237665,0,0,0,-0.0592202225718564,0,0,0,0,0,0,0,0,0.171443077811358,0,0,0,0,0.0821381025045647,0,0,0.0702486135735711,0,0,-0.0162792353216073,0.00493162514464052,0,0,0,0.204898033452338,0,0
X600808.SH,0,0,0,0,0,0,0,0.236506542358259,0.0223152707526538,0,0,0,0,0,0,0,0,0,0.229464674351503,0,0.0217293469978071,0,0,0,0,0,0.00235193240406249,0,0,0,0,0,0,0,0,0,0,0.0399200071794831,0.0442699124009153,0.223654343842271,0,0,0,0,0,0.0189052582185625,0,0.128548186950029,0,0,0,-0.0261629719033426,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139292970236344,0,0,0,0,0,0,0,0,0,0.121365828842406,0,0,0.0777497119809187,0.315569292467445,0,0,-2.81617668637379e-05,0,0,0,0,0.186440068389885,0,0,0,0,0,0,0,-0.129579217327481,0,0,0.221670739885185,0,0.0484460035719521,0.0102638651402631,0,0.283054214340079,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0,0,0.0496311421275222,0,0,0,0,0,0,0.0407658757856995,0,0,0.131735317312082,-0.030038802828104,0.439312613375728,0,0,0.0469217983692455,0,0,0,0,0.0893347033343344,0,0,0.0217537068476935,0,0,0,0,0.0580670288492517,0,0,0,0,0,0,0,0.0161995439274496,0,0,0,0,0,-0.0532451579936252,-0.0244073713857148,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180855431875407,0.04860510933243,0,0,-0.103371539767844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885835355866656,0,0,0,0,0,0.0114775239084525,-0.0436624218618785,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.118878020438638,0,0,0,0,0.0732160876245684,0,0,0,0,0.184361360236037,-0.041097259549848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175981509866924,0.511094919235611,0,0.421900948339963,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0190603726693671,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810589135492977,0,0.0455959114675527,0,0,0,0.233687083489054,0,0.0576700429798038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185119915022445,0,0.0145999159963382,0.00705742293205711,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0440370526597247,0,0,0,0,0.0479801797592596,0,0,0,0,0,0.0584402903368251,0,0,0,0.17179410834859,0,0,0,0,0,0.0040734692580315,0,0,0,0,0,0,0,0,0,0,0,0,0.025501363006249,0.0405001052258472,0.0387152541362719,0.110664401130248,0,-1.35525271560688e-20,0,0,0.0059075027686353,0.00466058562409487,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,-0.129999997944597,0,0,0,0,-0.143658765871935,0,0,0,0,0,0,-0.0120079226605292,-0.060585830910181,0,0,0.302697150205183,0,0,0,0,0,0,0,0.128984949313759,0,0,0,0,-0.119373188143311,0,0,0,0,0,0,0.0770572957611751,0,0.389459943515142,0,0,0.0767134723062889,0.0129350361292981,-0.0350844937326738,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198277644142778,0,0,0,0,0,0,0.0651371340276538,0,0.276459886603273,0,0,0,0,0,0,-0.1814774209116,0,0.101799413925301,0,0.113174072272154,0,0,0,0.0214093611248652,0,0,0,0,0,0,0.0465348401004777,0.223997502736233,0.163990437055869,0,0,-0.104866304108202,-0.0169010665522068,-0.00266851552488446,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0.192743230777992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0491750688619276,0.19101133813344,0,0,0,0.101836139129237,0,0,0,0.035089172774355,0,0,0.173975356898363,0.0428009010666967,0,0,0,0,0.0183065042530703,0.435848200253543,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.000166425614185096,0,0,0,0.315031317316481,0,0.320761010921637,0,0,0,0,0,0,0,0,-0.0315135105830507,0.0132351410547314,0,0.00840092808225554,0,0,-0.091232728645565,0,0,0,0.0419463028264945,0,0,0,0.0639631743151534,0,0,0,0,0,0.044439391304701,0,0,0,0,0.0393797415761,0,0,0,0.233898584694387,0,0.0200655440905072,-0.0204297883699963,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.0448557441955744,0,0.176045747550011,0,0,0,0,0,0,0,-0.0338167679381914,0,0,0,0.743657065197418,0,-0.0300033789189831,0,0,0,0.00378290031074404,0,0,0,0,0,0,0.014671463683595,0,0.0114285855134256,0,0,0,0,0,0,0,0.0194421248070236,0,0.0392379648109732,0,0,0.0684173998154059,0,0,0.0176109043505376,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.159075904894329,0.107346879607433,-0.116555974980681,0,0,0,0,0,0,0,0,0,0.07443601245759,0,0.00200142947241019,0.110832728069136,0,0,0,0,0.36169359287684,0,0,0,0,0,0,0.114596573885596,0.0355534787331267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429106083650897,0.00919675403575033,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.206561054786593,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204717390348171,0,0.0625119702658575,0,0,0.128826172288548,0,0,0,0,0,0,0,0,0,0,0,0,0.0605392604055683,0,0.111527360277229,0.0883244332000242,0,0,0,0,0.0545161361625814,0,0,0.0305028222525186,0,0,-0.0265833367747349,-0.0111587218143844,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.104745237498247,0,0,3.46944695195361e-18,-0.089543571009163,0,0,0,-0.00592207722080659,0,0,0,0,-0.056830431173971,0,2.16840434497101e-19,0,0,0,0.0407307208400474,0,0.0782037594822676,0,0,0,0,0,0,0,0,0,0,0,-0.041362058005523,0,0,0,0.044156965079668,-0.189763327856991,0,0,0,0.0670015987290701,0,0,-0.0793855836987051,-0.10217176660166,0,0,0,0,0,0
Slope,0.209072337228278,0,0,0,0,-0.605386293200222,0.679901674874104,-0.755342160523326,-0.443160207498598,0,0,0,0,0,0,1.06309941536653,0,0,0,0.476935131975691,0,-0.148652461372002,0,0,0.123748105413751,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521333835845173,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,-0.0206444681754395,0,-0.361271833328444,0,0,0,-2.62143186823137,0,0
TED,0,0,0,0,0,0,0,-0.55012636797517,0,0.0691749944297084,0,0,0,0,0,0.110537933020287,0,-0.546621177311834,0,0,-0.493879071565791,0,0,0,0,0,0,-0.5853506527038,0,1.40491339740468,0,0,-0.659632832346382,0,0,0,0,0,0,0.873929993120104,0,0,0,0,0,0,0,0,0,-1.93781127768104,-0.119990923602829,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.0353085695540677,0,0.061041459661077,0,0,0,0,0,0,0,0.231017362213497,0,0,0,0,0,-0.0149653315947697,0,-0.154866458597939,-0.000966330184679696,0,0,0,-0.0538120243058415,0,0,0,-0.0797680085257498,0,0,0,0.0702652884308574,-0.0306957217618101,0,0,0,0,-0.0213575318598953,0,0,0,0.0477122269641383,0,-0.0271629640891127,0,-0.0105375158027889,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0672811118028235,0,0,0,0,0,0,0,0,0,0,0.00741637121834497,0,0,0,0,0,0,-0.0986150039945116,0,0.0496605637259051,0,0,-0.0293319209257766,-0.0591325025595044,0,0,0,0.19208548112597,0,0,-0.00714086309042342,0,0,-0.0113077179747255,0,0,0,0,0,-0.0176935561236879,0,0.0257074126983401,-0.031873534070874,0.215470412265652,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.00202603904851934,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157450679646402,0,0,0,0,0,0,0,0,0,0,0,0,0.000746032220418386,0.000625074495776243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00306482607449244,-0.00133023221033543,0,0,0,-0.0221441837073122,0,0
CarbonVol_Shenzhen,0,0.022987789942227,0,0,-0.0274813156548224,0,0,0,0.0284012330427939,0,0,0,0,0.0267030462269654,0,0,0,0,0,0,0,0,-0.0471745523626998,0,0.0991999516636409,0.0261563615539894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152092818258728,0,0,-0.0470664208689192,-0.0639447539769997,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.000224135447825011,0,0,0,0,0,0,0,0,0,0.00562412046344638,0,0,0,0,0.00926913942068172,-0.00698080624722483,0,-0.00297181327919557,0.000300555526298044,0,0,0,0,0,0,0,-0.000214534175981854,0,0,0,-0.00866477194742738,0,-0.0167837093260952,0,0,0,0,0,0,0,0,0,0,0,0.0166687888711053,0.0124482426663559,0,0,0,-0.0390451306982875,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.00318454740971175,0,0,0,0,0,0,0,0,0.00854986470037993,0,0,0.00286135751650304,1.0842021724855e-19,0,0,0,-0.0111465603799288,0,0,0,0,-0.00251143433407877,0,0,0,0,0,0,0,0,0,0.00633837531763426,0,0,0.0146119380620229,0.00176395637983035,0,0,0,-0.179652640916358,0,0
