,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600188.SH,X600362.SH,X600111.SH,X601992.SH,X600886.SH,X600157.SH,X600623.SH,X600299.SH,X600547.SH,X601158.SH,X600660.SH,X600352.SH,X002466.SZ,X000792.SZ,X600309.SH,X000709.SZ,X600583.SH,X600489.SH,X000539.SZ,X000898.SZ,X000883.SZ,X000027.SZ,X000629.SZ,X000630.SZ,X002075.SZ,X000959.SZ,X300072.SZ,X600021.SH,X000060.SZ,X002470.SZ,X000983.SZ,X600578.SH,X600098.SH,X600176.SH,X600022.SH,X601699.SH,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.102053936587969,0,0,0,0,0,0,-3.46944695195361e-18,0.0361104422857777,0,0,0,0.0663801219509021,0,0,0,0,0.00180684391137014,0,0,0,0.066012189059071,0,0,0.0344349975863169,0,0,0.0660848850956448,0,0,0,0,0,0,0,0,0,0.106366293374608,0,0,0,0.00226808220792186,0,-0.0145875502725051,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,2.16840434497101e-19,0,0.0248618914680046,0.256769791555197,0,0,0,0,0,0,0,0,0,0.0495772851284365,0,0.00682243708344428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103838332562271,0,0,0.00586247130048058,0,0,0,0,0.00323191386012602,0.0470555658935074,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.522969534807809,0.0215901483572456,0,0,0,0,0.144883850173608,0,0,0,0,0,0,0,0,0,0,0,0.0358502445378855,0,0,0,0,0,0,0,0,0.0854233112000688,0,0,0,0,0,0.00662466023223642,0,0,0,0,0,0,0.0210958918412845,0,0,-0.00669003999108891,0,0,0,0,0,0,0
X600011.SH,0,0,0.0860819471732715,0,0,0,0,0,0,0,0,0,0,0.0400727958919665,0,0,0.14579334624265,0,0,0,0,0,0,0,0,0.02880107261083,0.0839640980333242,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.146783916125016,0,0.0432959879680597,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.120387643835012,0,0,0,0,0,0.0329246994005037,0.270041587966132,0,0,0.00059555052544802,0,0,0,0,0,0,0,0,0,0.0983085233614465,0,0,0,0.0124531599323698,0,0,0.10562659937434,0,0.0135799482223559,0.0238524490639087,0,0.0929352756048769,0.107203624587197,0,-6.93889390390723e-18,0,0,1.73472347597681e-18,0.0779476638539452,0,0,0,0,-0.0126587638959982,0,0,0,0,0,0
X600019.SH,0,0,0.135728812202547,0,0,0,0,0,0.0487591740324071,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.0612455200031446,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.351485887574997,0,0,0,0,0,0.0951739258936987,0,0,0,0,0.141381826840741,0,0,0,0.043447664776535,0,0.113053361175252,0,0.0550363138823024,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.048098739078908,0,0,0.101385630396725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15020652496321,0,0,0,0,0,0,0,0,0,0,0.128413606420926,0,0,0.0810954412243494,0,0,0,0,0,0,0,0,0.0709189366103484,0,0.00984165822464182,0,-0.0421948255144356,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0412963640438978,0,0,0,0,0,0.00818904507258898,0.089505053679086,0,0.01984062561322,0,0,0,0.0535605526559566,0,0,0,0,0,0.0570654979617495,0,0.0863596609176869,0.321650063173473,0,0.0669613445043351,0,0,0,0,0,0.0770063662303714,0,0,0.0405284474403214,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.101359341738068,0,0,0,0,0,0,0,0,0,0,0.0341738198114037,0,0,0.145965169148299,4.51908018061812e-05,0.106487430226518,0,0,0,0,0,0,0,0,0,0,0,0.165024215606024,0,0,0.103546264642761,0,0,0,0,0,0,0,0,0,0.079299892845837,0,0,0,0.119087982901772,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224110398429055,0,0,0,0,0.0121954901429583,-0.0815976560171743,0,-0.0145684319305589,0,0,0.069579625876636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167872618792894,0,0,0,0,0,0,0.378586338495093,-6.93889390390723e-18,0,0,-0.0256811851438121,-0.0432084895346342,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0151618972709858,0,0,0,0,0,0,0,0,0.0908101098624175,0,0,0,0,0.207787339935638,0,0,0,0,0,0,0.0224429189617445,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.100307677256054,0,0,0.0414929260423382,0,0,0,0,0,0,0.206779728115282,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.0203486216165775,0,0,0,0,0,0,0,0,0,0,0,0,0.0716647029788739,0,0,0,0,0,0.00749640256034823,0,0,0,0,0.108960121692514,0,0.18316912863257,0,0,0.0938774985047521,0.049354630187245,0,0.00897911676436011,0,0,0.120761852197819,0,0,0,0,0.0803482898817626,0,0.0421278107708791,0,0,0,0,0,0,0,0,0,0,0
