,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600019.SH,X600111.SH,X600660.SH,X600011.SH,X002466.SZ,X002271.SZ,X000877.SZ,X600188.SH,X000708.SZ,X600010.SH,X601600.SH,X600547.SH,X000301.SZ,X601898.SH,X600886.SH,X600362.SH,X600176.SH,X600426.SH,X000723.SZ,X000786.SZ,X600219.SH,X000408.SZ,X601991.SH,X600803.SH,X002080.SZ,X600795.SH,X300073.SZ,X600027.SH,X600688.SH,X000807.SZ,X600801.SH,X002353.SZ,X600352.SH,X600489.SH,X300037.SZ,X000825.SZ,X000959.SZ,X000932.SZ,X601699.SH,X000630.SZ,X600157.SH,X600486.SH,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.00278417146163801,-1.73472347597681e-18,0.0462756311016731,-0.0353315305522793,0.0482057839891883,-1.73472347597681e-18,0,0,0.0293871161599042,-0.0412474139616655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125021367191396,0.203230939519379,0,0.0639617710703831,0,0,0,0,0.0753149717718955,0,0,0,0,0,0,0,0,-0.0378808220331982,0,0,0,0,-0.0162757455384255,0,0
X600028.SH,0.0444681817299812,0,0,0,0.0391968947913857,0,0,0,-0.0483677716075822,0,0.0394704187439557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00884722944105747,0,0.0709616620289867,0,0.0573657195982004,0,0,0,0,0,0,0,0.0661101481440215,0.0574512032945371,0,0,0,0,-0.0117282610604987,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,1.73472347597681e-18,0,0.00783432869041138,0,0.126451814920798,0,0,0,0.187678719230375,0,0,0,0,-0.0551037463306351,0,0,0,0,0,0.104415259439295,0,0,-0.00343103037997965,-0.120653808069794,0,0,0,0,0,0.155971148975219,0,0,0.0316255562272134,0,0,0,0,0.0423693066919641,0,0,-0.0345039282785407,0,0,0,0,0.00711214359506835,0,0,0,0,0.0157180230354546,0,0
X600309.SH,0,0,0,0,0,0,0,0.00532362391320166,0,0.0727433020268194,0,-0.0149740419359208,0,-0.208230680395829,0.0600866056774469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733874418089386,0,0,0,0,0,0,0,0,0,0,0,0.0791291832311641,0,0,0.03486577250183,0,0,0,0,-0.0390899168367869,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0199933333758341,0.0763650844552354,0,0,0,0,0,0,0.0671441994096721,0.023455313449191,0,0,0,0,0,0,0,0,0.194627643916902,0,0.0910124025846156,0,0,0,0,0,-0.0902082225424299,0,0,0,0,0,0.317031408648487,0,0,0,0,0,0,0,0.0372271450113584,0,0,0,0,0,-0.032758881003179,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.162873398392753,0,0.591279701793845,0,0,-0.0195706832122351,0,0,0,0.0852029328509511,0.0688805127276158,0,0,0,0,0,-0.0839394053267409,0,0,0,0,0,0.0927524717496964,0,0.142910049072012,0,-0.0267476610712959,-0.00603499516344878,0,0,0,0,0.174747924721378,0,0,0,-0.102242040070818,0,0,0,0,0,0,0,0,0,0,-0.0978099389781718,0,0
X000792.SZ,0,0,0,0,0,0,0,-0.125127577639912,0.257369403609017,0,0,0,-0.0587366753254428,0,0,0,0,0,0,0.0307325403218543,0,0,0,0,0,0.256813439034499,2.16840434497101e-19,0,0,0,0,0.00721405959641677,0,0,0.0284478835329887,0,0,0,0,0,0,0,-0.075116635743067,0,0,0,0,0,0,0,0,0,-0.0432679077686775,0,0,0,0,0,0
X600019.SH,0.0659987091631851,0,0,0,0,0,0,0,0,0,0.0232315986474178,0,0.00178653624717791,0,0.0133573404268351,0,0,0,0,0,0,0,0,0,0,-0.0692306166189201,0,0,0,0,0,0,0,0,0.105194439660315,0,0,0,0,0,0,0,0.16521059213997,0,0.339452523995069,0,0,0,0,0,0,0,-0.00523412166208899,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.579164246723731,0.159984913104323,0,0,0,0.186696935568617,0,0,0.102435138674548,0,0,0,0,0,0.0396324641228022,0,0,0,0,-0.152011555575304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165206960380635,0,0,0,0,-0.0561953877988797,0,0
X600660.SH,0,0,0,0.294669112225503,0,0,0,0,-0.0559738229822035,0,0,-0.0988981712061298,0.00043895180229772,-0.0556379894691619,0,0,0,0,0,0,0,0,0,0,0.0660973888634431,0,0,0,0,-0.141486289206329,0.00795930708860214,0,0,0.0326212178709569,0,0,0,-0.102622129917817,0,0,0,0,0,0,-0.00316172133654235,0,0,0,0.148778140369593,-0.00729721269888348,0,-0.0345880351357244,0,0,0,0,-0.0546161675069903,0,0
