,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X000792.SZ,X600111.SH,X002271.SZ,X600011.SH,X000877.SZ,X600660.SH,X002466.SZ,X000708.SZ,X600010.SH,X600188.SH,X601600.SH,X000301.SZ,X601898.SH,X600547.SH,X600362.SH,X600886.SH,X600176.SH,X600426.SH,X000723.SZ,X000786.SZ,X600219.SH,X601991.SH,X600803.SH,X600795.SH,X002080.SZ,X600027.SH,X600688.SH,X000408.SZ,X600801.SH,X000807.SZ,X002353.SZ,X000825.SZ,X600352.SH,X300073.SZ,X000959.SZ,X300037.SZ,X000932.SZ,X600489.SH,X600486.SH,X600157.SH,X000630.SZ,X600516.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601699.SH,0,0,0,0,0,0,0,0.0608843992987207,0,0,0.0681228339169939,0,0,0.0512264300349238,0,0,0.278282893990283,0.00444213506473996,0,0.0847046410214774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17432416930169,0,0,0,-0.0895000690957089,0.180724174310702,0,0,0,0,0,0.071788945095748,0,0,0,-0.000159577081861739,0,0,0,0,-0.0421661026480443,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324848292868102,0,0,0,0,0,-0.0136736094314477,0,0,0,0,0,0,0,0,0,0,0,0,0.0530020146070611,0.118934398348315,0,0.069042162924905,0,0,0,0,0,0,0,0,0,0,0.127516802086667,0,0,0,-0.0463974921725837,0,0.0615161423075119,-0.247580848632349,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.0983494355311088,0,0,0,0,0,0,0,0,0,0.0570729565046983,0,0,0,0,0,0,0,0,0,0.0469907200808776,0,0,0,0,-0.00646017602701371,0,0,0,-0.133983601317068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312425646012322,0,0.238044659420658,0,1.01140671518222,0,0,0,0.504605122038484,0,0
TED,0,0,0,0,0,0,0,-0.0863794713814959,0,0,0,0,0,-0.0542076412265833,0,0,0,0,0.232979528988192,0,0,0,0,-0.0318879689249395,0,-0.1342357042525,0,0,0,0,0,0,0,-0.0619537137560927,-0.0883051821954475,0.0522213697369978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514759186595149,0,-0.178143204121685,0,0,-0.865598697687785,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.0111230019352994,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.116920730882374,0,0,0,-0.0165541153738315,0,-0.00906847950826736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532284114945892,0,0,0,0,0,0,-0.0394949698819463,0,0,-0.0129261825832674,-1.73472347597681e-18,0,0,0,-0.015312783053975,0,0
MKreturn,0,0,0,0,0,0.0040198242843432,0,0,-0.00887423785946987,-0.0181945862855332,0,0,0.00914634595567046,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0.0276976231107992,0.0252576769145237,0,0,0,0,0.0309752296861201,-0.0411585912948671,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00282944056829312,0,0,0,0.00856520269418906,0,0
MKvol,0,0,0,0,0,0,0,0,0.00208344299913411,0,0,0,0,0,0,-0.000343082697814008,-0.000860865634951983,-0.00061303966254883,0,-0.00142964420974586,0,0,0,0,0,0.000581767901948256,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000343443218458371,0,0,0,0.00624142342170443,-0.00315568502828008,0,0,0,0.00761810455078484,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.12368755703749,0,-0.0962078434810437,0,0.261591676463747,0,0,0,0.300099311291771,0,0,0,0,0,0,0,-0.0710093071501309,0,-0.0286777224954061,0,0,-2.16840434497101e-19,0,0,0,-0.0896865596083099,0,-0.165772500946088,0,0,0.0999614826768807,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506774992862393,-1.04219716179993,-0.0923353520402699,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.00580635830696434,0,0,0,-0.0100331652387277,0,0,0,0,0,0,0.00464171041448402,-0.0020264733105332,0.00165939446885809,0,0,0,0,0,0,0,0,0,0,0,0,0.0019691318394547,-0.00387619629484404,0.00409408367731978,0,0.00697057546343788,-0.00513176142473313,0,0,0,0,0,0.00300484241202861,0,0,0,0,0,-0.00443640415259725,0,0.0045525997684139,0,0,0.0215614084499336,-1.35525271560688e-20,0,0,0,-0.00124817159953365,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.0250003926039246,0,-0.00695947906668486,0,0,0,-0.00031912958649311,0,0,0,0,0,0,0.00458540625836736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023606907378005,0,-0.0612630947887586,0.0470811860882265,0,0,0,-0.0206235542841233,0,0
