,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X600309.SH,X601898.SH,X601600.SH,X600688.SH,X600188.SH,X600795.SH,X002466.SZ,X601992.SH,X600362.SH,X600660.SH,X601991.SH,X600547.SH,X300072.SZ,X600886.SH,X600111.SH,X000709.SZ,X600157.SH,X600027.SH,X002460.SZ,X600516.SH,X000898.SZ,X000959.SZ,X600339.SH,X600489.SH,X601158.SH,X600808.SH,X002092.SZ,X002271.SZ,X600352.SH,X600219.SH,X000883.SZ,X600176.SH,X000983.SZ,X000630.SZ,X000723.SZ,X600299.SH,X600578.SH,X600549.SH,X000792.SZ,X600008.SH,X000408.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600027.SH,0,0,0,0,0,0,0.189420605311502,0,0,0.276370028900885,0,0,0,0,0,0,0.0349170673733548,0.109834206467734,0,-0.0428862265650765,0,0,0,0,0,-0.153392995963611,-0.0414247016538409,0,0.212052673528721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149082266943204,0,0,0.00564181514814161,0,0,-0.0207255994220039,-0.00739638736157351,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07635879215147,0,0,-0.251819010422941,0,0,0,0,0,0,0,0,0,0.0780740029434894,-0.467186195636921,0,0.249247035238944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277041095603123,0.0417690157895922,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653100205152848,0,0,0,0.0167808551931647,-0.164310595606732,0,0,0,0,0,0,0.213878477067129,0,0.266006548739573,0,0,0,0,0.0408183668679862,0,0,0,0,0,0.0307143939095474,0,0,0,0,0,0,0.244020779683334,0,0,0,0,0.00825643438593636,0.0772362361827149,0,0,0,0,0,0
X000898.SZ,0,0,0,0.307987200222728,0,0,0,-0.00766007706738494,0.162179869969211,0.0167494195091582,0,0,0,0,0,0,0,0,0,-0.0340593952012311,0,0,0,0,0,0,0.00798082491046874,0,0.0586030143607795,0.0852633679651748,0,0,0.136126002657713,0,0,0,0,0,0,0,0,0,0,0,0.100130079403973,0.0374683462562426,0,0.00336792884501918,0,0,-0.00235382577769789,-0.0199855039724407,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188458876660567,0,-0.0104518646427273,0.0785595240364041,0.0224392532633654,0,0,0,0.280901483424648,0,0,0,0.100278497513007,0,0,0,0,0,0,0,0,0,0,0,0.0313981594575781,0,0,0,0.184550024506516,0,0,0.0404102612919454,0,0,0,0,-0.0112447001901138,-0.0103749441810978,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,-0.119623369175653,0,0,0,0,-0.201934338166937,0,0,0,0,0,0,0,0,0.046017845251553,0,0,0,0,0,0,-0.14556071443591,0,0,0,0,0,0.518396594975335,0,0,0,0,0,0,0,0,0,0,0,0.131072172139125,0,0.329899889049345,0.208737834951,0,0,-0.0172046102846242,-0.0378810175663869,0,0,0,0.489052593052828,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610983693558497,0,0,0.238041118883049,0.0543741019293704,0,0,0.0645894096235941,0,0,-0.0767823845064155,0.0310331409761155,0,0,0.146165018417574,0.0182323139092921,0,0,0,0,0,0.133351988079893,0,0,0.0276394778983101,0,0,0,0,0,0,0,-0.00527485362462657,-0.0405056990688453,0.0874058607862325,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374875914003511,0,0,0.0162069025793588,-0.0274790243665995,0,0,0,0.0356264670350916,0,0,0.0107219606690203,0,0,0,-0.0784751376878578,0.0925471514532064,0,0.140092663468069,0,0.0416399818326188,0,0,0,0,0,0,0,0.0223801195961107,0,0,0,0,0,0,0,0.00803018879401455,0,0.043291904541831,0,0,0,0,0
X600808.SH,0,0,0,0.474005383119748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194923880520596,0,0,0,0.0734425240325435,0.0877532023403838,0,0,0,0.0185643121628376,0.0959837990850886,0,0.0142410986074909,0,0,0,0.0706554875738402,0,0,0,0,0,0,0.0417182021054103,0,0.012054801184611,0,0,0.0123464836058507,0.027943255774589,0,0,0,-0.0231312141516106,0.0294907572860821,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.34659003361867e-05,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0776828387901774,0.191083112858838,0,0,0.0349435935850367,0,0,0,0,0,0,0,0,0.312463134796166,0,0,0,0.221229729698899,0,0,0,0,0.120329965085644,0.0958601191611948,0,-0.0142849089307674,-0.0717745390524584,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0.0252531663156529,0,0,0.13853593199824,0.00411504627291714,0,-6.93889390390723e-18,0,0,0.502276417444752,0,-0.0852686016598069,0,0,0,0,0,0,0,0,0,0,-0.00851325741706199,0,0,0,-0.0584165404948402,0,0,0,0,0.134406169682149,-0.334209345104017,0,0,0,0,0,0,0.140822547367263,0,0,0,-0.00611447323156284,-0.0196312937787408,0.107249432752597,0,0,0,0,0
X600352.SH,0,-0.164711018104982,0,0,0,0,0,0.0227832148869439,0.0332994355717053,0,0,0,0,0,0.201897278471181,0,0,-0.0615217310652491,0,0,0,0,0,0.00315250428654795,0,0.0113709306655042,0.00282600841560925,0,0,-0.0495373656944481,0,0,0,0.0414520330846678,0,0,0,0,0.0533611366797015,0,0,0,0,-4.33680868994202e-19,0,0,-0.0493157675084897,0,0,0,-0.0165459824142696,-0.00109240722281184,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0637520610640402,0,0,0.000222603899884712,0,0,-0.0231441435606408,0.0136743326491444,0,0,0,-0.0084789857990417,-0.0367589306445451,0,0,0,0,0,0,0,0,0,0.071128444223703,0,0,0,0,0,0,0,0,0.0632601667962103,0,0.0152857714012388,0,0,0,0,0,-0.0380757832472486,0,0,-0.0183959019271074,0.0115596600307835,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417111311438646,0,0,0,0.0333313509743174,0,0,0,0.0183736426847107,0,0,0,0,0.0197793655776399,0,0,0.0612747414314483,0.0313131460626465,0,0,0.0814408206639301,0,0,0,0,0,0.0134138598332009,0,0,0.0820792884518252,0.0643812503164223,0,0.0657992835081577,0,0,0,0,-0.0140891292388838,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.197656855261538,0,0,0,0,0,0,0.188042867666874,0,0,0,0,0,0,0,0.0173093422338751,0,0,0.02297721542137,0.0157178334147646,0,0,0,0,0,0,0.0946694216099831,0,0,0,0,0,0.0818435219502819,0,0,0,0,0.109987504152275,0,0,0,0,0,0.0319895636423127,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.136508662857095,0,0.352538736389849,0,0,0,0,0,0,0.070195624290487,0,0,-1.38777878078145e-17,0.0859104397202589,0,0,0.109864726965197,0.0102913273559998,0,0.321264740148932,0,-0.1372615421759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313140517676214,0,-0.0108402614836193,-0.0288400716236463,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748369752451873,0,0,0,0.07597026977785,0,0,0,0.0612164319983656,0,0,0,0.0606819068542193,0,0,0.112764674829982,0.0297672575496495,0,0,0,0,0,0.0859997795096486,0,0,0,0,0,0,0,0.0572439847724835,0,0,-0.0206093120189554,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,-0.180953761902553,0,0,0,0,0,0,0,0,0.084817417771128,0,0,0,0,0,0,0.0907145958365133,0,-0.131373632264723,0,0,0,0.0757691198643046,0,0,0.0378316967771604,0,0,0,0,0,0.0436301388782791,0.0772256119721111,0,0,0,-0.0352081963423888,0,0,0.0458516224515507,-0.141734012944079,0,0,-0.000704311025901,0.0388791681179953,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0461984973111307,0,-0.0730586362217885,0,0,-0.0335384348775506,0,0.0877097404635094,0,0,0,0,0.505071586657437,0,0,-0.114963242640865,0,0,0,0.112751161050313,0,0.00417351994134842,0.113435540660883,0,0,0,0,0,-0.034500966526665,0,0,0,0,0,0.369255330812668,0,0.0718425513484003,0,0.0758268385787108,-0.0190013750295514,0.0771730402313949,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202977279896179,0,0,0,0,-0.0574037931175724,0,0,0,0,0,-0.011270513606436,0,0,0,0.0458353936159529,0,0,0,0.0661275520215828,0,0,0,0,0.0527116166400389,0.171668234209299,0,0,0,0,0.0284882258857438,0,0,0,0,0,-0.0127027462824756,-0.0323674069389618,0,0,0,-1.73472347597681e-18,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.20713248628545,0,0,0,0,0,0,-0.00762152890004842,0,0.404788210581677,0,0,0,0.0136581523662268,0.0252342582859179,0,0,0.0518680707005866,0,0,0,0,0,0,0,0,0.391132298293469,0.107027657533423,0,0,0,0,0,0,0,0.0421699150224377,0,0,-0.0024982218225647,0,0,0,0,0,0,0
X000792.SZ,-0.0826938069910351,0,0,0,0,0,0,0,0,0,0,0,0,0.318658375628295,0,0,0,0,0,0.0176126705793173,0,0,0,0,0,-0.0440483523854269,0,0,0.219579844713874,0,0,0,0,0.0710866162109276,0,0,0,0,0,0,0,0,0.362408582821263,0,0.222508339746787,0,0,1.73472347597681e-18,0,0.123996074186146,-0.0428146488936336,0.0886509756075878,0,0,0,-0.159638778201544,0,0
X600008.SH,0,0,-0.363094817620605,0,0,0,0,0,0,0,0,0,0,0,0.617558482963436,0,-0.0903024776739855,0.0713719843488413,0,0,0,0,0,0,0,0,0,0,0.207533927372912,0.0556067968736963,0,0,0,0,0,0,0,0,0,0.0487969998085758,0,0,0,0,0,0.0218085912392956,0,0.117167671463488,0,0,-0.0213226312816983,-0.00414361741166308,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121455513544826,0,0.0205307354139579,-0.0574651520985859,0,0,0,0,0,-0.0952894726823402,0,0,0,0.292218838814121,0,0,0,0,0,0,0,0,0,0,0.712409058661102,0,0.143343311690064,0,0.0308548927846259,0,0.129717908023537,0,0,0,-0.0232438424184627,0.0111882563151883,0,0,0,0.0403337693811254,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587152083299401,0,0,0,0,0,0.0452760540413174,0,0,0,0.0824920806975492,0,0,0,0,0,0,0.268202808867203,0.0334544350587732,0,0,0,0,0.0277155276556249,0.0131661857420214,0.133514531321429,0,0,0,0.0581734251621109,0,0.0730222721159872,0,0,0,0.0070396955344396,0,0,0,0,0,0,0
Change_TY3M,0,0.11054764838398,0,0,0,0,0,-0.221722669343186,0,0,0,0,0,0.0855187261848235,0.0607259899930768,0,0,0,0,0,0,0,0,0,0,0,-0.0726833154394351,0,0,0.0166726456646444,0,0,-0.010228160259829,-0.0288343851146523,0.111878069896736,0,0,0,0,-0.0555428672015503,0,0,0,-0.305595776670139,0,0.102427994066536,0,0,0,0,0.0171970966488582,-0.0470018543277615,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.347178140940892,0,0,0,0,0,-0.0887229076633378,0,0,0,1.68499254046832,0,0,3.06906300197946,0,0,0,0,0,0,-0.497724599451612,0,0.358134205481013,0,0,0,0,0,0,0,0,0,-0.619083691219619,0,0,0,0,0,0,0,0,-0.35286957722959,0,0,2.26220216063975,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,-0.136188689176761,0,0,0,0,0,-0.359821357629035,0,0,0,0,0,0.797231588590721,0,-0.794988481758228,0,0,0,-0.115824195164278,0.374377073961749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061172673906089,0,0,0.062834494387372,0,0,0,0,-2.3095057090874,0,0
RealEstate_excess,0,0,0,0,-0.105061313641273,0,-0.0881428466219511,-0.0530613009444258,0,0,0,-0.132283832251714,0,0,0,-0.0554938695000324,0,0,0,0,0,0,0,0,0,0.0397540605146475,-0.1036129008596,0,-0.0689416123952783,0.0166747773960292,0,0,0,0,0.213573834895368,0,0,0,0,-0.0215212151988814,0,0,0,0,0,-0.090429690832633,0,0.118314459970248,0,0,-0.0311065162533369,0.0185549759609962,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0132581159413672,0,0,0,0,0,0.0130608877387897,0,0.0154910439451787,0,0,0,-0.052316423230083,0,0,0,0,0,0,0,0,-0.0163434544485151,-0.0727307031571799,0,-0.000254534354320962,0,0,0,0,0.00607902565280678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017640049163588,0.00423263715114362,-0.0245596349097882,0.14305863464996,0,0,0,0,0
MKvol,0,-0.00164903292646211,0,0,0,0,0,0,0,-0.000489740840037424,0,0,0,0,0,0,0,0,0,0,0,-0.000225288387575795,0,0,0,0,0,0,-0.00124753603612438,0,0,0,0,0.00117777699598459,0,0,0,0,0,-0.000361781174855606,0,0,0.000937692244130233,0,-0.000108058067099593,0,0,0,0,0,-0.000864599999957068,0.00101940432842153,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0483600612679287,0,0,0,0,0,0,0.0373449519294451,0,0,0,0,0,0,0.094001692616657,0,0,0,0,0,0,-0.00886140515824806,0.087416517754011,-0.146973128930021,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0444884558768339,-0.00105767635252208,0,-0.00104907508074892,-0.0507516310828558,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.030310632498122,0,0,0,0,0.0468555459374863,0,0,0,0,0,0,0,-0.0126217866662055,0,-0.0401736968954009,0,0,-0.00284369739112478,0,0,0,0.0113505528747211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00424012418029912,0.00311296127246857,-0.00621077938825445,0,0,-0.000900826096439357,-0.0109209302660305,0.0061018136269415,0,0,0.155778714004644,0,0
CarbonVol_Hubei,0,0,0,0,-0.00708063865177938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00480124719751843,0,0,0.010404223975621,0,0,0.004064473847551,-0.0131872827859281,0,0,0,0,0,0,0,0,0,0,0.00356356622769061,-0.0113051861210383,0,0,0,0.0079481837633023,0.00304590422841577,0.000416940717735534,0,0,0,-0.101996117207537,0,0
