,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X600585.SH,X000792.SZ,X600019.SH,X601898.SH,X600011.SH,X600660.SH,X600111.SH,X600010.SH,X600547.SH,X000708.SZ,X000301.SZ,X002271.SZ,X600886.SH,X000877.SZ,X600795.SH,X601600.SH,X600426.SH,X600362.SH,X600027.SH,X600176.SH,X600803.SH,X601699.SH,X601991.SH,X000983.SZ,X000408.SZ,X600160.SH,X000629.SZ,X000786.SZ,X000723.SZ,X600219.SH,X600378.SH,X600995.SH,X600489.SH,X600348.SH,X600096.SH,X600157.SH,X000933.SZ,X002080.SZ,X000807.SZ,X600985.SH,X600688.SH,X002353.SZ,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.560637185298182,0,0,0,0,0,0,0,0.164098243601833,0,0,0.0142478725139201,0,0.0343111928805729,0,-0.0495857951989945,0,0,0,0,0.134808492154995,0,4.33680868994202e-19,-0.00716690361490557,0,0.0217407565040083,0,0,0.0338166727455973,0,0,0,0,0,0,0,-0.0274349507212073,0,0,0,0,0,0,0,0,0.11841262020213,0.0998417606618881,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.389725376115875,0,-0.0250490503921482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0484568619560823,0.0359780422863225,0,0,0,0.292389710585979,0,0.1126598146689,0,0,-0.105417826775418,0,0,-0.0459418256722552,0,0,0,0,0,0,0,0,0,0.0395701479605771,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.629565429307798,0,0,0,0,0,0,0,0.0285590924876266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222721416424285,0,0,0,0.0642860225155979,-0.0484219455195553,0.00919588304652444,0,0,0,0.0107896164175476,0,0,0,0,0,0.0137351473096508,0,0,0,0,0,0,0,-0.0671730177393659,0,0.00318719432871002,0,0.00478712308435647,-0.00464284609874737,0.00811447503983331,0,0,0,0,0
X600309.SH,0,0,0,0,-0.0428267309393047,0,0,0,0,0,0,0,0,0,0,0,0,0.0890722078103334,0,0,0,0,0,0.333515875006668,0,0.108582096423349,0,0.156376101066893,0,0,0,0,-0.11284036463418,0,0.146806802517264,0,0,0,0.0517853904086762,0,-0.088239887676538,0,0,-0.00768115228779749,0,0,0,0,0.11872213992595,0,0,-0.0187947390148607,-0.0385359793359139,0,0,0,0,0,0
X600188.SH,0,0.654299342330903,0,0,0,0,0,0,0,0,0.208116098204117,0,0,0,0,0,0,0,-0.0493644857067077,0,0,0,0,0,0,0,0,0.0162655263853123,0,0,0,0,-4.33680868994202e-19,-0.0555773059873765,0,0.115608213475159,0,0,0,0,0,0,0,0.200098811144305,0,0.0778603476295024,-0.0339254624221854,0,0,0,0,0.0372569054474941,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,-0.0154572261283354,0,0.394411229276638,0,0,0,0,0,0,0,0,0,0,0.138669296596836,0,0,0.013036501436221,0,0,0,0,0,0,-0.173597058381779,0,0,0,0,0,0.0518065545094928,0,0,0.105476627824794,0.04782027571785,0,0,0,0,0,0,0.0492255727576673,0.0106595737817434,0,0,0.243541866350426,0.0225154903905723,0,0.00553948424283007,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.42473751496564,0,0,0,0,0,0,0,0,-0.0014974859810524,0,0,0,0,0,0.0704359576655725,0.0931452544216797,0,0,0,0,0,0,0.0537258483972769,0,0,0.460531784804116,0,0,0,0,0,0,-0.0410780409330124,0,0,0,0,0,0,0,0,-0.130969510343516,0,0.121203479663227,0,-0.00608653748596245,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0404148949009776,0,0,0.0651448924737889,0,0,0,0,0.11727433215418,0,0,0,0,0.0904079171811684,0,0,0,0,0,0,-0.0934399171151644,0,0,0,0,0,0.454409351681714,0.0322963826401249,0,0,0,0,0,0,0,0,0.0485395747624624,0,0.0492408280132373,0,0,0,0,0,-0.0103391566919676,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.203283015675886,0,0,0,0,0,0,0,0.205959527256458,0,0,0,0,0,0,0,0,0.109533407059208,0,0,0,0,0,0,0,0,0.292402450937672,0,8.67361737988404e-19,0.172595447735171,0,0,0,0.00680420223464616,0,0,0,0,0.029791800344892,0,0,0,0,0,0,0,-0.000167309195663432,0,0,0,0,0,0,0
X600019.SH,0.073243998072281,0,0,0,0,0,0,0,0,0,0,0.0637427369346393,0,0,0,0,0,0,0,0,0.136120029582208,0,0.200072776847095,0.201484433852717,0,0,0,0.0346797039680453,0,0,0,0,0,0,0,0,0,0,-0.0614043181751137,0,-0.0356108024256609,0,0,0,0,0,0,0,0,-0.0708387759506332,0,-0.015313495144779,0.0251074503142193,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0409222041602898,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0358290294908529,0,0,0,0.0626668597940739,0,0,0,0,0.142592287179749,0.0855164162429165,0,0.323464829699927,0,0,0,0,0,0,0,-0.0326140376484262,0,0,0,0,0.145011385918263,0,0,0.0533653440718807,0,0,-0.0729865448912266,0,-0.0230757955592685,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.0296698574716395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297368169727886,0,0.189164254663972,0,0.243988073042418,0,0,0.257255617832429,0.00622874281817046,0,0,0,0,0,0,0.0234200502938922,0,0,-0.309134975204337,0.202340705561158,0.0489762000520159,0,0.00428020112660354,0,0,0,-0.0716214465224898,0.191768886181794,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.142865143139281,0,0,0,0,0,0,0,0.0196907240996058,0,-0.0923073924781421,0,0,-0.0281075514760084,0,0,0,0,0,0,-0.0111419650830648,0,0,0,0,0,0,0,-0.0292402804506383,0,0,0,0,0.0199760516661915,0,0,0,0,0,0.197626052572564,0.148989601314798,0,0,-0.032539827253581,0,0,-0.0209224663778862,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.273431206580088,0,0,0.0709140823683226,0,0,0,0,0,0,0,0,0,0.0370597862413392,0,0,0,0,0,0,0,0,0,-0.0390382070224233,0,0,-1.73472347597681e-18,0,-0.0219253672872674,0.00919847522439209,0,0,0,0,0,0,0,0,0,0,0.203661380388408,0,0,0,0,0,0.0114903429449044,0.00129317150974432,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.00645194368570921,0,0,0,0,0,0.0204991106265275,0,0.0186400593256106,0,0,-0.0559118587135408,0,0,0.0162779101442422,0,0,0.0460476758466709,-0.0217582561533254,0.0234913476444234,0,0,0,0,0.097217217563973,0,0,0,0,0,0,0,0,0,0,0.363547671895832,0,0.00382662752653487,0,0,0,0,0.146198774579125,0,0.0367531420644539,0,0,0,0,0,0,0
X600547.SH,0.0452619894494894,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00361135386267293,0,0,0,-0.0571675909100145,0,0,0.0291799677501032,0.0656433727903969,-0.0495886661006329,0.345370027767397,0,0,0.0288137439894552,0,0,0,0,0,0,0,0,0,0.0508093557695832,0,0.17216882542741,0,0.0273574018702074,0,0,0,0,0,0,0,0,0,-0.0176406667158434,0.00221987503644896,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.0436566472968652,0,0,0,0,-0.195425777969217,0,0,0,0,0,0,0,0,0,0,0,0.0692181897236683,0,0,0,-0.0305959752350025,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.0165909907261513,0,0.00391373992812415,0.108629284498479,0,0,0.35758276125569,0,0.021299272490333,0,0,-0.0476547387868542,0,0.00675487544730144,-0.130512597598177,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,-0.180017923058323,0,0,0,0,-0.229857316235096,0,0,0,0,0,0,-0.246898406345052,0,-2.16840434497101e-19,-0.122938043963668,0,0.33273061721815,0,0.336153295653561,0,0.0126428483353018,0,0,0,0,0,0,0,0,0,0.00447601236943848,0,0.141614692359046,0.0762549184911408,0,0,0,0,0,0.344199020210504,0,0,0,0,-0.107805452673911,0.224981231833458,0,0.365453897410967,0,0,0,0
X002271.SZ,0,0,0,-0.115261598654181,0,0,0,0,0,0,0,0,0,0,-0.00123466417358065,0,0,0,0,0,0,0,0,0,0,0.0530478360592829,0,-0.194404898414131,0,0,0,0,0,0,0.67893115982084,0,0,0,0.061725761944183,0,-0.185759244695695,0,0,0.0628359851652504,0,0,0,-0.153232280577019,0,0,0,0,-0.052977180999142,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.112256077871643,0,0,0,0,0,0,-0.0342121783866479,0,0,0,0,0,0,0,0,-0.0410370081826666,0,0,0,0,-0.080595901681847,0,0,0,0.022652047823619,-0.0238484545991366,-4.33680868994202e-19,0,0.131676891516875,0,0,0,0,0,0.158887424408021,0,0,0.03411879037911,0,-0.0563367124618573,0.0457182062256766,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0.266795121257233,0,0,0,0,-0.0210889438422735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130976567347049,0,0,0,-0.0209492813491478,0,-0.145362821990327,0,0,-0.0845646544307949,0.331333435118458,0,0.0659313595966955,0,0,0,0,-0.00652045207253325,0,0,0.336746741199263,0,0,0,0
X600795.SH,0,0,0,0,0,0.267309389177951,0,0,0,0,0,0.883314700227009,0,0,0,0,0.239326400265887,0,0,0,0,0,0,0,0,0.0806399253221223,0,-0.484510286548134,0,0.16422654378197,0,-0.0108355944368599,0,0,0,0,-0.476373158370081,0,0,0,0,-0.0742822307509212,0,0,0.119068048002886,0,0,0,0,-0.0298589313919702,0,0.035224937683228,-0.161941187909923,0,0,0,0,0,0
X601600.SH,0.151402434482512,0,0,0,0,0,0.0178660349181254,0,0.00391380571234973,0.215287576808735,0.0488827052422423,0.00971072258338624,0,0.0678146894946712,0,0,0,0,0,0,0,0,0,0,0.0213479819453618,0,0,0,0,0,0,0,0,0,0,0,0.110507065817498,0,0,0.191228945526096,0,0.0126386585568528,0,0,0,0.208104698601278,0,0.0712516774385151,0,0,0,-0.0156566135332207,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.247324560196036,0,0,0,0.113605656830777,0,0,0,0,0,0,0,0,0,0.0839383976531328,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.026651165019031,0,0,0,0.156247057806595,0,0,-0.0114131427444725,0,0,0,0.00121159768899214,0,0.0292525126871222,0,0.000595926776181525,0,0,0,0,0,0.00329105073516049,0,0,0,0,0,0,0
X600362.SH,0.117508592518868,0,0,0,0.0102092722812812,0.0454635816537729,0,0,0.00543957004707429,0,0,0,0,0,0.0357490784471734,0.257631513095847,0,0,0,0,0,0,0.11786576246547,0,0,0,0,0.00225149748445478,0.0478034171565255,0,0,0,0,0.0902171230960524,0,0,0,0,0,0,0,0.0141123150470685,0,0,0,0.176002746296882,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,-0.0766713737808143,0,0,0,0,0.196303720888004,-0.159122667999255,0,0,0,0,0,0,0.23519640565627,0,0,0,0,0,0,0,0,0,0.304493864709581,0,0,-0.301936498570043,0.145676085955588,0,0,0,0,0.169462384153594,0,0,0,0.240544803778143,0,0.047203278658776,0,0,0,0,-0.0937099253887736,0,0,0,0,0,0,0,0,0
X600176.SH,0,0.234179518760141,0,0,0.138122311693535,0,0,0,0,0,0,0.0435019003795398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211086811931988,0,0,0.371389450179466,0,0,-0.153645765157398,0,0,-0.112736039645303,0,0,0,0.377116891903551,0,0,0,-0.189164763173016,0,0,0.0148089607988897,0.0172584368632806,0,0,0,0,0,0
X600803.SH,0,0,0.0998898880347428,0,0.122229081928155,0,0,0,0,0,0,0.214886282638863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0844535495725965,0,0,0,-0.147688309371338,0,0,0,-0.000778787742678397,0,0,0,0,0,0,0,0.0174653258687652,0,0.122847323548384,0,0,-0.0226461422295692,-0.0802748779937991,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.334262849404116,0,0,0,0,0,0.108685470828838,0,-0.266713285794091,-0.0695425722202833,0,0,0,0,0,0,0,0.0673439793077187,0,0,0,0,0,0.0227370224276791,0,-3.46944695195361e-18,0.294865398577022,0,0,0,0,0,0,0,0,0,0,0,0,0.130401447038777,0,0,0,0,0.0749394343463419,0,0,0,-0.0244287031632563,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,-0.0371908820337896,0,0,0,0,0,0.166103879082156,0,0,0,0,0,0,0,0,0,0.150320887436604,0,0,0,0.290723684936763,0,0,-0.0827891002951649,0,0,0,0,0.0107251650862794,0,0,0,0,0,0,0.135194745779862,0,0,0,0,0,0,0,0.495776479649577,0,0,0.178217793080583,0,0,0,0,0,0,0
X000983.SZ,0,0.180322834096349,0,0,0.0609937356863083,0,0,0,0,0,0.153836007328709,0,0,0,0,0,0,0,0,0,0,-0.0924194574107352,0,0,0,-0.0181290073360349,0,0.139484661884064,0.158027687762024,0,0,0,0,0,0,0,0,0,0,0,0.227204313495271,0,0,0.187694672929737,0,0,0.352642427123657,0,0,-0.112438087289829,0,-0.0244767497123322,-0.00686041389261613,0,0,0,0,0,0
X000408.SZ,0,0,0,0,-0.061399578610824,0,0.45813138280669,0,0.362463382054674,0,-0.137593783006214,0,0,0,0,-0.0362255649588108,0,0,0,0,0,0,0,0,0,0,0.0631985328325024,0,0,-0.0278379332460433,0,0,0,0.0384863246805499,0,0,0,-0.0132743562445939,-0.0562971919338138,0,-0.0309350076563991,0,0,-0.0194867231855065,0,0,0,0,0,0.00389069934267542,0,-0.00200564593364565,0,0,0,0,0,0,0
X600160.SH,0,0,0,0.0470295583097367,0,0.105549321291616,0,0,0,0,0.0721524652831265,0,0,0,0,0.125642982103195,0,0,0,0,0,0,0,0,0,-0.0356044960247918,0,0,-0.270542199773088,0,0,0,0,0,0,0,0,0.203964174804189,0.0280947406136393,0,0.198648476281121,0.0663940431018234,0,0,0.196484368333223,0.10660998933719,0,0,0,0,0,0.00370059754735581,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.104300020046735,0.410430865725965,0,0,0,0,0,0,0,0,0,0,0,-0.0192101257199995,0.00350420902999169,0,0,-0.0553621844183314,0,0,0,1.73472347597681e-18,0,-0.0982988008064914,0,0,0,0,0.0827668172715165,0,0,0.339976072319854,0,0,0,0,0.285858454911142,0,0,0.0848157070605077,0,0,0,0,0,0.0606373577971903,0,-0.0678855870726454,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.0350483417905689,0,0,0.405868259482806,0,0,0,0.059237686711549,0,0,0,0,0,0,0.266640173304914,0,0.0980233865806396,0.029410560667487,0,0,0,0,0.177199497741082,0,0,0.0382677267070533,0,0,0,-1.73472347597681e-18,0,0.322811466619176,0,-0.113351069877908,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253536395515749,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.284185345657931,0.148947927968561,0,0,0,0,0,0,0,0.135295288456669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809922881675018,0,0,0.00692524386250305,0,0,0,0,0.0254728869666073,0,0,0,0,0.0244905760897851,0.19145568598088,0,0,0.105096230463334,0,0.0671497962409211,0,0.00532148798326848,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155087602857155,0,0,0.0108209567925655,0,0,0,0.0327283495011546,0,0.303283306125093,0.00413448516636844,0,0,0,0,-0.0372279173812993,0,0,0.0321275859026313,0,0,0,0,0.0139524956299252,0.0407948729805987,0,0.0841747972156791,0,0.105147229456448,0,0.256034059218475,0,0.144432865265901,0,0.0439588941368219,0,-0.0190725334161092,0,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0.0855297118558783,0,0,0,0,0,0,0,0,0,0,0.0311151453921035,0.100703398127708,-0.0627671571481724,0,0,0,0,0,0,0,0,0,0,0,-0.290997964171465,0,0.169091320345062,0,0,0,0,0,0.00562714761821133,0,0.145396224611816,0,0,0,0,0,0,0,0,0,0,0.0388394633136257,-0.0700265026793394,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0.0799993657459026,0,0,0,0,0,0,0,-0.217806682421728,0,-0.0417497040979445,-0.204490141689945,0.276461703197701,0.0622270924599627,0,0,0,0,-0.0477562587952644,0,0.303390662215021,0,-0.0791695723767157,0.206880737394642,0,0,0,0.291331595936777,0.0808877324407099,0,0,0,0.135903058099982,0,0,0,0,0,0,0,0,-0.109780639157548,0,0,0,0,-0.080668459442155,0.115551471059135,0,0,0,0,0,0
X600489.SH,0,0,0.254388201182765,0.0233733175830345,0,0,0,0,0,0,0,0,0,0,0,0.357093777319276,0,-0.0188681247689413,-0.0355526770747213,0,0,0,0.0482695413070173,0.0568783703454412,0.138782574460414,0,0,0,0,0,0,0,0,0,0,0,0,0.0115582884458655,0,0,-0.0144641636121151,0.0159376129866791,0,0,0,0,0,0.0655502622717146,0,0.0570423880667575,0,0,0.0022083225044506,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.00701818305334004,0,0,0,0,0,0,0.0033043418479388,0,0,0,0,-0.0866646879973839,0,0,0,-0.149357389093315,0,0,0,0,0,0,0,0.341050157822427,0,0,0,0.44035324007673,0.0913637927998127,0,-0.0349585738199976,0,0,0,0,0,0,0,0,0.724248257864849,0,0,0,0.111400008741351,0,0,0.0341296820643217,0,0,0,0,0,0,0
