,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X601898.SH,X600011.SH,X600547.SH,X600660.SH,X601600.SH,X600886.SH,X000792.SZ,X002466.SZ,X002460.SZ,X600111.SH,X000708.SZ,X600010.SH,X600795.SH,X000301.SZ,X600426.SH,X000877.SZ,X600362.SH,X601699.SH,X002271.SZ,X000983.SZ,X600027.SH,X600803.SH,X600489.SH,X601991.SH,X600176.SH,X000807.SZ,X600160.SH,X000786.SZ,X000932.SZ,X000408.SZ,X000630.SZ,X600985.SH,X000933.SZ,X600219.SH,X600612.SH,X300037.SZ,X000629.SZ,X600688.SH,X600157.SH,X000723.SZ,X002128.SZ,X601168.SH,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.827800817184357,0.180263121450543,0,0,-0.0556940134808849,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.134203437349949,0,0,0,0,0,0,0,0,0,-0.20597566666435,0,-0.0278028980373357,-0.0602559327798778,0,0,0,0,0,0,0,0,0,0,-0.0375919611461879,0,0.0311434737408731,0,0,0,0,0,0,0,0,0,0,0.0223546310784114,0,0,0,0.0649068286561523,0,0
X600028.SH,0.439958151700472,0,0.00578212996690471,0,0.0724326323261859,0.054230448689841,0,0,0,0,0.00543364959339053,0,0,0,-0.0303545083452442,0,0,0.00385726153142224,0,0,0,0,0,0,0.0576934178829125,0,0.0195091370710865,0,0.0508406232056259,0.126232647897403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746792635776358,0,0.00403488869768667,0,0,0,0,0.0963624659428686,0,0
X601088.SH,0.0681219321366598,0.164630468522703,0,0,0.0337038341673389,0,0,0.133302120376716,0,0,0,0,0,0,0,-0.0223853865470575,0,0,0,0.0327993546635553,0,0,0,0,0,0,0.0450564671370302,0,0,0,0,0.107067668589695,0,0,0,0,0,0,0.0738866850729951,0.0117323228537013,0,0,-0.153650034700784,0,0,0,0,0,0,0,0,0.0124126189639225,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.0571855229831958,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.122206711961728,0,0,0,0,0,0.13778930722366,0,0,0,0.0100956919135154,0,0,0,0,0,0,0.00412352106424488,0.0281216335966679,0,0.332800229599294,0,0,0,0,0,0,0,0,0,0.0827827605802478,0,0,0,0,0,0.074321411409631,-0.0866591474789131,0,0,0,-0.0824472596094118,0,0
X600188.SH,0,0,0,0,0,0.0299506905322039,0,0.217650156915744,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00478545761838428,0,0,0.166416603419201,0,0.488537690090581,0,0,0,0,-0.109509616192685,0,-0.0175132408001988,0,0,0,0,0.0476816707378574,0.111933434779244,0,-0.0199614673420431,-0.0619563002807075,0,0,0,0,0,0,0,0,-0.00748029092248374,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.229264683357008,0,0,0,0,0,0,0,0.0285724971292691,0,0,0,-0.227907511668135,0,0,0,0,0,0.0299132310208415,0,0,0,0,0,0,0,0,0,0,-0.0688520449736588,0.190548413172202,0,0.613129258955574,0,0,0,0.326206455226483,0,-0.105543670144204,0,0.091498969285565,0,0,0,0,0,-0.0191433527168906,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0333296088920027,0,0,0,0,0,0,0,0,0,-0.0191709504218614,0,0.0598371449833419,0,0,0,0.0729414881667112,0.178255910150664,0,0,0.208690170275282,0,-0.190138512959865,0,0,0,0,0.105456153502941,0,0,0,0,0,0,0.0505950929971818,0,0,-0.0964667309606713,0,0,0,0,0,0,0,0,-0.0239063010665203,0.0308637023139043,0,0,0,0,0,0
X601898.SH,0,0,0.0905561118240045,0,0.217843891766615,0,0,0,0,0,0,0.0547939516587425,0,0,0.0837503971366725,0.0414446016521621,0,0,0,0,0,0,0,0,0.34769701071731,0,0,0,0.123014182572298,0.0278287892863741,0,0,0,0,0,0,0,0,0,0,0,0,-0.081619729558894,0,0,0,0,0,0,0,0,-0.00632677386052501,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.0414176581739742,0,0,0,0,0,0,0,0.149076238203816,0,0,0,0,0,0,0.0581790024270219,0,0,-0.168700676499073,0,0,-0.0205795522443532,0,0.303434132184244,0,0,0,0.0587195327579621,0,0,0,0,0,0,-0.00646363174565548,-0.0492517589387976,0,0,0.183998933022974,0,0,0,0,0,0,0,0.0344048469403241,-0.00704191830346044,-0.0261233278444508,0,0,0,-0.00426819410489215,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.058728839872796,0,0,0,0,0,0,0,0,0,-0.144583735125863,0,0,0,0,0,0,0,0.45745699077496,0,0,0,0,0.0361946901057749,0,-0.0556378092300349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375642041540624,-0.056001168978025,0,0,0,0.0679673556635422,0,0
