,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X000723.SZ,X601600.SH,X601898.SH,X600352.SH,X600660.SH,X600547.SH,X601991.SH,X600688.SH,X600188.SH,X600362.SH,X600886.SH,X600795.SH,X600516.SH,X601992.SH,X600027.SH,X600801.SH,X000898.SZ,X600111.SH,X600299.SH,X600176.SH,X002466.SZ,X000709.SZ,X002460.SZ,X000786.SZ,X000629.SZ,X600219.SH,X000990.SZ,X600157.SH,X002110.SZ,X600808.SH,X002271.SZ,X000553.SZ,X601158.SH,X000825.SZ,X600489.SH,X000883.SZ,X300072.SZ,X000630.SZ,X600985.SH,X600583.SH,X600339.SH,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0141115222893132,0.0483763288682586,0,0.0155457401258935,0,0,0,0,0,-0.0110521035357483,0,0,0,0,0,0.111311935509394,0,0,0,0,0,0.00036990012316955,0,0.0329298547703494,0,0,0,0,0,0,0,0,0,0.0165764467326546,0,0,0,0,0,0,0,0,0.0110189363473528,0,0.128243989247957,0,0,0,0,-0.00344979411347565,-0.0173738388805099,0,0,0,0,0,0
X600028.SH,0,0,0.0856178473695603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106179682780439,0,0,0,0,0,0.0669062025691925,0,0,0,0,0,0,0,0.0107836304434036,0,0,0.0129318303758625,0.0557996374326149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411995075559764,0,0.00209303803992169,-0.037359414784904,0,0,0,0,0,0
X601088.SH,0,0,0,0.0683583419142578,0,0,0,0,0,0,0,-0.177152911174533,0,0,0,0,0.012175988719353,0,0,0,0,0,0,0.277389259321654,0,0.121670460589185,0,0,0,0,0,0.035614229209887,0,0,0,0.0313932369158795,0,0,0.00779346006902412,0,0,0,0,0,0.0933949654159315,0,0,0,0,0.00716555898464244,0,0.0127403265825855,-0.0385091063143759,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.170510097495403,0,0,-0.0140299942594416,0,0,-0.00769469267210982,0,0,0,0,0,0,0,0,0,0,0,0.490866360985649,0,-0.0207480082326053,-0.0208422130551267,0,0,0,0,0,-0.0120003109366118,0,-0.0132985434821598,0,0.0547357490377992,0,0,-0.0371732292401935,0,0,0,0,-0.0169405362948267,0,0,0,0,0,0,-0.0147955908867458,-5.42101086242752e-20,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.0780944816772507,0,0,0,0.124160101805637,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0912470718957305,0,0.115248045078136,0,0.0225207923481639,0,0,0,0.0830216106018163,0,0,0,0.0494622173256526,0.0352100026512405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026541322592189,-0.0147262507626921,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.00369285900552422,0,0,0.044730285034284,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0375015350048897,0,0,0.127052144715635,0,-0.163484941739249,0.033185513874074,0,0.096930225603179,0,0,0,0,0,0,0,0,0,0,0,0.101755217710915,0.449794399974982,0,0,0.0310185336386032,0,0,0,0.0313705530678468,0,0
X600011.SH,0,0,0,0,0,0,0,-0.0203969459991571,0.0701967093639347,0,0,0,0,0,0,0,0,0,0,0.490034175239882,-0.0721339209643026,0,0.433342493912181,-1.73472347597681e-18,0,0,0.0253261286007116,0,0,0,-0.0246581343879597,0.0370974572392775,0,0,-4.33680868994202e-19,-0.0099852668245415,0,0,0,0.072084435401405,0,0,0,0,-0.0656633337843423,0,0,0,0,0,0,0.0103415916537604,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,-0.00911599701646955,0,0,0,0,0,0,0,0.00835371845899176,0.0514252845747849,0,0,0.0103314361935788,0,0,0,0,0.309219988515682,0.0465709577171211,0,0,0,0,0,0.0664185230119792,0.221701134133759,-0.02337527386577,0.0975522490993841,0,0,0,0,0,0.101828130801894,0,0,0,0,0,0,0,0,0,-0.00166564156858307,-0.0178462976994001,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0.422597236103545,0,0,0,0,0,0,-0.0441406139532241,0,-0.101882197200861,0,-0.0912875508268993,0,0,0,0,0,0,0,0.68511020991432,0,0,0,0,0,0,0,0.280262669244155,0,0,0,0,0,0,0,0.0492803105685331,0,0,0,0,0.11125189389066,0,0,0.24209692149515,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0932315065595887,0.0180985951947343,0,0,0,0,0,0,0,0,0.206971253169366,0,0,0,0,0,0,0,0.10434449694589,0,0,0.0675020616198415,0,0,0,0.0752909712361542,0.072497339784506,0,0,0,0,0,0.122258521965327,0,0,0,0,0.074764529090037,0,0,0,0,0.0330043756625676,0,-0.0169436385562972,0,0,0,0,0,0,0
