,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600547.SH,X600688.SH,X600795.SH,X600188.SH,X601600.SH,X601991.SH,X600362.SH,X600027.SH,X600157.SH,X600111.SH,X600489.SH,X600886.SH,X601992.SH,X600623.SH,X600299.SH,X600660.SH,X300072.SZ,X600309.SH,X002466.SZ,X000792.SZ,X601158.SH,X002075.SZ,X600583.SH,X000723.SZ,X600352.SH,X000408.SZ,X000883.SZ,X000709.SZ,X000898.SZ,X600549.SH,X000983.SZ,X600176.SH,X000539.SZ,X002470.SZ,X000027.SZ,X002460.SZ,X002407.SZ,X000630.SZ,X000060.SZ,X600021.SH,X000012.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0.0973726222075499,0.165655452300264,0,0,0,0.000698768891262869,0,0.0300234744667963,0,0,0,0,0.0173525038101537,0,0,0,0,0.00193313145082558,0.0192761042418707,0,0,0,0,0.0295356695902681,0,0,0,0.08147147561621,0,0.00596951418976393,0,0,-8.67361737988404e-19,0,0,0.0531106289987268,0,0,0,0,0,0,0,0,0,0,0,-0.000206754382280838,0.0283480130247996,0,0,0,0,0,0
X600188.SH,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056310244991842,0,-0.00527473086279198,0,0,0.171086489512061,0,0,0,0,0,0,0,0.108202459054907,0,0,0,0,0,0,0,0,0.415027154971251,0,0,0,0,-0.185811775559926,0.160127387542193,0.00153192985862366,0.316231310857351,0,0,0,0,0,0.0273698555676275,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0617888291480966,0.0308315003271404,0,0,0,0,0,0,0,0,0.0848239521905873,0,0,0,0,0,0,0.0578969904488168,0.00147115880462221,0,0,0,0.0542455827333674,0,0.102724627596928,0,0.09721667911572,0,0,0,0.077397136858451,0,0,0,0,0,0,0,0,0.293278917854391,0,0,0,0,-0.0360127183168015,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.0109372760530146,0,0,3.46944695195361e-18,0,0,0,0,0,0.050349859367474,0,0,0,0.00308154841800077,0,0,0.145285439384051,0,0,0,0,0,0,0,0.00965946987922142,0,0,0,0,0.0488859177984894,0.0281701746776727,0,0,0,0.111425822018044,0,0,0,0,0,0,0,0,-0.00625233435169423,0.0482086320826617,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041250877903374,0.101992815844949,0,0,0,0,0,0,0,0,0.123747483270371,0,0,0,0,0,0,0,0,0,0.0315827572410134,0.162151835392659,0,0,0,0,0,-0.05901601502384,0.181561379562065,0.170401916556748,0,0,0,0,0.0518541510449841,-0.0312775005527077,0,0,0,-0.152792727211728,0,0
X600027.SH,0,0,0,0,0,0.0690154860604549,0,0,-0.0339795041176584,0,0,0,0.0457080730615153,0,0,0,0.0226143988251426,0,-0.0176375003742342,0.0566005778254007,0,0,0.0102685413149109,0,0,0,0,0.0494205918191909,0.0320382899041786,0,0,0.14043470938966,0,0,0,0,0,0,0,0,0,0,0,0.0107624277137293,0,0,0,0,0,0,0,0.014753709540434,0.059863771646329,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.143294938842085,0,0.155362822742806,0.101183375350079,0,0,0,0,0.0543370211986062,0,0,0,0,0,0,0.214741983278926,0,0.00416491101224545,0.0393654432336971,0,0,0,0.178236481655484,0.0270442636461639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410055079186608,0.030097714889128,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.98103033216495,-0.0621384299191429,0,0,0.10743293078375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964835284841417,0,0.0478250720318259,0.134522608208188,0,0.0565387703349202,0,0,0,0,0,0,0,0.0431232683304538,0,0,0,0,-0.151618330736274,0.073942855856209,-0.0655362804019071,0,0.154530154492356,0,0,0,0,-0.0716824763646026,0,0,0,0,0,0,0
X600489.SH,0,0,-0.0662931365864056,0,0,0,0,-0.0869865926191454,0.658085845069672,0,0,0,0,0,0.419269929838877,0,0,-0.196417956955943,0,0,0,0,0,0,0,0,-0.0444389498984691,0,0,0,0,-0.120243392030409,0,3.46944695195361e-18,0,0,0,-0.06231759872328,0.0186611016968731,0,0,0.0854167217789235,0,0.133708314180322,0,0,0,0,0,0,0,0.0463654091995929,0.0639962969245479,-0.246468883211614,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,-0.0819258069797701,-0.0052694078367462,0,-0.00313604589426339,0,0,0,0.102210999585671,0,0,8.67361737988404e-19,0,0,0,0,0.0116226876524268,0.0145545985702622,0,0,0,0.109797770808505,-0.0244542537280858,0,0,0,0,0.050228383725337,0,0,0.0769306734032806,0,0.0406592723564225,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0677847612240034,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.131533118380515,0,0.093520465013789,0,0,0,0.06396004051686,0,0,0,0,0,0,-0.0891386330833036,0,0,0.166115310210499,0,0,0,0.132486514777798,0,0.00530205964803885,0,-0.0462650148239383,0,0,0,0,0,0,0,0,0,0,0,0.0459277220392317,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0841225731660062,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,-0.046620037069925,0.125810420675415,0,0.072116734301823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208561967327007,0,0.159633799859097,0,0,0,0.518919431974162,0,0,0,0,0.0751707339657486,0,0,0,0,0.0363708497593367,0.0540054023479243,0,0,0,0,0,0,-0.126978482402113,0.0529712677676539,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0.111717807427228,0,0,0,0,0.00506789515287098,0,-0.0173231088065167,0,0,0.0777084815740025,0,0,0,0.152527728920126,0,0.000559458998127399,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.210186894936801,0,1.73472347597681e-18,0,0,0.0122623485061982,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.0367852459833456,0,0,0,0,0,0,0,0,0.039326867093505,-0.146983565901355,0,0,0,0,0,0.0227556949588245,0,0,0,0,0,0,0,0,0,0,0,0,0.0301609710543536,0,0.0698140799001856,0,0.00774818954271002,0,0,0,0,0,0,0.17194024610718,0.0665525603334637,0,0.0264353095239793,0.0179011681842193,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,-0.0799313318869618,0,0,0,0,0,0,0,0.0620252294714413,0,0,0,0,0,0,0,0,0.0233148354447391,0,0,0.0880514172859827,0,0,0,0.244967027446735,0,0,0,0,0,0.0378046353219836,0.0944582675564212,0,0,0,0,-0.0229061964881159,0,0,0,0,0,0,0,0.170111312412382,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,-0.0145363424936769,0,0,0.223760919277166,0,0,0,0,-1.0842021724855e-19,0.0243508479297463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798684084616739,0,0,0,0,0,0,0.00972859370615995,0,0,0,0,0.0577745604721909,0,0,0,0,0,0,0,0,0.0160654359744647,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119768661092669,0,0,0,0,0.0874635815631316,0,0,0,0,0,0,0,0,0,-0.165506178523308,0,0,0,0,0,0.780848467008709,0.297614492875796,0,0.0831033363184221,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0623313325080732,0,0,0.204150831296078,0,0,0,0,0,0,0,0.0804386936119987,0,0,0,0.0184727137962049,0,0,0.0794577290334281,0,0,0,0.0823855678639436,0,0,0,0,0,0,0,0.182144161844019,0,0.302105401496946,0,0,0,0,0.0486164112294995,0,0,0.0260197060135113,0,0,0,0,-0.138416204153933,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.0219873744424913,0,0,0,0,0,0,-0.0183663981102439,0,0,0.0856279391214682,0,0,0.0979993331465337,0,0,0.0390523471814569,0,0,0,0,0.0615847338045742,0.00496434006103099,0,0,0.17888776579299,0.0802817950977136,0.0198782255799147,0,0,0,0,0,0,0,0.138207326150356,0,0,0,0,-0.00628907992362748,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.411475852363707,0,0.0919955356917877,0.183094948876364,0.419275386535438,0,0.450325216942704,0.0624428981015721,0,0,0,0,0,0.228272164958816,0.0845251484247727,-0.268430035237683,0,-0.204647010672055,0,0,0,0,0,0,0.218323799308986,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0.251877120050986,0,0,0,0,0,0,0.199675996890567,-0.01422610085186,0,0,0,0.0190211183866587,0,0,0.0211983576534049,0,0,0,0,0.0212096727442951,0,0,0,0,0,0,0,0,0,0.112297421034964,0,0,0,0,0,0,0,0,0,0,0,0.0268604733861446,0.0375006127614979,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13443214416042,0.246918627112896,0.0145868167464682,0,0,0,0,0,-0.11101524327,0.269599145751222,0.00926973965267001,0.0737554482253787,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106231781941577,0,0,0,-0.0747123790886152,0.029172738303154,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.00476620346132518,0.0135422138954329,0,0.128386536394988,0,0,0,0,0,0,0,0,0,0.101344785133932,0,0,0.0821619023538986,0,0,0,0,0,0,0,0,0.0905658772454721,0,0,0.102200639984892,0.0679913328619354,0,0.065886391208064,0,0,0,0,0,0,0.0733688644807334,0,0,0,0,-0.0225990537813134,0.0726069035269418,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.49939413457222,0,0,0,0,0,-0.126876976048684,0,0,0.0192198289931596,0,0,0.0652423721546127,0,0,0.0287185330753126,0,0,-0.343331521646638,0,0.118034880038473,0,0,0,0,0.0228589653259756,0,0.183358987747302,0,0,0,0,0,0,0,0,0,0,0,0.0557068229116086,0,0,0,0,0.35223336360855,0,0
X000883.SZ,0,0,0,0,0,0.0332416924746367,0,0,0,0,0,0,0,0,0,0,0.0693718553073567,-0.0472385124579275,0,0,0,0,0,0,0.120432256884329,0,0,0,0,0.021384987586081,0,0.10934091158366,0.027227886491496,0,0,0,0,0.0142063569237539,0,0,0,0,0,0,0,0,0,0.172821292866542,0,0.0172668951117879,0,-0.0179150643008126,0.00254155918419077,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0417801306080647,0,0,0,0,0.045483954135468,0.0683525189603708,0,0,0,0.115359681563302,0,0,0.155049097829744,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.190089917782484,0,0,0,0,0,0,0,0.0316531596071647,0,0,0,0,0,0.0197313871119633,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0.190137879201632,0,0,0,0,0.0380591628810407,0.245641464728794,0,0,0,0,0.0186278741611394,0,0,0,0,0,0,0.0246252134515848,0,0,0.084427864644883,0.134701583475084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0.00157717645098789,0,0,-0.146379203839968,0,0,0,0,0,0.724976299164549,0,0.442859056096569,0,0,0,0,0,0.174015493969494,0.0823030891930289,0.0698236699051474,0,0.121759820690913,0,0.13407999188173,0,0.0885284695657742,0,-0.119420264169456,0,0,0,0,0,0,0,0,0.0366490265834215,0,0.00540159804979399,0,0,0,0,0.0308022511670814,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.0828003284561998,0,0,-0.0659815727670751,0,0,0.730880475670064,0,0,0,0,0,0.0274343262370986,0,0,0,-0.104582852265331,0.0696854288320708,0,0,0,0,0.0868903522540123,0,0,0,0,0,0.0348662095443071,0,0,0,0.101054578546256,0,0,0,0,0,-0.0319825506056724,0,0,0,0,0.125617576334233,0.110769893676965,0,0,0.0283205128421662,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.171547349595459,-2.71050543121376e-20,-0.0217071310262607,0,0,0,0,0,0,0,0,0,0,0,0.0410366740971362,0,0.0562238591582166,0.345165529663189,0,0,0.109803356900493,0,-0.105461393882163,0,0,0.0611961737600211,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0109953474550762,0.0906105637017677,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0.141831970465644,0,0,-0.0113505176685887,0,0,0,0,0,0,0,0,0,0,0.000334175199581488,0.0274297052439228,0,0.0644441464212188,0,0.12591462016271,0,0,0.0532670539992986,0,0,0,0,0,0.0159356184017278,0,0,0,0.0947282700060473,0,0.00233665958772624,0,0,0,0,0,0,0,0,0,0,0,0,0.00234582375114377,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0.0455094910503145,0,0.0179974274835455,0,0,0,0,0,0,0,0,0,0.0388713549026514,0,0,0,0,0,0.122917963295432,0,0,0,0,0,0.156571393258915,0,0,0.0742192010299575,0,0.0341795708351385,0,0,0,0,0.046026007091781,0,0,0,0,0,0.0375807274059646,0,-0.0479552843459235,0.0829137859082565,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0654568472604423,-0.0012355103561675,0.00898573286061723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772369608407644,0,0,0.0839382272242085,0,0,0,0,0.018527844946184,0,0,0,0,0.0287783159048067,0.165568587398417,0,0,0.046298390169721,0,0,0,0,0,0,0,0,0,-0.00214882267478789,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0409992304132331,0.0306140434050714,0,0,0,0,0,0,0.238735516212889,0,0.465185989670297,0.100934003754928,0,-0.206576842481329,0,0,0,0,0,0,0,0.233718283103094,0,0,0,0,0,0,0.347834314867967,0,0,0,0,-0.0487070006596984,0,0.0338383819101434,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0.0575489491186926,0,0,0,0.0647868328768167,0,0,0,0,0,0,0,0,0,-0.0125969836034828,0,0,0,0.0848763111419628,0,-0.024945954806966,0,0.58598517346851,0,0,0,0,0,-0.240373150912532,0.270089064331352,0,0,0,0,0,0,0,0,0,0.154428817143597,0,0,0,0,0.136175786278573,0,0,0,0,0,0,0,0.552016069164197,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629493104672787,0,0.0198937358674388,0,0.0252020350008101,0,0,0,0,0,0,0,0,0.0405453399707904,0,0,0,0,0,0.0382794758454674,0,0,0,0,0,0,0,0.0319106195664774,0,0,0,0,0,0,0,0,0,0.00989876684664367,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,-0.0490449484317924,0,0,0.0791540406628803,0,0,0.36707224983713,0,0,0.10706334652571,-0.0230689914112709,0,0,0.0292340321823813,0.0426846505045264,0,0,0,0.052841954083884,0.0278672725902817,0,0.110455735671874,0,0,0,0.275758242880533,0,0,0,0.0191343049267654,0,0,0,0.0388363212856429,0,0,-0.0743204709443476,0,0,0,0.218661385798297,0,0,0.0252698002129216,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14550153549294,-0.0142734486250172,0,0,0,0,0,0,0.218365524890775,0,0.21319139857447,0,0,0.072641568624451,0,0.0860221871355089,0,0,0,0.0127198438574164,0,0,0,0,0,-0.0793630718227525,0,0.0320853788971712,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0760346830424594,0,0,0,0,0,0.211650124899212,0,0,0,0.0869607284363334,0,0,0,0,0,0.167878643270162,0,0.0606777357543835,0,0,0,0,0,0,0,0,0,0,0,0.0019813562207907,0,0,0,0,0,0,0,0,0,-0.0202170290486893,0,0,0,0,0,0,0
X600612.SH,0,0,0,0.162002039782351,0,0.213351233018533,0,-0.239758206577939,0.182453358800811,0,0,0,0,0,0,0,0,0,0.140163791559193,0,0,0,0,0,0,0,0,0,0,-0.0242768076079026,0,0,0,0,0,0,0,0,0.0366041480697485,0,0,0.169723356523754,0,0.0111684668558861,0.0601651736239642,0,0,-0.100655264247443,0,0,0,0.0683837739922995,0,0,0.0747708980515554,0,0,0.0957093013610511,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747936020596739,0,0,0,0,0,0,-0.0361646067658208,0,0,0,0,0,0.0125711796042322,0,0,-0.0622685350600802,-0.00319066233393753,0,0,0,0.0328600587602603,0,0,0,0,0.0332877612589129,-0.062795529659033,0.0513224413018888,0,0,0,0,0,0,0,-0.0194482253166508,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.0813191074973301,0,0,-0.126873352015545,0,0,0,-0.14431146382353,0,0,0,0,0,0.224591673125414,0.388140967411271,0,0,0,-6.93889390390723e-18,0,0,0,8.67361737988404e-19,0,0,0,0.0216255872120444,0,-0.384434619275843,0,0,0,0,0,0,-0.129583438284825,0,0.0703488021161439,0,0,0,0.427770714717653,0,0,0,-2.03928262390557,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869472898153774,0,0,0,0,0,0,0,0.0408993735612274,0,0,0,0,0,0,0,0,0.0361162404565275,0,0,0,0,0,0,0,0.0977934173260027,0,0,0,0,0.388473534868849,0,0,0,0,0.982130399368661,0,0
RealEstate_excess,0,0,0,0,-0.0959436461484113,0.0440963709306015,0,0,0,0,0,0.0207617860569657,0,0,0,0,0,0,-0.0369886083777132,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104413164420771,0,0,0,0,0,0,0,0,0,0.0607374007802304,-0.0531580592306264,0,0.00263515412970589,0,0,-0.0614403032474822,0,0.116547327385834,0,0.0216390231610878,0,0,0.246738316424424,0,0,0,0
MKreturn,0,0,0,0,0,0.155381288397645,0,-0.125833868408577,0,0.142049221412535,0,0,0,0,0,0,0,0,0,0,0,0.00396620826198518,0,0,-0.0756710685486888,0,0.0339510634464408,0,0,0,0,0,0,0,0,0,0,0.0554791654929025,0,-0.196132060133883,0,0.0773150229946137,0,0,0,0,0,0,0,0.161405236032356,0,0,0.0105092567224973,0.461986490806283,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124531116137318,0,0,0,0,-0.00359443815110896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00129063504338772,-0.000529521558223466,0,0,0,0,0.00117373011760682,-1.35525271560688e-20,0,0,0,-0.000943522057981572,0,0,1.0842021724855e-19,0.0038438591865608,0,0,0,-0.0660416684365647,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.00428777676279777,0,0,0.0130919077574714,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.00696090416784959,0,0,0,0,0,0,0,0,0,0,0,-0.0154863380212155,0,0,0,0,0,0,0,-0.0734341151840278,0.08387996215599,0,0,0,0,-0.851926075307392,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.00367688889870179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234770556637054,-0.00460016452621647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155681694199131,0,0,0,0,0,0,0,0,0.0156415409423909,0,0,0,-0.27408817275877,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.0114167420174285,0,0,-0.0132634529840209,0,0,-0.00246862975510989,0.0171925202851079,0,0,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.000349956861292229,0,0,0,0,0,0,0.000958380103093511,0,0,0,-0.00554648405214915,0,0,0,0,0,0,0,0.171615304901863,0,0
