,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600585.SH,X600886.SH,X600660.SH,X601600.SH,X600547.SH,X002466.SZ,X000792.SZ,X600795.SH,X002460.SZ,X601699.SH,X000708.SZ,X600010.SH,X000301.SZ,X600111.SH,X600362.SH,X600027.SH,X000983.SZ,X000877.SZ,X600803.SH,X600426.SH,X000786.SZ,X601991.SH,X600489.SH,X600985.SH,X002271.SZ,X600160.SH,X000408.SZ,X000630.SZ,X000807.SZ,X000933.SZ,X600176.SH,X000932.SZ,X600348.SH,X601168.SH,X600612.SH,X600219.SH,X002128.SZ,X000027.SZ,X300037.SZ,X600688.SH,X600157.SH,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.207873397186443,0,0,0,0,0,0,0,0,0,0.159710615960436,0,-0.0433458454359864,-0.433113586421527,0,0,0,0.208073570013159,0,0,0,0,0,0,0,0,0.0564872230596178,0,0,0,0,0,-0.0469840149588041,0.159059621506242,0.258478780300715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00301322249300146,0,0,0,0,0,0
X601088.SH,0.0576375102543474,0,0,0,0.210931258097038,0,0,0,0,0,0,0,0,0,-0.00947176658698019,0,0,0.102564406856671,0,0,0,0,0,0.0083749100795676,0.0492831066139641,-0.154786061372021,0,0,0,0,-0.133458018842222,0.16676784609444,0,0,0,0,0,0.154864111142302,-0.028466758455961,0,0,0,0,0,0,0,0,0,0,0,0,0.00771663431222962,0.00195605971097953,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.0275772725439263,0,0,0.138947424062054,-0.0438813362752444,0,0,0,0,0,0,0,0,0,0,0,0,-0.131380882581408,0,0,0,0,0,-0.0623927003721115,0,0,0,0,0,0,0.298198521759995,0,0,0,0,0,0,-0.00308941216736565,0,0,0,0,-0.000319447877086147,0,0,0,0,0,0,0
X600309.SH,0.192184374144608,0,0,0,0.0724376901995108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169900200973556,0,0,0,0,0,0.0981650184930555,0.19903683944463,0,0,0,0,0,0.0941976913456634,0,0,0,0.220779926306655,0,0,0,0,0,0,0.133640155189248,0,0,0,0,-0.155744416260954,0,-0.0290483168878814,0.00774526484630539,0,0,0,0.264839557332208,0,0
X600188.SH,0,0,0,0,0,0.258810360051941,0,0,0,0,0,0,0,0,0,0,0,0.331242647820768,0,0,0,0,0,0,0.0819485720587087,0,0,0,0,0,0.0214215605290569,0,0.0445637912906061,0,0,0,0,0,0,0,0.061610839921793,0,0,0,0,0,0,0,0,0.0350757007064247,0,-0.00296939161316127,0,0,0,0,0,0,0
X601898.SH,0,0.229742570152881,0,0,0.108028571904965,0,0,0,0,0.153442310544431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325816035451908,0,0.0767438262108695,0,0,0,0,0.188135009018407,0,0,-0.0230798693044694,0,0,0,0,0,0,0,0.0634934363891751,0,0,0,0,0,0,0,0.040401906194483,0.0494105310646063,-0.0363484206584763,0,0,0,0.0183609913378449,0,0
X600011.SH,0,0.0731718276530028,0,0,0,0,0,0,0,0.135074854985947,0,0,0.000227812139619542,0,0,0,0,0,0,-0.0384171345371813,0,0,0,0.415709676675559,0,0,0,0,0,0,0,-0.0366869562821399,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0709077922330184,0,0,0,0,0,4.57606869286842e-05,0.00217590812114502,0,-0.0126686128967532,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.0181595258049977,0,0,0,0,0,0.0127943065642831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.124105327395758,0,0,0,0,0,0,0.164342521950281,0,0.30375215815642,0,0,0,0,0,0,0,0,0,0.0125097096668928,-5.42101086242752e-20,0.0201682557244967,0,0,0,0,0
X600585.SH,0.173133045546804,0,0,0.130186417629054,0,0,0,0,0,0,0,0,0,0,0,0,0.154321837013467,0,0,0,0,0,0,0,0,0,0,0.0236414258084947,0,-0.012943443269611,-0.0541932206034628,0,0.0425664062083922,0,0,0,0,0,0.0730245686217255,0,0,0,0,0,0,0,0,0,0,0.0206200692121393,0,0.0123097386058273,0.00242708737244077,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0919349302275997,0.071477405474304,-0.00164017088743791,0,0,0.0990853034336743,0,0,0,0,0.311361113540353,0,0,0,-0.110708617934587,0,0,0,0,0,0,0,0,-0.126459037704476,0,0,0.117813692919108,0.0517779935069413,0,0,0,0,-3.46944695195361e-18,0,0,0.000629421554833494,0,0.0460293721086348,0,0,0,0.0208853021044828,0,0,0,0.0533544477747067,-0.0280210329553335,0.032960286026861,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0603983901970039,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267906301798332,0,-0.0245297211112491,0,0,0,0,-0.17814779868529,0.133382187616982,0,0,0,-0.00332794933112595,0,0,0,0,0,0,0,0.0484537313372979,0.0648704100280026,0,0,0,0,0.0357750985934525,-0.00993148557035728,0.313663715474702,0,0,0,0,0
X601600.SH,0.075821546655846,0,0,0,0,0,0,0.297518330836308,0,0,0,0,0,0,0.113865941404437,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0835033059878822,0,0,0.158954395792655,0.0864325576558075,0.0684583808395869,0,0,0,0.127372731432313,0,0,0,0,0,0,0,0,0,-0.0407778336852727,0.041321647194617,0,0,0,0,0,0
X600547.SH,0,0,0,0.0220361921014067,0,0,0,0,0,0,0.0140277937241355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380366990068695,0,0,0,0,0,0.545348445559705,0,0.0242543083145143,0,0,0.0536056205381403,0.0362145482035174,0,0,0,0,0,0.037010125242836,0,0,0,0,0,0,0,-0.0599796289271681,0,-0.00392948718713911,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878469764065697,0,0,0,0.301177820987179,0,0,0,0,0,-0.294444721449754,0,0,0,0,0,0.0251376761117048,0,0.0671370266465804,0,0,0,0,0,0,0,0.0241635089895322,0,0,0,0,0,0,0,0.0733991388972073,-0.00409897157822726,-0.0196899546347343,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206391055422075,0.164325676133464,0,0,0,0,0.0873777503917644,0.255409623207549,0,0.298644245994044,0,0,0,0.0973050696996492,0,0,0.0228060401800288,0,0,0,0.101433401058075,0.0105743695862692,0,0,0,0,0,0.00481306225070044,0,0,0,0,0,0,0,0,0,0,0,0.014526982597264,-0.016785052726713,0,0,0,0,0,0
X600795.SH,0.0793306787968214,0,0,0,0.11475640455718,0.0785588052227403,0,0,0,0.390961308522375,0,0,0,0,0,0,0,0,0,0,0,0.0256072453076831,0,0.060781800875181,0,0,0,0,0,0.156001346559862,-0.0568951201601399,0,0,0,0,0,0,0.0688111202067084,0,0,0,0,0,0,0,0,-0.0417145407531586,0,0,0,0,0.0142228627873688,-0.0241787449216011,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.000353365824148505,0,0,0,0,-0.0487632054890732,0.52273649031461,0.218864119998776,0,0,0,0,0,0.0587378671052025,-3.46944695195361e-18,0,0,0,0.105605379699515,0,0,0,0,0,-0.0960020863640864,0.0729600872546435,0,0.0422954303343382,0,0.00319097280681436,0,0,0,0,0.00776699396779901,0,0,0,0,0,0,0,0,0,-0.00484335746073255,-0.00107918721135187,0,0,0,-0.0013761139761113,0,0
X601699.SH,0,0,0,0,0.223194464652222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140671660552052,0,0,0,0,0.526350140284841,-0.0391448563513083,0,0,0,0,3.46944695195361e-18,0,-0.00073950174046633,0.138291091025427,0,0,0,0,0,-0.0683167857441623,0,0.0609073094762777,0,0,0.010613528632845,0,0,0,0,0,0,0
X000708.SZ,0.0632676549771148,0,0,0,0,0,0.0943032541040141,0.147385898621818,0,0,0,0.104639823402661,0,-0.0900678200146703,0,0,0,0,0,0,0.202860138917185,0,0.153460705855813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993269625672973,0,-3.46944695195361e-18,0.0423780894636464,0,0,0.131755926595352,0,0,0,0.0264158105064992,0,0,0,0,-0.013494267816893,0.0278484448824379,-0.059849760718552,0,0,0,0,0
X600010.SH,0,0,0,0.0500732103052101,-0.028707424725861,0,-0.0114093470692531,0,0,0,0,0,0,0.0798892303806979,0,0,0,0,0.0707998076379082,0,0.119350714992467,0.351738487543183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377026229764938,-0.0143191121954749,0,0,0,0,0,0,0,0,0,0,0.062171880099511,-0.0447969144423901,0,0,0,0,0,0
X000301.SZ,0,0,0,0.126426414274388,-0.071806639040263,0,0,0,0,0,0,0,0,0.119082490872285,0.0686993235367679,0,0,0,0.249407637412928,0,0,0,0,0,-0.0736024440816972,0,0,0,0,0,0.0088469694684825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083633530981234,0,0,0,-0.0740608446638912,0.0223277339883035,0,0.0150732202769009,0,0,0,0,0
