,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X600019.SH,X600886.SH,X600547.SH,X601600.SH,X600585.SH,X600011.SH,X600795.SH,X000792.SZ,X600362.SH,X600010.SH,X600111.SH,X600489.SH,X002460.SZ,X600803.SH,X000708.SZ,X600027.SH,X000301.SZ,X002466.SZ,X601991.SH,X600426.SH,X600160.SH,X000983.SZ,X600219.SH,X000786.SZ,X601699.SH,X000807.SZ,X000408.SZ,X000630.SZ,X600176.SH,X600985.SH,X600096.SH,X601168.SH,X002128.SZ,X000877.SZ,X000933.SZ,X600352.SH,X000883.SZ,X600995.SH,X600378.SH,X002353.SZ,X600299.SH,X600688.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.234103113130475,0,0,0.236800652105249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609011453187398,0,0,0,0,0,0,0.386757104129473,0,0,0,0,0,0,0,0,0.2293021319944,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187748296108832,-0.0302413258119284,0,0,-0.0600863378018622,0,0
X600028.SH,0.429543539813083,0,0.0463595705996521,0,0.289745617862815,0,0,0,0.0361870172358914,0,0,0,0,0.0290718393020394,0,0,0,0,0,0,0,0,0,0,-0.0650545477434233,0,0,-0.106722676021725,0,0,0,0,0,0,0,0,0,0,-0.0972441283451836,0,0.0836027790792889,0,0,0,0,0,0,0,0,0,0,0.0436825431318403,0,0,0,0,-0.00437814589222983,0,0
X601088.SH,0.137381689209867,0,0,0,0.191293872137616,0,0,0,0,0,0,0,0,0.150840961349215,0,0,0,0,0,0,0,0,0,0,-0.0171631253709506,0,0,0,0,0,0,0,0,0,0,0,0.143517697475249,0,0,0,0,0.0338536747804912,0,0,0,-0.00731763401426664,0,0,0,0,0,0.0118452268945548,-0.0593724858458862,0,0,0,-0.0247788677689074,0,0
X600309.SH,0,0,0,0,0,-0.0178711310245243,0,0,0,-0.15125103410562,0.0262883265728139,0,0,0,0,0,0,0,0,0,0,0,-0.21357737130699,0,0,0,0.149585407324164,0.0462409156301293,0,0,0.1939208040188,0,0,0,0,0,0,-0.0104806989998253,0,0.361553538654177,0,0,0,0,0,0.00356078144139734,0.0990416365806444,0,0,0,0,-0.0583098646313784,0,0.0158198440957587,0,0,-0.0118569698385825,0,0
X601898.SH,0,0.380888847217195,0,0,0,0.106432332389991,0,0,0,0.0622062183338442,0.198540172415117,0,0,0,0,0,0,0,0,0,0,0,0.0474836840336504,0,0,0,0,0,0,0,0,0.156740730164297,0,0,0,0,0,0.00967597982335648,0,0,0,0,0,0.0358518167376354,0,0,-0.0339326114826115,0,0,0,0,0.00694915985796016,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.0725464020558174,0,0,0,0,0.0115688961616199,0,0,0,0,0,0,0,0,0,0,0,0,0.0437826244976804,0,0,0,0,0,0,0,0,0.316753768430835,0,0.0591036932485652,0,0,0.464618864675151,0,0,0,0,0,0,0,0,0.0151370255599008,0,0,0,0.287067034873028,0,0.0444402145741941,0,0.0748833384702082,0,0,-0.0255160137676788,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351314921686202,0,0,0,-0.12342676643035,0.0414695890749951,0,0,0,0,0.226560010363881,0,0.187962891483348,0,0,0,0.061834037058936,0.22010397437546,0,0,0,0,0,0,-0.128231161233432,0,-0.233810181436463,0,0,0,0,0,-0.114590547859131,0,0,0,0.119978535835046,0,-0.0713643742204916,-0.149741431543807,0,0,-0.0530981095160817,0,0
X600019.SH,0,0.379469106816187,0,0,0,0,0,0,0,0,0.262727805220992,0,0.0645289610387571,0,0.0804718027929631,0,0,0,0,0,0,0.358452174755257,0.0421963506633084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.211461507448145,0,0,0,0,0,0,0,-0.128729174561117,-0.107484390309593,0,0,0,0,0.0361692718978384,0,-0.0945933332022185,0,0,-8.67361737988404e-19,0,0
X600886.SH,0.190850088443909,0,0,0,0,0,0,0,0,0.10535240585936,0,0,0,0,0,-0.0619874137915059,0,0,0,0,0.192282062208597,0,0,0,-0.0588719406173053,0,0,0,-0.151030788971416,0,-0.079989401882708,0,0,0,0,-0.257872186555425,0,0,0,0,0,0,0,0.245964384275031,0,0,0,0,0,0,0,-0.0193991145252301,0,0.0189151161369497,0,0,-0.043672510226954,0,0
X600547.SH,0,0.0394449948104595,0,0,0,0.128367917659625,0,0,0,0,0,0,0,0,-0.0639865278942596,0.0123368697707664,0,0.205851828015247,0.695503229696636,0.000401977074812684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.336178417989238,0,0,0,-3.46944695195361e-18,0.0264721553535326,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0284486784418574,0,0,0,0,0,0,0,0.0207605990627038,0,0.213931731460668,0,0,0,0,0,0,0.0644121450034529,0,0,0,0,0,0,0,-0.113162285079691,0,0.39910732026266,0.124064366288653,0,0,0,0,0.240737718483578,0.216336614987977,-0.027230855428893,0,0,0.0853360720285203,0,0,0,0,0,0,0,-0.0169452409117099,0,0,0,0,-0.00511971153555227,0,0
X600585.SH,0,0,0,0.0286148209753319,0,0,0.0293257362369184,0,0,0,0,0,0,0,0.126269981966837,0,0,0,0,0.0100806817072889,0,0,-0.0476752037420169,0.0942844372450651,0,0,0,-0.0420022184996362,0,0,0,0,0,-0.0155670342607633,0,0,0,0,0,0,0.0487346667245344,0,0,0,0,-0.0799332705125485,0,0,0,0.0450354927928002,0,0.121699049941538,0,0,0,0,-0.0461936956903472,0,0
X600011.SH,0.0630441236312993,0,0,0,0,0,0,0,0,0,0,0.153467622363244,0,0.212772043072032,0,0,0,0,0,-0.0173685775364483,0,0,0.0834275139508706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,-0.0714056999543863,0,0,0,0,0,-0.0882517843476201,0,0,0,0,-0.0475663508905344,0,0
X600795.SH,0,0.142510346260209,0,0,0,-6.93889390390723e-18,0,0,0.0651141560113857,0,0,0,0.00814439203752192,0,0,0,0,0,0,-0.034449928269716,0,0,0.24060260652197,0,0,0,-0.120715055012141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295287332602378,0,0,0,0,0,0,0,0,-0.0295816005086581,0,0,0,-0.050044453997357,0,0
X000792.SZ,0,0,0,0,0,0,0.0041622325702653,0.0730933824432398,0,0.04794650330009,0,0,0,0,0,0,0,0,0,0,0.0175028918982681,0,0,0,0.443967024794638,0,0,0,0,0.00369230944051566,0,0,0,0,0,0,0,0,0,0,0,0,0.139160201742466,0,0,-0.111128092633128,0.0567106596547979,3.46944695195361e-18,0,0,-0.0617755132824539,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.00669792304289744,0,0,0,0.0541779316138691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682184152731313,0,0,0,0,0,0.00628288967593941,0.0434534054542385,0,0,0,0.398542827200784,0,-0.0123574175681453,0.108945981142571,0,0,0,0,0,0,0,0,0,0,0.000848240818903137,0,0,0,0,0,0
X600010.SH,0,0,-0.117253450471701,0,0,-0.00811244068980087,0,0,0,0,0,0,0,0,0,0,0,0.0271584275048572,0,0,0,0,0,0.0561334395338051,8.67361737988404e-19,0,0,0,0,0.0202096725184713,0,0,0,0,0.0820738001769002,0,0,0,0,0,0.006238639403962,0,0,0,0.0337540336841947,0,0,0,0,0.00782226896428399,0,-0.0127006891781985,-1.35525271560688e-20,-0.0214843348930129,0,0,0.00971125986034096,0,0
X600111.SH,0,0,0,-0.0724771213777996,0,0,0,0,0,0.105099669697497,0,0,0,0,0,0,0,0,0,0.0666811771954834,0,0,0,0,0.138407038676078,0,0,0,0,0,0,0,0,0,0.121417962036636,0.0653132043381074,0,0,0.104796701048882,0,0,0,0,0,0,0,0,0,0,0.239080916357505,0,0,0,-0.03832509182386,0,0,0.0700874471959254,0,0
X600489.SH,0.0397847184658587,0,0,1.73472347597681e-18,0,-0.207687087097966,0,0,0,0.778702167773195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765332947564369,0,0,-0.284154532477638,0,0.335888482220886,-0.0967361154353196,0,0,0.103035135970631,0,0,-0.0496060453764363,0,0,0,0,0.190586100552089,0,0,0,0,0,0.224966489903701,0,0,0,0,0.033818658533365,0,0,0,-0.0599173404902988,0,0
