,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X601600.SH,X600188.SH,X601898.SH,X002466.SZ,X600660.SH,X600688.SH,X600362.SH,X300072.SZ,X600795.SH,X601992.SH,X600516.SH,X002460.SZ,X000898.SZ,X601991.SH,X600547.SH,X600111.SH,X600886.SH,X600176.SH,X000786.SZ,X000709.SZ,X600352.SH,X000825.SZ,X601699.SH,X000792.SZ,X002271.SZ,X600027.SH,X000553.SZ,X000830.SZ,X000408.SZ,X600299.SH,X000932.SZ,X600808.SH,X002110.SZ,X600219.SH,X601158.SH,X000959.SZ,X600489.SH,X000883.SZ,X000630.SZ,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.418421379893707,0,0,0,0,0,0,0,0,0,-0.00404765132845049,0.0914498256245067,0,0,0.212129783301082,0,0,0,0,0,0,0,0,0,0.00967484839950008,0,0,0,0.0797315254556827,-0.0187296920972286,0,0,0,0,0,0,0,0.0306709505992156,0,1.73472347597681e-18,0,0,0,0,0,0,0.0188556268450614,0,0,0.000941618810979803,0.0339121566487125,0,0,0,0,0
X600028.SH,0.523969086727073,0,0.133443839368501,0,0,0,0,0,0,0,0,0,0,0.0418858958888439,0,0,0,0,0,0,0,0,0.254981598335102,0,0,0,0.0430577384030739,0,0,-0.0628329124883602,0,0,0,0,0,-0.00929547952459119,0,0,-0.151255881568403,0,0.00805269387901323,0,0,0,0,0,0,0,0,-0.0164120224968777,0.0110230816899873,0,0,0,0,0,0
X601088.SH,0,0,0,0.351573509529631,0.170949481321852,0,0,0,0,0,0,-0.0398524027885083,0,0,0,-0.0282385438987624,0,-0.00773316298268053,0,0,0.099298365775733,0,0.0334750547916561,0,0,0,0,0,0,0,0.114713988089164,0,-0.0259370575225063,0,-0.0967704382838196,0.029136469476625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042876536426315,0,0,0,0,0
X600019.SH,0,0,0,0,0.130534190319704,0,0,0,0,0.0670070849221993,0,0,0,0,0.220346596100225,0,0,0,-0.00624445842118666,-0.122342575516192,0.56816017511096,0,0,0,0,0.044199473911113,0,0,0,0,0,-0.0194908448795513,0,0,0,0,0,0,0.117180966379474,0,0,0,0,0,0,0,0,-0.0304043185579258,0,0,0.0112833419413219,0.0871716883986905,0,0,0,0,0
X600585.SH,0,0,0.0586960302331943,0,0,0,0,0,0,0.285242235198531,0,0,0,0,0.0232863438223273,-0.130491580432172,0,0,0,0,0,0,0,0,0,0.146760672617447,0.337458328289017,0,0,0,0.0952705360453477,-0.17500743942884,0,0,0,0,0,0,0.0909854600014746,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.0250894202731074,0.0317890325704039,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.036661610701215,0,0,0,0,0,0,0,0,-0.00502688859003233,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.115178434736745,0,0,0,0,0.29063702677676,0.144598200210555,0,0,0,0.0577680303020695,0,0,0,0,0.119412737015161,0,0,0,0,0,0.0474638983476901,-0.0489691580624795,0,0,0,0,0,0
X600309.SH,0,0,0,0.0250652598827563,0,0,0,0,0,0,0,0,0,0,-0.00839443631065783,0,0,-0.00972761666943182,0.032367690770634,0,0,0,0,0,0,0.0225164000062467,0.0499287449234964,0,0,0,0,0,0,0,-0.0695310633487068,0.031373346618406,0,0,0,0,-0.0875924318799012,0,0,0,0,0,0,0,0,-0.00234756075184162,0.0199104707357647,0.0633268194775477,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.0476723591945599,0,0,0,0,0,0,0,0.113002118181474,-0.0379820845170039,0,0,0,0,0.0764049615251363,0,0,0,0.0330175692599431,0,0,0.0916379438403365,0,0,0.0492100394530474,0,0,0,0,0,0,0,0,0.0863328527317163,0,0,0,0.0295925175842012,0,0,0.00497341516067015,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.00377530390124881,-0.11229563731801,0,-0.029696342859272,0,0,0,0,0,0,0,0,0.00997931675853123,0,0,0,0.0578514767443314,0,0.108376120327432,0,0,0,-0.280883701032598,0,0,0,0,0,0,0,0,0,0,0,0,0.0873141783203292,-0.226062805544429,-0.113410592040261,0,0,0,0,0
X600188.SH,0,0,0.181630191529198,0,0.151725320318325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999338856545297,0,0,0.0777007281761444,0,0,0,0,0,0,0,0.421463255529617,0,0,0,0,0.12421046736193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00594481432821461,8.67361737988404e-19,0,0,0,0,0,0
