,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X002460.SZ,X002466.SZ,X000792.SZ,X601898.SH,X600547.SH,X601600.SH,X600111.SH,X600660.SH,X600886.SH,X600010.SH,X000301.SZ,X000708.SZ,X000877.SZ,X002271.SZ,X600362.SH,X600795.SH,X600426.SH,X600803.SH,X600027.SH,X600176.SH,X601991.SH,X601699.SH,X600489.SH,X000983.SZ,X000807.SZ,X600160.SH,X600995.SH,X000786.SZ,X600219.SH,X000933.SZ,X000629.SZ,X300037.SZ,X600378.SH,X000932.SZ,X600688.SH,X000408.SZ,X000723.SZ,X000630.SZ,X002080.SZ,X600096.SH,X600352.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.274259558539134,0,0,0,0,0,0,0,0,0,0,-0.0256092177042121,0.0396138626522286,0,0,0,0,0,0,0,0.0623494381078083,0.0722883387676941,0,0,0.0279228933907567,-0.0887134466292877,-1.73472347597681e-18,0,0.0462542652246308,0,3.46944695195361e-18,0,0,0,0.0359130474280642,0,0.0950365793941595,0,0,0,0,0.0742288491225611,0,0,0,0,-0.100597694809829,0,0,0,0.0460625197548673,-0.040901495105373,0,0,0,0,0,0
X600028.SH,0.436551513019013,0,0.14272608707367,0,-0.108811252628881,0,0,0,0,0,0,0.180714013738009,0,0.031768621075644,0,0,0,0,0,0,-0.0411893211611417,0,0,0,0.099780092272331,0,0,0,0,0,0,0,0,0,0,-0.107544708634095,0,0,0,0.0318486436173114,0.0701787596003438,0.127940268922111,0,0,0,0,0,0,0.110691416974551,0,0,0.0152785756857242,-0.0373993972323212,0,0,0,0,0,0
X601088.SH,0,0.155718796799879,0,0,-0.218372318151714,0,0,0,0,0,0,0.342098249676107,0,0,0,-0.15083863374023,0,0,0,0,0,0,0,0,0,0,0,0,0.0574871040250714,0.113580020941122,0,0,0,0,0,0.0254181701450377,0,0.145716364292966,0,0,0.00747606038226341,0,0,0,0,0.106907559112996,0,0,0,0,0,-0.0137945718955486,-0.00206320576335429,0,0,0,0,0,0
X600309.SH,0.0410227964718601,0,0,0,0.0726692527556013,0,0.00114778661656901,-0.02326114407675,0,0,0,0,-0.0548348766901152,0,0,0,0,0,0,0,0,0,0,0,0.32868754958346,-0.0195961979847283,0,0,0.17909896304587,0,0,0,0,0,0,0,0,0.0661444756918679,0,-0.0428605147541407,0,0,0,-0.0303701524086853,0,0,0.0185524913506732,0,0,0,0,-0.0244384016096911,0.0511201969600588,0,0,0,0,0,0
X600188.SH,0,0,0.398706993638345,-0.0596596802030836,0,0,0,0,0,0,-0.0699239487926979,0.308317655503762,0,0,0,-0.164265114609384,0,0,0,0,0,0.0117252261952942,0,0,0,0,0,0,0,0.107332121066967,0,0.134516404209966,0,0,0,0,0,0.176052528300814,0,0,0,-0.0900943868685017,0,0,-0.0965090722913263,0,-0.00552165796463032,0,0,0,0,-0.0590895520625154,0,0,0,0,0,0,0
X600019.SH,0.227916120306431,0.0738112565830335,0,0,0,0,0,0,0,0,0,0.153482683994657,0,0.141266607255172,0,0,0,0,0,0,0.0517843180395731,0.0102227397805778,0,0,0,0,0,0,0,0,0,0,0,0.0482470151553386,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364922820529378,0,0,0,0,-0.00953967654475471,-0.0315343042063536,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.3206465874623,0.0724497268185924,0,0,0,0,0,0.0428812179716827,0,0.00785167071594941,0,-2.71050543121376e-20,0,0,0,0,0,0.0691170611972954,0.0145982405807051,0.033077677362573,0,0,0,0,0,0,0,0,0.0536533401130788,0,0,0.0145178940347945,0.00757912603826289,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,-0.173983007889602,0.0252485116519029,0.0820719383436581,0,0,0,0,0,0,-0.273985398190797,-0.0715186687388819,0,0,0,0.0711835512279142,0.516717725647214,-1.73472347597681e-18,0,0,0.0443436407060149,0,0,0,0,0,0,0,0,0.00702347634572946,0.112309683775178,0,0,0,0,0,0.0470736583830166,0,0,0,0.0545762322331479,0.000324068372377147,0,0.0114199311859853,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.746826167485945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338792510374146,0,0,-0.151529130908605,0,0,0,0,0,0,0,0.0701570468762749,0,0.00946454828484126,0,0,0,0,0,-0.00673804303690849,-0.00673532292724475,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.262077564474982,0,0,0,0,0,0,0,0,0,0,0.231109597355108,-0.29959656521251,0.186491325131631,0.00699599449700754,0,0,0,0,0,0,0,0,0,0.11016209730587,0.0936918291066386,0,-0.0773495681482947,0,0,0.0133820615590615,0,0.0802292652503892,0,0,0,0,0,0.0622031117819951,0,0,0,0,-0.0141621800943823,0,0,0,0,0,0,0
