,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X002466.SZ,X000792.SZ,X600019.SH,X600660.SH,X600010.SH,X600188.SH,X000877.SZ,X000301.SZ,X600011.SH,X002271.SZ,X601600.SH,X000708.SZ,X600547.SH,X601898.SH,X600362.SH,X600176.SH,X600886.SH,X600426.SH,X002326.SZ,X002080.SZ,X000408.SZ,X300037.SZ,X600803.SH,X000723.SZ,X600219.SH,X601991.SH,X600096.SH,X600399.SH,X600141.SH,X000786.SZ,X600795.SH,X300073.SZ,X002407.SZ,X600489.SH,X000825.SZ,X600352.SH,X000831.SZ,X600688.SH,X002353.SZ,X600295.SH,X600516.SH,X600486.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.120541300668798,0,0,0,0,0,0,0,0,0,0.0134343266599238,0.0817184811154982,0,0.0456123594594585,0,0,0,0,0,0,0,0,0,0,0.0396927909873213,0,0,0,0,0,0,0,0.0292031435997204,0,0,0,0,0,0.0603736949633159,0,0,0,0,0.0771008462117766,0.10754331333309,0.0889507857905594,0.0199366358076847,0,0,0,-0.00964810142669472,0,0,0,0,-0.0674690569702413,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0668795991969248,0,0.0776464689599499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00485204924131573,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.116285862735482,0.119829502450286,0,0,0.0992132272226151,0,0,-0.023376527899007,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.0637864140759947,0,0,0.0307512534163051,0.162172106817884,0,0,0.0139507520483565,0,0,0.032682649286161,0,0.350045098725139,0,0,0.0860925878809954,0,-0.0164099906713051,0,0,0,0.119778298519113,0.0187314352663211,0,0,0,0,0,0,0,0,-0.0418126851952165,0,0,0,0,0,0,0.0773458992812885,0,0,0,0,0,0.0308736726793916,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0180582367366864,0,0,1.0842021724855e-19,0,0.0374747242566338,0,0,0,0,0,0.0325593273328889,0,0.209330140330553,0,0,0,0,-0.0280665821758704,0,0,0,0,0,-0.0302655738375718,0,0,0,0,0,0,0,-0.096510644807644,0,0,0,0,0,0,0,0,0.0123310031285642,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.385554549309446,0,0,0,0,-0.0455545525379456,0,0,0,0,0,-0.0227015536463877,0.0424420334345738,0,0,0,0,0,0,0,0,0.0178262663010004,0,0,0,0,0.0866396906787935,0.0880053939498782,0,0,0,0,0.344174049848173,0,0,0,0,0,0,0.0377481458449697,0,0,0,0,0.00845287662965194,0,0,0,0,0,0,0
X600585.SH,-0.104804620758668,0,0,0,0,0,0,0,0,0,0,0,0.0432504269755425,0.549452717058879,0,-0.00397372138574962,0.169033591717246,0,0,0,0,0,0,0.078465436025165,0,0,-0.126235955731424,0,0,0,0,0,0,0.0658243817683248,0,0,0,0,0,0,0,0,0,-0.0648280514599306,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0500481878271158,0,0,0.21724925540402,0,0,0,0.23922918904463,0,0,0.0451387934416221,0,0,0,0,0,0,0,0,0,0,0.112380767840905,0,0,0,-0.0274160412765557,0,0,0,0,0,-0.187868885704902,0,0,0.313701326355347,0.0467661210672011,0,0,0,0.149193378215534,0,0,-0.00377745177851894,0,0,0,0,-1.73472347597681e-18,0.00916770184050575,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.421438565334484,0,0.154623519400966,0,0,0,0,0,4.33680868994202e-19,0,0.0576319138508708,0,-3.46944695195361e-18,0,-0.0254410502603046,0,0,0,0,0,0,0,0,0.167241205788317,0,0,0,0.0571465345429607,0,-0.0449547022664995,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.056377284812994,0.00187896776219619,0,0,0,0,-0.00460723826891768,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.192393555999274,0,0,0,0,-0.279638694869078,-0.141829149136898,0,0,-0.201140051769599,0,0,0,0,0,0,0.384587865790745,0,0,0,0,0,0,0,0,0,0,0.0524012761216909,0,0,-0.0764190980370289,0,0,0.218749208694151,0,0.156556107344072,0,0,-0.0524826696852424,0,0,0.0508642893655339,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.0904517184030972,0.0432297835930348,0,0,0,0,0,0,0.149651180654552,0,0,0,0,0.0681175046753628,0,0,0,0,0,0,0.0792776491423049,0,0.0450880486984527,0,0,0.176780085588845,0.0922514637789247,0,-0.0476394198986283,0,-0.00381627555322665,0,0,0,0,0,0.223067148461693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0335470768012669,0,0,0.0561184825070185,-0.0194185343225518,0,0,-0.00342543260101019,0,0,0,0,-0.0157885910283794,0.10512008335291,0.0287395977009399,0,0,0,0,0,0.0168530292258304,0,0.0921842246551727,0,0,0,0,0,0,0,0,0,0.0788127768847313,0,0,0.16073705506779,0,0,0.0372759529688228,0,0,0,0,0.0535464623006628,0,0
X600010.SH,0,0,0,0,0,0,0.265229631780639,0,0,0,0,0,0.0190926585981261,0,0,0,-0.0519176792202727,0.114131032049555,0,0,0,0,0,3.45115070763541e-06,0,0,0,0,0,0,0.0825325437458694,0,0,0,0,0,0,0.0681018818112956,0,0,0,0.0384602045222428,0,0.0657995789280146,0,0,0.150720892014851,0.126150083555567,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0.0402789561436224,0,0.0659659605345817,0,0.254041231874218,0,0,0,0,0,0,0,0,-0.0978884920055584,0,0.171032076105158,0,0,0.533373876495749,0,0,0,0,0.0457008065975725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603463410668169,0,0.0431252230904529,0,0,0.0286381944825259,0,0,0,0,-0.0143694838868053,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.429724425721999,0,0,0,0,0,0.0463029266121908,-0.106603278656685,0,0,0,0,0,0,0,0,0,0,-0.065353061553732,0,0.0442795934967013,0,0.0097341227311256,0,0.023862271777286,0.121668288661626,0,0,0,0,0,0,0.0840288143425739,0,0,0,0,0.302111852432917,0.014110931709505,0.0697657351378214,0,-2.71050543121376e-20,0,0,0,0,0.0225485065582015,0.0112082034698872,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0.0728559415432425,0,0,-0.0551336823194549,0.0528947276555493,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.165513184207584,0,0,0,0,0.0460159933512622,0,0.200254966881768,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,-0.150753014080455,0,0,0.347028151826081,0,0,-0.00678845271553636,0,0,0,-0.0164932535485524,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0789750024224954,0,0.0385407094884412,0,0,-0.0309275376378754,0,0,0,0,0,0,-0.114122523673114,0,0,0,0,0,0,-0.152950556385041,0.704435537955359,0,0.000344726525603807,0.0543892340836125,0,0,0,0,0,0,0,0.179775378033338,0,0,0.0302273239817543,0,0,0,0,0.043280826392715,0,0,0,0,-0.0667151271638154,0,0
X002271.SZ,0,0,0,0,0,0,0,0.0588188648601442,0,0,0.271069142557145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.049724101819138,0,0,0,0,0,0,0,0,0,0.890971816201351,0,-0.0741459189214256,0,0,-0.100651875220975,0,0,0,0,0,0,0,0,0,-0.0186737312613507,8.67361737988404e-19,0,0,0,-8.67361737988404e-19,0,0
