,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X600585.SH,X000792.SZ,X600011.SH,X601898.SH,X600019.SH,X600660.SH,X600111.SH,X600010.SH,X600547.SH,X000708.SZ,X000301.SZ,X600886.SH,X002271.SZ,X600795.SH,X000877.SZ,X601600.SH,X600426.SH,X600362.SH,X600027.SH,X600176.SH,X600803.SH,X601991.SH,X601699.SH,X000983.SZ,X000408.SZ,X600160.SH,X000629.SZ,X000786.SZ,X000723.SZ,X600378.SH,X600219.SH,X600995.SH,X600348.SH,X002080.SZ,X600489.SH,X600096.SH,X600157.SH,X000933.SZ,X000807.SZ,X600985.SH,X600688.SH,X600141.SH,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.587483472518525,0,0,0,0,0,0,0,0.178521416916183,0.162673302634694,0,0.0336036700857613,0,0.0150887639811233,0,0,0,0,0,0,0.0187582223775331,0,0,0,0,0,0,0,0.0923991606549941,0,-0.021033176310324,0.0438446925588599,0,0,0,0.0253259030728245,-0.049124149408055,0,0,0,0,0,0,0.0364324051932708,0,0,0,0,0,-0.00991947600322761,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.422792983917636,0,-0.00213268557561935,0,0,0,0,0,0,-0.0458575585053704,0,0,0,0,0,0,0,0,0,0,0,-0.0414642685817057,0.0488266761676183,0,0,0,0.265850320254756,0,0.101446088907346,0,0,-0.0927742776813776,0,0,-0.0617020933515988,0,0,0,0,0.0515423947220273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.629428722910274,0,0,0,0,0,0,0,0.0146646490848227,0,0,0,0,0,0,0,0,0,0,0.00407292088059096,0,0,0,0.025664293929443,0,0,0,0.0675156645350979,0.0125478836154884,-0.0372150713102897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0472371196094901,0,0.0104381751267976,0,0.00360583064754887,-0.00777935074642648,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449620802389884,0,0,0,0.0924963504620825,0,0.356541836681071,0,0.100672587020164,0,0.177402163732337,0,0,0,0,0,-0.0829777109465553,0.0692576466019419,0,0,0,0.0475832144115044,-0.138601375778016,0,0.0333444301658194,0,0,0,0.013715762859134,0,0,0,0.0375760602578266,0,0.00338437893879405,-0.0883425734154751,0,0,0,0,0,0
X600188.SH,0,0.68344625355314,0,-0.00363067576755981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0470592003911173,0,0,0,-0.0878216650387628,0,0,0,0.144940380263228,0.0182105469445263,0,0.187701267174622,-0.00762748116477316,0,0,0,0,0,0,0,0.059015734597935,0,0,0,0,0.200148022689498,0,-0.162236492950349,0,0,0,0,0.0254216424506579,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.502929626385744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132784550904296,-0.0900358734829844,0,0,0,0,0.0815645600105506,0,0.154386516408466,0.124743870353803,0,0,0,0.165344308785947,0,-0.0784203828439593,0,0.0824087070215995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.470378524835565,0,0,0,0,0,0,0,0,-0.0079810051385042,0,0,0,0,0,0,0.0112220347586996,0,0,0,0,0,0,0.0939928013110525,0.0562163048173659,0,0.505257414846282,0,0,0,0,0,0,-0.0750734265896171,0,0,0,0,0,0,0,0.0171640232835722,-0.163225357526566,0,0.108867205578847,0,-0.0117147520302857,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0478856046109356,0.0692511772430509,0,0,0,0,0,0,0.127417743449968,0,0,0,0.0827316493048638,0,0,0,0,0,0,0,0,-0.0837601713998524,0,0,0,0,0.465609773825945,0.0304720093491085,0,0,0,0,0.0503731384645668,0,0,0,0,0,0.0438542295889919,0,0,0,0,-0.000977732309676893,-0.00851981869864621,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.156317090716394,0.107401333491435,0,0,0,0,0,0,0.237794081490228,0,0,0,0,0,0,0,0,0.0997512892118095,0,0,0,0,0,0,0,0,0.223187977156211,0,0.00253092538690116,0.171290265689128,0.00125127436879065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00535043180977766,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.0573360408528509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282414936403238,0,0.208490643496056,0.258080920528968,0,0,0,0.269340332351541,0,0,0,0,0,0,0.0290833624316877,0.154580560961739,0,0,0.00133401328005303,-0.29312598872653,0.0833535016675703,0,0.0302946262521952,0,0,0,-0.0431421118291965,0.153207819046163,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0818250952607217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0808089119140525,0,0,0,0,0.16811057613976,0,0,0.392042795275127,0,0,0,0,0,0,0,-0.0448138985441815,0,0,0,0,0,0.0899609396548732,0,0.0266012649048442,0,0,-0.034865916167328,0,-0.03303812730306,0,0,0,0,0,0,0
X600019.SH,0.00861035760238445,0,0,0,0,0,0,0,0,0.029325707233403,0,0,0,0,0,0,0,0,0,0,0,0.104379964444313,0.286531555798231,0.130130662328408,0,0,0,0.10223020161607,0,0,0,0,0,0,0,0,0,0,-0.104611884411448,-0.0517619008041424,0,0,0,0,0,0,0,0,0,0,0,-0.00262864796181785,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.112490728376577,0,0,0,0,0,0,0,0.0318576260452463,0,-0.0286108058552937,0,0,0,-0.0351075434720556,0,0,0,0.0312073274980427,0,-0.0491657262068313,0.0403828931156835,0,0,0,0,0,0,-0.0114786320428695,0,0,0,0,0.101749177371835,0,0.063236826978294,0,0,0,0,0.186536624582773,0,0,0.000876587238273891,0,0,0.012202614375093,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.146652542978577,0.0105275387296059,0,0,0,0,0,0,0,-0.0501482864096928,0,0,0,0,0.123088621305918,0,0,0,0,0,0,0,0,0.0230942867502059,-0.0209061189858029,0,0.151505462458697,0,-0.0569171440711209,0,0,0,0,0,0,0.0816259581113391,0,0,0,0,0.160642712189291,0,0,0,0.0515101240702012,0,0.004182447502484,0.0609043301008463,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367233207099053,0,0.0123201601113341,0,0,0,-0.0925777653228955,0,0,0.00236001056855857,0,0.110591118168508,-0.0353821741579444,0.0372218627067475,0,0.0688917160722868,0,0,0.0713191347497102,0,0,0,0,0,0,0,0,0,0,0,0.243583364845506,0,0,0,0,0,0.183174300728553,0,0.0148715058285924,0.0050409403790527,0,0,0,0,0,0
X600547.SH,0.0846189376202011,0,0,0,0,0,0,0,0,0,0,0,0,0.0475206585791783,0.0498411848331564,0,0,0,0,-0.0499206289279023,0.0279259280491568,0,0,-0.00892981010990987,0.319349232283028,0,0,0.0387449403202517,0,0,0,0,0,0,0,0,0.0324967709050507,0,0,-0.0201034484025824,0,0.132800655039801,0,0,0,0.0576050488420754,0,0,0,0,0,-0.00839633296202137,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,-0.0251937325694101,0,0.0870278482253052,0.0530099803604748,0,-0.2175458984985,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986664237927212,0,0,0,-0.00181801352571017,0,-0.0362753749418472,0,0,0,0,0,0,0,0,0,0.0165059237762422,0.284900471863952,0,0.0692362036659929,0,0,0,0.0539755795809056,0,0.00578672047096324,-0.041128187249429,0,0,-0.135881892848826,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,-0.174627048742591,0,0,-0.226799302916834,0,0,0,0,0,0,0,0,0,-0.247576865755081,-0.121807337592423,0,0,0.334264413818369,0,0.340213915048716,0,0.0147660692389863,0,0,0.00890374875495167,0,0,0,0,0,0.0144788770147961,0,0,0.0642507919960605,0,0.126839432022014,0,0,0,2.16840434497101e-19,0.339225256061052,0,0,0,0,-0.106776640172543,0.217910251715343,0,0.386288652991558,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0.0305331485030077,0,0,0,0,0,0,0,0,0,-0.0162868452501292,0,0,0,0,0,0,0,0,0,0,0,0,-0.0695731119766652,0.00141225523674944,0,0,0,0,0,0.122374895860219,0,0,0,0,0,0,0.180032738914351,0,0,0,0,-0.0602130372240879,0.0411231522325445,0,0,0,0,0,0
X002271.SZ,0,0,0,-0.075792841405424,0,0,0,0,0,0,0,0,0,0,-0.0285724028542967,0,0,0,0,0,0,0,0,0,0,0,0,-0.129518163472922,0,0,0,0,0,0,0.673834439344396,-0.135780459051768,0,0,0.124104352554544,-0.225270468609461,0,0,0,0,0.0946424717943394,0,0,-0.140521823562624,0,0.0684051643621984,0,0,-0.0501753000746838,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.32903622256752,0,0,0,0.891252871176905,0,0,0,0,0,0,0.145177254518076,0,0,0,0,0,0,0,0,0.0650505170628402,0,-0.387383448609993,0.139634283453454,0,0,0,0,0,0,0,0,-0.579542175449744,0.00739836210059824,0,0.0425270866217252,0,0,0,0,0,0,0,0,0,0,0.0216921442687892,-0.154243882954618,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0.25640757899342,0,0,0,0,0.0359719118097988,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382551114770355,0,0,0,0,0,0,0,0,0.122615036143478,0,0,0,0,-0.147709519085015,0.338094939546192,0,0,0,-0.111502781801786,0,0.084059696354785,0,0,0.0115230924202417,0,-0.00335516568332738,0,0,0.339521811468336,0,0,0,0
X601600.SH,0.15449867976998,0,0,0,0,0,0,0,0,0.0152999137728047,0.0315733222076392,0.205436765868292,0,0.0839079410417963,0,0,0,0,0,0,0,0,0,0,0.0896721166736926,0,0,0,-8.67361737988404e-19,0.00335930049731475,0,0,0,0,0,0,0,0.106989669751373,0,0,0,0.173388849648014,0,0,0,0.1944323445626,0,0.0635842659117088,0,0,0,-0.0143812260288006,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.247785949173383,0,0,0,0.113751691344232,0,0,0,0,0,0,0,0,0,0.0840249062109776,0,0,0,0,0,0,0,0,0,0,0,0,0.0265165647536861,0,0,0,0.155501383089768,0,-0.0119502267032444,0,0,0,0,0,0.000743661338015501,0,0.0297773225999704,0,0,0,0,0.000402921289586517,0,0.00316491146578345,0,0,0,0,0,0,0
X600362.SH,0.129988436834495,0,0,0,0.0259961624020778,0.0953397895109925,0,0,0,0,0.0181817601306553,0,0,0,0.00817873199767862,0.298426889012992,0,0,0,0,0,0,0.0968474439668438,0,0,0,0,0,0,0,0,0,0,0.00670137296114169,0,0,0,0.031517569954584,0,0,0,0,0,0,0,0.159349359838645,0,0,0,0,0,0,-0.0122728537219048,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,-0.027645916427873,0,0,0.0942099968169367,0,0,-0.108737271963842,-0.111708852823197,0,0,0,0,0.439755515754375,0,0.058823929994355,0,0,0,0,0,0,0,0.250640829994518,0,0,0,-0.208061253222913,0,-0.0473901884716224,0,0,0,0.0870740266130189,0,0.271013410437804,0,0,0,0,0,0.0857659240945694,0,0,-0.0120580012585861,0,-0.0424873124297182,0,0,0,0,0,0,0
X600176.SH,0,0.297318032993847,0,0,6.93889390390723e-18,0,0,0.337018822172829,0,0,0,0,0,0,0,-0.0237618460289991,-0.0887823727778202,0,0,-0.128140844769218,0,0.0701650254400904,0,0,0,0.0260202010802559,0,0,0,0,0.0734653605704712,0.186491130940052,0,0,0.296661743710077,0,-0.0391105437101067,0,0.0406069588609705,-0.139647095509352,0.297383679353563,-0.12774472107875,0,-0.130541830487275,0,0,0,0,0,0,0,0.00384493623194209,0,0,0,0,0,0,0
X600803.SH,0.12592404520792,0,0,0,0.150648775449939,0,0,0,0,0.295333975570255,0,0,0,0,0,0,0,0.0683517080969043,0,0,0,0,0,0,0,-0.0943934366183389,0,0,6.93889390390723e-18,-0.000522025364389844,0,0,0,0,-0.0708796359821336,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447288615905421,0.0394615182246238,0,-0.0223967336889296,-0.0776245003767837,0,0,0,0,0,0
X601991.SH,0.25039651735327,0,1.38777878078145e-17,0,0,-0.116321676699505,0,0,0,0.411409258712322,0,0,0,0,0,0,0,0,0,0,0.113163212567795,0.275545815131675,0,0,0,0,0,0,0,-0.0333191564767083,0,-0.00979464548305574,0,0,0,0,0,0,0,0.251874891855561,0,0,0,0,0.0944790646145846,0,0,0,0,0,0.141934014294256,0.168806361218076,0,0.132718122487744,0,0,0,0,0
X601699.SH,0,0,0,0,0.314033279507902,0,0,0,0,0,0.119891463653167,0,-0.259846195758052,-0.12033808475357,0,0,0,0,0,0,0.0976654627509705,0,0,-0.0329589004657391,0,0,0,0.0288814473280216,0,0,0.304496474457821,0,0,0.0759344108251795,0,0,0,0,0,0,0,0,0,0,0.110732406035199,0,0,0,0.118246750637201,0,0,-0.00452722466243598,0,0,0,0,0,0,0
X000983.SZ,0,0.317149907346274,0,0,0,0,0,0,0,0,0.0875463656119164,0,0,0,0,0,0,0.0498006980610806,0,0.0307107455566841,-0.0776518172312855,0,0,0,0,-0.0374156925342026,0,0.158894415446602,0,0.186455979830334,0,0,0,0,0,0,0,0,0,0.224840415808533,0,0,0,0,0.191521519428022,0,0.291258780362887,0,0,-0.143085740193974,0,-0.0197201609316998,-0.0117518832734936,0,0,0,0,0,0
X000408.SZ,0,0,0,0,-0.113150703467331,0,0.469788798511325,0,0.327118658240528,0,-0.0747493804413567,0,0,0,0,-0.0310522862678123,0,0,0,0,0,0,0,0,0,0.00863389786126774,0.0622146079085812,0,-0.0155145655338385,0,0,0,0,0.0112784945945036,0,0,0,0,-0.0772296044103889,-0.0261372629450851,0,0,0,0,0,0,0,0,0,0.0362284243356448,0,-0.00398134531894523,0,0,0,0,0,0,0
X600160.SH,0,0,0,0.0148000311539984,0,0.0687563369388,0,0,0,0,0.0934950905959235,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.106312931653224,0,0,0,-0.239791309296742,0,0,0,0,0,0,0.225884983648202,0,0.0842137359562925,0.29047919673771,0.241504665290322,0,0.00400140175203345,0,-0.0823970173764234,0.194126138665046,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.10605156730467,0.409160305034105,0,0,0,0,0,0,0,0,0,0,0,-0.0167920563130151,0,0,-0.0458473045915117,0,0,0,0,0,0,-0.0985949635549019,0,0,0,0,0.0867882865577762,0,0,0.329706704947369,0,0,0,0.276460217682917,0,0,0,0,0.0866285711018949,0,0,0,0,0.0589447547303254,0,-0.0699657461591932,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.00944571302652484,0,0,0.446279444366705,0,0,0,0,0,0,0,0,0,0,0,0.21543683301793,0,0.0313453248298172,0,0,0,0,0.215941080524721,0,0.074626748805042,0,0,0,0,0,0,0.350231337639688,-0.0792608197265934,0,0,0,0,0,0,0,0.0039236764241584,0,0,0,0,0,0,-0.0107132551347208,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.202548794951021,0.0507373206462468,0,0,0,0,0,0,0,0.210610836946338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982959036030829,0,0,0.023729624027429,1.73472347597681e-18,0,0,0,0.0302652775706856,0,0.189176534164043,0,0,0,0.0498343528006826,0,0,0.109082508490854,0,0.0952262725625101,0,0.0130700886416106,-0.0321159921689162,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107780484917565,0,-0.0593203239090413,0,0,0,0,0,0,0,0,0,0,-0.239235064745697,0,0.220284300471128,0,0,0,0,0,0,0.0872441078991808,0,0,0,0,0,0.0717878305313064,-0.0514506581787973,0,0.16194294387003,0,0,0.0420790712604165,-0.0695182036509035,0,0,0,0,0,0
X600219.SH,0,0,0,0.0123261799122769,-0.0619426078296414,0,-0.0252869021761192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161376756495504,0,0.21007130140448,0,0,0,0,0,-0.0381093118638099,0,0,0.0456179940372151,0,0,0.00569781170050413,0,0.0426772140871864,0,0,0,0.0929547105040631,0.0531607885057101,0.0995709381190415,0.217041855012014,0,0.193765297584697,0,0.0377329785159246,0,-0.0106249972584652,-0.0114155065573969,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,-0.147393596962578,0,0,0,0,0.138233803776953,-0.117940535429208,0,-0.161845905216346,0,0.308471365464281,0,0.115893667799285,0,0,0,0,0,0.241562082401388,0,-0.0376285853955651,0,0,0,0,0.265997051926529,0,0,0,0.260174947191657,0,0,0,0,0,0,0,0,0,0,0,0.180038654124421,0,0,-0.026618139785945,0,0,0,0,0,0,0
