,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X601991.SH,X600688.SH,X600660.SH,X600188.SH,X601600.SH,X600795.SH,X600886.SH,X600362.SH,X000898.SZ,X002466.SZ,X600516.SH,X600547.SH,X600027.SH,X600111.SH,X601992.SH,X002460.SZ,X002110.SZ,X600176.SH,X600352.SH,X000553.SZ,X300072.SZ,X000932.SZ,X600299.SH,X600808.SH,X000786.SZ,X000709.SZ,X600801.SH,X600426.SH,X000883.SZ,X600339.SH,X601158.SH,X600583.SH,X600219.SH,X601699.SH,X600985.SH,X000830.SZ,X601003.SH,X600782.SH,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0720798372674861,0,0.0176888034379541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0543729691563151,0,0.0761546136029738,0,0,0.0834851034198116,0,0,0,0,0,0,0,0.0134274039326677,0,0,0,0.00986429458655019,0.0934934864401436,0,0,0,0,0,-0.00307389464844253,-0.0149214101219023,0,0,0,0,0,0
X600028.SH,0,0,0.265550652109983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0569850744239435,0,0,0.0805914812389178,-0.0814991799378699,0.0658468425309819,-0.011525344585226,0,0,0,0,0,0,0,0.0156649141257539,0,0,0,0,0.0787254478164517,0,0,0,0,0,0.00718903831315187,0.00585507336004615,0,0,0,0,0,0
X601088.SH,0,0.100523928366832,0,0.000418961491527296,0,0.0440466713392033,-0.0229275389452893,0,0,0,0,0,0.541833373994692,0,0,0,0.0908775203124138,0,0.0512385177141838,0,0.00255429441065879,0,0,0,0,-0.0520035036015862,0,0,-0.0351317106238207,0,0,0,0,-0.0888934101339408,0,0,0,0,0,0,0,0.068791258749017,0,0,0,0,0,0,0,-0.0045961150214284,-0.0171056250904357,0,0,0,0,0,0
X600585.SH,0,0,0.277126521868199,0,0,0,-0.0205920066729351,0.00593698894740067,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0896159831139648,0,0,0,0,0,0,0,0.00207610403054353,0,0.119209236380064,0,0,0,0,0.133673971063954,0,0.297635313633988,0,0,0,0,0.0606023621381599,0,0,0,0,0,0,0,0,0.00233782778431833,0.0164465827948063,0,0,0,0,0,0
X600019.SH,0,0,0.244159068810434,0.195750268807035,0,0.162050701525394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0395584135283669,0,0,0.14464440510584,0,0,-0.0133770804433608,0,0.241220659946286,0,0,0.00582087326419744,0,0,0.0308654235593407,0,-0.0495864237765881,0,0,0,0,0,0,0.0287464722671314,0.0547921680549588,0,0,0.00124777843183375,0.00149288192382642,0,0,0,0,0,0
X600309.SH,0,0,0,0.0532281999615302,0,0,0,0,0,0,0,0.0445139209076402,0,0,0.332472400801546,0,0,0,-0.15381743535001,0.36649350624845,0,0,0,0,0,0,0,0,0,-0.153290412654269,0,0.0765370889357938,-0.203938220992592,0.228968568396556,-0.191053405712347,0.0367263325193613,0,0,0,0,0,0,0,0,0.153470362969507,0,0,0,0.0252393419549397,0.0367454738149159,0.0559806258650452,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.113189468417938,0,1.73472347597681e-18,0,0.00637941948236408,0,0,0,0,0,0.0638689609339352,0,0,0,0.131360446730011,0,0.665471069788025,0,0,0,-0.0532857353891801,0,0,0,0,-0.04309528440205,0,0,0,0,0,0,0,0,0,0,0,0,-0.0388302707980399,0.0176832393743192,0,0.186868391413611,0,0,-0.00341928222205171,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159613031321667,0,0.00606962462809602,0,0,0,-0.0181618917815132,0,0,0,0,0.686348610343382,0,0,0,0,0,0,0,0,0,0,0.560530135119181,0,-0.207728668113053,0,0,0.185086495534467,0.143792150198091,0,0,-0.0197497726408349,-0.0987486158896667,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26373584157392,0,0,0,0,0,0.0723876024987697,0,0,0,0.0495435850291338,0,0,0.106729599585496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331355963917399,0.0489817777104368,0.0308379398798041,0,0,0,-0.00289109060147299,5.42101086242752e-20,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.00294087305859913,0,0,0,0,0,0,0,0.0443033032950554,0,0,0,0,0,0,0,0.136413293076435,0.0715702451120898,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985550626625092,0,0.122638812358348,0,0,0.0357259867157939,0,0,0.0886803981236348,0,0,-0.0047607211071279,0,0,0,0,0,0,0
X600688.SH,0,0.279894497221845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255925612136996,0,0.0289651787112235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.058284647918786,0.0234846053319817,0,0.0278435376742961,0,0.0217999076087565,0,0,0.00942672314839466,0,0,0.0793555750833452,0,-0.0130054331128058,0.00321096783286639,0,0,0.0596680657002915,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.00918782948438676,0,0,0,0,0,0,0,0,0,0,0,0.264092038492933,0,0,0,0,0,0,0,0,0,0,0,0,0.0384207348724146,0,0,0,0,0.160499374182743,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0583875424253923,0.00226055994040201,0.0231203941568507,0,0,0,0,0,0
X600188.SH,0,0,0.377767209000816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331591836225975,0,-0.0207032416574454,0,0,0,0.134021369176155,0,0,0,0,0,0.163269989985295,0,0.0056841575727312,0,0,0,0,0.0555615117092476,0,0,0,0.531028770489567,0,0,0.0932452117423712,0,0,0,-0.0159070698157893,-0.0261581015867405,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.10739854131937,0,0,0,0.0411578203181555,0,0,0,0,0,0,0,0,0,0,0.148345736115199,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.242870932403887,0,0.151113455263701,0,0.0798879903468749,0,0.0482782985795835,0,0,0.0134300663304206,0.0242785338564571,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.132706449253418,0,0,0,0,0,0,0,0,0,0,0,0.038897037446745,0,0.20277509043596,0,0,0,0,0,0,0,0.144473937097013,0,0,0,0,0,0,0.0442333999557319,0,0,0,0,0,0,0,0,0.0183705472753258,0,-0.00849577399151457,-0.00267769370080786,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.0233846891687596,0,0,0,0,0,0,0,0.0885258474711723,0,0,0,0,0,0,0.274493977741292,0,-0.00288202250283809,-0.147632100165392,0,0.166230003399882,0.0881413630807427,0,0,0,0.0827874531099025,0,0.0260464328959863,0,0,0,0.152606799518384,0,0,0,0,0,0,0,0,0,0,0.0356417964210946,-0.00309507723873347,-0.00568122525317083,0,0,0,0,0,0
X600362.SH,0,0,0.0850350335425148,0,0.0812515608806797,0.140753320818638,0,0,0,0,0,0,0,0.391641586924506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989657088441805,0,0,0,0.0358891527727686,0,0,0,0,0,0,0.0064097133097977,-0.00077124320524158,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757148727824492,0,0,0,0,0,0,0,0,0,0,0.14783312385964,0.0413096633189068,0,0,0,0,0.0590073125577992,0,0,0,0,0.0075110667570843,0,0.245415201268919,0.121929242540668,0,0,0.00667675203815357,0.0121906924188977,0,0,0,0,0,0
