,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X601898.SH,X600585.SH,X601600.SH,X600795.SH,X601991.SH,X600157.SH,X600688.SH,X600362.SH,X600111.SH,X600886.SH,X600188.SH,X600027.SH,X601158.SH,X000027.SZ,X000883.SZ,X601992.SH,X600583.SH,X000539.SZ,X600021.SH,X000709.SZ,X600352.SH,X600309.SH,X000060.SZ,X000898.SZ,X600307.SH,X000792.SZ,X600808.SH,X600098.SH,X000629.SZ,X000825.SZ,X600489.SH,X600008.SH,X002075.SZ,X002470.SZ,X600547.SH,X002353.SZ,X600660.SH,X600578.SH,X600863.SH,X600219.SH,X000831.SZ,X600549.SH,X601699.SH,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0.264914287659314,0,0.287762950960355,0,0.187374179365933,0,0,0.0085508569090002,0,0,0,0,0,0.0464311935213126,0,0,0,0,0,0,0.0468925222470743,0,0.111891269917282,0,0,0,0,0,0,0,0,0.0578900251136109,0,0,0,0.0236973584875196,0,0,0,0,0,0,0.161714345994279,0,0,0,0,0,0,-1.35525271560688e-20,-0.00799971720746188,0,0,0,0,0,0
X600157.SH,0,0,0,-0.0713201954790327,0,0,-0.0184181860757835,0,0.028509674811982,0,0,0,0,0,0,0,0,0.0742414110373994,0,0.13652622518768,0,-0.130075594167681,0.149938379043858,0,0.0147254045772656,0,0,0,0,0,-0.0357478924052548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223815376802183,0,0.228660453193526,0,0,0,0.0684818906473286,0,0.0226403155918248,0,0,0,0,0,0
X600688.SH,0,0.82791995676579,0,0,0,0,0.0518744738047799,0,0,0,0,0.0682378719865767,0,0,0,0,0.000358060480315952,0,0,0,-0.112326523222146,0,0,0,-0.0613005098015195,0,0,0,0,0,0,0,0,0,0,0,0,0.116651615094164,0,0,0.224029232893056,0,0,0,0,0,0,0,0,0,0,0,0.0146246876028998,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0660954592799821,0,0,0,0,0,0,0,0,0,0.0807061991026166,0,0,0,0,0,0,0,0.0220727690965611,0,0,0,0.0622086549144213,0.034990438285312,0,0,0.0839016440607384,0,0.00987301538498724,0.168983207792308,0,0,0.015637661347108,0,0,0,0,0,0,0,0,0,0,0,0,0.00117675540268512,0,0,0,0,0,0,0
X600111.SH,0,0,0,0.139925813033414,0,0,0,0,0,0,0,0.0480003183092202,0,0,0,0,0.0976517084086504,0,0,0.170058468273202,0,0,0.00958697550709873,0,0,0,0,0,0.0724847588353618,0,0,0,0,0,0,0.0138349967978418,0,0,0.00841420479317408,0,0.0229676022862149,0,0,0,0,0,0.0274856146135806,0.0511392485269705,0,0,0,-0.0210583508133462,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0158058019667171,0.0747402509068146,0,0.016285981035139,0.0358202169357667,0.104486030617273,0,0,0,0,0,0,0,0,0,0,0.187470083432277,0.135578000439466,0.132598806265952,0.075285607080641,0,0,0,0,0,0,0,0,0.108252188319734,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0.0203297624960505,0,0,0,0.106392910754144,0,0,0,3.46944695195361e-18,0,0,0.0290430269715311,0.251763432746332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108006622139514,0,0,0,0,0.0637604258653414,0.026349265618512,0.271232796530998,0,0.0112887784298152,0.0645557189875515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.234883796756015,0,0,0,0,0.0877019490844956,0,0,0,0,0,0,0,0,0,0,0.0553150553497813,0,0.0912018756898346,0.148901050898873,0.0335488339312735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158571553810927,0.160761786148945,0,0,0,0,0,0,0.000598768221821713,-0.00437161866087428,0,0,0,0,0,0
X601158.SH,0.0221902944786777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146275172626399,0,0.0839508778542295,0,0,0,0,0,0,0,0,0.311474724089707,0.146608673413763,0,-0.0308005817937576,0,0,0,0,0,-0.0255348622093511,0,0,0,0,0,0.0249473237816644,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0.0708616563822393,0,0,0,0.271751774074148,0,0,0,0.0131769556865813,0,0,0,0,0,0,-3.46944695195361e-18,0.0947298855988821,0,0,0,0.228422669585648,0,0,0,0,0,0,0,0,0,0,0,0.124597214417776,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194653303673204,-0.0249789320442957,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.147393036429246,0,0,0,0,0.104906964400104,0,0,0,0,0.0776984097976108,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.069347476738547,0.109854646170044,0,0,0,0,0,0,0.0399800206087829,0,0,0.0861449602852863,0,-0.0480001080896363,-0.0261783399884843,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.182439908360527,-0.0454907014258896,0,0,0,0.0772740526601438,0,0,0,0,0,0,0,0,0,0,0.184198744661615,0,0,0.197975215133556,0,0,0.169549874925582,0,0,0.00764113444875362,0,0,0,0,0,0,0,0.0632374731108649,0,0.026820599883666,0,0,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0.0256013439648451,0,0,0,0,0,0.00337380123245054,0,0.211103843075849,0,0,0,0,0.0962359679066143,0.20911900966281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195684923766865,0.0615628017641295,0,0,0,0,0,0.0870001289956547,0,0,0.111058495123994,0,0,0,0.13807953552074,0,0,0.00463299036497446,4.33680868994202e-19,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0.195593911247029,0,0.0808858963331374,0,0,0.119355020096694,0,0,0,0.103963818030645,0,0,0.0944856085227786,0,0.0540855893231118,0,0,0,0.0734200800034603,0,0,0,0,0,0,0,0,0.0623280973274487,0.0808453544056084,0.0621725368033854,0,0,0,0,0,0,0,0,0,0,0,0,-0.003283758147059,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0.0219115484419204,0.341751204434181,0,0,0,0,0,0,0,0,0,0,0,-0.00428155878378562,0.256339272088076,0,0,0,0,0,0,0,0,0,0.00708153385161145,0.0300365226651339,0,0,0,0,0,0,0,0,0.176851417565441,0,0,0,0,0,0,0,0,0.0166831287397819,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.118678962964635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00720642311880426,0,0,0.158478481504913,0,0,0,0,0,0,0.123533510915477,0,0,0.211806334733328,0,0.0563630061674896,0,0,0,0.00794417264535818,0,0,0,0,0.235204503513384,0,0,0,0,0,0,0,0.0209488680923462,0.0220523894795914,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.0762846977754533,0,0,0,0,0,0.0905245898873394,0,0,0,0.230830232760544,0,0,0,0.0636205351281309,0.0468605992309922,0.000420630008451425,0,0.0535282270091881,0,0,0,0.14378362132682,0,0,0,0,0,0,0.0191970934237562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00126034781530049,2.16840434497101e-19,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,-0.0080104655715075,0.0429776783642141,0,0,0,0,0,0,0,0,0,0,0,0.0876142002497602,0,0,0.15862294389752,0,0,0,0,0,0.131222903771481,0,0,0,0,0,0,0,0,0,0,0.180741452927259,0,0,0,0,0,0.064728435050518,-0.0210018986086179,0,0,0,0,0,-0.000610042592718526,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0.126526802600577,0,0,0,0,0,0,0.132016567101681,0,0,0,0,0,0.111649202729907,0,0,0,0,0,0.311753271687837,0,0.111016838211384,0,0,0,0,0,0,0.212853369465404,0,0,0,0,0,0.0706940762029616,0,0,0,0,0,-0.0443378521564443,-0.0234469979070323,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.244917646275075,0,0,0,0,0,0,0,0,0,0.0277913972430863,0,0,0,0,0,0.111004707790553,0,0,0,0.224567684822019,0,0,0.10520014408318,0,0,0,3.46944695195361e-18,0,0.0557251753652875,0.075539394101406,0,0,0,0,0,0,0,0.0522703993941359,0,0,0,0,0.091809794147478,0,0,-0.00938440103558637,-0.0193696348196046,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257530763302953,0,0,0,0,0,0,0,0,0,0,0,-0.0556672425563376,0.317066061743759,0,0,0.0788099927232312,0,0,0,0,0,0,0.11754162618958,0,0,0.0109707236040864,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141420861051961,0.00479992555986991,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0443245269218153,0,0,0,0,0,0,0,0,0.187173765550022,0,0,0,0,0,0,0.0575012549733923,0,0,0,0.0666558927075412,0.173593567637845,0,0.0342079651476579,0,0,0.0153924430007849,0.103770845004953,0,0,0.0622064466611228,0,0,0,0,0,0,0,0,0.00494573061217505,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.115003477546461,0,0.00585410336296688,0,0,0,0,0,0,0,0.0130225245323237,0,0,0,0,0,1.38777878078145e-17,0.196079262067199,0,0,0,0.193467384296457,0,0,0,0,-1.73472347597681e-18,0,0,0.0136473722486587,0,0,0,0,0,0.301730460223897,0,0,0,0,0,0,0,0.00486481773034251,0.0186217156892381,0.127119324956926,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0.0863496948122628,0.0835041745748634,0,0,0,0.0137799519703807,0,0,0,0,0,0.00749170315179885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121326072640821,0,0.0739232252545505,0,0,0,0,0,0.0295894281158984,0.0309937541929349,0,0,0,0,0,0
X000629.SZ,0,0,0,0.0717995690149102,0,0,-0.00083418992376703,0,0,0.0664299384182993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435922606280274,0,0,0.151925817832212,0,0.0797388632722926,0,0.0190158000644812,0,0,0,0,0,0,0,0,0.138142980533976,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0267368440884682,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603004712017562,0,0.127271953162576,0.0646431838631883,0,0.0796300420520071,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.167824577510771,0,0,0.0162008237880483,0.0887027236239603,0,0,0,0,0,0.134365436034189,0.0542786568805652,0,0,0.272785001646712,0,0,8.470329472543e-22,-0.0036556312440378,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00608885238338953,0,0,0,0.00909097927150188,0,0,0,0,0,0,0.0416546877709592,0,0.0388485602318527,0.018206221739028,0,0.548886448808634,0,0,0.225189686623208,0,0,0,0,0,0,0,0.0210297501005181,0.0358422625575812,0,0,0,0,0,0
X600008.SH,0,0,0,0.0301124892322066,0,0,0,0,0,0,0,0,0.104529905606982,0,0,0,0,0,0.227524723887094,0.0923166552294348,0,0,-0.00295982280701692,0.135594781875969,0,0,8.67361737988404e-19,0,0.0590648806417191,0,0,0,0.000397174999625789,0,-0.0296663962467464,0,0,0,0,0.194377227353846,0,0,0.0354085528228014,0.0352013261966373,0,0,0,0,0,0,0,-0.00862041527903845,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.00487786353951933,-0.0876529053724195,0,0,0,0,0,-0.381959398038674,0,0.166262421027352,0,-0.209589575567525,0,0.0157283616420832,0,0,0,0,0,0,0,0,0,0,0,0,0.46663060890089,0,0.0513008255265321,0,0,0,0,0,0,0,0,0,0,0,0.0006772355632789,0.0509251938596798,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,-0.143713128713927,0,0,0,0,0,0,0,0,0,0,0,0.246814168909928,0,0,0.0634024910063512,0.120736001955134,0,0,0.165869057238666,0,0,0,0,0,0,0,0,0,0.0851596110702691,0.199046702054804,0,0.0204521071394752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.000550641230153005,0,0.0312274066353689,0,8.67361737988404e-19,-0.0314142527720494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0895445000131587,0,0,0,0,0,0,0,0,0,0,0,0.950940343768597,0,0,0.00249947265089336,0,0,0,0,0,0,0,0.0867379117278544,0,-0.00777992045291759,0,0.00793264786922434,0.0102894927452315,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,-0.0510596784511833,0,0,0,0,0,0,0,0,0,0,0,0.0414509232786395,0,0,0,0.200480075829242,0,0,0,0.162114727577846,0,0,0,0,0.00871281661570783,0,0,0.165321145941644,0,0,0,0,0.0454202222623745,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.0228907293504178,0,0.0229626765228075,0.0246976093731403,0,-0.187196374142987,0,0,0,0
X600660.SH,0,0,0,1.38777878078145e-17,4.33680868994202e-19,0,0,0,0,0,0,-0.0717019684999245,0,0,0,0,0.0800163550225573,0,0,0.124044397760767,0,0.0492206167385229,0.102691586045858,0.167710750296452,0,0,0.0533746175276829,0,0,0,0,0.316390948532804,0,0,0,0,0,0,0,0.0155495876153359,0,0,0,0,0,0,0,0,0,0,0,-0.00832624945454799,-0.0160279377075317,0,0,0,0,0,0
X600578.SH,0,0,0,0,0.113226109495725,0,0,0,0,0,0.00210359851815814,0,0,0,0,0.166729462158465,0,0.186526739180134,0,0.00222079008676949,0,0,0,0,0.0774841539688206,0,0,0,0.0912589920368286,0,0,0,0.137355213611024,0,0.0531571735803519,0,0,0.118938768211328,0,0,0,0,0,0,0.13075304981274,0,0,0,0,0,0,0.0136413168763795,0.0105454433298467,0,0,0,0,0,0
X600863.SH,0,0,0,0.0193180357157151,0,0,0,0,0,0.356366392062604,0,0,0,0,0,0,0,0.147562698617871,0,0,0,0,0.0947658252698119,0.0108413746063513,0,0,0,0,0,0,0,0,0,0,0.0485937764552198,0,0,0,0.0056742787699915,0.0807606874195613,0,0,0,0.232836922693411,0,0,0,0,0,0,0,0.0035328316743516,-1.73472347597681e-18,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07283379526284,0,0,0,0,0,0,0,0,0,0,0,0,0.042801602593807,0.109002812456758,0,0,0,0.0491721495285325,0.0207007886045949,0.146817613640143,0,0,0.0219108151760528,0,0,0,0,0,0.0589819340314675,0,0,0,0,0,0,0.00694170524307158,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0.0467163446580142,0,0,0,0,0.0913410234532527,0.121710407986135,0,0.0326561886150286,2.16840434497101e-19,0,0.267235868074872,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123872598753621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184992174756441,0,0,0,0.00912305567244307,0,0,0,0,0,0,0
X600549.SH,0,0,0,0.0542728707398317,0,0,0,0,0.191727108488205,0,0,0,0,0.106974955160988,0,0,0,0,0,0,0,0,0,0,0.0498141507605369,0.0588609662474216,0,0,0.0385005136222297,0,0,0,0,0,0,0.015033684713686,0,0.0934184504297708,0.07771047439912,0,0,0,0,0,0,0,0.277354537544392,0,0,0,0,0.0138830914549845,-0.00222133528709487,0,0,0,0,0,0
X601699.SH,0,0,0.0348442850197564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27208292501407,0,0,0,0,0.0120756178978036,0.0618570673088109,0,0,0,0,0,0,0.125082958970655,0,0,0,0,0,0.0365800549844986,0,0,0.0966522149878158,0,0,0,0,0,0,0.135291555502417,0,0,0,0,0,0.00812813304659777,-0.00119586805749727,0,0,0,0,0,0
X000012.SZ,0,0,0,0.071862240307041,0,0,0,0,0,0,0,0.0747668210816855,0.0576871294043037,0,0,0,0,0,0,0.196734100344908,0,0,0,0,0.0646729270866663,0,0,0,0,0,0,0,0.0268690888062133,0,0,0,0,0,0.0424236237135217,0,0,0,0,0.0373686005994103,-1.73472347597681e-18,0,0,0,0,0,0,-0.0280461316761332,0.000817734592902072,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0296584344220072,0,0,0,0,0,0,0,0.0434276155272323,-0.0827694892536052,0,-0.0144307098614774,0,0,0,0,0,-0.0778745547200624,0,-1.73472347597681e-18,0,0.00381015945041755,0,0,0,0,0,0,0,0,0.190745891132182,0,0,0,0,0.0101851502249785,0,0,0,0,0,0,0,0,0,0,0,0,-0.041622403915346,-0.0329237837582851,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.760368342901558,0,0.761074820161682,0,0,0,0,0,0,0.284764157069333,0,0,0,0.185211807293202,0,0,-1.35624245775122,0,0,0,0,0.815326685362066,0.517301844717362,1.35770494332387,0,0,0,0,0,-0.612414984373861,0,0.0985959433433967,0,0,0,0,0,0,0,0,0,-2.73217291224666,0,-1.09173294587078,0,0.757491202275062,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.758751501266045,0,0.204945321517673,-1.5987070099086,0,0,0,-0.866491219647794,0,0,0,0,0,0,0.728793112700361,0.752182133798666,0,0.469008730087597,0.409253200978632,1.38777878078145e-17,0.0290992296187856,0,0,0,0,0,0,0,1.0028833603128,-0.353546092602754,-1.41119864462358,-0.608541903787724,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.0477145189387031,0,0.111749810993682,0,0,0,0,0,0,0,0,0,0,0,-0.213076674248468,0,0,0.224040527225256,0,0,-0.00991588648626575,0,-0.0647733075062208,0,0,0,0,0,0,0,0.0823753053929948,-0.078085419272276,0,0,0,0,0,0,-0.225603507437483,0,0,0,0,0,0,0,0,0,0,-0.0362416568796867,-0.0500194458260463,0,0,0,0,0,0
MKreturn,0,0,0,-0.0750056437883071,0,2.16840434497101e-19,0,0,0,0.237335788647226,0,0,0.104561180331748,-0.130471465614358,-0.136589380383845,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0885485219574641,0.0298431961631219,0,0,0,0,0,0,0,-0.204624565685824,0,0.261320306670635,0,0,0,-0.171783979469417,0,0,0,0,0,0,0,0.0357359981412902,0,0,0,0.0366015863607676,0.0582229208419953,0,0,0,0,0,0
MKvol,0.000475809523159864,0,0,0,0,0,0,0,0,0,0,0.00100180623749222,-0.00335994534378579,0,0,0,0,0,0.0108637485281846,0,0,0,0,0,-0.00660703505495812,0,0,0,0,0.000790012847669396,0,0,0.00186220795397556,0,0,0.00623811530789092,-0.00290357396250941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000847428880058115,0.00703515920572456,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0105548342752449,0,0,0,0,0,0,0.0150653475786558,-0.00532551319137478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00326717888333227,0,0.0148824424846635,-0.0221769054242007,-0.00798453126863533,-0.0126927770932608,0,0,0,0,0,0.00421983962601288,0,0,0,0.0173167107459622,0.00337678812777794,-1.0842021724855e-19,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.0106528008260658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00243836379078689,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0013206760278355,0,0,0,-0.0122866022261052,0,0,0,0,0,0,0,0,0.00942857717520053,-0.00863892063050827,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.000777203092568892,0,0,0,0,0,0.00164043381314009,0,0,0,0,0,0,0,-0.00135492742875765,0.0122128279269589,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00123577386099411,-0.00128147488374006,0,0.00113308224689193,-0.00170070068131194,0,0,0.00247252570894869,0,0,0,0,0,0,0,0,0,-0.00230934950810136,-0.0022007024382973,0,0,0,0,0,0
