,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600362.SH,X600547.SH,X600795.SH,X601991.SH,X300072.SZ,X600309.SH,X600188.SH,X600027.SH,X600157.SH,X601992.SH,X600886.SH,X600660.SH,X600111.SH,X000898.SZ,X600489.SH,X000709.SZ,X600339.SH,X600299.SH,X601158.SH,X000959.SZ,X000630.SZ,X600583.SH,X000792.SZ,X002466.SZ,X600219.SH,X600352.SH,X600098.SH,X000883.SZ,X000408.SZ,X000723.SZ,X000825.SZ,X000983.SZ,X000539.SZ,X600021.SH,X601699.SH,X000027.SZ,X002092.SZ,X600623.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.344867668475452,0,0,0.0673758767321033,0,0,0,0.0183105833367796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015336349703096,0,0,0,0,-0.055995991724207,0.0062346074365873,0,0,0,0,0,0,0,0,0,0,0.0551479138101027,0,0,0,0,0,0,0.107167656191074,0,0,0.00175760125734266,-0.00746902246769159,0,0,0,0,0,0
X600028.SH,0.814211072125371,0,0,0,0,8.67361737988404e-19,0,0,0,0.0529296770301653,0.0386433263238734,0.00492899604713345,0,0,0.00675187910821659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0293170098781526,0,0,0.043287923953754,0,0,0,0,0,-0.172343289158978,0.0254889492420417,-0.00994954350209678,0,0,0,0,0,0
X601088.SH,0,0.0634382996018125,0,0,0.0212289764089831,0,0,0,0.0343654864938273,0,0,0,0,0,0,0,0,0,0,0,0,0.0673411143918104,0,0.0981929768694726,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133718168695937,0,0,0,0,0,0.0113440272725002,0,0.168289427403198,0,0,0,0.00876972154137233,0.0281900090032741,-0.0341573562508555,0.0179395514688668,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.0228270489211338,0,0,0,0,0,0.031181264652578,-0.0887803004938549,0.345421702286513,0,-0.0392470825827238,0.0205586260637413,0,0.128088448931566,0,0,0,0,0,-0.118440227166003,0,0,0,0,0.0677947944515051,0,0,0,0,0,0,0,0,0,0,0.016192143816686,0,-3.46944695195361e-18,0,0.0644743879500265,0,0,0.0753105983310608,-0.0580934577254303,0,0,-0.0160339522130117,0.0142627803547882,0.0705191748766507,0,0,0,0,0
X600019.SH,0,0,0.240824594200804,0.294538275021989,0,0,0,0,0,0,0,-0.0767439934450205,0,0,-0.0882767143010127,0,0,0,0,-0.126199103675374,0,0,0,0.245947740724177,0,0,0,0,0,-0.094114198072185,0,0,0,0,0,-0.217446454430687,0,0,0,0.0345153001772247,0,0,0,0.032865796177798,0,0,0,-0.0703381302906901,0,0.0294263432267232,-0.00572524605973447,0.00459276921816701,0,0,0,0,0,0
X600585.SH,0,0.0146403241490776,0,0,0.0686903095928104,0,0,0,0,0,0,0.0282828564946953,0,0,0,0,0,0,0,0,0,0.0921082211217465,0,3.46944695195361e-18,0,0.208291047243591,0,0,0,0,0,0,0,0,0,0,0.126007523902268,0,-0.337413039240561,-0.00294389329292877,0.13163341647581,0,0,0.0446692511570352,0,0,0,0,-0.0676368517083808,-0.287612340606574,0,0.00649292784671202,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0412629018965869,0,0.0864208573493094,0,0,0,0,0,0,0,0,0,0,0,0,0.17165548944884,0,0,0,0,0,0.0264782035609556,0,0,0,0,0,0,0.138762890238599,0,0,-0.0235662036061052,8.67361737988404e-19,0.0122574360947435,0,0,0,0,0,0.0591736171417228,0,0,-0.0327772381582237,0.0130014543566657,0,0,0,0,0,0
X601898.SH,0,0,0.147187999918133,0,0,0,0,0,0,0,0.0705374685307203,0,0,0,0,0,0.185890288572601,0,0,0,0,0,0,0,0,0.186910289451021,0,0,0,0,0,0.141546667975573,0,0,0,0,0,0,0,-0.0246796550349619,-0.020124660674529,0.0572342068413398,0,0,0.0403793030896715,0,0,0,0.0118922129742183,0,-0.0242519402770709,0.00958143075365172,0,0,0,0,0,0
X601600.SH,0,-0.0632024317230274,0,0,0,0,0,0,0,0,0,0,0,0,0.0232123489686091,0,0,0,0,0,0,0.0940652055226707,0,0,0,0,-0.230425134319664,0,0,0,0.0256753373326172,0,0,0,0.710110307108418,0,0,0,0,-0.0289665757826037,0,0,0,0,0,0,0,0,0.0322920290692035,0,-0.0449161143890967,0.0247807921883797,0,0,0,0,0,0
X600688.SH,0,0.429303654011689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498778504579985,0,0,0,0,0,-0.0285215238280545,0,0,0.1023960828542,0,0,0,0.13841696678832,0,0,0.0718329379811383,0,0,0,0,0,-0.0432082002011442,0,0,0.017621356540865,0.0588377415710457,0,0.120658888857766,0.00363373758003688,0,-0.0457525436492832,-0.00463021970373238,0.0028940490785785,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.271448093759224,0,0,0,0,-0.167121294211071,0.095374732420241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557536339783445,0,0,0,0,0,0,0,0,0,0,0,0,-0.0805956827100485,0.0770376742388206,0,0,0,0.0221176558562542,0,0,0.0176776906489726,0,0,0,0,0,0
X600547.SH,0,0.0787656637470869,0,0,0,0.0478419960286301,0,0,0.0033667689852297,0,-0.0223987611740019,0,0,0,0,0,0,0,0,0,0,0.0180652049008884,0,0,0.785796512162034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837923013864372,0.0174440221125422,-0.14666500815804,0,0,0,0,0,0,0,-0.0753747745561131,-0.0198080823232137,0.0132825631201235,0,0,0,0,0,0
X600795.SH,0,0,0,0.415014625311466,0,0,0,0,0.0193794979115929,0,-4.33680868994202e-19,0,0,0,0.0502492965916749,0,0,0,-0.101138826392511,0.0568098804194117,0,0,0,0,0,-0.0841505972067683,0,0,0,0,0,0,0,0,0,0,0.011498681976201,0,0,-0.0126553935229886,0,0,0,0.0139809173070608,0,0,0.0490477549020053,0.0746371591722099,0,0,-0.00864646829048359,0.00609861998596376,0.0488319824073815,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103392128697259,0.00263124861832323,0,0,0.0455287343991049,0,0,0.00630399718965575,0.00521213691420387,0,0,0,0,0,0.0503452294315965,0.00139038832089423,0,0,0,0,0,0.0995167421213499,0.0774133511511356,0.0311167813276642,0,0.017107213605982,-0.0193107536465946,0,0,0,0,0,0
X300072.SZ,0,-0.047047547982322,0,0,0,0,0,0,0,0,0.137566555686619,0,0,0,0,0,0,0,0,0,0,0,0,-0.0776797199072481,0,-0.00654358237907398,0.104966065374409,0,0,-0.031608281509479,0,0,0.147867571796805,0,0,0,2.16840434497101e-19,0,0,0,-0.0290974273273987,0,0,0,0,0,0,0.0841795607723931,0,0.229871647510791,-0.021693467788838,0.023418913627104,0,0,0,0,0,0
X600309.SH,0,0.0684272218474234,0,0,0,0,0.0799700602910928,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115052866918546,0,0,0.0530440295121679,0,0,0,0,0,0,0,0,0,0,-0.153498346337014,0,0.216537399965451,8.67361737988404e-19,-0.0550306638170893,0,0.0945378453802794,0,0,0,-0.00347771166989721,-0.00705110559850287,0.0401900132188389,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.446758959624185,0,0,0,0.27668773117711,0,0,0,-0.000165195005196513,0,0,0,0,0,0,0,0.102110808326276,0.0190615361618321,0,0.0936431076494123,0,0,0,0,0,0,0.140553730015222,0,0,0,0,0,0,0,0,0,-0.0681001656900096,0,0,0,6.93889390390723e-18,0,0,-0.019255794864908,0.0166880521696631,0,0,0,0,0,0
