,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X002466.SZ,X600027.SH,X600111.SH,X600623.SH,X600157.SH,X600362.SH,X600188.SH,X600886.SH,X600547.SH,X601992.SH,X600299.SH,X600660.SH,X000792.SZ,X600489.SH,X600309.SH,X601158.SH,X600583.SH,X000883.SZ,X300072.SZ,X000709.SZ,X600352.SH,X000539.SZ,X000898.SZ,X000723.SZ,X002460.SZ,X000027.SZ,X600549.SH,X002075.SZ,X000630.SZ,X002407.SZ,X002470.SZ,X600021.SH,X000012.SZ,X600176.SH,X600098.SH,X000983.SZ,X000060.SZ,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0.11242497004319,0,0,1.73472347597681e-18,0,0.00393916462416592,0,0,0,0.00494287495707264,0.109989996136543,0.0137000096150289,-3.46944695195361e-18,0,0,0,0,0,0,0.0274089240223051,0,0,0,0.182755132710575,0,0.0663970135756503,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507761543767866,0,0,0.0359578801498721,0,0,0,0,0,0.00569552069515396,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0956230047273433,0,0,0,0,0,0,0.00368923663516333,0,-0.0133075105683013,0,0,0,0,0,0,0,0,0,0.103142514221007,0,0.27559075790563,0,0,0,-6.93889390390723e-18,0,0,-0.0519907519884866,0,0,0.0179093176858462,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.00781292730804354,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.318674890705501,0,0,0,0,0,0,0,0,0.0652651403141393,0,0,0,0,0,0.00186267697822732,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.11699401191618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112127535333074,0,-0.0382771088612911,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0527981088088462,0.026433220858245,0,0,0,0,0,0.398544030323499,0,0,0,0,0,0.048473574246919,0,0,0,0,0.0183906193087365,0,0.0416412108071797,0,0.025209950963946,0,0,0,0,0,0,0.0108802407389038,0,0,0.0107220627445982,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02160582525088,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210899554200446,0.0286633051244157,0.0497566500930186,0,0,0,0,0,0,0,0.053606205204504,0,0,0,0.0812275606694589,0,0,0,0,0,0,0.109848796538149,0,0,0.187006017947663,0,0,0,0,0,0,0,0,0,0,0.0565409995486647,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.018391803417104,0,0,0,0.00352116713621011,0,0,0.0139276771453048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218009622335197,0,0.0799071117793685,0,0,0,0.121291996668433,0,0,0,0,0,0.0208419155089232,0,0,0,0,0.0493618423791783,0,-0.0200996211922387,0,0,0,0,0,0,0
X600585.SH,0,0,0.361629178857412,0,0,0,0,0,0,0,0,0,0,0,0.133100327022979,0,0,0,0,0,0.0116153052978525,0.205238582193496,0,0,-0.103682364738624,0,0,0,0,0,0,0,0.129478363504764,0,0,0,0,0,0.247162701141895,0,0,0,0,0,0,-0.107749065250711,0,0,0,0,0,-0.0327332141152566,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146357519769674,0,0.140871836297534,0,0.0311339921605273,0,0,0,0,0,0,0.24058054584772,0,0,0.285262271698234,0,0.0238612509597756,0,0,0,0,0,0,0.0112586013579515,0,0,0,0,0,0.00654184064159953,0,0,0.0311486227308834,0.173824603004567,0,-0.0676499706204273,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513649269376328,0,0,0,0,0,0.0401833481941048,0,0.126421924759971,0,0,0,0.136046053864981,0,0,0.0633123550673836,0.177381027178329,0,0,0.109929731451636,0,0,0.0598468898417298,0,0,0,0,0,0,0.0915919262537944,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0322845026613767,-0.0536490468311574,0.0466218613064444,0,0,0,0,0,0,0,0,0,-0.0376735500144968,0.219153824949985,0,0,0,0,0,0.280970500914826,0,0,0,0,0,0,0,0.0378653051977171,0,0,0.221807673355915,0,0,0.0878631744399795,-0.061648359366258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827678448248794,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.160051133854763,0,0,0,0,0,-4.33680868994202e-19,0.0517153460507656,0,0.00746733092026256,0,0,0,0,0,0,0,0,0,0,0,0,0.203695857967529,0,0,0,0.0985977712621313,0,0,0.0794285971296202,0,0,0,0,0,0,0,0,0,0,0.0836618254683448,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0168483131454797,0,0,0,0,0,0,0,0,0,0.124053483472217,0,0.0404752336587657,0,0,0,0.181150534129524,0,0,0,0.0266686298107743,0,0,0,0,0,0,0,0,0.0293345776343788,0,0,0,0.0497887265368516,0.0787362955036782,0.0427370822997043,0,0,0,-0.034785914607627,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.0660819646812598,0.241228533575321,0,0,0,0,0,0,0,0,0,0,0,0,-0.00695989310447457,0,0.00294262750870644,0,-1.73472347597681e-18,0,0,0,0.0303731226041276,0,0,0,0,0,0,8.67361737988404e-19,0.389163828046781,0,0.0050098076579386,0,0,0.284444019470541,0,0,0.139658020683276,0,0,-0.250809289664428,0,0,0,-0.0317247376347332,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.262209265896421,0,0,0,0,0,0,0.144969908307439,0,0,0,0.0131575994969774,0,0,0,0,0.1953797142433,0,0.0147006638023847,0,0,0.0834223096612883,0,0,0,0.0157355621620636,0.108192001611403,0,0,0.0490116376495653,0,0,0,0,0,0,0,0,0,0.017818328829257,0,0,0,0.0211078698812819,0,0,0,0,0,-0.0200608407613443,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.279566106366499,0,0,0,0,0,0,0,0,0,0,0.0572554436681643,0,0,0,0,0,0,0,0,0.0602147870882599,0.0664650011354916,0,0,0,0,0,0,0.00590832118611954,0,0,0,0,0,0.385228827250326,0,0,0,0,0,0,0,0.0534623280293225,0,0,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,-0.0914730400627445,0,0,0,0,0,0,0,0,0,0,0,0,-0.205335267376285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467033294122573,0,0,0,0,0.183663178158221,0,0,0.0420128784075705,0.208540249750927,0,-3.46944695195361e-18,0,0.16067240904926,0.296751461517825,0,0,0,0.0486693526551451,0,0,-0.0202658163443906,0,0.149537257856021,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.00693175563439122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327081714733694,0.041726866750749,0,0,0.154585656275528,0,0,0,0.103542921919674,0,0,0,0,0,0,0.0964474370425352,0,0,0,0,0,0,0,0.0217824393306443,0,0,0,0.0884980140174496,0,0,0,0,0,0,0
X600362.SH,0,0,0.132972010141441,0,0,0,0,0,0,0,0,0,0,0,0.309872137026745,0.0637948317055565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152379997860736,0,0,0.0374756626688308,0,0,-0.00319481524866178,0.166664075175022,0.364127935511003,-0.0464626074143415,0,0,0.0189199790318832,0,0,0,0,0,0,-0.0581827889561303,0,0,0.315375754913902,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.107051987437694,0,0.0882404078421327,0,0,0,0,0.02539535050269,0,0,0,0,0,0.0862404711235056,0,0.142727836127979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183678394792411,0,0.21242819332806,0,0,-0.16458247683974,0,0,0,0,0,0.334389486802991,0,0,0,0,-0.00731527185307846,0,0,0,0,0,0
X600886.SH,0,0,0,0.140731612094829,0,0,0,0,0,0,0,0,0,0.250944395493502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13695297478382,0,0,0,0.048497484757979,0,0,0,0,0.0905190146558728,0,0,0,0,0,0,0.0560899549041726,0.0616941534957072,0.0327047008933999,0,0,0,0,0.010415181499078,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0448314898617142,0,0,-0.01959164189386,0,0,0,0,0,0,0,0,0,0.966644327011579,0,0,0,0,0,0,0,0,0,0,0,0,0.0497916068303519,0,0,0.0667297376197575,0,0,-0.138006069147796,0,0,0,0,0,0,0,0.103135580177412,-0.0550049840619862,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.170480011953335,0,0,0,0,0,0.0490441368019077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499404969234009,0,0,0,0.0114740934892756,0,0,-0.0378908152550783,0,0,0,0,0,0,0,0,0,0,0,0.0790633152014972,0,0,0,0,0.0179776187417642,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.343399758673492,0,0,0,0,0,0,0,-0.0404998627300679,0,0,0.050760685220333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522392144924922,0,0,0,0.0587391531562443,0.146872651160788,0,0,0,0.0534991929390464,0,0.325206064417773,0,0,0.0330980709445868,0,-0.0837086879465175,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.156529833778081,0,0,0.077902718224682,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107202661144842,0,0,0,0,0,0,0.0215021186014702,0.0327470643801465,0,0,0,0,0,7.75769284017298e-05,-0.0212878490669659,0,0.0055723852115787,0,0,0,0,0,0,-0.0283509045661315,-0.0515618137795172,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.0823916340427986,-0.0516331012731141,0,0,0,0,0.10622641680281,0,0.11631135762071,0.0568612664676929,0,0,0,0,0,0.0472547795564363,0,0,0,0,0,0,0,0,0.0873771976498256,0,0.0980804098784531,0,0,0.0511590418085285,0,0.0376827214920579,0,0.0503578110363905,0,0,0,0,0.221612669170415,0,0,0,0,0,0,0,-0.0219293999905053,0,0,0,0,0,0
