,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X601600.SH,X600547.SH,X600585.SH,X600886.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X000708.SZ,X600489.SH,X600010.SH,X600027.SH,X601699.SH,X600111.SH,X002460.SZ,X000983.SZ,X600160.SH,X600426.SH,X000301.SZ,X002466.SZ,X601991.SH,X600803.SH,X000786.SZ,X000933.SZ,X000877.SZ,X600985.SH,X000630.SZ,X002128.SZ,X000807.SZ,X600176.SH,X601168.SH,X600219.SH,X000408.SZ,X600348.SH,X600612.SH,X000883.SZ,X002271.SZ,X600096.SH,X000932.SZ,X600995.SH,X000027.SZ,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.553352050375906,0,0,0,0,0.0828081757297605,0.201660591603553,0,0,0,-0.0447726392530721,0,-0.0572717237696077,0,0,0,0,0,0,0,0,0,0,0,-0.0902760408417133,0,0,0,0,0.019206186904906,0,0,0,0,0,-0.03440096092365,0,0,0,0,0,0.0847867674223358,0,0,0,0,0,0,0.0574801164140756,-0.0576526190524164,0.0124798935083683,0,0,0,-0.0867494371342258,0,0
X601088.SH,0.104229983236066,0,0,0,0.136221937974636,0,0,0,0.141115828698633,0,0,0,0,0,0,0,0,0,0,0,0.109472079049817,0,0,0.031626786245547,0,0,0,0,0,0,0,0,0,0.115585467198232,0,0,0,-0.00361891464100852,0,0,0,0,0,0,0,0,0,0,0,0.000212529374838224,0,-0.0458513726305063,0,0,0,0,0,0,0
X600028.SH,0.302501736181259,0,0,0,0,0,0,0,0,0,0,0,0,0.0103722765448781,0,0,0,0.0942116441581086,0,0,0.0259677900799017,0,-0.136602243380888,0,0,0,0,0,0,0,-0.0787757282112299,0,0,0,0,0,0,0,0.0781513902764247,0,0,0,0,0,-0.0239258441956578,0,0,0,0.0620964873435347,0,0,0.00910439971248297,-4.77388809022785e-05,0,0,0,0,0,0
X600309.SH,0,0,0,0,-0.290819069835496,0,0,0,0,0,0.0452822624943923,0,0,0,0,0.00316485752345425,0,0,0,0,0,0,0,0,0,0,0.0740062929984675,0,0,0,0.087902868832224,0,0.00567897095608248,0.0874434242986242,0,0,0,0.107134988759664,0,0,0,0,-0.0952434610060445,0,0.0719499930174402,0,0,0,0.160403665999377,-0.0815452605896788,0,-0.0446826735646994,0.00210214846860884,0,0,0,0,0,0
X600188.SH,0,0.047956808022061,0,0,0,0.306754576488659,0,0,0,0.131309459708351,0,0,0,0,0,0,0,0,0,0,0.326970816920596,0,0,0,-0.0185403625716011,0,0,-0.0607300000777886,0,0,-0.0664012939383962,0.0484365383777366,0,0,0,0,0,0,-0.0142594009347825,0,0,0,0,0,-0.000175305290532602,0,0,0,0,0,0,0,-0.0152934797640183,0,0,0,0,0,0
X601898.SH,0,0.128158693026544,0,0,0,0,0,0.20495893353726,0,0,0.250569543507466,0,0,0,0,0.176629100423445,0,0,0.0253083702154279,0,0,0,-0.0274566959114952,0,0,0,0,0,0,0,0,0,0,0.643818440933609,0,0,0,0.11074140309415,0,0,0,0,0,0,-0.103876411389948,0.0569259568053366,0,0,0,3.46944695195361e-18,0,0.112102780681776,-0.0468929266371658,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.111531640725083,0,0,0,0,0,-0.00678359043660164,0,0.00124031327676878,0,0,0,0,0.0727966165576154,0,0,0,0.149756757879473,0.00603431369909011,0,0,0.00587957872071463,0,0,0,0.0506978142595941,0.0346000457371139,0,0,0.0598412289522123,0,0,0,0,0.300298808240824,0,0,0,0,0,0.0352298637277989,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00203477791164115,0.326005135453355,0,0,0,-0.00532127701089645,0,0.120079689003404,-0.094788410628099,0,0,0,0,0,0,0,0.316042911308894,0,-0.001310309529199,0,0,0,0,0.00667876845808891,0,0,0,0,0,0,0,0.194640484848599,-0.048580794094396,0,0,0,0,0,0,0,0.00278646329477312,0,0,0,0,0,0
X601600.SH,0,0.163207642494309,0,0,0,0,0,0,0,-0.0498882164316915,0,0,0,0,0,0,0.104834904308428,0,0,0,0,0,0,0,0.0282932806816279,0,0,0,0.0553734316146177,0.225259475863946,0,0.114583550592381,0,0,0,0,0.262294612180671,0,0.198578988284258,0,0,0,0.146913619523377,0,0,0,0.0609370591150851,0,0,0,0,0,0,0.114902659113573,0,0,0.0141373632130899,0,0
X600547.SH,0,0,0,0,0,-0.0446060010321237,0,0,0,0,0,0,0,0,0,0,0,0.78261602692562,0,0,0,0,0,0,0,0,0,0.00816217304168066,0,0,0,0.145313861582504,0,0,0,-0.027319849400887,0.0200846860253555,0,-0.0230660135058403,0,0,0,0,0,0,0,0,0,0,0,0,-0.0528789428579748,0.0866056509829481,0,0,0,0.00521799572791152,0,0
