,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600547.SH,X601898.SH,X600352.SH,X601991.SH,X600660.SH,X600688.SH,X600362.SH,X600886.SH,X600188.SH,X600795.SH,X601992.SH,X600516.SH,X000723.SZ,X600027.SH,X600111.SH,X002466.SZ,X000898.SZ,X600176.SH,X002460.SZ,X600801.SH,X000709.SZ,X000786.SZ,X600299.SH,X600219.SH,X000990.SZ,X002271.SZ,X000629.SZ,X600808.SH,X000553.SZ,X600489.SH,X000825.SZ,X002110.SZ,X601158.SH,X600157.SH,X600583.SH,X000630.SZ,X000883.SZ,X600985.SH,X600339.SH,X600426.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0313610153474124,0,0,0.0270153279555449,0,0,0,0,0,-0.00726037950587534,0,0,0,0.146436584071577,0,0,0,0,0,-0.0185460301034966,0,0.0486342918056093,0,0,0,1.73472347597681e-18,0,0,0.0736938666955722,0,0,0,0,0,0,0,0,0,0,0,0.00184959219505198,0,0,0,0.0615283884927842,0.026460486229796,0,0,0,-0.00696434964768061,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25118989725261,0,0,0,0,0,0,0.0556050319645259,0.0315145230402669,0,0,0,0,0,0.0495224728545487,0,0,0.00453040729682899,-0.0579315443238236,0,-0.0670266072124652,0.298265743127052,0.0249382063140785,0,0.0722584069841311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459358394349508,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.16669133041454,0,0,0,0,0,-0.254104937407512,0,0,0,0,0,0.0586612614359343,0,0,0,0,0,0.0949796990694831,0,0,0.0476467149641663,0,0.0899060211780251,0,0.00867817401508827,0,0,0.0136193302371596,0.0986481233688011,0,0,0,0,0,0,0,0.0544485683003197,0,0,0,0,0,0.037240823261203,0,0,0.00120181599370261,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0458895618196856,-0.0236850126812092,0,0,0,0,-0.0031298424155298,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.50113315702118,0,0,0,0,0,0,0,0,0,0,0,0.0983526085916823,0,0,0,0,0,0,0,0,0,0,-0.0156436118907409,0,0,0,0,-0.00127632695091438,0,0
X600019.SH,0,0,0.0733195863793841,0,0,0,0,0.0445093471186511,0.0414963998139121,0,0,0,0,0,0,0,0,0,0,0,0,0.00737023600851073,0,0.0423057938363762,0,0.103160201324359,0.0793143750985405,0,0,0,0.0340058063437806,0,0,0,0,0,0,0,0,0,0.159630521374627,0,0.0365444771258874,0,0.0221312852804608,0,0,0,0.0338280821098841,0.0167885692588769,0,0,-0.00511038824636696,0,0,0,0,0,0
X600309.SH,0,0,0,0.187210986628196,0,0,0,0,0,0,0,0.0694138306795761,0,0,0,0,0,0,0,0,0.0460393017251578,0.127077213363983,0,0,0,0,0,0,0.175137138997475,0,0,0,0,0,0,0,0,0,0,0,0.00870440519289353,0,0.0301997235710993,0,-0.0447153066349914,0,0,0,0.194820915239495,0,0,-0.0229336897307527,0.0549778111042655,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472015183577322,0,-0.133461479957758,0.0651184951428825,0.594313104876849,0,0,0,0,0,-0.0280024747740488,0,0.0723303526533024,0.00871257350064841,0,0,0,0,0,0,0,-0.12818561876564,0,0,-0.0096506097778309,0,0,0,0,0,0,0,0,0.00426675072600754,0.0198712619891259,0,0,0,-0.0115779837185184,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639026700873667,0,0,0.319665274950386,0,0,0,0,0,0,0,0,0.363820966834631,-0.0626058944162913,0.0765745811028634,0.0832833955456154,0,0,0,0,0,0,0.00908705019292222,0,0,0,0,0,0,0.0375602597205346,0,0,0.00337777997251122,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178903884217446,0,0,0,0,0,0.00914620780460189,0,0,0.0280818371320475,0,0,0.100403450880005,0,0,0,0,0.340308015429763,0,0,0.0017539420192891,0,0,0,0,0,0,0,0,0,0,0.0216789810124536,0,0.182261400751327,0.0329030851027127,0,-0.0128761049739986,-0.0198832365458427,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,-0.0546649565552027,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114348638337325,0.0069739757854578,0,-0.0426041135457365,0,0,0,0,0,0,0,0.0865221945709886,0,0,0,0,0,0,0.941134404530868,0,0,0,0.03475793745155,0,0,0,-0.0270232939446524,0,0,0,-0.0986212392966747,-0.00289097565902978,-0.0140105011772895,0,0,0,0.00963926836298536,0,0
X601898.SH,0,0,0.0713261800612155,0,0,0.0422083093109013,0,0.170560505107049,0.130408114467597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00507613757258708,0,0.0707068754687023,0,0,0,0,0,0,0.00860253827458334,0.0446549642903092,0,0,0,0,0,0,0,0.0324960203619541,0,0,0,0,0,0,0.0819762204701375,0,0,0.00162079159979689,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.134331255006311,0.0413468855740274,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149786771685628,0.0395061773463049,0,0,0,0,0,0,0,0,0,0,0,0,0.0298107256661683,0,0,0,0,0,0,0,0.0018251800978789,0,0,0,0,0,0,0,0,0.0725939783055299,-0.160370959668022,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,-0.0217867201982417,0,0.152173163282287,0.0767402574768467,0,0,0,0,0,0,0,0.0455647315252338,0,0.213786469889234,0,0,-0.00913795702750317,0,0,0,0,0,0,0,0,0.0358710698408551,0,0.0235777449335334,0.025927231905683,0.0249394599589968,0,0,0.0655350880424472,0,0,0,0,0.033439223921348,0,0,0.0435499170976731,0,0,0,0,0,0,-0.000633496799223997,0,0,0,-0.0086609992202834,0,0
X600660.SH,0,0,0,0,0,0.07777743298638,0,0,0,0,0,0.0369466515084527,0,0,0,0,0,0,0,0.0830182694364244,0,0,0.0199961533336262,0,0,0,0,0.0291430285513665,0.133766247506067,0,0.00914120335549252,0.0237319024093887,0,0,0.108085688550611,0,0,0,0,0,0,0,0,0.00665229907081329,0,0,0,0,0,0,0,0.0159528600205908,0.018127424238489,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0.00791623641341226,0,0,0,0,0,0,0,0,0.129343923139483,0,0,0,0,0,1.73472347597681e-18,0.110859605616138,0,0,0,0,0,0,0,0,0,0.00752915693401306,0,0.0118578026472727,0,0,0,0,0,0,0,0.0218710033073404,0,0,0.039727826215506,0.0290383708385083,0,0.162212178842042,0,0,-0.00128738477781279,0,0,0,0,-0.0300077744147604,0,0
X600362.SH,0,0,0,0,0,0,0,0.210028385016793,0.121312319345606,0,0,0,0,0,0,0,0,0,0,0.0143349521633263,0,0.0232987392564394,0,0.126108859139415,0,0,0,0.0168746736428713,0,0,0,0,0,0,0,0,0,0,0,0,0.0394088971216983,0,0.0269430767075922,0,0,0,0.0251337881849805,0.1604639044661,0,0,0,-0.0198402596512014,0,0,0,0,-0.0173307730794979,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.0473736627070011,0,0,0,0.106186425517232,0,0,0.0622581559239912,0,0.00364464175180241,0.00585195531728328,0.154115721506754,0,0,0,0,0,0,0,0,-0.0727262149940553,0,0,0,0,0,-0.0688269224987675,0,0,0,0,0,-0.0294489562045437,0,0,0.153243211517785,0,0.101195020957391,0.0227407975653608,0,0.0113500020225327,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0250095947697297,0,0.0710389792279162,0,0,0,0,0,0,0,0.0310716298170253,0,0,0,0,0.00904682991219597,0.0114836858069232,0,0.180469952006056,0,0,0.014654525983707,0.0836887885675847,0,0,0.137499719469601,0,0.0480590703364322,0,0,0,0,0,0,0,0.0243356593401564,0,0.052021869733188,0,0,0,0,0,0,0,0,0,-0.0288612788676426,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.464009324863695,0.0784506200639227,0,0,0,0,0,0,0,0,0.176465525303048,0,0,0.0507368560249314,0,0.0255929151136503,0,0,0,0,0,0,0,0,0,0,0,0.0608022781236395,0.114759620759191,0,0,0,0,0,0,0,0.0584292174108191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352622798412417,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175104271439637,0,0,0,0,0,0,0,0.0208735315903638,0,0,0,0,0,0,0,0,0,0,0.002651653892801,0,0,0,0,0,0,0,-0.0393994966139806,0,0,0,0,0,0.197577915999986,0.427166211700821,0,0.0140721524998933,-0.017042515793852,0,0,0,-0.0082421119729293,0,0
X600516.SH,0,0,0,0,0,0.0644948871489599,0,0,0,0,0,0,0,0,0,0.0161808791488087,0,0,0,0.179438780997713,0,0,0,0.0330429037936291,0,0,0,0.324985680635216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225110305580078,0,0,0,0,0.0947436078889118,0,0.0138572025493459,0,0,0.0394454464018541,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.580394160987067,0.113504156733226,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22193273241138,0,0,0,0,0,0,0.151085706783437,0,0,0,0,0,0.000409156578080414,0,0,0,0,0,0,0,0,0.211556153963715,0,0,0,0.435353798459998,0,0,0,0,0,0.0736918203244291,0,0,0,0.0964195478047017,0,0
X600027.SH,0,0,0.0396892040439296,0,0,-0.264445355608024,0.450313446155829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154452554147475,0.0804292490624059,0,0.105496343244072,0,0.0222887170518917,0,0,0,0,0,0,0,0,0.0113162187522569,0,0.0506501463603595,0,-0.0693849684192313,0,0,0,0,0,-0.0453940747746048,0,0,0,0.0591474595040209,0,0
X600111.SH,0,0,0,0,0,0,0,0.207727004714295,0,0,0,0,0,0,0,0.070153105326772,0,0,0,0,0.22858346901227,0.0212558552052465,0,0,0,0,0,0.198217338513217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508675008469463,0,-0.0217557651156171,0,0,0,0,-0.0254175215128947,0,0
X002466.SZ,0,0,0,0,0,-0.0391556360300393,0.0389227654766327,0,0.00851019068845008,0,0,0,0,0,0,0.118674146273545,0,0,0,0,0,0.0215023230839204,0,0.0347784158196338,0,0,0,0.613490922428099,0,0,0.0971153982947941,0,0,0,0,0,0,0,0,0,0,0,0.0339286650518804,0,0,0,0,0,0,0,-0.0214638353972452,0.0135595976389825,0,0,0,0,0,-0.0341360663953146,0
X000898.SZ,0,0,0,0,0,0.0562107678580504,0,0,0.126708542997901,0,0,0,0,0,0,0,0,0.213915692556507,0,0,0,0.00195615353455868,0,0.100803690539985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134035291000318,0,0,0,0,0,0,0,0.0422332382944283,0,0,0.00996646269050696,-0.0104607230340456,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0470943176012284,0,0,0,0,0,0,0,0,0,0,0,0.0980434873169093,0,0,0,0.0740551781431615,0,0,0.0661938755318142,0,0,0.0201592224463629,0,0,0.24761512121688,0.0982762669182411,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,-0.0239780354386667,0,0.0629441332386828,0,-0.0229932517820962,0.0141280259227279,0.000276376540802464,0,0,0,-0.0607384535610581,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818087720391744,0,0.169146810780341,0,0,0,0.785150179192318,0,0.0482510227808604,0,0,0,0,0,0,-0.00781021322471895,0,0.168586958952558,0,0,0.186310600589977,0,0,0,0.00644165180627513,0,0,0,0,0,0,0,0,0,0.0606461140195238,0,0,0,1.73472347597681e-18,0,0
X600801.SH,0,0,0,0.509228332975674,0,0.0711100544050394,0,0,0,-0.05315629453773,0,0.00678752070017026,0,0,0,0.112431985801023,0,0,0,0.171871780060327,0,0,0.157196682944564,0,0,0,0,0,0,0,-0.0161558922117238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268350443336734,-0.0440306998048448,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.250795178261084,0,0,0,0,0,0,0,0.0235794817947981,0,0,0,0,0,0.00706428551189376,0,0.162260019258345,0,0,0,0,0.119642699463515,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0500807316225411,0,0,0,0,0.0556508774594872,0,0,0,-0.0279857530608973,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.163899517290185,0,0,0,0,0,0.321086623965708,0,0,0,0,0,0,0,0,0.0955837779415422,0.0181027763525854,0,0,0.155814238208861,0,0.0723517711717553,0,0,0,0,0,0,-0.0244387985584227,0,0,0,0.255649015963865,0,0,0,0,0.104261855867569,0,0,0,0,0.00513869060052682,0.148143446256722,-0.109810825010998,0,-0.0018223934150644,0,0,0,0,-0.086527635227766,0,0
X600299.SH,0,0,0,0,0,0,0.0256039891029662,0,0,0.204350118913807,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.040793429154305,0,0,0,0.186797900821497,0,0,0,0.0378923693017877,0,0,0.0483602865411283,0,0,0,0.130421061814379,0,0,0,0,0.0344213290594938,0,0.0748579969563318,0,0,0,0,0,0,-0.0127395529984992,-0.0115138274857754,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.0411166792015223,0.131461601439085,0.271810287090596,0,0,0,0,0,0,0.266899815484984,0,0,0,0,0,0,0.0349594542242684,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.0727924952742929,0,0,0,0,0,0,0.0161835380991536,0,0.0357314189358541,0.0562268285986405,0,0,0,0.0546347837720999,0,-0.00503204655985069,0,0,0,0,0,0,0
X000990.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.216130677863187,0,0,0,0,0,0,0,0,0,-0.0319227641135727,0,0,0,0,0,0.293321551559642,0,0,0,0.115759595879365,0.130505757062977,0,0.198374943233401,0,0,0.0652841479621579,0,0,0.264602255327473,0,-0.146788949053308,0,0,0,0,0.542211737983433,0,0,-0.180808599133432,0.0270591466210893,0.0218202107807007,0,0,0,-0.17228650808841,0,0
X002271.SZ,0,0.207278886517962,0,0,0,0.1223454637985,0,0,0,0,0,0,0,0.172399723211819,0,0.0924653057387487,0,0,0,0.271915601675848,-0.0951777318193744,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.283214589329295,0,0,0,0,0,0,0,0,0,0,0,-0.0125788760649272,0,0,0,0.14966522533114,0,6.93889390390723e-18,0,0,0.019941837508828,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0632115723539703,0,0,0,0,0,0.152698466408516,0,0,0.0294584841097712,0,0.16759726862521,0.00241817270167871,0,0,0,0,0.378374672312183,0.227904898159834,0,0,0.0635465739002219,0,0,0,0,0,0.129217641218777,0,0,0.0124893309826945,0.0129886803517966,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.141422723168535,0,0,0,0,0,0,0,0,0,0,0.0624159160703127,0.000480584664361652,0,0,0.0733184989728435,0,0,0,0,0.153504712768795,0,0,0,0,0.011921350528765,0,0,0,0,0,0,0.0575266538845869,0,0.0399751206225846,0,0,0,0,0,0.064436967125299,0,0,-0.00774979257191192,-0.0239219105460041,0,0,0,-0.0345832508348338,0,0
X000553.SZ,0,0,0,0,0,0.0245043978974272,0,0,0.0350520757709323,0,0,0.0069150721776424,0,0,0,0.0183029013613806,0,0,0,0,0.0370118863202507,0,0,0.0743700077938354,0.0299162259616166,0,0,0,0,0,0.0645820387777453,0.15505936515759,0.0326389761098516,0.0347526028372436,0,0,0,0,0,0,0,0,0,0,0,0,0.0720369809036414,0.197892064257445,0,0,0,0,-0.0065160650589216,0,0,0,0,0,0
X600489.SH,0,0,-0.0636105835533574,0,0,0,0.000256493408244368,0,0,0.620994034894983,0,0,0,0,0,0,0,0,0.260698322253422,0,0,-0.0426446505279523,0,0,0,0,0,0.136732791058401,6.93889390390723e-18,0,0,0,0,0,0,0.264206631115398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00609597534852322,-0.0277350231133914,0,0,0,0.0338365067940833,0,0
X000825.SZ,0,0,0,0,0,0.0235850774356787,0,0.105466681555653,0,0,0,0,0,0,0,0,0,0.229622474072686,0,0,0,0,0,0,0,0,0,0,0,0,0.0197985211866362,0,0.185307148940987,0,0.0300362740293186,0,0,0,0,0,0.0618841846245099,0,0.0212145469299224,0,0,0,0,0,0.125213644850609,0,-0.00677058655218693,-0.000368387878323949,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0.0901789621433771,0,0.180971741907005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957272726594956,0,0,0,0,0,0,0,0,0,0,0,0,0.11567714917222,0,0,0,0,0,0,0,0,0.0918468653570097,0,0,0,0.233647377131717,0,0,0,0,0.0244484784135852,0.015570569278057,0,0,0,-0.11446047184917,0,0
X601158.SH,0,0,0.0252292822745966,0,0,0.132325647098411,0,0.0659258178824977,0,0,0,-0.0492028117035425,0,0,0,0,0,0,0,0.0919696324216132,0,0,0,0.0789876037622382,0,0,0,0,0.0268925695981361,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00971319191837485,0,0.0911221843212276,0,0.0296796221514593,0.0196840912759189,0.0103486227657156,0,0,-0.00578950269185485,0,0,0,0,-0.0271389970169623,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595477123960819,0,0,0,0,0,0,0,0,0,0,0.636807721346936,0,-0.495881423844525,0.256880791095711,0,0,0,0,0,0,0,0,0.497396086963111,0,0.109999390945656,0,0,0,0,0.0231447783470615,0.128396147595664,0,0,0,0.126323458530868,0,0
X600583.SH,0,0,0,0,0,0.0584447666510759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115966357857712,0.0266632300480724,0,0,0,0,0,0,0,-0.0101851598235268,0,0,0,0,0.257394816996597,0.109923206952708,0.0878695005539272,0,-0.0340802819042859,0,0,0,0,-0.0255937765231633,0,0
X000630.SZ,0,0,0,0,0,0,0,0.00959237442697283,0,0.0299684031810331,0,0,0.00996361543166827,0,0,0,0,0,0,0,0,0,0.0106541330779388,0,0,0,0,-0.0542570666789455,0,0,0,0,0.799012384438901,-0.0899825906442767,0,0.107501240666274,0,0,0,0,0,0,0.114659728097217,0,0,0,0,0,0,0,0,-0.00322569627428764,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0180712897915357,0.121982121991489,0,0,0.00510936051220335,0,0,0,0.000725073078066913,0.00794268065958551,0,0,0,0,0,0,0,0,0,0,0,0.16296857644735,0.0101533919754467,0.0602687144605594,0,0.0335393379590889,0,0,0,0,0,0.0623244573222469,0,0,0,0.0205076063478215,0,0.0538630215100848,0.155494540572506,0,-0.00913396761131277,-0.00504891940865247,0,0,0,0,0,0
