,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X601600.SH,X600019.SH,X600585.SH,X600547.SH,X600886.SH,X600011.SH,X000792.SZ,X600795.SH,X600362.SH,X600010.SH,X600111.SH,X600489.SH,X002460.SZ,X000708.SZ,X600803.SH,X600027.SH,X002466.SZ,X600160.SH,X000786.SZ,X000301.SZ,X601991.SH,X000807.SZ,X600426.SH,X600219.SH,X000983.SZ,X601699.SH,X002128.SZ,X000630.SZ,X000408.SZ,X601168.SH,X600985.SH,X600096.SH,X600176.SH,X000877.SZ,X000933.SZ,X600378.SH,X600995.SH,X002353.SZ,X002271.SZ,X000883.SZ,X600352.SH,X000027.SZ,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0.0452317614990105,0,0,0.0337394010618832,0,0,0,0,0,0,0,-0.0215993704024098,0,0,0,0,0.797887309192198,0,0,0.0149259843585481,0,0,0,0.00866687305111738,0,0,0,0,-0.0478294600884993,0,0,0,0,0,0,0,0,0,0.00855181339390203,0,0,0,0,0,0,0,0.0853301999233603,0,0,-0.00354472166202461,0,0,0,0,0,0,0
X600886.SH,0.244120817912442,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0.0285381976040984,-0.0983080898895476,0,0.0255167112023005,0,-0.0375568377579211,0,0,-0.151779376129067,0,0,0,0,0,0,0,0,0,0,0,0,-0.0688585691448031,1.73472347597681e-18,0.136531851208402,0,0,0,-0.0792703045257204,0,0,0,0,0,-0.0438326837182511,0.0987148664044819,0.0606529002716331,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.00725957238922972,0,0,0.176992181524196,0,0,0,0,0.220812741220511,0,0,0,0,-0.0296237177947255,0,0,0.0984815500191001,0,0,0,0,0,0,0,0,0,-0.0754314553911201,0,0,0,0,0,0,0,0,0,0,0.125511127969685,0,0,0,-0.0490326816493188,0.133592035246961,0,0,-0.118273453012586,0,0,0,0,0,0,0
X000792.SZ,0.00343712931468997,0,0,0,0,0,0,0,0.11606383947838,0,0,0,0,0,0,0,0,0,0,0.334309713459231,0.0589006561866052,0,0,0.00567721200517278,0.122005146147797,0.0624475174076961,0.0859694463441809,0,0,0,0,0,0,0,0,0.0535660228688335,0,0,0.0591020860689131,0,0,0,0,0,0,1.38777878078145e-17,0,0.0650138093041448,0,0,0,0,0.022594193682837,0,0,0,0,0,0
X600795.SH,0,0,0.224409774226779,0,0,0,0,0,0.165590120213472,0,0,0.273117178865986,0.0482576305028368,0,0,0,0,0,0,-0.0292896486114541,0,-3.46944695195361e-18,0,0,-0.0752449410020759,0,0,0.0587470028800578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377242220115377,0,0,0.0225199142216824,0,0,0,0,0,0,0,-0.00153505996256821,0,0,0,0
X600362.SH,0.150607300776373,0,0,0,0,0,0,0.146925021304556,0,0,0,0,0,0,0,0,0,0,0,0.119036242149823,0,0,0,0,0,0,0,0,0,0,0,0,0.110195067438285,0,0.193796836766398,0,0,0,0,0.0876247502365628,0.0695183675348087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0.136511041114301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134499893654634,0.0137128332640991,0,0,0,0,0,0,0,0.24721575945887,0,0,0,0.0521713309402393,0,0,0,0,0,0,0,0,0,0,0,0,0.110897155362107,0,0.198063781476,0,0,0,0,0,0,-0.0155075646465121,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.537256233886589,0,0,0.229668311339473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00340563887661309,0.109437141456176,0,0,0,0,0.0102262538397383,0,0,0,0,0,0,0.095695919406549,0,0,0.0233028217172984,-0.0112974449730063,0,0,0,0,0,0
X600489.SH,0,0,0,0,0.0621292741849665,0,0,0.114470858653409,0,0,0.735723317383651,0,0,0,0,0,0,0.0234232042979827,0,0,0,0,0,0,0,-0.0892096226914189,1.38777878078145e-17,0,0,0,0.20674207504882,0,0,0,0,0,0,-0.195209825144321,0,0,0,0.159729118911192,0.0625247066944072,0,-0.0561776866719596,0,0,0,0,0.195277796838169,0,0,-1.0842021724855e-19,0,0,0,0,0,0
X002460.SZ,0,-0.329655414919172,0,0,0,0,0,0,0,0,0,0,0,0.164450450157956,0,0,0,0.429770135277396,0,0,0,0,0,0.301798038955684,0,0.114077262214298,0,0,0,0,0,0,0,0,0,0,-0.0187253307387934,0,0.0257850175730785,0.0262031186313426,-0.00613325970193323,0,0,0,0.100159375251206,0.100419162197158,0,0,0.0844808335276163,0,0,0,-0.00405237265029062,0,0.107510420612943,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.019761768032486,0,0,0,0,0.114785865086531,0,0,0,0,0,0.0868956500694115,0,0.115649084131158,0.063095682332959,0,0,0.0706566428410271,0,0,0,0.228992407608236,0,0.190390937607105,0,0,0,0,0,-6.93889390390723e-18,0,0,-6.93889390390723e-18,0,0,0,0,0.0846057002580846,0,0,0,0,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0.299366043124249,0,0,0,0,0,0.0421151387255905,0,0.10679556789525,0.137435789039221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111245549263483,0,0.122466668147924,0.171610183088077,0,0,0,0,0,0.0117739618480579,0,0,-0.418487911956602,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.0864100338807763,0.0378159108920705,0,-0.164364075259877,0,0.830659325404626,0,0,0,0,0,0,0,0,0,0,0,-0.277701538140421,0.109900441232985,0,0,0,0,0,0,0,0,0,0,0.240187225869057,0,0,0.0953749442360873,0,0,0.0286392965756036,0,0,0,0,0,0,0,0,0.0582126420710045,-0.0191927271049079,0.0668233462661308,0,0,-0.00512542399711558,0,0
X002466.SZ,0,0,0,0,0,0.101970509985178,0,-0.0937959303098156,0,0,-0.053050112068309,0,0.0303361436562272,0,0,0,0,0,0,0.971548442493543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0065864482734786,-0.0409055324720665,0.0940441366929913,0,0,0,0,0,0.0327642002724864,0,0.0379735611112313,0,0,-0.113035829003966,0,0
X600160.SH,0,0,0,0,-0.0575853776248707,0,0,0,0,0,0.187634823928342,0,0,0,0,0,0,-0.116489601904668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104824108671415,0.449215633896342,0,0,0,0,0.538322313405793,0,0,0,0,0,0,0,0.512858599141032,0.0743392733702701,0.0212469751717831,-0.00786159956455192,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.392333438879253,0.149422412954683,0,0.228271527358156,0.03587615650442,0,-0.110689367768309,0,0,0,0,0,0,0.0138227894676537,0,0,0,0,0,0,0,0,0,0,0,0,0.180126497876896,0,0,0,0,0,0,0.0483879848165224,0,0.165967762670124,0,0,0,0.00852748678830017,0,0,-0.0235178750194564,0,0,0,0,-0.290846053143616,0,0,0,0,0
X000301.SZ,0,0,0,0,0,-0.0140080888159704,0,0,0,0,0,0,0,0,0,0,0.521356669994991,0,0.00170656544837378,0.0826722533410242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.242085217879986,-0.0332839785967461,0.0423703655628248,0,0,0,0,0,-0.104095440496547,0,0,0,0,0,0,0
X601991.SH,0,0,0.0747209835018967,0,0,0,0,0,0,0.0768574592133791,0,0,0.185401826485748,0,0,0,0,0,0,0,0,0.152747038132069,0.271910227695592,-0.0720713858555387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145843482859292,0,0,0,0,0,0,0,0,0,0,0,0.035418364649861,0.044303989490182,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0.0150404453350359,0,0,0,0,0,0,0,0,0,0,0,0,0.0571559116196257,0.137297801051424,0,0,0,0,0,0,0,0,0.0119715015572379,0,0,0,0,0.0743683337561485,0.230469879644695,0,0.0875571382413282,0,0,0.213783857707819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,-0.333785581390073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0992394847245892,0,0.207909617550148,0,0,0,0,0,0,0,0.00947965268041463,0,0,0,0,0,0.33988621921617,0,0.493040548898424,0.120992552932093,0,0.0559233442469293,0.0511663180975163,0,0,-0.0963189025519629,0,0,0.0289197717198977,-0.0202770487576797,0,0,0,-0.164748844613846,0,0
X600219.SH,0.0594092263768693,0,0,0,0,0,0,0.359244347327269,0,0,0,0,0,-0.0424388074052681,0,0,0,0,0.0769401874900716,0,0,0,0,0,-0.0282683736629487,0,0,0,0.106237829539999,0,0,0,-0.0206493293500273,0,0.492566928080636,0,0,0,-0.0417045161814958,0,0,0,0,0,0.0169736921101322,-0.0561902678870336,0,0,0,0,0,-0.0024821709770826,-0.0412467893973706,0,0,0,0.030677559649196,0,0
X000983.SZ,0,0,0.0241246503093598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253730617501037,0.0460241781004012,0,0,0,0,0,0,0,0,0,0,0.431617818071841,0,0,0,0,0.113254845231058,0,0,0.0418127648606025,0.00591032051136162,0,0,0,0,0,0,0,0,0,-0.00621543307923158,0,0,-0.0685430161569374,0,0,0,0
X601699.SH,0,0,0,0,0,0.310600522094216,0,0,0,0,0,0,0,0,0,0.0911853507037408,0,0,0,0,0,0,0,0.0201256986727457,0,0.06115766668421,0,0,0,0,0,0.205863536860582,0,0,0,0.124393294013075,0,0.0391702051845802,0,0,0,0.105897371868289,0,0,0,0.00566453819178942,0,0,0,0,0,0,0.0045525364959871,0,0,0,0,0,0
X002128.SZ,0,0,0,0.25103992370444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313930089133639,0,-0.0865246187934802,0,0.0916415979449332,0,0,0,0,0,0.144507073552456,0,0,0,0,0,0.038883278299088,0,0,0,0.136371872931347,0,0,0,0,0,0,0,0,0,0,-0.00487432423997219,-0.16875052198301,-0.0338449133331782,0,0,0,0
X000630.SZ,0.120216817886776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058315918926664,0,0,0.0902564449940332,0.0576646478259303,0,0,0,0,0,0,0,0,0,0,0.141283840530815,0.0975383807354145,0,0,0,0,0.142989524553729,0,0,0,0.141822862542378,0.0745895371592844,0,0,0,0,0,0,0,0,0,-0.0271962751648952,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0.0404559853677555,0,0,0,0.106755080632186,0,0,0,0,0,0.0825401256817624,0,0,0,0,0,0,0,0,0,0,0,0,0.200166315616036,0,0.00441048232314745,0,0,0,0.163467304830357,0,0.0747444459629917,0,0,0,0,0,0,0.126759601071336,0,0,0,0,0,0,0,0,0,0,-0.105904514438214,0,0,0,0,0,0
X601168.SH,0,0,-0.0766780705180231,0,0,0,0,0.554863973680972,0,0,0,0,0,0,-0.0230068111012406,0.26313853947301,0,0,0,0,0,0,0.0139373960631496,0,0,0,0,0,0,0,0.160091723812217,0,0,0,0.00961111985619026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0637763503463248,0.00097087207650687,0,0,0,0,0,0
X600985.SH,0,0.0561154658496962,0,0,0,0.044026088044773,0,0.0625484699943832,0,0,-0.00873210770349658,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103021426356962,0.109642149819665,0,0,0,0.112888382841568,0,0,0,0.389740096906868,0,0,0,0,0,0,0,0,0.0895253315251204,0,0,0,0,0,0,0,0,0,0,-0.0565762516381332,0.0447291826777275,0,0,0,0,0
X600096.SH,0,0,-0.148415687221844,0,0.0684474751352667,0,0.13308555989174,-3.46944695195361e-18,0,0.155039023426472,0,0,0,0,0,0,0,0,0,0.0391856706878761,0.152944616975605,0,0,0.069159581354818,-0.0340669651203108,0,0,0,0,0,0.180104319052765,0,0,0,0,0,0.120619692426865,0,0,0,0,0,0.127506399823929,0.0955686259167167,0,0,0,0,0,0,0,0,0,0,0,0,-0.0874611853629356,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391280731286321,0,0,0,0.0512561898923113,0.17372337322163,0.103926051152577,0,0,0,0.414259150257103,0,0,0.0622242084296176,0,0,0,0,0,0,0,0,0,0,0,0.118309144967147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000877.SZ,0.0153884056939044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280855063386553,0,0,0,0,0,0.0519593316954051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210747854070392,0,0.0117224728434188,0,0,0,0.386570677821989,0,0,0,0,0,0.108397209730632,0.0483205508367073,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.193820558874657,0,0,0,0.733118187346497,0.0673897461871066,0,0,0.0205833956883578,0,0,0,0.0235821914786831,0,0,0,0.00422930706475634,0,0,0,0,0,0,0,0.04717692766626,0.0596094097292655,0,0,0,0,0
X600378.SH,0,0,0,0,0.102343940991822,0,0,0,0,0,0.229599697210302,0,0,0,0,0,0,0,0,0.261316913944464,0,0,0.276070700943263,0,0.153796214345316,-0.166435844750231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0500742809668478,0,0,0,0.0904142476592889,0,0,0.0385590586558104,0.069454197222959,0,0.0727447408516452,0,-0.0876550096819576,0,0
X600995.SH,0,0,0,0,0,0.0684506418997303,0,0,0,0,0,0,0,0,0,0,0,0,-0.0421786269775313,0,0,0,0,0,0,0,0.344924269503301,0.197530769312545,0,0,0,0,0,0,0,0,0,0,0,0,0.107132675145926,0,0.0233612775458642,0,0,0,0.0758238057993673,0,0.0828505254026702,0.0416529379482062,0,0.100720423193595,0,0,0,0,0,0,0
X002353.SZ,0.0699307518952219,0,0,0,0,0,0,-0.195374331652006,0,0,-0.179386818773022,0,0.0864005494402651,0,0,0,0,0,0,0,0,0.119880836004582,0,0.341234988735375,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332684164292156,0,0,0,0,0,-0.00597736161545248,0,0,0,0,0,-0.0109072562547623,-0.0248404110886606,0,0,0,0,0,0
X002271.SZ,0,-0.123480493640716,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0.422195150939568,0,0,0.502812467817027,0,-0.166719333832777,0.0210551270358195,0,0,0,-3.46944695195361e-18,0,0.142645177619402,0,0,0,0,0,0,0,-0.0781974569139218,0,0,0,0,0,0,0.182526169023084,-0.0684103349063108,0.257301391017789,0,0,0,0,0,0,0,0,0.0192515708254791,0.237087842555219,0,0,0,0.280168898333256,0,0
X000883.SZ,0,0,0.0815337615852685,0,0.37457357374102,0,0,1.38777878078145e-17,0,0,0,0.239260980227532,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195774212542905,0,0,0,0,0,0,0,0,0,0,0.0101855343643119,0,0,0,0.207715505863845,0,0,0.193992271569707,0,0.0194589533789684,0,0,0,0,0,-0.0427262361091932,0.0722930159108735,0,0,0,0,0,0
X600352.SH,0,0,0,0,0.0354332801687862,0,0,0,0,0.0284852675299541,0,0,0,0,0,0,0,0,0,0,0.0351656994092757,0,0,0,0,0,0.183604763217307,0,0,0.0798378390066883,0.0877174678920368,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.0216380627999693,0,0,0,0,0,-0.0774665780054226,0,0,0,0,0,0.0191382113168945,0,0
X000027.SZ,0,0,0.0884274970431538,0,0,0.0496503134428058,0,0,0,0,0.145213024177149,0,0,0,0.112611603927779,0,0,0.149356583816436,0,0.213007384672543,0,0,0,0.0998759426436851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.287347979408306,0,0,0.63183280194992,0,0,0,0,0,0,0,0.0466603125896222,0.0867765697238237,0,0.193293610932138,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594351662048694,0,0,0,0,0.160282288210314,0,0.146861432761186,0,0.0795616456419298,0.217443393271307,0,0,0,0,0,0,0,0,0,0,0,0.123474892722615,-0.243909640457569,0,0.298243806575021,0,0,0,0,0,-0.0979654921041202,-0.0949506248293398,0,0.364377842529116,0,0,0,0.118579500098839,-0.0410862605855448,-0.0743180734125416,0,0,-0.0658684651958327,0,0
Change_TY3M,0,0,0,0,-0.042973248534629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109589812479965,0,0,0,0,0.0508079678611731,0,0,0,0.014215522239047,0,0,0,0,0,0,0,0.0605398438014457,0,0,0,0,0.0881285621929968,-0.0368066026200281,0,0,0,0,0,0.0299853377217417,0,0,0,-0.0655763312517839,0,0,0,0,0,0
Slope,0,-0.0921907141007035,0,0,0,-0.261195816907986,0,0,0,0,0,-0.400693274034583,0,0,0,0,0,0,-0.0406282352036662,0,0,0,-0.279358119808035,0,0,-0.256863535698586,-0.0243421514964602,0,0,0,0,0,0,0,-0.483423206680392,0,-0.08102569168836,0,0,0,0,0,0,0,0,0,0,0,0,0.520375913086821,0,0,0.367575472387975,0,0,0,-0.0458443723843179,0,0
TED,0,0,0,0,-0.362888940433671,0,0,0,0,0,0,0,0,0.0614714463146388,0,0,0,0,0,0,0,0,-0.0372018185371348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333167897748848,0,0,0.148012475676959,0,0,0,0,-0.396057124845998,0.584541456066543,0,0.151474983886391,0,0,-0.658867420476734,0,0
RealEstate_excess,0,0,0,0.0231882238265635,0,0.111249773152257,0,0,0,0,0,0,0,0,0,0,0,0,-0.28061503216581,0,0,0,0,0,0,-0.267887444685889,-0.342495565148862,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239951046219249,0,-0.107999076642089,0,0,0.210929309222327,0.125270855504683,0,0.182460799648001,0,0,-0.121464849632762,-0.004773000079923,0,0.133324730751287,0,0,0,0
MKreturn,0,0,0,0,0,-0.243609126518633,0,0,-0.315302484585889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123173939499334,0,0,0,0,0,-0.186506223204795,0.11148685613678,0,0.177410983975801,0,0,0,0,0,0,-0.0565628383779616,0,0.207824066304088,0,0,0,0,0
MKvol,0,6.80615694628714e-05,0,0,0,0,0,0,0,0,0,0,0.00308187701430932,0,0,0,0,0,0.000311511670574539,-5.98992607256186e-05,0,0,-0.000933686328133433,0,0,0,0,0,0,-0.000334745239338287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000551059970239979,0,0,0,0,0,0,5.42101086242752e-20,0.000671825618809191,0,0,0,-0.136046035176853,0,0
CarbonVol_Shenzhen,0,0,0,0,0.468924299580431,0,0,0,0,0,0.00938365361531512,0,-0.0867398795657172,0,0,0,0,-0.0476029003395965,0,0,0,0,0,-1.38777878078145e-17,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.176885824163692,0,0,0,0.114254283089581,0,0,-0.0436171103560296,0,0,0,0,0.179134019571964,0,0,0,-0.48722972828907,0,0,-0.168838047759054,0,-0.0871500554547645,0,0,-1.67136943694554,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.0225958680404167,0,0.102641952863304,0.0553259616323487,0,0,0.0196659500360492,0,0,0.107546934630299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210950402925395,0,0,0,0.0112702710834454,-0.0268955253630142,0,0,0,0,-0.0348962647113372,0,0,0,0,0,0.0506125289925818,0,0,-0.129400026377013,0.026899534564211,0,0,0,-0.207624057256391,0,0
CarbonVol_Hubei,0.00770904676094588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00849943739219056,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159925585387171,0,0,0,0,0,0,0.00059370622410159,0,0,0,0,0,0,0,0,0,-0.0122117387552344,0.00331106806952901,0.00169848945154717,0,0,0.00896099218792111,0,0
