,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600019.SH,X600188.SH,X600660.SH,X600585.SH,X601600.SH,X600886.SH,X600011.SH,X600547.SH,X600010.SH,X000792.SZ,X600795.SH,X600111.SH,X002460.SZ,X600362.SH,X000301.SZ,X600489.SH,X000708.SZ,X600160.SH,X002466.SZ,X600803.SH,X600027.SH,X601991.SH,X000807.SZ,X000786.SZ,X600426.SH,X000983.SZ,X600176.SH,X600219.SH,X000877.SZ,X601699.SH,X002128.SZ,X000630.SZ,X000408.SZ,X600157.SH,X600096.SH,X601168.SH,X000933.SZ,X600985.SH,X002353.SZ,X600352.SH,X600378.SH,X002271.SZ,X600688.SH,X600995.SH,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0.0167972016911048,0,0,0,0,0,0,0,0,0,0.18742727546171,0,-0.135800272747714,0,0.406091243548691,0,0,0,0,0,0,0,-0.010703604865855,0,0,0,0,0,0,0,0,0,0,0.0637330427561206,0.0175156778713328,0,0,-0.0414101224209722,0,0,0.0499076169912354,0,0,0,0,-0.130771625768399,0,0,-0.0590328261076832,0,0,0,0,0,0,0.001452312401034,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0910589092914773,0,0,0,0,0,0,0,0,0,8.32277033255419e-05,0,0,0,0,0,0,0.186005943897415,0,0,0,0,0,0,0,0.0994804989826651,0,0,0,0.0992403341193266,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.00181636917524161,0,0,0,0,-0.0470174215448473,0,0
X600547.SH,0,0,0,0,0,0,0.176358051432346,0,0,0.0244700035994423,0,0,0,0,0,0,0,0.0206944896553392,0,0,0.60152093037848,0,0,0,0,0,0,0,0,0,0,0,0,-0.0658623135524983,0,-0.0748438647220732,0,0,0,0,0,0,0,0.0113151729022788,0,0.0655742891926855,0,0,0,0,0,-0.0181300778482649,0,0,0,0,-0.0203806782535884,0,0
X600010.SH,0.047343859940522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180728566048094,0,0,0,0,0,0,0.0424674675284457,0,0,0,0,0,0,0,0,0,0.128259041334067,0,0,0,0,0.211205243799963,0,0,0,0,0,0,0,0.119534043232031,0,0,0.0310855091178093,0,-0.0990407198576641,0,0,0,0,0.0650810067683703,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101071420433138,0,0,0.145211710789676,0.185851236410213,0,0,0,0,0.0828157611530623,0.0811742367462584,0,0,0,0,0.109716989043023,0,0,0,0,0,0,0,0,0.106475618288107,0.0367637461233556,0,0,0,0,0,0,0,0.0158624307390222,0,0,0,0,-0.0315151991440677,0,0,0,0,-0.00939984608208641,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.37281565805791,0,0,0,0,0,0,-0.00721637903277471,0,0,0,0,-0.0035292549683309,0,0.0951143803206499,0.393712659092309,0,0.0255700259194899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00260807526038208,0,0,0,0,0,0,0,0,-0.00168963772737369,-0.035176413826161,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0624805162634527,0,0,0,0,0.081437581125813,0,0,0,0,0,0,0.072566231848431,0,0,0.0209094758339251,0,0,0,0.153852181485462,0,0,0,0,0,0,0,0,0,0,0.0867929326349157,0.0118909381555054,0,0,0,0,0,0,0,0,0.0275377764033225,0.392310254062121,0,0,0,0,0,0,-0.00282477925695832,0,0
X002460.SZ,0,0,0,0,0,0,-0.0861813147081421,0,0,0,0,0,0,0,0.448465771812005,0,0,0,0,0,0,0,0,0.796078239100125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0606869008403388,0,0,0,0,-0.0262377826718221,0,0,0,0,0,0,0,0,0,0,0,0,-0.0573359003412345,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.128011284970722,0,0,0,0,0,0,0,0.0486397228948389,0,0,0,0.122161055691808,0,0,0.224410671670866,0,0,0,0,0,0,0,0,0,0.0151085701409333,0,0.136544556584533,0,0,0,0,0.082817387791864,0,0,0,0,-3.46944695195361e-18,0,0,0.0684851190357615,0,-0.0270462316952137,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140436134146793,0,0,0,0,0,0,0.0872170051184538,0,0,0.11143395362794,0,0,0,0.435407454868976,-0.464379144635368,0,0,0.746792088836135,0,0,0,0,0,0,-0.269408547074559,0.0927608042009097,0,0,0,-0.0934013195875067,0.333101856431705,0,0,0,0,0,0,-0.0391417998661143,0,0,0,0,0.0822475380195426,0,0
X600489.SH,0,0,0,0,0,0,0,0.0711423465173435,0,0,0,0,0.697140813063355,0,0,0,0,0,0.10384014475326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130707603688395,0.0223714710151326,0,0.134436375138991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0678924993192366,0,0,0,0,0.00133790091758834,0,0
X000708.SZ,0,0,0,0.135788145211912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899184596869728,0,0,0,0,0,0,0,0.169383429181691,0.0250095088326256,0,0.0863078313430991,2.77555756156289e-17,0.22777726076176,0,0,0,0,0,0,0,0.0871612332634722,0.144930342164012,0,0,0,0,0,0,0.0136571003791113,0,0,0.0104154755245175,0,-0.0625469998999989,0,0,0,0,-0.0200745342460003,0,0
X600160.SH,-0.049080135662065,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111378413772365,0,0,0,0,0.143295882025499,0,0,0,0,-0.0365438943823409,-0.235040800086248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929451663036599,0.0629436053655364,0.449570394454479,0,0,0.445765412561672,0.0458392812861764,0,0,0,0,0.0246811381587275,3.46944695195361e-18,0.136446843879645,0.0300265922558104,0,-0.068573566275789,0,0
X002466.SZ,0,0,0,0,0,0,0.118581177466138,0,0,0,0,0,0,0,0,0,0.116607369031201,0.660943492301704,0,0,-0.181322895045137,0,0,0,0,0,0,-0.0688265550699331,0,0,0,0.165673194328237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260770082047895,0.00326798278128454,0,0,-0.123002369801093,0,0,0,-4.33680868994202e-19,0,0
X600803.SH,0.0383060572828183,0,0,0.588262059781047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21476686108205,0.0058472885201555,0,0,0,0,0.0374282943336781,0,0,0,0,0,0,0,0,0,0,-0.040877358976168,0,-0.0587035701170692,0,0,0.0598823828523538,0,0,0,0,0,0,0,0.0497738260029058,-0.108633092521453,0,-1.38777878078145e-17,0,-0.0888572506920948,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.209512848229793,0.183425040324821,0,0,0.025832760313094,0,0.000934840459593225,0,0,0,0.000174983693933546,0,0,0.0771149740537553,0,0,0,0,0,0,0,0.180046132855313,0,0,0,0,0,0.0651060248212634,0,0,0,0,0,0,0,0,0,0,0,0,0.023825667066772,0,0,0,0,-0.0189254132399348,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0.574948523059994,0,0,0,0,0,-0.00684216084642303,0,-0.00401566722534002,0,0,0,-0.00420056869484677,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,-1.38777878078145e-17,0,0,0.0475456563963049,0,0,0,0,0,0,0.166214819537348,0,0,-0.0123748017026425,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,-0.032612502797233,0,0,0,0.337017443813332,0,0,0,0,0,0,0.0700127724574707,-0.000890792497473207,0,0,0,0,0,-0.0545456110290466,0,0,0,0,0,0,0,0,0.0153169087487307,-0.0490196796310025,0,0,0,0,-0.0697911108441813,0,0,0.52133631955707,0,0.0926586562352248,0,0,0,0,0,0,0,0,0,0,0,0,0.0141519192049123,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.231454449829556,0,0,0,0,0,0,0,0,0,0,0.14090779136166,0,0,-0.0872012166881195,0,0,0,0,0,0.116776028178386,0.0677389018583337,0,0,0,0,0,0,0,-0.0176262999044759,0,0,0.0936588592993773,0,-0.0972002446252148,0,0,0.0821978301964733,0,0,0,0,-0.0564325822292058,0,0,0,0,-0.00234019737839848,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00810886904091556,0,0,0,0.0881446724111955,0.138911578452614,0,0,0,0.143192414539584,0,0,0.210021850072669,0,0,0,0.186141456483603,0,0,0,0,0,0.181844117667186,0,0.116706849010779,0,0,0.146576531887057,0,0,0,0,0,0,-0.1048392969036,0,0,-0.0894523659443963,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585709467918628,0,0.0206358289267586,0,0.0171942098152747,0,0,0.0224171454379716,0,0,0,0,0,0,0,0,0.0353421111494195,0.243340375444512,0,0.232335293751908,0,0,0,0,0.234317103662584,0,0,0,0,-6.93889390390723e-18,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0191193690284387,0,0
X600176.SH,0.0611095750603929,0,0,0.118814926565877,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.117629755066638,0,0,0,0.101094970103827,0,0,0,0,0,0.101663563858379,0.0151052447380876,0,0,0.029931516206689,0,0,0,0,0.0394185842710746,0,0,2.77555756156289e-17,0.140499145513608,0.0873889823874492,0,0,0,0,0,0.0128919663614708,0,-0.000269986868426358,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.546681717790078,0,0,0,0,0,0,0.00365678246038449,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20200085157916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445476274038548,0,-0.0265429156792797,0,0,0,0,-0.0200584667154771,0,0
X000877.SZ,0,0,0,-0.170060171817974,0,0,-0.0905466583692063,0,0,0,0,0,0,0,0,0,0.262084559480886,0,0,0.15897902392768,0,0,0,-0.0457902963385616,0,0,0,0,0,0,0,0,0.0506123881781713,0,0,0.185089704119038,0,0,0,0,0,0,0,0,0,0,0.456484286460105,0,0,0,0,0,-0.0231359260539438,0,-0.229898183200908,0,0,0,0
X601699.SH,0,0,0,-2.77555756156289e-17,0,0,0,0.105793560335323,0,0,0,0,0,0,0,0,0,0,0,0.18106643039468,0.0859843974381633,0,0.160861787885024,0,0,0,0,0,0,0,0.24038856466994,0,0,0,0,0.0600974729117674,0,0.0279978620294737,0,0,0.0644188146560443,0,0,0.0434948602938127,0,0,0,0,0,0,0,-0.144174236026389,0,0,0,0,0.0530928052349522,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475506481604621,0,0,0,0,0.0234046676148019,0,0,0,0,0,0,0,0,0,0.154820320770611,0,0,0,0,0,0,0.320914001049246,0.217123715914224,0.0212279771591853,0,0,0,0,0.0428338614223134,0,0,0,0,0,0,0,0.0414554549690728,0,0
X000630.SZ,0,0,0,0.115421863972223,0,0,0,0,0,0.0178546431140966,0,0,0,0,0,0,0,0,0,0,0,0.374602869724346,0,0,0,0,0,0,0,0,0,0.044781199292434,0,0.00729223563841489,0,0,0,0,0.0603610259511315,0,0,0.0826362704563249,0,0,0,0,0,0.175332540019388,0,0,0,-0.0402575365294555,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0.0761394938627031,0,0,0,0,0.103503573015607,0.0331651282592581,0,0,0,0,0,0,0,0.0331151983934578,0,0.0258383786840289,0.0306241304077698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444459032872448,0,0,0,0,0.166603832692804,0.198650396751327,0.0270648293633735,0,0,0,0,0,0,0.0989863243246924,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.232978197157347,0.0177134626382311,0.330227527930414,0,0,0,-0.13686912004574,0,0,0,0,0,0.0672638304530172,0.0203126999397549,0,0,0,0,0,0,0.115972848302514,0,0.149443974748197,0,0,0,0,0,0,0,0,0,0,0,0,0.0736347036394488,0,0.239485549359192,0,0,0.0309708338490602,-8.67361737988404e-19,0,0,0,0.0950600337400807,0,0
X600096.SH,0,0,0,0,0,0,0,0,0.154298208109303,0,0,0,0,0,0.279149425295892,0,0,0,0,0.111374828481501,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0.0680321562689009,0,0.0907321335424944,0,0,0,0,0,0,0,0,0,0.152712798874119,0,0,0.0257004863549565,0,0,0,0,0,0,0,-0.0134239504691923,0,0
X601168.SH,0,0,0,0,0,0,0,0,0,0.282183170255637,0,0,0,0,0,0,0,0,0,0,0.0549066080828685,0,0.070765120689682,0,0,0,0,0,0,0,0,0,0,0,0.00183069772147898,0,0.0512954108053127,0,0,0,0,0.0232119388205844,0,0,0,0,0,0,0,0.0812899659326075,0,-0.080247351375259,0,0,0,0,0.0111399495613247,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0.0472591206526561,0,0,0,0,0,0,0,0,0,0.0927989805903699,0,0,0.058895822255046,-0.0153410959624749,0,0,0,0.416801401014495,0.0792249687053295,0,0,0,0,0,0.121706356333468,0,0.017899125707227,0,0,0,0,0,0,0,0,0,0,0,0,0.0431584466213129,0,-0.131024209840799,0,0,0,0,-0.00344597196560833,0,0
X600985.SH,-3.46944695195361e-18,0,0,0,0,-3.46944695195361e-18,0.122782304461682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679149365159495,0,0,0,0,0,0,0,0.324672446208052,0,0,0,0.0142884725979864,0.176767604080788,0,0,0,0,0.213711815270087,0.0100025671510192,0,0,0,-0.0994828020211049,0,0,0,0,0,-0.0217263573088863,0,0,0,0,-0.0160078389499854,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462014575742761,0,0,0,0,0,-0.0622904053388532,0,0,0,0,0,0,0.323918660178652,0,0.37016662062112,0,-0.301242893748912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113660640895627,0,-0.00631096761055429,-0.107289340679268,0.0836892573676492,0,0,-0.0313350202956492,0,0
X600352.SH,0,0.0200105467830206,0,0,0.057698076677755,0.0670372569135395,0,0,0,0,0,0,0,0,0,0,0,0.0516496218784382,0,0.0616155735797722,0,0.0153544860538837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093287046985411,0,0,0,0,0,0,0.0651474075637756,0.00731517871923036,0,0.0772962340939755,0,0,-0.0147360360165103,0,0,0,0,0.00916681086861219,0,0
X600378.SH,0,0,0,0,0,0,0.0415017663627982,0,0,0,0,0,0.285953600214137,0,0,0,0.0847628955674903,0.0331853147371285,0,0,0,0,0.191996374727175,0.0932728101122648,0,0,0,0.0423027898171841,0,0,0,0,0,0,0,0,0,0,-0.0202512866636528,0,0,0,0,0,0,0,0.1990548729358,0,0.0252105455413625,0,0,-0.0826245567393914,0,0,0,0,-0.0350706200318241,0,0
X002271.SZ,0,-0.177357730569083,0,0.22575956548021,0,0,0,0,0,0,0,0,0,0,0.284016338807138,0,0,0,0,0.141666143336256,0,0,0,0,0,0,0,0,0.163509869201958,0,0,0,0,0.571558878739664,0,-0.106610664783936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0761534370412557,0.0401424240735877,-0.213771203005647,0,0,-0.083522598404062,0,0
X600688.SH,0,0,0,0,0,0.0179639602112094,0.0307754887297807,0,0,0,0,0,0,0.146675814395705,0,0,0,0,0,0,0,0,0,0.0615824141079465,0,0.0341725453377235,0,0,0,0,6.93889390390723e-18,0.215170423616555,0,-8.67361737988404e-19,0,0,0.0608056403951245,0,0,0,0,0,0,0,0,0,0,0,0.100394149700957,0,0,0,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0.028966447024393,0,0,0,0,0,0,0,0,0,0,0.0424850405143062,0,0.206644163261226,0,0.0624981205055867,0,0,0.447773227196109,0,0,0,0,0,0,0.0370987236488168,0,0.0327806751628775,0,0,-0.0477227445281821,0,0,0,0,-0.0258822331682979,0,0.0439961407403828,0,0,0,0,0,0.0298362225447189,0,0,0,0,-0.0120451573653665,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.673136532592414,0,0,0,0,0,0.0215548648622987,0.114114681843037,0,0,0,-0.0301101754776937,0,0,0,0,0,-0.0114538808443375,0,0,0,0.115034810873536,0,0,0,0,0,0,0,0.0853174494248774,0,0,0,0,0,-0.087197113131551,0,0,0,0,0.0307784342973727,0,0
Change_TY3M,0,0,0,0,-0.0679550646173739,0,0,0,-0.130065321887717,0,0,0,0,0,0,0,-0.00562349135728401,0,0,0,-0.0582585913510605,0,0,0,0,0,0.160973001114633,0,-0.0424181779630503,0,0,0,0,0,0,0,0,0,0.0544569331146253,0,0,0.217640810575677,0,0,0,-0.12410424208634,-0.0533058740964086,0,0.070832229668596,0,0,0.0244857645645372,-0.0822892636295725,0,-0.0395574469301256,0,0,0,0
Slope,0,0,0,0,0,0,-0.338312504512735,0,0,0,0,0,0,0,0.414262504912761,0,0,0.19293692539563,0,0,-0.348569474734605,0,0,0,0,-0.00527777579290387,0,0,-0.198502180697272,0,-0.584497885929218,0,0,0,-0.428649226786867,0,-0.202555572834451,0,0.232086806617815,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21176253572915,0,0,0,0.253013818346171,0,0
TED,0,0,0,0.0818896688681254,0,0,0,0,0,0,-0.0527238918537452,0,0,0,0,0,0,0.0579559523250333,0,0.145801808891257,0,0,6.93889390390723e-18,0,0,-0.0576304758052807,0,0,0,0,0,0,0,0,0.0505371338579753,0,0,0,-0.253578625525851,-0.0650178759710858,-8.67361737988404e-19,0,0,0,0,0,0.0845927878085907,0,-0.0707233776532788,0,-0.160814149489426,0.372903688930642,0,0,0,0,-0.213645257544646,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00478592617654183,-0.404044180633429,0,0,0,0,0,0,0,0,0,0,0.217669493921207,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.178965130593209,0.102010435326091,0,0.248843184839773,0.0604895629887891,0,-1.73472347597681e-18,0.120707648989964,0,0,0,-0.0010135611866124,0,0
MKreturn,0,-0.474676425760429,-0.103627561410458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033742203372922,0,0,0.0489251407182724,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.387264864119989,0,0,0,0,0,0,0,-0.00485259640184792,0,0.100858785733737,0,0.067227404414915,0.105716670815953,0,0,0,0,-0.135348285909811,0,0.0851437882542879,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0531236277364252,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182446260506143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231674440274982,0,0,0.0219288138779493,0,-0.0112390182110877,0,0.0251618994810497,0,0,0,0,0,-0.000758243601445568,0,0,0,0,-0.0587062666343089,0,0
CarbonVol_Hubei,0,0,0,0,0.0289000594959882,0,0,-0.00982436980784978,0,0,0,0,0,0,0,0,0,0,0,-0.00432056467863593,0,0,0,0,0,0,0,0,-0.023755432462832,0,0,0,0,-0.00165236459376157,0,0,0,0,0,0,0,0,0,0,0,-0.0206312374289093,0.0214343359312455,-0.0134210542041392,0,0,0,-0.0339250330490277,0.0599986841615456,0,0,0,-0.0288855108649681,0,0
