,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X601991.SH,X600547.SH,X601600.SH,X600660.SH,X600688.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X600027.SH,X000898.SZ,X601992.SH,X600111.SH,X600176.SH,X002466.SZ,X600516.SH,X000709.SZ,X002460.SZ,X600299.SH,X000629.SZ,X002075.SZ,X600808.SH,X600352.SH,X600219.SH,X300072.SZ,X000825.SZ,X600801.SH,X601158.SH,X000553.SZ,X600489.SH,X002110.SZ,X000786.SZ,X600339.SH,X000883.SZ,X600583.SH,X601699.SH,X000301.SZ,X000408.SZ,X000792.SZ,X600426.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,-0.0393060281950047,0.0264876714124365,-0.0548871643708012,-0.0687626138980848,0,0,0,0,0,0,0,0,0,0,0,0,-0.00340525568072704,0,0,0,0,0,0,0,0,0,0,0,0,0.278849812628735,0,0,0,0.607069788345455,0,0,0,0,0.0384153304958798,0,0,0.00883968561741877,0,0,0,0,0.0103047815225894,-0.0201583845808208,0,0,0,0,0,0
X601600.SH,0,0,0,0.139356069219203,0,0.00695898442321287,-3.46944695195361e-18,0,0.00593709351428543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126628502994483,0.102612085360735,0,0,0,0,0,0,0,0.0274540418704777,0,0,0,0,0.0182542934973268,0,0,0,4.33680868994202e-19,0,0.161454378735939,0,0,0,0,0.121666295111662,0,0,-0.000258723986451652,-0.0969640715573865,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244289391497644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240167331073239,0,0,0,0,0.05474348822368,0.0167670186392789,0.0322861808566309,0,0,0,0,0,0,0,0.0495183565456888,0,0,0,-0.0170217078131811,0.308999999263377,0,0,0.0035243137414088,0.0366750029312192,0,0.139579348659421,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.215390387760367,0,0,0,0,0,0.211128501038756,0,0,0,0,0,3.46944695195361e-18,0,0.011156540280625,0.047065420023548,0,0,0.333139738862286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619024075511371,0,0.0496668089083568,0,0.13047590108939,0,0.0637938081602036,0,0,0,-0.0675110226697451,0,0
X600188.SH,0,0,0.683873644497692,0,0,0,0.00823480755883201,0,0,0,0,0,0.0368687502492821,0.111321818731934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024876031625756,0,0,0,0,0.00833042688787903,0,-0.059747939731588,0,0,0,0,0,0,0,0,0,0,0,0,0.467666016682615,0,-0.0024394913356049,0.024381926332267,0,0,0,0,0,0,0
X600886.SH,0.00813747029878514,0.130750415160467,-0.0734983654233607,0.139759970191038,0,0.110411283726005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352451152791504,0.114806414414751,0,0,0,0,-0.0519389828533054,-0.00970913564378274,0.00807279333776551,0,0,0,0,0.119872332830351,0,0,0,0,0,0,0,0,0,0,0,0,0.0295588302593065,0,0,0,0,0.00772900804984146,0,0,0,0,0,0
X600795.SH,0,0.0306032298724942,0,0,0.0327316078453783,0,0,0,0,0,0,0,0,0,0,0,0,0.212903346090895,0,0,0,0,0,0.0336273914002972,0.154622678091519,0,0,0,0.00661148660073426,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00350142476878435,-0.0437016623834567,0,0,0,0,0,0
X600362.SH,0,0,0.0756900453575628,0,0.0484715788509117,0,0.112321936957044,0,0,0,0,0.0333300839479726,0,0,0,0,0,0,0,0,0,0,0,0.0811475423432146,0.0854268317654769,0,0,0,0.00128146305229443,0,0,0,0,0,0,0,0,0,0,0,0.0450889177023588,0,0,0,0,0,0,0.0403962189200393,0,0.0359562722446737,0,0.00518014555577056,-0.0859188237370941,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.601946649464964,0.255148301731148,0.0711902785601651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115079918497798,-0.111863383033301,-0.0503401467611006,0,0,0,0,0,0,0,0,0,0.0750369674362835,0,0,0,0,0,0,0,0.00461368031182022,0,0,0,0,0,-0.0106788216317417,0.00628444944903782,0,0,0,0,0,0
X000898.SZ,0,0,0,0.0227200661342134,0.623498505551492,0,0,0,0,0,0,0.0639021441491169,0,0,0,0,0,0,0.0228908418214665,0,0,0,0,0,0,0,0,-0.0918041762489591,-0.039148552382858,0,0.275970444425414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0611408502510012,0.0993482334659347,0,-0.134753248192416,-0.0151524864625322,0,0,0,0,0,0,0
X601992.SH,0,0,0,0.0174552630710191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126365592496965,0,0,0.414942458475735,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.00728048062045112,0.117946613435152,0,0,0,0.0437413132248946,0,0,0,0,0,0,0.124078821455934,0,0,0,0.0166348590171612,-0.00881461522647587,-0.0149313473263135,0,0.0426303900988086,0,0,0,0
X600111.SH,0.126806279488954,0,0,0,-0.030662938532028,0,0,0,0,0,0,0.218926418463766,-0.0489885095078063,0,0,0,0,0,0,0,0.0733878152430259,0,0,-0.120729891437981,0,0,0,0,0,0,0,0,0.288032160034988,0.0612189186731912,0,0.231052554303076,0,0,0,0,0.157994123159811,0,0,0.0637471956301952,0,0,0,-0.0461359332560937,0,0,0.0987854134966017,-0.0149796891931704,0.0241814587579686,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,-0.11070001805917,0,0,0,0,0.00896017656401084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819436136931711,0,-0.0285653222237955,0,0,0,0,0.196655879926071,0,0.432992281516141,0,0.19103702080596,0,0,0,-0.0532064552503766,0,0,0,0,0,0,0.0677161878206514,0,0,0,-0.0616086738734635,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.16694050178565,0,0,0.0878402219139734,0,0.285042408486135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900549747637872,0.618119853064931,0,0,0,0,0,0,0.00504699059559069,0,-0.124016559866091,0,0,0,0,0,-0.108482518199051,0,0,0,0,0,0,0,0,0,0,0.0309538269371266,0,0,0,0,0,0
X600516.SH,0,0,0,0.0303295421945974,0,0,0,0,0,0,0,0.140471107990256,0,0,0,0,0,0,0,0,0,0,0,0.369349534594857,0,0.131455479532922,0,0.0474303875492476,0,0,0,0.00656901801747182,0,0,0.0109704978674449,0,0,0,0,0,0.166704693104857,0.0418343326111818,0,0.00904054780507022,0,0,0,0.0763504835170555,0,0,0,-0.0106253185271612,0,0,0,0,0,0,0
X000709.SZ,0,0.0865773391769184,0,0,0.122333814175566,0,0,0,0,0,0,0.134019278983497,0,0,0,0,0,0,0,0,0,-0.0528669521222293,0,0,0,0,0.0318681098029771,0.0708904478434447,0,0,0,0,0.113289818479353,0.00892062479007442,0.0705577390335046,0,0,0.0690215734031351,0,0,0,0,0,0,0,0,0,0.146093014971218,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0.247118025856719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285381820295087,0.0377578096760418,0.720437428533029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744655551354936,0,0,0,0,-0.0822158748425379,-0.0635847644122213,0,-0.186216672047039,0,-0.252981809109749,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383126459840503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18412224068658,0,0.103543139942488,0,0,0,0,0,0,0,0,0,0.0582642944076268,0,0,0,0,0.170772076713202,0,0,0.00441099431435403,-0.121468425831744,0,0,0,-0.0538826577638629,-0.0881444262613429,0
X000629.SZ,0,0,0,0,0,0,-0.223815105542562,0,0,0,0,0,0,-0.116332287004848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400344437201105,0,-0.838675376373842,0,0.636771042695683,0,0,0,-0.0995477100660771,0,-0.0977181894572752,0.705503257252645,0,-0.00891669031933705,0,0,0,0,0,0.126427180962839,0,0,0,0,0,0
X002075.SZ,0,-0.0194532425468669,0,0,0,0,-0.0154240634506507,0,0,0,0,0,0,0,0,0,0,0,0.162525185655115,0,0,0,0,-0.174522778137967,0,0,-0.0664320869073403,0.089581780666859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0723025978562203,0,0.0232433085521934,0,0,0,0.250455441783399,-0.325618415478509,0,-0.147521532155428,0,0.391885659163779,0,0
X600808.SH,0,0,-0.0140115574259654,0,0,-0.0297096631524619,0,0,0,0,0,0,0,0.0832615071661753,0,0,0,0,0,0.600315312465283,0,0,0,0,0,0,-2.16840434497101e-19,0,-0.0174519598039086,0,0,0,0,0,0,0,0,-0.0990466713432018,0,0.21125143669976,0,0,0,-0.086202310242501,0,0,0,0,0.142719152814464,0,0,-0.00559551309834927,-8.67361737988404e-19,0,0,0,0,0,0
X600352.SH,0,0,0,0.00994244196431879,0.0176191827035206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104024156225097,0,0.197549064888187,0,0.0856453365905164,0,0.0710703146933548,0,0,0,0,0,0,0.0418472599598269,0,0,0,0,0.0304794483048614,0.241821158138016,0,0,0,0,0,0,0.0885540031525712,0,0,0,-0.0222341256232843,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.100382062236028,0.163727778560107,0,0,0,0.0871900072749601,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.00738396138188364,0,0.087297043656198,0,0,0,0,0,0,0,0,0,0,0,0,-0.0543515128537524,0,0,0,0,0.131912310951319,0,0,0.0407012258347337,0,0,0,-0.0117064997720066,0.0128405312978235,-0.0280380299844419,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,-0.0178660012507984,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.283846850022917,0,0,0.27196134385282,0,0,0,0.17190354530653,0.226603967257064,0,0,-0.404226680899001,0,0,0,0.00112748071735252,0,0,0,0,0,-0.0975900739932798,0,0,0,0,0,0.110638655836085,0.296571124788416,0.195003380054953,0,-0.668616840006697,-0.114812332946354,0,0,0,0,-0.170891456307601,0,0
X000825.SZ,0,0,0,0,0,0,0.0743453387660296,0.362292726256666,0,0,0.672625580306531,0,0.128074881548951,0,0,0,0,0,0,0,0,0.177145156550854,0,0,0,0,0.00562494298337935,0,0.0610768021564571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494271043742998,-0.100138082055001,0,-0.120766098872761,0,0,0,-0.0589645585450201,0.0269173590031357,0,0,0,0,0,0
X600801.SH,0,0,0,0.00707856284964896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131330553755339,0,0,0.198341818819956,0,0,0,0,0,0,0.071822382280659,0,0,0,0,0.0203861826599746,0,0,0,0.0402474984006311,0,0.369567982443141,0.437948168715275,0,0,0,0,0,0,0,0,0,0,-0.00919412724233913,0,0,0,0,0,0,0
X601158.SH,0,0.0867651083073947,0,0,0,0.0118811894868467,0,0,0,0,0,0.156193377628927,0,0,0,0,0,0,0,0,0.0217726344673224,0,0,0.0249940546836436,0,0,0,0,0,0,0,0,0,0,0.0337839170903182,0.0191912897016123,0,0,0,0,0,0.0498074673486343,0,0,0,0.00993547842909145,0,0.0913041944650208,0,0,0,0,-0.0117984348437735,0,0,0,0,0,0
X000553.SZ,0,0,0,-0.0917979286450781,0,0,0,0,0,0.189150037800356,0,0,0,0,0,0,0,0,0,0,0,0,0.213425161845108,0,0.518506849273776,0,0,0,0,0,0,0,0,0,0,0.103922026084282,0,0,0,0,0,0,0,0,0,0,0,-0.0599875688249547,0.16400224846772,0,-0.132924629649499,-0.00734932656205323,-0.145762558212588,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.163703523700906,0.00343362174516216,0.724798268091873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0212923487888071,0,0,0,0,0,0,-0.0138528619030769,0,0,0,-0.00132256709399207,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.389192055681695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082462259830925,0,0,0,0,0,0,0,0,0.120608631227932,0,0.0267529669270552,0,0,0,0,0.23198037613674,0,0,0,0,0,-0.0271076707075706,0,0,0,0,0,0.181421038470283,0.156089727210841,0,0,0,0.0473136226919804,0,0,0,0,0,0
X000786.SZ,0,0,0,0.109682275409645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881118532639441,0,0,0,0,0.0444615936630355,-0.0102483966954711,0,0,0.0495141840776085,0.169016238045117,0,0,0,0.0747668169870351,0,0.358466693943996,0.0199150813212271,0,0,0,0,0,-0.135745573615677,0,0,0,0.318115240092896,0,0,-0.0420264976167594,0,0,0.0604439718524518,0,0,-0.0211848315039822,0
X600339.SH,0.169293418766486,0,0,0,0,0,-0.0160987281916071,0,0,0,0.0263527120189959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872295129056138,0,0,0,0,0.119627189476053,0,0.00596946724230073,0,0,0,0,0,0,0,0.657393074911698,0,0.236195598529963,-0.0924557723399767,0,0,0,-0.108056187627618,-0.00884254258779361,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0.0249202062917352,0,0,0,0.103304619470445,0,0,0,0,0,0,0.0845237329507532,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225977037332632,0,0.0155769383541862,0,0,0,0.148660717702954,0.0346944550876239,0,0,-0.0268122765004043,-0.0247798937165353,0,0,0,0,0,0
X600583.SH,0.590362468979764,0,0,0,0,0.0164156629247063,0,0,0,0,0,0,0.220520716758215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0747581381161965,-0.0215484041584833,0,0,0,0,0,0,0,0,0.0728712578265087,0,-0.0607342029215051,0,0.467354352302014,0,0,0,0,0,0,0,0,0,-0.0535400814149253,0.025060423545576,0,0,0,-0.214853464522918,0,0
X601699.SH,0,0,0.19660342815528,0,0,0,0,0,0,0,0,0,0,0,0.282316980658674,0,0,0,0,0,0,0,0,0,0,0.222151228693632,0,0,0.100014606056271,0,0.0688605007834851,0,0.0467959521380934,0.0225890621064356,0,0,0,0,0,0.00811562463633287,0,0,0,0,0,0,0,0.0477897604489635,0,0,0,0.014264742940668,0,0,0,0,0,0,0
X000301.SZ,0,0,0.070853624404697,0,0,-0.0771541365771923,0,0,0.131240988013246,0.35412049228424,0,0,0,0,0.217283103289721,0,0,0,0.0957507830526661,0.149169158779779,0,0,0,0,0,0,0,-0.0635374980890997,0,0,0,0,0,0,0,0,0,0,0.107925325617298,0,0,0.2622034176898,0,0,0,0,0,0.114488254748796,0,0,0,-0.0267832105697909,0,0,0.177852737263659,0,0,0,0
X000408.SZ,0,0,0,0.0566352151430725,0,0,0,0,0,0.042105847081857,0,0,-0.230272915923278,0.153050102129607,0,0,0,0,0,0,0,0,0,0,0.252596665632117,0,0.162012769073674,0,0,0,0,0,0.0519913363974357,0.112340851060989,0,0,0,0,0,0,0,0,0,0.0425462888543256,0.129241337020812,0,0,0.0421932954950714,0,0,0,-0.042398628564713,0.0729023625830812,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,-0.152415437608569,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621411521929703,0,0,0,0,0,0,0,0.130035827434165,0,-0.108995290331533,0,0,0.305068378755932,0,0,0,0.156973195679417,0,0,0,0,0,-0.0841172368566624,0,0,0,0,0,0,0,-0.0368007094047633,0.0101632385154775,0,0,0,0,0.0900597226229646,0
X600426.SH,0,0,0,0,0,-0.076400041565972,0.027908593142221,0,0,0,0,0,0.102808674535665,0,0.162700403932888,0,0,0,0,3.46944695195361e-18,0,0,0.403242792217214,0,0,-0.182832824283115,0,0,0,0,0.566241992991571,0,-0.0101815279632971,0.144142466498882,0,0,0,-0.0543047584047622,0,0,0.166282933298014,0,0,0,0,0,0,0.0925085760515111,0,0,0,0.0970872847334358,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.040955429266857,0,0.0291099396059727,0.0485468971207253,0,0,0,0,0,0,0,0,0,0,0,0,0.000731028268161796,0.11603732818597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.0279652919241555,0.126418362388713,0.0827740745032586,0,0,-0.0349059598839395,0,0,0,0,0,0,0
Change_TY3M,-0.221620128909042,0,-0.171246247629459,0,0,0,0.0595008766865898,0,0,0,0,0,0.191110294787171,0,-0.11931435086674,0,0,0,0,0,0,0,0,0.0923089155748559,0,0,0,0,0,0,0,0,0,-0.215840793402766,0,0,0,0,-0.32920101367913,0,0,0,0,0,0,0,0,-0.0517179563826833,0,0,0,0.00467054824570865,-0.236625235511331,0,0,0,0,0,0
Slope,0,0,0,0,0,0.296962591752866,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474066248619086,0,0,0,0,0,0,-0.11572400906633,0,0,0.576824001550282,0,0,0,0,0,0.314639723256276,0,-0.146817379752781,0.0784296578747819,0,0,0,0,-0.101860970741153,0,-0.368156751133815,-1.1935901233504,0,0,0,-2.77555756156289e-17,0,0.386833737612414,0,0,0,-3.98246672360923,0,0
TED,0,0,0,0,0,0.200182421125867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0732832403131705,-0.162999454984343,0,0,0,0,0,-0.0443052537678201,0.132731636832995,0,0,0,-0.20068506270669,-0.0636793853795585,0,0,0,0,0,0,0,0,0,0,-0.667545413308849,0.375265456518212,0,0,-0.013220027394463,0,0.362662783270133,0,0
RealEstate_excess,0,0,0,0,-0.0124829839168577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401786479171646,0,0.0483000521963885,0,0,0,0,0.0152121248604243,0,0,0,0,0.0295252887640708,0,0.172624389925209,0,0,-0.0460860896103287,-0.0346122206606426,0.103820516608418,0,0,-0.227984557401917,0,0,-0.0156512324225061,0,0,0,0,0,-0.0605697129955987,0
MKreturn,0,0,0,0,0,0,0,-0.0906048283171334,0,0,0,0,0,0,-0.0926877990810105,0,0,0,0,0,0,0,0,0,0,-0.04230194506325,0,0,-0.119941766395493,0,0,0,0,0.0204596684274629,-0.0244018855323403,0,0,0,-0.26400274864485,0,0.142401828895073,0.0917719894296513,0,0,-0.153565504356614,0,0,0,0,0,0.0465893913130422,0.00874704908059879,-0.0870865896665459,0,0,0,0,0,0
MKvol,0,0.00690710006711783,0,0,0,0,0.000778471916376949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000476706438790409,0,-0.00141384428737292,0,0,0,0,0,-0.00165467789977275,0,0,0,0,0,-0.000533040730945227,0,0,-0.00250184846808725,-0.00205825418564946,0.0017623022268275,0,0,0,0.0277421815324656,0.0139017682529442,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011839190798386,0,-0.0178093867753306,0.0272256394800909,0,0.082245408408334,0,-0.0677431071206709,0.036679913952532,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0455752021992082,0,0,-0.135113828158526,0.155119982844106,0,0,0,0,0.209109520071729,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.0226741152909142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176441468711257,0,0,0,0,0.00487237346899234,0,0,0,0.0218764922885867,0.0285552800588015,0,0,0,0,0,0,0,0.0200491497885071,-0.0111586011951245,0,0,0,-0.00383480849633223,0,0,0,0,0.771087992965558,0,0
CarbonVol_Hubei,0,0,-0.000538668357609696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19653104902557e-05,-5.42101086242752e-20,0,0,0,0,1.6940658945086e-21,0,0,0,0,0,-1.35525271560688e-20,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,-0.000928932982525492,0,0,0,-0.00502175113264993,0.00494593681100028,0,0,0,0,0.0816116497041729,0
