,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X600309.SH,X600188.SH,X601898.SH,X600688.SH,X600362.SH,X300072.SZ,X600660.SH,X600795.SH,X601992.SH,X002466.SZ,X600516.SH,X600547.SH,X601991.SH,X600111.SH,X000898.SZ,X600886.SH,X600176.SH,X002460.SZ,X000786.SZ,X000709.SZ,X600157.SH,X000553.SZ,X600352.SH,X000792.SZ,X601699.SH,X600027.SH,X002271.SZ,X000825.SZ,X000830.SZ,X000983.SZ,X600489.SH,X600808.SH,X000959.SZ,X002092.SZ,X600219.SH,X600299.SH,X000408.SZ,X601158.SH,X600583.SH,X002110.SZ,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.428460072322024,0,0.00204174331151395,0,0,0,0,0,0,0,0,0.0148097967035311,0,0,0,0,0,-0.00414914997210787,0,0,0,0,0.0334117077555455,0,0,0,0,-0.0460196474387278,0,0.0615343348394339,-3.46944695195361e-18,0,0,0,-0.0325212535231746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00894018994105449,0,0,0,0,0,0,0
X600028.SH,0.233013015183772,0,0,0,0,0,0,0,-0.0223360699164159,0,0.418910037301323,0,0,0,0,0,0,0.0310950774009426,0,0,0,0,0,0,-0.0483231637740015,0,0,0,0,0,0,0,0,0,0,-0.106880469186044,0,0,0,-0.0332501760139843,0,0,0.0886164668636485,0,0,0.182349537840081,0.00158903363062977,0,0,-0.00689161807486981,0.0121428082155595,-0.029856966236369,0,0,0,0,0
X601088.SH,0,0,0,0.102044329135754,0.17483548595429,0,0,0,0.0467341965526341,0,0,0,0,0,0,-0.0178481389989815,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.0477305134769955,0.135407515194495,0,0,0,0.14861285910135,0,0,0,0,0,0,0,0,0,0,-0.0185741042143138,0,0,0,0.00598452843327351,0.0645247900403089,0,0,0,0,0
X600019.SH,0,0,0.0870622573273746,0,0.111228552155504,0,0,0,0,0,0,0.0750139606436929,0,0,0,0,0,0,0,0,0,0.594156301197645,0,0.0998424682076727,-0.19486901969658,0,0.350899024463003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210350485155786,-0.0138710046765355,0,0.0112954847841464,-0.00564446225292646,0.137041241203821,0,0,0,0,0
X600585.SH,0,0,0,-6.93889390390723e-18,0,0,0,0,0.275097534297583,0,0,0.188887896456094,0,0,0,0,0.0445426448736038,0,0,0,0,0,0,0,0,0.209698459110915,0,0,0.148540632705372,0,-0.30568524814956,0.0139701109576771,0,0,0,-0.0842686352671752,0,0,0,0,0,0,0.0996245631833964,0,0,0,0.0346683975330092,0,0,-0.0193052763796596,0.0242184148400566,0,0,0,0,0,0
X600010.SH,0,0,0,0.00803255559515056,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0141509698186128,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0432162240540432,0,0.119007339721525,0.0204638871153135,0.104296336505369,0,0,0.0406333576369504,0,0,0.024081723063522,0,0,0.0478113004599201,-0.0203800474817979,0,0,0,0,0,0
X600011.SH,0,0,0.00357440307510527,0,0,0,0,0,0.0276540511883029,0,0,0,0.041617648138585,0,0,0,0,0.0208094092255248,0,0,0,0,0,-0.0784723901040927,0,0,0,0,0,0,-0.0256132897371924,0,0.100317069621463,0,0.010593678689691,0,0,0,0,0.0120027803739971,0,0,0,0,0,-0.0277818250221397,0.0458728090798714,0,0,-0.00368214971661507,0.0105749592853195,-0.087360189188639,0,0,0,0,0
X600309.SH,0,0,0.134441411400311,0,-0.0769798087298889,0,0,0,0,0,-0.220718844249323,0,0,0,0,0,0,0.00518247068218402,0,0,0.00507095127733372,0.0355087464500492,0,0.000732976911300632,0,0.193365167891896,0,0,0,0,0,0,0,-0.0838183859618731,0,0.00160213365100167,0,0,0,0,0,0,0,0,0,0,-0.0352777440513803,0,0,-0.0505513146246778,0.0730483714817192,0,0,0,0,0,0
X600188.SH,0,-0.185542048650833,0,0,0.291396145841025,0,0.0314635709443845,0.0571478721303032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191325572243023,0.0794610634884819,0,0,0,0,0.0899237828600108,0.330778833785116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743891255220617,0,0,0.0253384439034782,-0.0209858324344144,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.121672218458397,0,0,0,0.0496909930550883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332395273155434,-0.0590519488253195,0.0537440851943573,0.0556101104005145,0,0,0.0414611130708012,0,0.022486114477007,0,0.0560626255139027,0,0,0,0,0,0,0,0,0,0,0.00270120384510161,0.00197460062234925,0,0,0,0,0,0
