,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X600111.SH,X601991.SH,X600027.SH,X600157.SH,X600188.SH,X600362.SH,X600623.SH,X600886.SH,X600547.SH,X002466.SZ,X601992.SH,X600660.SH,X600299.SH,X000792.SZ,X600309.SH,X600489.SH,X600549.SH,X300072.SZ,X600583.SH,X601158.SH,X002075.SZ,X000883.SZ,X000709.SZ,X600352.SH,X000898.SZ,X000539.SZ,X000723.SZ,X000027.SZ,X002470.SZ,X002460.SZ,X000630.SZ,X002407.SZ,X000012.SZ,X000983.SZ,X600021.SH,X600098.SH,X000060.SZ,X600176.SH,X000761.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0569083666512035,0,0,0,0,0,0,0,0,0.00167674391015053,0,0,0,0,0,0,0,0,0.0867800656547534,0,0,0,0.12903514246841,0,0,0,0,0,0,0,-0.0350556001138902,0,0,0,0,-0.0102027229597241,0,0,0,0,0,0,0,0,0,0.0170412177098369,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0983659792841388,0,0,0,0,0,0,-0.0140287959041973,0,0.0655960825992003,0,0,0,0.0054933725095335,0,0,0,0,0.0500909783217733,0,0,0.0322157201319828,0.22659668323549,0,-0.0140936740595304,0,0,0,0,0,-0.0685620183392124,0,0,0,0,-0.0329148188442332,0,0,0,0,0,0,0,0,0.00395383445078656,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.344036794688286,0,0,0,0,0,0.157301144127103,0,0,0,0,0.0611231889362504,0,-0.0655355851197198,0,0,0,0,0,0,0,0.0244520042309777,0,0,0,0,0,0,0,0,0,0.0415365327799945,0,0,0,0,0,0,0,0,0,0.00737003428092739,0,0,0,-0.0281729685911502,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0279692883430791,0.0406179755599979,0,0,0,0.0369217892408416,0,0,0,0,0,0.0402427756256058,0.0581414041647996,0,0.0163872278048924,0,0,0,0,0,0,0.0262918421602459,0,0.0243036221557587,0.210688185977269,-0.0626839249022932,0,0,0,0,0,0,0,0,0,0,0.00838831609189734,0,0,0,0,0,0,0,0,0,-0.0426590169616232,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.257448005748544,0,0.334909088772057,0,0,0,0.0748076609110915,0.023641125067221,0.0267036192767023,0,0.029965254528485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0259537230009551,0,0,0,0,0,0,0,0.0196624000431329,0,0,0,0,0,0,0,0,0,0,0,-0.171777217354726,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0538547997053446,0,0.0489710564347213,0,0,0,0,-0.0163865811677161,0,0,0.0228311915754451,0,0,0,0.0226651686788487,0,0,0,0,0,0.0108486612736002,0,0,0.0719251291716709,0.0754019771565411,0,0.133497654334604,0,0.18878546682933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173672790725871,0,0,0,0,0,0,0
X600585.SH,0,0,0.319191254777618,0,0,0,0,0,0,0,0,0.175140798795969,0,0,0,0,0,0.110774643399581,0,0.0645897934049122,0,0,0.140118938238403,0,0,0,0,0.118783313150907,0,0,0,0,0,0,0,0,0,0,0,0,0.0919768928480162,0,0,0,0,0,0,0,-0.0396047382850938,0,0,-0.0120242824072236,0,0.0943938137218592,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.0867250672992946,0,0,0,0,0,0.145428588637906,0,0,0,0,0,0,0,0,0,0,0,0.00639538967235502,0.348453998382359,0,0.195904122871979,0.0437635879045183,0.0110242758976059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633334396356147,0.0517223986209226,0,0.0571600822666066,0,-0.0710219616434097,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0476586944321364,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.00750510568672347,0,0,0,0.106500013657895,0,0,0.0503133296364552,0.0802961504508957,0,0,0,0,0,0,0,0,0.105858990177696,0,0,0.0115035929279951,0,0,0,0.175523874743954,0,0.0187455198410877,0.00653760731577865,0.0780153324377292,0.0234932960207271,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0891112120284037,0,0,0,0.159450719683223,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.0964827297067601,0,0,0,0,0,0,0,0.204237390018475,0,0,0,0,0,0,0,0,0,0,0,0.233384887169377,0,0,0,-0.00284002424281395,0,0,0,0,0,0,0
