,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X600585.SH,X002466.SZ,X000792.SZ,X600019.SH,X601898.SH,X600011.SH,X600111.SH,X600660.SH,X600010.SH,X000301.SZ,X000708.SZ,X600547.SH,X002271.SZ,X601600.SH,X000877.SZ,X600886.SH,X600795.SH,X600426.SH,X600362.SH,X600176.SH,X601699.SH,X600027.SH,X601991.SH,X600803.SH,X000983.SZ,X600995.SH,X000786.SZ,X000629.SZ,X600160.SH,X600096.SH,X000408.SZ,X000723.SZ,X600219.SH,X000807.SZ,X002080.SZ,X600489.SH,X600348.SH,X000933.SZ,X600378.SH,X600141.SH,X600157.SH,X000630.SZ,X600688.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.579514299201773,0,0,0,0,0,0,0,0.292441618409787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279930236501483,0.00376150496079825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126667575839837,0,0,0,-0.0225801943419722,-0.0209332429828027,0,0,0,0,0,0
X601088.SH,0.0332413817155985,0,0,0,0.416286232711395,0,0,0,0,0,0,0.0555406466999949,-0.0181552862273731,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.0323867986491862,0.0297326015549825,-0.0134671049093946,0,0.107892783139969,0,0,0.0230376413600312,-0.0938641243344092,0.0379224395877588,0,0.09742128242991,0,0,0,0,0,0,0,0,0,0,0.044838794130236,0,0,0,-0.012345774033113,0.0251954602046022,0,0,0,0,0,0
X600028.SH,0.594719446571625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157693206255685,0,0,0,0,0,0,0,0,0.0215648020779175,0,0,0,0,0.0438292148499995,0.055841195939669,0,0,0,0,0,-0.0392547634640463,0,0.0525672140148439,0.00480295711209653,0,0,0,0,0,0,0,0,0,-0.0438575718121302,0,0,0.00271983736925807,-0.00693557889661392,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798068745393485,0,0.166654003553125,0,0,0,0,0,0.295011256254719,0,0,0,0.119385506550949,-0.0152101412927567,0,0,0,0.129551805737237,-0.18985366731185,-0.0901989717384864,0,0,0,0,0.093326375216668,0,0,-0.174442377399351,0,0,0.130633953418554,0,0,0,0,0,-0.003470687329633,0,0,0,0,0,0,0
X600188.SH,0,0.718248868107887,0,0,0,0,0,0,0,0,0.102484460872861,0,0,0,0,0.0508751742365671,0,0,-0.0794856683959425,0,0,0,0,0,0,0,0,0,0,0,0.0547058811906187,0,0,0.0306980529414689,0,0,-0.0566989732495461,0,0,0,0,0,0,0.216961346187146,0,0,0,0,0,0,0,0.00323203850360844,0.0651223651600615,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.439767656260679,0.145478901897801,0,0,0,0.0124585986008561,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633990157032515,0,0.0075960814736095,0,0,0,0.0901617259904159,0,0,0,0,0,0,0,0,0,0,0.00340136883294396,0.0320573513932385,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,-0.0558726229118732,0,0,0,0,0,0,0,0,0.242986904876029,0,0,0,0.241853540947015,0,0.0633605377135945,0,0,0,-0.00579489817873012,0.0251651891725599,0.0836785153064543,0,0,0,0.368380538023226,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.00145346014179228,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.639235142250518,0,0,0,0,0,0,0,0,0,0,0,0,0.15949687839656,0,0,0,0,0,0,0,0.0796089536872601,0,0,0,0,0,-0.0789064387117403,0.0657885505955067,-0.028433682751856,0.191098587808272,0,0,0,0,0,0,0.115427987564635,0,0,0,0,0,-0.0365032867635244,0,-0.0186807970230867,-0.0234213540347442,-0.0434091741258663,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.349300390067525,0.0774826046458772,0.127293414261772,0,0,-0.00777698092387791,0,0.204578475184249,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218245678748373,0,0,0,0,0,0.0108649915402239,0,0,0,0,0,0,0.114034016228142,0,0,0,0,0,0,0,0,0,0,0.0636654120883808,-0.0211696511954118,-0.0123749907849324,0,0.14014221052987,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0536053856738468,-0.106650754974477,0,0,0,0.0289184944793318,0,0,0,0,0,0,0,0.360425037439106,0.0286579689087357,0,0,0.187597509220824,0,0,0,0,0,0,0,-0.0602830849139583,0.0243566189648721,0,-0.0994501654801856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131399843205219,0.0925402712126156,0,-0.00606591983015128,0,0,0,0,0,0,0
