,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600011.SH,X600309.SH,X601898.SH,X002466.SZ,X600688.SH,X600660.SH,X600795.SH,X002460.SZ,X300072.SZ,X601992.SH,X600362.SH,X600188.SH,X601991.SH,X600547.SH,X600111.SH,X600516.SH,X600886.SH,X000898.SZ,X000709.SZ,X600157.SH,X000792.SZ,X600027.SH,X000786.SZ,X000408.SZ,X600176.SH,X600339.SH,X000553.SZ,X600219.SH,X000959.SZ,X600489.SH,X000723.SZ,X002271.SZ,X600352.SH,X601158.SH,X600808.SH,X000883.SZ,X000807.SZ,X002092.SZ,X000630.SZ,X000983.SZ,X600299.SH,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0342854275019115,0,0,-0.0490942658108546,0,0,0.150407643914849,0.0884530295168318,0,0,0,-0.0168951493091823,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05543669731342,0,0,0.00360893423770207,0,0,0,0,0.00394371369719001,0.142483906482792,0,-0.0330847406167401,0,0,0,0,0,0,0,0,-0.0183902254222433,0.0221596824898922,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0470173802718237,0.00220399065780495,0,0,0,0.00307461333856402,0,0,0,0,0,-0.0273162141724969,0,0,0.027502934644566,0,0,0,-0.00628093573374192,0,0,0,0,0,0,0,0,0,0,0.0213828722758033,0,0,0,-0.010577811886238,0.0602965053720272,0.0203992229306349,0,-0.0155709981653457,0,0,0,0,0,0,0,0,1.0842021724855e-19,-0.000414916354237973,0,0,0,0,0,0
X601088.SH,0,0,0,0.0499432844756167,0,0.0061614448148618,0,0,-0.0608129154289863,0,0,0,0,0.93090107460898,-0.0012300260627448,0,0,0,0,0,0,0.0291463251925965,0,0,0,0,0,-0.0686377270256937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899123397583754,0,0.0579264363023738,0,0,0,0.0597989538995656,-0.0462015513442202,0,0,0,0,0,0
X600019.SH,0,0,0.0120245428688461,0,0,0,0,0,0.0733708627110154,0.066231476871966,-0.0616711310436194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273603758498564,0,0,0,0,0,-0.0657676287195973,0,0,0,0,0,0,0,0,0,0,0.230947044128056,0,0,0,0,0.0849706045802879,0,0,-0.147308343066794,-0.0340168582061004,-0.00139120236108184,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0554591492127402,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0894977354550002,0,0,0,0,-0.101025650903482,0,0.0975868164263811,0.0140819439184755,0,0,0.0300380537968135,0,0,0,0,0,0,0,-0.00623284911715453,0,0.122338153076044,0,0,0,0,0,-0.0880706830797051,0,-8.67361737988404e-19,0,0,0,0,0,0
X601600.SH,0,0,0,0.179396430624514,0,0,0.400502561029592,0,0.05936595162447,0,0.0468167964976719,0,0,0,-6.93889390390723e-18,0.0220256341056678,0,0,0,0,0,0,0,0,0.0750309823843789,0,0,0,0,0.0568573082137829,-0.115159322089036,0,-0.0820206317133536,0,0,0,0,0,0,0,0,0,0,0.0513246797970146,0,0,0,0,0.185957271344522,0,-0.0106618383996606,-0.00515359807571605,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0296155552153306,0,0,0.0644645759624281,0,0,0,0,0,0,0,0,0.229643824420157,0.00965737732671527,0,0,0,0,0,0,0.257301260353008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140145945443684,0,6.93889390390723e-18,0.0360111562227367,0,0.107520805691698,0,0.0100148294212576,0,-0.00824967299938471,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,-0.0101627974415357,0,0,0,0,0,-0.0186483175742327,0,0,6.93889390390723e-18,0.149366671139267,0.0693350490434107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873699164323222,-0.0597674819247867,0,0.0321736714919501,0,0,0,0,0,0,0,0,0,0,0.097002718363057,0,0,-0.030190639880187,0.0225440868445179,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.53936426322101,0,0,0,-0.0193223976464166,0,0.129604007293632,0,-0.105463771343231,0,0,0,0,0,0.117462341803756,0,0.0483084576414983,0,0,0.0905196180919678,0,0,0,-0.132662305094468,0,0.0970065529638859,0,0,0,0,0,0,-0.389773218357564,0.19808937301131,0,-0.131052720003694,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0321980565881859,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.00344659455026237,0,0,-0.000499818499849217,0,0,0,0,0,0,0,0.0176775649154367,0.0598532553534031,0.443413934780007,0,0,0,-0.00367618672830332,0,0.154662543976449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0699104841623756,0.0194683823638287,0,0,0,0,-0.00187339174160141,0,0,0,0,0,0
X002466.SZ,0,0,-0.0172395822801202,0,-0.00358059247181637,0,-0.0538133679276773,0,0,0,0,0,0,-0.0222009298893399,0.55926812512628,0,0,0,0,0,0,0,0.104546392142014,0,0.0250374707462665,0,0,0,0,0,0.069957068853613,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0573361379615809,0,0,0,0.149550481703404,0,4.33680868994202e-19,-0.0171893528975681,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.148617343571959,0,0,0,0,0,0,0,0,0,0,0,-0.126554710657574,0,0,-0.0748032427097817,0,0.0523364188139848,0,-0.0465951906192734,-0.190907311220568,0,0,0,0,0,0,0,-0.00823491864610471,0,0,0.0282430678395281,0,0.0680254376914043,0,0,0,0.228271679325858,0,0,-0.0394676832389241,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0637696587813578,0,0,0,0,0,0,0,0,0,0.0129811143510451,0,0,0,0,0,0,0.0664651963037772,0,0,0,0,0,0,0,0,0.0379310213750242,0,0.110897830465552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0623397655758293,0.0581549287571372,0,0,0,0,0,0
X600795.SH,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,-0.0657930712076404,0,0,0,-0.0171966696674332,0,0,-0.37465386580238,0,0.062767199050321,0,0,-0.00227568468955447,0,0.0867234857584964,0,0,0,0,0.00970681644383588,0,0,0,0,0,0,0,0.104274351229701,0,0,0,0.119333654392999,0,0.0925879007358461,0,0,0,0,0,0,-0.0161191083145092,-0.0115842618391109,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.586440587332966,0,0,0,0,0,0,0,0,0,0,0,-0.0118805057975938,0,0,0,0,0.0917239426646718,0,0.0238581149513544,0.00917684949359161,0,0,0,0,0,0,0,0,0.142736802917312,0,0,0,-0.0757470392988289,-0.11724741574257,0,0,0,0,0,0.0323553632513965,-0.0124568390069502,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0.238294782636726,0.0296124900991639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293457586882693,0,0,0,0,-0.140523337927204,0,0.0618191850932284,0,4.33680868994202e-19,-0.211991126040039,0.0907135368627644,0,0,0,0,0,0,0,0,0,-0.0512127296341808,-0.128921152986229,0,0,0,0,0,-0.0416711873654682,0.109451765669927,-0.109267789861783,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.0374276191006709,0,0.0191853440290016,0,0,0,0,0,-0.0343242805279486,0.0995305941612546,0,0,0,0,0,0,0.089797236313122,0,0,0,0,0,0,0.0139812453445094,0,0,0,0.0526865593112285,0,0,0.449061689077195,-0.0266895829145854,0,0,0,0,0,0,0,0,0,0,0,-0.132276238799796,0,-0.0288537386609819,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,-0.029673284854107,0,0,0,0,0,0.00622460966237788,0,0.00330169718974575,0,0.457698347738865,0,0,0.0624965878598007,-0.0121624604289572,0,0,0,0,0,0,0.0165661426794999,-0.0928075682219477,0,0,0,0,0,0,0,0,0,0,0,0,0.00195526922530996,0,0.400524462882136,0.104524602054912,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.0957011199147791,0.0704867774857404,0,0,0,0.0441240003696118,0,0,0.181001007224984,0,0,0,0,-0.0105253872979417,0,0,0,0,0,0,-0.0410023222408521,0.0210217602304209,0,0,0.11154419570817,0,0,0,0,0,0,0,0,0,0,0.227111719607614,0,0.318791863787916,0,0,0,0,0.000243010361925925,0,0,0,0,0,0
X601991.SH,0,0,-0.0642859663717508,0,0,0.109304001843132,0,0,0.0527846607696242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193346891264193,0,0,0,0.0246087113539443,0.209314771876224,0.030183483470002,0,0,0,0,-0.0564444074273482,0,0,0,0,0,0,0,0,0.146073969237295,0,0,-0.0203609958889908,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.123650772546373,0,0,0,0.102219478331257,0,0,0,0,0,-0.0082280935718993,0,0.0203107411033385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482733654146711,0,0,0,0,0,0.603844099019595,0,0.0138814345329099,0,0,0,0,0.0227650916344516,0,0,0,0,0.00538419810467031,0,0.00191147633779983,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,-0.236275476689071,0,0,0,0,-0.00971452803826032,0,0,0,0,0,0.0241974649118789,0,0,0,0,0,0,0,0,0,0,-0.142255619339636,0,0.0752976494091503,0.251073868098307,0,0,0,0,0,0,0,0,0,0,0,0,0.0102549989075432,0,0,0.240020246606843,0,0.664794315868144,0,-0.0117097022636873,-0.032504065070278,0,0,0,0,0,0
X600516.SH,0,0,0,0.148733042416891,0,-0.304703546002996,0,0,0.295040308318986,0,0.361569624486573,0,0.398850420329728,0,-0.0484534007340026,0,0.130618956071112,0,0,0,0,0.208298684410616,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.601871682317381,0,0.134693989730006,0,0,0,0,0,0.376894536302028,0.0652544933769722,0,-0.617360324480386,0,0,0.411965699464958,0,-0.0635915214671821,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.0439894801537341,0,0,0,0,0,0,0,0,0.00850154515520685,0,0,0,-0.0163825223340889,0,0,0,0,0,0,0,0,0.0299192733632732,0,0,0,-0.0612853042875235,0,0,-0.063667112788159,0.0634200298713657,0,0,0,0,0,0,0,0,0,0,-0.121922842238704,-0.0100944820973546,0,0,0,0,0,0,0
