,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601992.SH,X600795.SH,X600688.SH,X600309.SH,X601600.SH,X300072.SZ,X600660.SH,X601991.SH,X600188.SH,X600362.SH,X600547.SH,X600886.SH,X002466.SZ,X600027.SH,X000709.SZ,X600157.SH,X600111.SH,X600339.SH,X000898.SZ,X000959.SZ,X600489.SH,X601158.SH,X600008.SH,X002460.SZ,X000723.SZ,X600299.SH,X000883.SZ,X002271.SZ,X600219.SH,X600176.SH,X600352.SH,X000630.SZ,X600578.SH,X000539.SZ,X000408.SZ,X600583.SH,X000792.SZ,X000027.SZ,X000786.SZ,X600021.SH,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.083145121843572,0,0,0,0,0,0,0.0147231689644191,0,0,-0.0209313090396415,0.198996950336197,0,0,0.0384232038397214,0,0,-0.0635198599467107,0.00679730059378741,0.0412342518616181,0,0,0,0,-0.0233300059582797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.045126774266078,-4.33680868994202e-19,0,0,-0.0085386282424831,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.0678248181742848,0,0,0,0,0,0,0.0741312701217381,0,0,0,0,0,0.0061185996778946,0,-0.137586073966721,0,0,0,0,0,0,-0.0577526297658285,0,0,-0.103714411728457,0,0,-0.038764058399512,0,0,0,0.0230209691158429,0,0.0316276526260193,0,0,0,0,-0.0129245097603468,0,0,0,0,0,0.0875679936495427,0,-0.00156186530346536,0.00647256063943421,0,0,0,0,0,0
X601088.SH,0,0,0,0.164516760427869,0,0,0,0,0,0,0,0,0,0,0,-0.00748632306949606,0,0,0,0,0,0,0,0,0,-0.0154026677151636,1.73472347597681e-18,0,0,0,0,0.017832772336418,0,0,0,0,0,0,0,0,0,-0.00600074801679368,-0.0125725889310019,-0.0462705649916905,0,0,0,0,0,0,-0.00165220220749711,-0.0396923835681455,0,0,0,0,0,0
X600019.SH,0,0,0.0502890634716613,0,0,0,0,0.148865608434799,0,0,0,0,0,0,0.0621709862972779,0,0.0923600621098905,0,-0.0214896748882537,0,0,0,0,0,0,0.107430975669588,0.283756588961156,-0.0474013412411932,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157351124428524,0,0,0,0,0,0,0,0,-0.0188817694184397,0.0101142671034761,0,0,0,0,0,0
X600011.SH,0,0,0.156308127177456,0,0,0,0,0,0,0.100994931320051,0,0,0,0,0,0.176706214047312,0,0,0,0,0,0.324506216351019,0.0263155814427159,0,0,0.0731751625176538,0,0,0,0,0.0535335539033419,0.0326895030414691,0,0,0,-0.12823700045567,0,0,0,0,0.201375194463025,0,-0.0863473542242067,0,-0.0424675799098412,0,0,0,0,0,0.0361297731438387,-0.0460483979051791,0,0,0,0,0,0
X600585.SH,0,0,0.118687723445483,0,0,0,0,0,-0.00194717247277927,0,0,0,0,0,0.0554565186711859,-0.0816642702087023,0,0,0,0.0610363467919817,0.132453630308498,0,0,0,0,0,0,0,0,0,-0.0267094478631555,0.0279148329336649,0.34849763491598,0,0,0.109407394809971,0,0,0,0,0,0,0.155389889157606,0,0,0,-0.0699004054082916,0,0,0,0.0295346716515476,3.46944695195361e-18,0,0,0,-0.301126157001268,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,-0.010628809154414,0.0851296268179552,0,0,0,0,0,0,0,0,0,0,0,0.0375358729109045,0,0.110064542590815,0,0.05806805007499,0,0.129034958205041,-0.00664731390464057,0,0,0,0,0,0,0,0,-0.0796037757046075,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.0181103871959545,-0.0134992972912912,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027900025538001,0,0,0.0191234612721082,0.205879345576836,0,0,0.0301034776009968,0,0,0,0,0,0,0.0104799812436909,0,0,0,0,0,0,0,0,0,0.244656230115563,0,0,0.130392711460641,0,0,0.102130098420042,0,0,-0.0355764458595057,0,0,0,-0.0110723644537539,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,-0.136301764566129,0.109832635760004,-0.170813329288845,0,0,0,0,-0.205082119876847,0,-0.291537085230386,0,0.492169135155437,0,0,0,0,0.00193097937185708,0.201775939299283,0,0.476387107333957,0,0,0,0,0.0609301438731612,0,0,0,0,0,0,0,0.149159531952174,0,0,0.14117662273868,0,0,0,-0.0454713247786058,0.0642727644089522,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0798200568914028,0,0,0,-0.00250277353637152,0,0,0.0211163388986402,0,0,0,0.0220005631761619,0,0,0.0423510829984068,0,0,0,0.0382481593408176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044163318973954,0.151332519659982,-0.0780437404472115,0,0,0,0,0,0,0,-0.0140882325789758,0.00695148311228176,0,0,0,0,0,0
