,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X600688.SH,X600547.SH,X601600.SH,X600795.SH,X600362.SH,X300072.SZ,X600188.SH,X601991.SH,X600157.SH,X600027.SH,X601992.SH,X600660.SH,X600309.SH,X600886.SH,X600111.SH,X600489.SH,X600299.SH,X000898.SZ,X601158.SH,X000709.SZ,X000792.SZ,X000959.SZ,X600339.SH,X000723.SZ,X600583.SH,X002466.SZ,X000408.SZ,X600098.SH,X600352.SH,X000883.SZ,X000630.SZ,X600219.SH,X600623.SH,X000539.SZ,X000027.SZ,X000983.SZ,X600021.SH,X002092.SZ,X002470.SZ,X000060.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.370454468994041,0.0259350347729565,0,0.0244053084984737,0,0,0,0,0,0.0227406390867177,0,0,0,0,0,0,0,0.0376630417291479,0,0,0,0,0,0,0.0655130297858683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104201863479704,0,0,0,0,0,0,0,0,0,0,-0.00322556255809805,0,0,0,0,0,0
X600028.SH,0.452423213335582,0,0,0,0,0,0.293036479272424,-0.026828494132167,0,0,0,0,0,0,0,0,0,0,0,0.0430045969666029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319877016595124,0,0,0,0,0,0,0,0,0,0.0255853120837135,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.174534390439992,0,0.159202300325507,0,0.0900798485269132,0,0.135504401219101,0,0,0,0,0,0,0,0.0651132618168303,0,0,0,0,0,0,0,0,0,0,0,0.0389777898473399,0,0.0179334645749686,0,0,0,0,0.159498882307625,-0.0726781628141753,-0.14625164595461,0,0,0.179383814020063,0.107603480891812,0.0165089227155813,-0.165872376092004,0,0,0,-0.00531885115152658,-0.00389685110889852,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,-0.0502607581204139,0.042577247362813,0.346415601922096,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0843790349768162,0,0,0,0,0,0,0,0,0,-0.0425068061534692,0,0,-0.0587647723505442,0,0,0,0,0,0,0.0601764145459457,0,0,0,0.0641679863813889,-0.0343635695930564,0.0404284011252599,0.0121239433367203,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.330326444663217,0,0,-0.0756817030907375,0,0,0.144494292902076,0,0,0,-1.38777878078145e-17,0,0.129060901755508,0,0,0,0.114019053812972,0,0,0.0318145661010614,0,0,0,0.00787408146547705,0.0399599329442088,0,0,0,0,0,0,0,0,0,0,0,0,-0.167689726024234,0.196973214882224,-0.130751354338984,0,0,0.178163451466311,0,-0.0140959460166537,0.0321244130916608,-0.400999837193698,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0874036838755657,0,6.93889390390723e-18,0,0,0,0.0200102311366504,0,0,0.0168676437638061,0.0941649516558613,0,0,0,0,0.218626778410291,0,0,0,0.0447821959574927,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0715078245313164,0,0,0.0918727655233597,0,-0.00476964273584445,0,0,0,0,-0.0164855452416832,0.00117312175084607,0,0,0,0,0,0
X600585.SH,0,0.371529328007573,0,0,0.0823352954222638,0,0,0,0,0.0669354000211157,0,0,0,0,0,0,0,0,0,0.110270464033437,0.116188726492018,0,0,0,0,0.212740354052343,0,0,0,0.0173386883112303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218937973301524,0,-0.0828627506354333,0,-0.177637187958797,-0.00851551570845743,-8.67361737988404e-19,0,0,0,0,0,0
X601898.SH,0,0,0.262658214441804,0,0,0,0,0,0,0,0,0,0,0,0.190231806600797,0,0,0,0,0,0,0,0,0,0,0,0.0699678996013515,0,0,0.00581300400073689,-0.0209369294843186,0,0,0,-0.13287655339013,0,0.269110259761256,0,0,0,0,0,0,0.295092730089835,0,0,0.0150512768382431,0,0.00969409063761031,-0.0233775382289448,-0.0101316844777123,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,-0.0151523364454774,0,0,0,0,0,0,0.176982112013733,0,0,0,0,0,0.11485423963804,0,0.0222920724812137,0,0.000193770790136267,0,0.0373365511361206,0,0.0411367349031174,0,0.351576503798894,0,0,0,0,0,0,0,0,0,0,0,0.0599675884759161,0.0547144105332874,0,0,0,0,0.00442812722731889,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119223958952812,0,0,0,0,0,0,1.02805946744797,0,0,0,0,0,0,0,0,0,0,0,0.0605513797958185,0,0,0,0,0,0,0,-0.0400921940182204,0,0.171511523459954,0,0,0,-0.016972906366841,-0.0163433197474646,0,0,0,0,0,0,0
