,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X600585.SH,X600019.SH,X000708.SZ,X002460.SZ,X600660.SH,X002271.SZ,X600547.SH,X600362.SH,X000786.SZ,X600176.SH,X600111.SH,X601600.SH,X600010.SH,X600426.SH,X000301.SZ,X002466.SZ,X601898.SH,X600011.SH,X600886.SH,X600352.SH,X600219.SH,X600188.SH,X600801.SH,X600489.SH,X601991.SH,X600486.SH,X600803.SH,X600795.SH,X002353.SZ,X600688.SH,X600299.SH,X002080.SZ,X601168.SH,X000932.SZ,X000830.SZ,X300037.SZ,X600027.SH,X000630.SZ,X600315.SH,X000723.SZ,X601992.SH,X000898.SZ,X600157.SH,X000807.SZ,X600516.SH,X600399.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0640855472504513,0,0,0,0,0.000498593868182198,0,0,-0.0609367642632006,0,0.0675251137296884,0,0,0,0,0,0.0127156409224103,0,-0.00997330073545132,0,0,0,0,0,0,0,0,0,0,0,0,0.09699213597636,0,0,0,0.00145660965942599,0,0,0,0,0.0482413076132424,0,0,0,0,0,0.00298869885807974,0,0,0,-0.00439592491723466,0,0,0,0,-0.0012990947381846,0,0
X600028.SH,0,0,0,0,0,0,0.0698060564211197,0,0,0,0,0,0,0,0,0.0373374630421454,0,0.0497330395137899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356220887088101,0,0,0,0,0,0,0,0.0207563487038691,0,0.0363419284432516,0,-3.46944695195361e-18,0,0,0,-0.010770115168939,-0.0119115549090719,0,0,0,0.0428031049729798,0,0
X600309.SH,0,0,0,0,0,0,0,0.00139656092328714,0,0.00113564604103218,0,0,0,0,0.011698604343747,0,0,0.163847550255056,0.0564230604015393,0,0,0,0,0,-0.0369154544214832,0,0,0,0,0.213031873259868,0,0,0.105239609070412,0,0,0.0670245142572732,0,0,0,0,0,0,0.0226410607463288,0,0,0,0,0,0,0,0,0,0.0205787669571578,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0794560269528234,0.040228200380857,0,0.0584337995934779,0,0,0,0,0,0,0,0,-0.0297455697218503,0,0,0.0303475979506616,0,0,0,0.0283282334886925,0.49139389121699,0,0,0,0,0,0,0,0,0,0.0841393960777532,0.100689046085709,0.0450722837581374,0,-0.243234444507188,0,0,0,0,0,0,0,0,0.0804978169387422,-0.0325767792323304,0,0.0127466678977329,0,0,0,0,-0.0254673315854392,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0987659551450371,0,0,0,0,0,0,0,-0.0681665869092712,0,0,0,0.0495676289786758,0,0,0,-0.00588945802555925,0,0.215562100885812,-0.0298923781263069,0,0,0,0,0,0,0,0,0.105331119293687,0,0,-0.155257654208552,0,0,0,0,0,0,0,0,0,0,-0.0476365309915849,0.00778160294117466,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,-0.107847685540224,0,0,0,0,-0.0319883422819883,0,0.207255035736628,0,0,0,0.0846624595349401,0,0.0108846363624459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537607535415294,0,0.333122811017988,0,0,0,6.93889390390723e-18,0.0025663495751338,0,0,0.341948362959443,0,0,0,0.145656978909318,-0.0609285793446686,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.740064215284307,0,0.350460095543044,0,-0.262129582820477,0,0,0,0,0,0,-0.2509472174806,-0.0555494112045139,0,0,0,0,0.202788358376041,0,0,0,0,0,0,0.0433719530945862,0,0,-0.00730807603663467,0,0,0,0,0,0,0,0,0,0.0351664334325775,0,-0.0287506187782538,0,0,0,0,4.33680868994202e-19,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.402516481304056,0,0,0,0,0,0.219006322811937,0,0,0,0.0717891775793198,0.0857123438819418,0,0,0,0,0,0,-0.545464136990178,0,0,0,0,0,0,0,0,0,0.45741262040233,0,0.0133565472976803,0,0,0,0,0,0,-0.0136002501365419,0,-0.0903207668465887,0,0,-0.281593288343909,-0.0352978159804442,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.105908306698281,0,0.265474350838574,0,0.00987563895780572,0,0,0,0,0,0,0.000473507922639301,0,0,0,0,0,0.0396911700603212,0,0,-0.113644698633072,0,0,0.0420418022575842,0,0,0,0,0.121934553823134,0,0,0.0332941894648612,0.0159865878345513,0,0,0,0,0,0,0,0,0,0.0313803278459096,0,-0.0244235740526692,0,0,0,0,0,0,0
X002271.SZ,0,0,0.14947489459907,0,0,-0.268613749815394,0,0,0.174079000168928,0,0,0,0.0152406367867707,0.043130997644604,0,0,-0.00485434166310685,0,0,0,0,0,0,0,0.105642614486388,0,0,-0.0842800436306752,0,0.0211408366742458,0,0,0,0,0,0,0,0,0.0616254314965915,0,0,0,0,0,0,0,0,0.0307926405560221,0,0,0,0,-0.0408173728391435,0,0,0,0.0317145750332913,0,0
X600547.SH,0,0,0,0,0,0,0,0.0773413394020647,0,0,0,0,0,0,0,0,0,0,0,0.0436200513875476,0,0,0,0,0,0,0,0.557103775321772,0,0.0758449912748205,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.018036401555151,0,0,0,0.0268508855431478,0,0,0,0,-0.0176585077198097,0,0,0,0,0.0243897512957191,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.156688759023012,0,0,0,0,0.00553389030993295,0.0937271095379281,0,0,0,0,0,0,0,0,0,0.103055285315129,0,0,0,0.0253360212148422,0,0,0,0,0,0,0,0.017651362557125,0,0.343933798795628,0.0250054695348275,0,0.835600610024735,0,0,0,0,0,0,0,0,0,-0.00509637012750398,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561968791381888,0,0,0,0,0.00162484089964942,0,0,0,0,0,0,0,0,0,0,0.0837209373109392,0.122952804180629,0,0.0677633471883524,0,0,0.151581525945847,0.0358193248445828,0,-0.173096870894397,-0.05765429197256,0,0,0,0,0,0.0363450952438223,0,0,-0.082532456480517,0.140996838485122,0,0.0105864302641744,-0.0163055592484975,0,0,0,0,0,0
X600176.SH,0,0,0.181490175725335,0,0,0,0.0417593285425572,0.256516198331544,0.0934382263448393,0,0,0,0.0697724524641646,0,0,0,0,0,-0.152770640510904,0,0,0,0,0,-0.0125807532370878,0,0,0,0,0,0,0,0.237316824434154,0,0,0,-0.0432397256815741,0,0.174633151885644,0,0,0,-0.0166023544298151,0,0,0,0,0,0,-0.188753019182575,0,0,0.0152601901943064,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.570277936993044,0,0.209139246838837,0.185760224716703,0,0,0,0,0,0,0,0,0,0.249713376152372,0.0857367878235516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0473185207462688,0.0044613136135346,0.00101959701196717,0,0,0,0,0,0,-0.110025144185802,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.098503962619018,0,0,0,0,0,0,0,0,0.182373552117572,0,0,0,0.021560781871177,0,0,0.00185376318893394,0,0,0,0,0,0,0.0277020062832371,0,0.048799799942423,0,0,0,0,0.165746117545704,0,0.0583818912325901,0,0,0,0.237266589604081,0,0,0,-0.0109475236631416,-0.00340446867131731,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,-0.215647218816665,0,0,0,0.0740401417981988,0.0290945389904529,0,0,0,0.112498372593176,0,0,0,0,0,0.021505516754216,0,0,0.122374862675695,0,0,0,0,0,0,0,0,0.0706080358203942,0.263746931842439,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440280979880205,0.044301585436758,0,0,0,0.0312866972537224,0,0
X600426.SH,0,0,0.00101603965711257,0,0,0,0.0959956354496827,0,0,0,0,0,0,0,0.161582718064825,0,0,0,0.00450291385393808,0,0,0,0,0,0,0,0,0,0,0.0162443624867926,0.0982060521413776,0,0,0,0,0.347500737271387,0,0,0.185451220965279,0,0,0,0,0,0,0,0,0,0,0.0595836170289494,0,-0.00668095838454807,0,0,0,0,-4.33680868994202e-19,0,0
X000301.SZ,0,0,0,0,0,0,-0.138948385665612,0.213368577387107,-0.00539343684366972,0,0,0,0.362438769687189,0,0.251920083496844,0,0,0,0,-0.15525756095945,0,0,-0.197602201694197,0,0,0,0,0,0,0,0.402624281305888,0,0.210673501948826,0,0,-0.332978366758532,0,0,0.0911619592140908,-0.0877862020449121,0,0,-0.0285586570199872,0,0,-0.242948506115287,0,0,0,0.225055302520367,0,-0.0544189802799311,0.0464920052037557,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-0.470823062398818,-0.0204614979407208,0.672913368565494,0,0,0,0,0,0.0679251112123502,0,0.183769566082433,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101239248331597,0,0,0,0,0,0.0975759738288744,-6.93889390390723e-18,0,0,0,0,0,0,0.17033872024376,0,0,0,0,0.0708862950195774,0,0.193211326838381,0.0909607810066302,0,0,0,0,-0.234315665569161,0,0
X601898.SH,0,0,0,0.464371557626337,0,0,0,-0.0239677543637899,0,0.0313150536011435,0,0.0528865581267933,0,0,-0.0784349155822708,0,0,0,0,0,0,0,0,0,0.00739319413248172,0.0645227831573328,0,0,0,0,0,0,0,0,0,0,0,0,0.0138934230690256,0,0,0,0,0.183970108957009,0,0,0,0,0.222857482246728,0,0,-0.0130499663779269,-8.67361737988404e-19,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,3.42783308043138e-05,0,0,0,0,0,0,0.0128995953727528,0,0,0,0,0.0669749674432873,0,0,0,0,0,0.0582443402797573,0,0,0,0,0,0,0,0,0,0,0,0.122463302279853,0,0,0,0,0,0,0,0,0,0.0160769274864702,0,0,0,0.0111809838408167,0,0,0,0,-0.00378870608062441,0,0
X600886.SH,0,0,0,0,0,0,0.111921226005156,0.0170269671906169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182664844462813,0,0,0,0,0.0557081243323216,0,0,0,0,-0.070547082496914,0,0.0279245188475993,0,0,0,0,0,0,0,0,0,0,0,0.0431257134410136,-0.03858702478111,0,0,0,0,0,0
X600352.SH,0,0,0.102906584179038,0,0,0,0,0.0486291319966597,1.73472347597681e-18,0.206484296440092,0,0,0,0.139959379500021,0,0,0,0,0,0,0,0,0,0,-0.00896067169020621,0,0,0.0584426787016783,0,0,0.00893450009934437,0,0,0,0.027385029843877,0,0,0,0.0946088499733428,0,0,0,0,0,0,0,0,0,0,0,0,-0.00840253681204101,0,0,0,0,0.0558788644417843,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0506057173037819,0.0194994202216166,0,0,0,0,-0.0362968160532662,0.0896748156712795,0,0,0.112973893403544,0,0,0,0,0,0,0,0,0,0,0.118254259396676,0,0,0,0,0,0,0.24010651063785,0.137863951044036,0,0,0,0,0.209987203037192,0,0,0,0,0.0879659472644864,0.0107114453076891,0.0583763229812023,0,0,-0.0490711021693899,0,0,0,0.0274725368834031,0,0
X600188.SH,0,0,0,0.500255132959803,0,0,0,0.0333886815398112,0,0,0,0,0,0,0,0.190028834759196,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.124961417837698,-0.0131039453271496,0,0,0,0,0,0,0,0.0976926471116241,0,0,0,0,0,0,0,0.101964743904582,0,-0.090468257461566,0.0988953474585526,0,0,0.00483507727636959,0,0,0,-0.0281668374300832,0,0
X600801.SH,0,0,0,0,0.112018260290814,0,0,-0.00674462081216125,-0.0215793267961537,0,0,0,0,0,0.0340128499319921,0,0,0,0,0,0,0,0,0,-0.146940967234271,0,0,0,0,0,0,0,-0.0722396006183852,0,0,0,0.124443780663028,0.0710162568644819,0,0,0,0,0,0,0,0,0.0773876008648811,0,-0.0114919607005945,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.605024955485932,0,0,0,0,0.0177984487065004,0,0,0,0.00505736334473562,0,0,0,0,0.0589135447273862,0,0,0,0,0,0,0,0,0,0,0.0464315900502185,0,0,0,0,0,0,0,0,0,0,0,0.11044688995702,0,0,0,0.00663136965114191,-0.00951421079519921,0,0,0,-4.33680868994202e-19,0,0
X601991.SH,0,0,-0.0659515700866718,0,0,0,-0.0453264689062907,0,0.0093392518478642,0,-0.00358842580003166,0.121614617309061,0,0,0,0,0,0,0,0,0.0533522444155914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596472558443896,0,0,-0.0300546311037006,0,0,0,0,0.0383303287357357,0.112617825204695,0,-0.00330282567757523,0,0,0,0,-0.0435566933233479,0,0
X600486.SH,0,0,0,0,0,0,0,0,0.0211203952782234,0.0338823802896427,0,0,0,0,-0.0575497535090844,0,0,0.283678284140877,0,0,0,0,0,0,0.0696964137208971,0,0,-0.0182682149945894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0398395848697514,-0.0489276824633296,0.00648747207727635,0,0,0,-0.00799261495966093,0,0
X600803.SH,0,0.22174739767333,0.157956504495271,0,0,0,0.108406336068036,0,0,0,0,0,0.0595333224984424,0,0.201601460137454,0,0,0,0.0972572222284064,0.130964240939608,0,0,0,0,0.0269437260806596,-0.285405472295415,0,0,0,0,0,0,0.0709196862794154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0625051232659016,0,0,0,0,-0.039331687292625,0,0,0,0.0175990967856368,0,0
X600795.SH,0,0,0,0,0,0,-0.169738315022875,0,0,0,0,0,0,0,0.0701753314857108,0,0,0,0,0.0697020892075342,0,0.463887730199022,0,0,0,0,0,0,0,0,0,0,-0.0356293345715041,0,0,0,-0.00664904336752292,-1.38777878078145e-17,0,-0.0552472756062635,0,0,0.0243959999256933,0,0,0,0,0.0635248916461383,0,-0.0176952116252079,0,0.0371336344155216,-0.0421136188309393,0,0,0,-0.031082374240151,0,0
X002353.SZ,0,0,0,0,0,0,0.0128067028441362,0,0,0,0,0,0,0.319929769154184,0.264945023728343,0,0,0,0.198835436584324,0.0281485913398374,0,0,0,0,0,0,0,0,0,0.212497700545576,0,0,0,0,0,0,-0.175068617231594,0,0,0,0,0,0.106584456115769,0,0,0,0,0,-0.28917655905673,0,0,-8.67361737988404e-19,-0.0100528001432727,0,0,0,-0.0347490428325399,0,0
X600688.SH,0,0,0,0.111237221036108,0,0,0,0.00622857823760887,0,0,0,0,0,0,0.0103628628622835,0,0,0,0.133970663908638,-0.0262686020684639,0,0,0,0,0.00719562526424038,0.0122418425993928,0,0.162808795777953,0,-0.0957313470398538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137197569478267,0.0671409123703709,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.0445682525164742,0,-0.139239864963915,0,0,0,0,0,-0.0157358698348759,0,0,0,0,0.115556176847276,0,0,0,0,0,0,0.101478040675328,0,0,-0.0815002978107798,0,0,0,0,0,0,0.0648042476157343,0.0642633356254709,0,0.0791414493403191,0,-0.0460614491792842,0,0,0,0,-0.0754976842698532,0.0157763234106828,0,0,0,0,-0.00830177890299241,0,0,0,0.0719125995758157,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0198973126459547,0,0,0.0620518072087866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18322221606998,0,0.000669957862288299,0,0.14654000916646,0,0.247465361311093,0,0,0.274635831627265,0,0,-0.0118736216726768,-0.0551102008005535,0,0,0,0.0157142289176181,0,0
X601168.SH,0,0,0,0,0,0,8.67361737988404e-19,0.166301042445472,0,-0.0613211296941268,0,0.425453537007481,0,0.213832541066174,0,0,0,0,0,0.00488921858785961,0,0,0,0,0,0.125159205663729,0,0,0,0,0,0,-0.0153882926504126,0,3.46944695195361e-18,-0.167809879979393,0,0,0,0,0,0,0.0251721765265774,0.0137322364274966,0,0,0.0788732874592449,0.241725060320455,0,0,0,-0.0431959484235055,0,0,0,0,0.145951285758037,0,0
X000932.SZ,0,0,0,0,0,0.244423159458308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.122138231136819,0,0,0.0269520418481745,0,0,0,0.0795442166642961,-0.0861811045298617,0,0,0,0,0,0,0,0,0.303196005952174,0,0,0,-0.0133125495222513,0,0,0,0.0171624007066662,0,0
X000830.SZ,0,0,0.43359182636018,0,0,0,0,0,0,0,0,0.192116174795688,0,0,0,0,0,0,0.0700983842021891,0.0564149584580635,0,0,0,0.260342938961642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233782649097721,0,0,0,0,0,0,0,0,0,0,0,-0.0684833535871992,0.103153317691575,0,0,0,-0.0351878000350254,0,0
X300037.SZ,0,-0.419264843976963,0,-0.286367611340795,-0.115232779228629,0,0,0,0,-0.303810098837785,0,0.189281066202309,0,0.230803368558163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0794124702525445,0,0,0,0,0.198404746462314,0.0697704386449271,0,0,0.0461107338804797,0,0,0,0,0,0,0,0,0.141140906184844,0.0499456746319306,0,0,-0.00862472301493609,0,0,0,0,0,0,0
X600027.SH,0,0.0112237966153276,0,0,0,0,0,0,0,0,0,0,0,-0.000926220924827626,0,0,0,0,0,-0.00749364414228327,0,0.0891366493255918,0,0,0,0.0161817200455183,0.0480851532109821,0,0.270049910354493,0,0,0,-0.0204435643191829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596574581562324,0.00131540565596824,0.0151370466107001,0.0155890278051234,0.000451418310839637,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,-0.109310666815604,0,0,0.48031350480395,0,0,-0.030219088383927,0.211616584233013,0,0,-0.00581392230434005,0.00670222333301401,0,0,0,0,0,0,0,0.0263820721282596,0,0,0,0,0,0,0,0.0223347846299962,0,0,-0.0555700916800099,0,0,0,-0.0295542527901545,0,0,0,0,0,0,0,0,-0.00962690730315439,-0.00270850681137443,0,0,0,0.0900336350462433,0,0
X600315.SH,0,0,0.413270010715842,0,0,0.00776324364650207,-0.174748890001972,-0.0540052618970628,0,0,0,0,0,-0.105671218387101,0,0,0,0,0,0,0,0,0,0,0.0459589127692003,0,0,0,0,0,-0.28744755104659,0,0,0,0,0,0.21190779011649,0,-0.241703295997916,0,0,0.115575007326309,0,0,0,0.21843700379298,0,0,-0.153566921042465,0,0.108597186922555,-0.0111543755155649,0,0,0,0,-0.0294854497342433,0,0
X000723.SZ,0,0,0,0,0,0,0,0.135055650175071,0,-0.0814152702229264,0,0,0,0,0.0566078211516704,-1.38777878078145e-17,0,0,0.0262774145797628,0.0958097480117466,0.233556792223262,0,0,0,0,0.0792694846712178,-0.00804102211859015,0,0,0,0,0,0,0,0,0,0.206785004171335,0,0,0.172714362819341,0,0,0.0813769057112568,0,0,0,0,0,0,-0.11490457237196,0.297591837618493,0.0193087688337315,-0.0750644694110675,0,0,0,0.0810602663932377,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,-0.000719221240734221,0,0,0,0,0,0,0.0713329329539808,0,0,0.00699072098232651,0,0,0,0,-0.0141736359388679,0,0.143306329584929,0.0460382639119342,0,-0.119891202311894,0,0,0,0,0,0,0,0,0,0.0179144290801234,0,0,-0.0643763437623804,0,0,0,0,0,0,0.0527636417177569,0,-0.0165183941352205,0.0188321024859594,0,0,0,0,0,0
