,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600547.SH,X600188.SH,X601600.SH,X600795.SH,X600362.SH,X600489.SH,X601991.SH,X600111.SH,X600157.SH,X600027.SH,X600886.SH,X002466.SZ,X601992.SH,X600623.SH,X600299.SH,X000792.SZ,X600309.SH,X600660.SH,X300072.SZ,X600549.SH,X000723.SZ,X600583.SH,X601158.SH,X600352.SH,X000883.SZ,X000709.SZ,X002075.SZ,X000898.SZ,X000983.SZ,X002460.SZ,X600176.SH,X000539.SZ,X000027.SZ,X002470.SZ,X000060.SZ,X000630.SZ,X002407.SZ,X600021.SH,X000012.SZ,X600612.SH,X600219.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0.0152212296331388,0,0,0,0.0332552322813222,-0.0324790187707222,0,0,0,0,0,0,0,0.0100829056537612,0,0,0,0,-0.00362225783315577,0.1275002297995,0,0,0,0.0431370063500575,0,0,0,0,0,0,0,0.0194451836237237,0,0.0375773799694138,0,0,0.171061223280113,0.090880050642361,0,0.0280521713471536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.575515357828226,0,0,0,0,0.0656210910367812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270632930316313,0,0,0,0.191309695487101,0,0,0,0.107501202813334,0,0,-0.0256650497718187,0,1.38777878078145e-17,0.0527758581346337,0,0,-0.214311329209514,0,0.117734584540195,0,-0.0974598431192887,0,0.0493601407302228,0,0,0,-0.0533110518049502,-0.0499296540381784,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.127533485099538,0,0.168538432568057,0,0,0,0,0,0.0383750781230283,0,0,0,0.0262064260827454,0,0,0,0,0,0,0.232817833542367,0,0.231247035786804,0,0,0.0038339869974226,0,0,0.0174167212672789,0,0,0.0376465065842536,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592854860708452,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.227468230445404,0,0,0,4.33680868994202e-19,0,0.0218488704881511,0,0,0,0,0,0,0,0.0637777250741195,0,0,-0.002424756392877,0.0160372402451528,0.0491341115655325,0,0,0,0,0,0,0.143862710763471,0,0,0,0,0.0460434623750426,0,0.0209538187300313,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0201875531322229,0.00440965051526142,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,-0.0870802525677735,0,0,0,0,-0.00757655176783406,0,0,0,0,0,0,0,-0.0478002927593966,0,0,0,0,0,0.062432455609836,0,0,0.212391653471704,0,0.0854039271374074,0,-0.00807368454596698,0,0,0.0100576631354271,0.0604156511408568,0,0,0,0,0,0.00199693738991699,0,0,0,0,0,0,0.0644913877921869,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.053943746220894,0.0458665457738163,0.0495375001524093,0,0,0,0,0,0,0,0,0,0,0,0,0.0794356365992116,0,0.0350623063654869,0,0,0,-0.212748251796849,0,0,0,0,0,0,0.0185822823405251,0,0,0.717987273274784,0,0,0,0,0.0552129130252355,0,0.323277982410305,0,-0.0808871009371362,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.0816448618751716,0,4.33680868994202e-19,0,0,0.0388556849167212,0,0,0,-0.123152622657481,0,0,0,0,0,0,0,0,0,0,0.162588488164849,0,0,0,-0.0217204609852296,0,0.173889316775145,0,0,0,0.0387459738462589,0,0,0,0,0,0,0.117156277516646,0,0,0,0,0,0,0,0,-0.0664880098191439,0.187829900132239,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,-0.0553470503340269,0,0.0509650761279685,0,0,0,0,0,0,0,0,0,0,0,0,0.119519127335586,0,0,0,0.0616294665836033,0,0,0,0,0,0.305542751097581,0.26651566676515,0,0,0,0.220414281201888,0,0,0,0,0,0,0,0,0,0,0,-0.0981732189121229,0.035081239876103,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,-0.00498116668634458,0.0776725639150143,0,0,0,-0.0158282337080494,0,0,0,0,0,0,0,-0.0997415886395316,0,0,0,0,0,-0.0866425879562166,0.0909812250424027,0,0.700151436695527,0,0.301658775705244,0,0.0214944617777589,0,0,0,0,0,0,0,0.0223838896215656,0,0.0259290057364759,0,0,0,0,0,-0.00902135136583,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.23006967782054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133575876921196,0,0,0,0,0,0,0.27607947820999,0.11537869620561,0,0,0.287525871961429,0,0,0.0407926134245535,0,0,0,0,0,0.000910188988913947,0,0,0,0.0501869942300339,-0.062502836411059,0,0,0,-0.0205251395524827,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.0193856514590788,0,0,0,0,0,0.104828579794817,0.0660702888971438,0,0,0.0332192922008075,0,0.036637049141494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016130715719498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490822195579187,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0478638096367977,0,0,0,0,0,0,0,0,-0.103945513677555,0,0.0525764528671622,0,0,0,0,0,0,0,0,0,0,0.0382498425474652,0,0,0,0,0,0,0,0,0,0,0,0.0606635847448095,0,0,0.0502710406367334,0,0,0,0,0.126442438805892,0.0781342911418447,0,0,0.00570037834220109,0.035181388421421,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0.115400322045842,-0.068125417385555,0,0,0,0,0,0,0.0103092112671656,0.0886624348990576,0,0,0,0,-0.0671730592568197,0,0,0,0,0,0.0189082560901955,0,0,0,0.182361916913847,0,0,0,0,0,0,0.30943117618014,0,0.0617375636697175,0,0,0,-0.11905517354742,0,0,0,0,0,0,0.114039289268121,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,-0.206404857137221,0,0,0,0,0,0.671136369084701,0,0,0,0,0,0,0,0.248091474700502,0.152475886386056,0,0,0,0,0,0,0,0,-0.0272755255291388,0.155704346972762,0,0,0,0,0,0,0,0.220104776563568,0,0.0576112835177574,0,-0.0309012275083042,0,0,0,0,0,0,0,0,-0.00743139911156703,0,0
X000723.SZ,0,0,0,0,0,0,0,0,-0.136714297997393,0,0,0,0,0,0,0,0.114034472177594,0.243785433662587,0,0,0,0,-0.0180652253905079,0,0,0.0598856488122299,0,0,0,0,0,0,0,0,0,0.190419457445901,0,0.147978796956527,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12983701167838,0.0511250363915624,0,-0.0575451891589715,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.234641370544617,0,0,0,0,0,0,0,0,0.209090679475113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521920325441699,0,0,0,0,0.00978672907061833,0.0999449784962194,0,0,0,0,0,0,0,0,0,0,0,0.0187665064600001,0.05087229136016,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.030818999811473,0,0,0,0,0,0,0,0,0,0,0.0340164698684224,0,0.125683637649572,0.0306395606265645,-0.0066307083609681,0,0,0,0,0,0,0.10865684663561,0.0806995432906562,0,0.0528062780031414,0,0,0.0360291853367364,0.0848903852312241,0,0.182293954650609,0,0.141895724617358,0,0,0,0.019421207019979,0,0,0,-0.00709285018689974,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.156021672344854,0,0.000382939349220453,0,0,0,0,0,0,0,0,0,0,0.0111517062921671,0.150531401070766,0,0.0389507660238026,0,0,0.0992703187580081,0.0149808053815656,0,0,0,0,0,0,0,0.0841207167422485,0,0,-5.42101086242752e-20,0,0.0508073813717473,0,0.0629164750887437,0,0,0,0,0,0.0942802762872519,0,-0.0138558480858204,0.097858299608221,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0861050258169477,0,0,1.0842021724855e-19,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0547795159824658,0,0,0,0.0636659679097627,-0.00204948428379357,0.00723920816040898,0,0.11495887034633,0,0,0,0.0455181833054692,0,0,-0.0218815152505059,0.0326215723519405,0,0,0,0,0,0,0.210679303464564,0,0.057520771861676,0,0,-0.0242038273579674,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0.211621316761078,0.115226828672346,0,0.0371631503551737,0.0210050763199664,0,0,0,0,0,-0.0130460263523772,0,0.0868242155142603,0,0,0,0,0.148410356732594,0.0788518977329894,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00367860352232841,0,0,0,0,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0.192817304145238,0.00924055683827586,0,0,0,0,0,0,-0.0303610430184709,0,0,0,0,0,-0.260503291238278,0,0.575825668478517,0,0,-0.00534033633053228,0,0.372188659370475,0,0,0,0,0,0,0,0,0,0,0,0,-0.056099247775252,0,0,0,0,0.290078137434616,0,0.167351456943643,0,0.0463747143871785,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0.1237872633271,0.200372559580002,0,0,0,0,0,-0.00767190513053258,0,0,0,0,0.000491308533114503,0,0.125471063867605,0,0,0,0,0,0,0,0.180094681049435,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0.0520716990865336,0,-0.0256497956569333,0.613533781078786,0,0,0,0,0,0.0630524811966807,0,0,0,-0.0440811876720314,0,-0.0340474194044673,0,0.226932457662218,0,0,0,0.00322220459664007,0,0,0,0,0,0,-0.00786111276792213,0,0,0,0.0304800253991509,0,0.14860429635123,0,0,0,0,0,0,0,0,0,0,0.103403205621488,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117599150666843,0,0.0214132097379167,0,0,0,0.490542308639572,0,0,0,0.0809861394252754,0.0648656084750914,0,0.21793229160534,0.207020005777084,-0.039548639868015,0,0,0,0,0,-0.221611237900201,0,0,0,0,0,0,0,0,0,0.385258646072527,0,0.0285377390786664,0,0,0,0.0547483986935959,0,0,-0.0575591562863316,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.101088268145247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182591995134816,0.077748817133786,0.0720921153483416,0,0,0.406073044625561,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.00334056115875985,0,0,0,0,0.00184765095738756,0.0668281554185768,0,0,0,0,0,0,0,0,0.074336146225549,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.0707731311242678,0,0,0,0,0,0,0,-0.0305035749498246,0,0,0,0,0.102279271892689,-0.0321632088275571,0,0.0329747630478951,0,0,0.0173729290810792,0.0509573285830587,0,0,0.16254640110524,0,0,0,0.00624358670648316,0,0,0,0.0556981157699322,0,0.149007756907826,0,0,0,0.0183845824584936,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.184517210174036,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.032961488743333,-0.0105647798835359,0.00325967139209859,0.0660958158626066,0,0,0,0.00264362695129177,0,0,0.14638390948301,0,0,0,0.00829941101060135,0,0.0876224525947809,0,0,0,0,0.0233022513597424,0.0298218550774384,0,0.0239015189754904,0,0,0,0,0,-0.0181351103012969,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0.0963665758388441,0,0,0,0,0,0.0221649448388315,0,-0.0573851562694256,0,0,0,0,0,0.0523128990379297,0,0.065400865560773,-0.0542601460606397,0,0,0,0,0,0,0,0,0,0,0.332532065809409,0,0,0.151515395010413,0,0,0,0,0,0.0647667476148244,0,0.141492411852625,0,0.000868807001736928,0,0,0,0,0.051175041923112,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.1663824833298,0,0,0.0659385184478715,0.153569761588282,0,0,0,0,0.0900011627921956,0,0,0,0,0,0,0.065770939190715,0,0,0,0.0139059610653843,0.0903109999955198,0,0,0,0,0,0,0.0916172671340688,0,0,0,0.126468170551334,0,0,0,0,0,0,0.125333222361885,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.00847590375056432,0,0.0332906533063557,0,0,0.577202434193319,0,0,0,0,0,0,0,0,-0.0200762340758989,0,0,0,0,0.0314591224477128,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0293457625649468,0,0,0.0399869454758681,0,0,0.013157139605402,0,0,0,0.0124797036723708,0,0,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,0,0,0,0.0529087990189944,0,0,0,0,0,0,0,0,0,0,0.551897083048938,0,0,0.269189338183218,0,0,0,-0.226372292611456,0.0926607709126956,0,0,0,-0.229038901283283,0,0,0,0,0,0.251656413001131,0,0,0,0,0,0,0,0,0,0.0957608982975733,0,0,0,0.199175521802067,0,0,0,0.154640985493836,0,0
X600021.SH,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.0160791021659922,0,0,0,0,0,0.0827295184046011,0,0,0,0,0,0,0.120437259784128,0.0523159838932197,0,0,0,0.157941859353976,0.213376313966509,0,0,0,0,0,0.125090339015588,0,0,0,0,0,0,0,0,-0.0565375224242439,0,0,0.0338245435072665,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,-0.00945797042678497,0,0,0,0,0,0,0,0,0,0,0,0,0.103075194742093,0.0893948250175575,0.0995966179286823,0,0,0,0.0562487710987528,0,0.275546606180552,0,0,0,0,0.117950379521892,0,0,0,0,0,0,0.0563115210681246,0,0,0,0,0,0,0,0,-0.0206045383711486,-0.0361173857319644,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,-0.197249092700041,0.287426988035794,0.224289549175913,0,0,0,0,0.0466935428764109,0,0,0,0,0,0.00150600917345462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13209347532867,0,0,0,0,0,0,0.0989277678053122,0,0,0.078864412174019,0,0,0,0,0,0.0526680743440474,0,0,0.0244421694921561,0,0,0.182887530367608,0
X600219.SH,0,0,0.169104852325917,0,0,0,0,0,0,0,0.0136729554875987,0,0,0,0,0,0.0604449012049128,0,0,0,0,0,0.146594070695969,0,0,0,0,0,0.157594722253297,0,0,0,0,0,0,0.0171834086379703,0,0.0533859203769757,0,0,0,0,-4.33680868994202e-19,0.188242782006536,0,0,0,0,-0.00974907848156092,0,0,0.0327577854019893,0.0586046850547116,0,0.223574796800269,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749939032352151,0,0,0,0,0.00156302454000651,0,0.00345770107033456,0,0,0,0.0021509934965703,0,0,0,-0.0685607159742009,0,0,0.0133146210284474,0,0,-0.0912547823962836,-0.00864292688436921,0,0,0,0,0,0.069958231469309,0,0,0,0.0256253723397656,0,-0.0100910423514143,-0.0125395205803922,0,0.0813949844165391,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0959679237495993,0,0,0,0,0,-0.0114163790343825,0,0,0,0,0.264893307717314,0,0,0.0892935711228872,0,0,0,0,0,0,0,0,0,0,-0.2911494563418,0,0,0,-0.385658065086877,0,0,0,0.216158873216305,0,0,0,0,0.662306317522166,0,0,0,-2.52275238195821,0,0
TED,0,0,0,0,0,0,0,0,0,0.0301082544098937,0.168079609548861,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.105057135656559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0836043499982282,0.136865761454009,-0.15545318365385,0,0,0,0,0.155001308191576,0,0,0,0,-0.305267617790077,0.410611122374103,0,0,0,0,1.2016062872776,0,0
RealEstate_excess,0,0,0,0,-0.124355712400716,0.196681566557587,0,0,0,0.0510000069526093,0,0,0,-0.0377236762825953,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0290631127240404,0,0.0035189157264496,-0.0700882129781109,0,0,0,0,0,-0.0270230012444821,0,0,0.0590979966226979,0,0,0,0,0,0,0,-0.0729694246673532,0,0.049597922576428,0,0,-0.00393131872281495,-0.0179789809764093,0,0.202217445677211,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.111593936500995,0,0,0,-0.0480346423812793,0,0,0,0,-0.0211845032345981,0,0,0,6.93889390390723e-18,0,0,0,0.0498679165470329,0,0,-0.00930403238376568,0,0,0,0,0,-0.0265019050353211,0,0,0,0,0.0103397038503424,-0.07849309854832,0,0,0.106035883177973,0,0,0,0,0,0.0887236068719419,0.138737152564003,0,0,0,0.799953136156648,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.00229165504996726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000509207590054249,0,0,0.000373727672949055,0,0,0,0,-0.00149926461724833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000494499636585835,0,0,0,0,-0.0445327733453646,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0.0025760079320635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.71367807887504e-05,0,0,0,0,0,0,0,0,0,-0.0118359450822433,0,0,0,0,0,0,0,0,0,0,0,0,-0.0763343376091375,0.0787947295063422,0,0,0,0,-0.657346029145996,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00862802231317352,0,0,0,0,0,0.00488402330208102,0,0,0,0,0,0,-0.00444490295357093,0,0,0,0,0,0,0,-5.42101086242752e-20,0,-0.00258186198912999,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00478209274237495,-0.0130375107831271,0,0,0,-0.181646679949639,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.0029792304698471,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205849739098219,0,0.0103739413899304,0,0,0,-0.0192768210569576,0.00959019523879996,0,0,0,0,0,0,0,0,-0.0138940406076295,-0.0163938627151951,0,0,0,0,0,0,0,-0.00123682788315215,-0.00694060273527811,0,0,-0.030251762008537,0,0.0262147194020665,0,0,0.126870091262495,0,0
