,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600111.SH,X600157.SH,X600299.SH,X600362.SH,X600188.SH,X601158.SH,X000027.SZ,X600583.SH,X601992.SH,X000539.SZ,X000792.SZ,X600309.SH,X000630.SZ,X600623.SH,X600021.SH,X000883.SZ,X000709.SZ,X000898.SZ,X600352.SH,X600660.SH,X002466.SZ,X600098.SH,X002470.SZ,X600160.SH,X601918.SH,X600863.SH,X600489.SH,X600307.SH,X600808.SH,X000060.SZ,X600578.SH,X000629.SZ,X002004.SZ,X600547.SH,X300072.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.55700735283195,0,0,0,0,0,0.148757369516614,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0812996846453961,0,0,0,0,0,0,0,0,0.0248823999761031,0,0,0,0,0,0,0.0256480974096474,0.00988705634131196,0,0,0,0,0,-0.0571843249044162,0,0,0,0,0,-0.015075633172811,0,0,0.064023109926729,0,0,0,0
X600028.SH,0.257011324306103,0,0.129679154867323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206588514592945,0,0,0,0,0,0,0,0,0,0,0,0,0.0456859712514484,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0.169943389099807,0.0441550838309411,0,0,0,0,-0.00832091036395447,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.136388192243725,0,0.0389503003378633,0.0180301146740393,0,0,0,-6.93889390390723e-18,0.352797210005274,0,0,0,0,0,0,0,0,0,0.189875260773615,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0773676044463971,0,0,-0.0325166682173518,-0.0149743681657045,0,0,0,0,0,0,0,0,0,0,0,-0.0171602789426393,0,0,0,0,0,0,0
X600011.SH,0,0,0.0461146247534438,0,0,0,0,0,0,0,0,0.392471132075887,0.0868680278494876,0,0,0,-0.0193897312138646,0,0,0,0,0,0.258055982648259,0,0,0,0,0,0,0.120407107955541,0,0,0,0,0,0,0.0715041663386839,0,-0.07133520223349,0,0,0,0,0,0,0,0,0,0,0,-0.00278479415341595,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.00835810578626504,0,0,0,0.181520985359558,0,0,0,0.129758030327497,0,0,0,0,0.0664172262263957,0,0,0,0,0,0.201605490088014,0,0.262285049930279,0,0,0.0746863824139478,0,0,0,0,0,0,0,0,0.023204200070322,0,0,0.0678709672197075,0,0,0,0.00666648874438313,0.0272463434047586,0,0,0,0,0,0
X600019.SH,0,0,0.0742266203956882,0,0.0335407986893076,0,0,0,0,0.201893153901456,0.0279933655834777,0.0722484771712334,0,0,0,0,0,0.0018057834970729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379743429809717,0,0,0,0,0.242498386817516,0.00748987066588565,0.0562567642852508,0,0,0,0,0,0,0,0,-0.0273292769099393,0,0,0,0,0,0,0
X600585.SH,0,0,0.354582227552654,0,0,0,0,0,0,0,0,0,0,0.0430661800072279,0.0780135775799539,0,0,0.0205722485326382,0,0,0,0,0,0,0,0.22260075362036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291848084969494,0,0,0,0,0,0,0
X601898.SH,0.365758394357254,0,0,0,0,0,0,0,0,0.217865008361541,0.0987482670542742,0,0,0,0,0,0,0,0,0,0.14879426729813,0,0,0,0,0,0,0,0.0081231237672896,0,0,0,0,0,0.0632815101624021,0,0,0.0162717682561536,0.250870945443134,0,0,0.077762287513002,0,0,0,0,0,0.0239492510219925,0,0,-0.0136889207311723,0,0,0.033112074820581,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.0188974787774889,0.0445578247412932,0.357316516001392,0,0,0,0.0132027669880638,0,0,0,0,0,0,0.14162355159924,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0574020001660732,0,0,0,0.0380660962501678,0,0,0,0,0,0,0,0.0696396367398049,0,0,0,-0.0350047085445868,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30473272901214,0.0988484104905741,0,0,0.00125720053744507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955439684113408,0,0.00866193087194377,0.178462307243804,0,0,0,0.108194944963777,0,0,0,0,-0.0156312998328313,0.00714589153758589,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.171315923382595,0.134431010310964,0.0460625567643515,0,0.0837694324771259,0.233296867652885,0,0,0,0,0,0,0.226319811545051,0,0,0,0.102103081039248,0,0,0,0,0,0,0,0,0,0,0,0,0.047907215067052,0,0,-0.00996822851304304,0,0,0,0,0,0,0
X601991.SH,0,0,0.149041052563813,0.0697388487046306,0,0,0,0,0,0,0.127857803377381,0,0,0,0,0,0,0,0,0,0,0.156189959274114,0.118420569963958,0,0.140937108753081,0,0,0,0,0.10890140747363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134354179912634,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.185878786045179,0,0,0,0,0,0,0.228835480831967,0,0,0,0,0,0,0,0,0,0.0117409518677011,0,0.115882742972083,0,0,0,0,0,0,0,0,0,0,0,0.0300884764774183,0,0,-0.0413660078173415,0,0.227861357383634,0,0,0,0,0,0,0,0,0,0,-0.0235918236721075,0.0157357976895336,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.135403958114092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603512406161174,0,0,0,0,-0.249414421328068,0,0,0,0,0,0,-0.0586235091419117,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.125127668859741,0,-0.0693164989800082,-0.155818609817017,-0.160244491454423,-0.140131342003331,0,0,0,0
X600111.SH,0,0,0,0,0.211326654524891,0,0,0,0,0,0,0,0,0,0,0.100595497148744,0.0530976348716709,0.0157299277593752,0,0.0588097235607897,0,0,0,0,0,0,-0.0370463404734345,0,0,0,0,0,0,0,0,0,0,-0.00290776882679935,0.132729280695793,0,0,0,0,0.261896926883557,0,0,0,0,0,0,0.0012586845242241,0.0136096374076413,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.425388579653809,0,0,0,0,0,0,0.0780529521726048,0,0,0.0105719142940053,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0787052037323466,0,0.0220282960835763,0.0281780491224702,0.03515607491466,0,0,0.207316991335701,0,0,0.111516258402035,0,0,0,0,0,0,0,-0.0078688999342426,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0.0432785287498267,0,0,0,0,0,0,0,0,0,0.0412315906751009,0,0,0,0,0,0,0.153713632799566,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0570515553166372,0.123547725985372,0,0,0,0.188120284871934,0,0,0,0.0838514699471379,0.0229168357708649,0,0,0,0.0174498695781526,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.128998228878879,0.0119308957568853,0,0,0,0.15620263090689,0,0,0,0.037229596478047,0.0261986622762282,0,0,0,0,0.17536428606995,0,0,0,0,0,0,0,0,0,0,0,0.0604049792077608,0,0,0,0,0,0,0.202691478971044,0,0,0,0.0656353033466587,0,0,0,0.0510714277177815,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.134817657127399,0,0,0,0,0,0.101961209205668,0.0145436370200197,0,0,0,0,0,0,0,0,0.120291218834838,0,0,1.38777878078145e-17,0,0,0,0,0,0.0503385385618266,0,0.156203282720733,0,0,0,0.160975439697814,0,0,0,0,0,0,0,0,0,0,0,0,0.027598628533419,0,-0.0071236349221747,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.146436345878466,0,0,0,0,0.104932810688609,0.13769638680666,0,0,0,0.215535522634933,0,0,0,-0.0540388949642238,0,0,0,0,0,0,0,0,0,0,0.00211668865153944,0,0,0.0500576830109142,0,0,0,0,0,0.324346561273847,0,-0.15118516365152,0,0,0,0.0141945908177568,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.405772578114502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287801758550748,0.0863293886273719,0,0,0,0,0,0,0,0.0412997410237128,0,0,0,0,0,0,0.127965693917273,0,0,0,0.0556204409630845,0,0,0.0441818464277005,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0.206587068465962,0,0,0,0,0,0.0451832389034844,0,0,0,0,0,0.105739339105795,0.0722918127967901,0,0,0,0.117578964943459,0,0,0,0,0,0,0.0760354216619738,0,0,0.0363795571246274,0,0,0,0,0,0.0672894370399649,0,0,0.0586447375480249,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0.0981443830350966,0.0109686756863457,0,0,0,0,0,0,0.152804582088277,0,0,0,0,0,0,0,0,0.114873025777042,0,0,0,0,0,0,0,0,0.0978649313432329,0,0.0509767339694364,0,0,0.0199016862706165,0,0.122703214712621,0,0,0,0,0,0,0.114243989107547,0,0,0,0,0.250403808150188,0,-0.0370001964952172,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.0783497216435246,0,0,0,0,0,0,0,0,0,0,0.0835209087539581,0,0,0,0,0.0414940775721019,0,0,0,0.0677633012432436,0,0,0,0,0,0.111407922852758,0,0,0,0,0,0,0.0858085481822215,0.178387092765028,0.157312997976444,0,0,0,0.102414408038772,0,0,0,0,0,0,-0.0231865387540004,-0.0186786918745317,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.105964124637711,0,0,0,0.132094772177154,0,0.0078332896821802,0,0,0.156443007216741,0,0,0,0,0,0,0,0,0,0.0643491890928156,0,0,0,0,0.113553955569581,0,0.119246290620693,0,0,0,0,0,0,0,0,0,0,0,0.0057763764627937,0,-0.0332692444533112,0,0,0,0,0,0,0
X600309.SH,0,0,0,0.0985592558737802,0,0,0.0176786207433202,0,0,0,0.047607045156628,0,0,0,0,0,0.171376903229371,0,0,0.0486998391003282,0,0,0.278641406108345,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0781348447271325,0,0,0,0.0291646536938909,0,0,0,0,0,0,-0.020068554899939,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0173353192893477,0,0.152975187757518,0,0.0186794941754875,0,0,0,0,0.10934246236997,-0.0478760814119378,0,0,0,0,0,-0.159259114136231,-0.254067259937832,0,0,0,0,-0.102635268581233,0,0,0.0622404113908498,0,0,0.217074636041194,0,0,0,0.024747661058676,0.0644762274131822,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691401515860448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171316272443971,0.116847080878069,0,0.127000503746006,-6.93889390390723e-18,0,0,0,0,0.234679492641893,0,0.185072520064988,0.173597296969284,0,0.0629465527443151,0,-0.0260368568122354,0.086803235326698,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0.203056634249975,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.167369764454628,0,0,0,0,0,0,0.153251294609558,0.241440191970122,0,0,0,0,0,0,0,0,0,0.131009646668185,0.0925237271568635,0,0,0,-0.0121307473287549,0.0395854222161004,0,0,0,0,0,0
X000883.SZ,0,0,0,0.0890881906371825,0.0307363381044401,0,0,0,0,0,0.0255364537053366,0,0,0,0,0,0,0,0.0978391148219579,0,0.0421172458887756,0,0,0.12568088461897,0,0,0,0,0,0,0,0.1210474519041,0,0,0,0,0,0,0,0.150834116684829,0,0,0,0,0,0,0,0,0.312411914878365,0,-0.021395117239203,0,0,0,0,0,0,0
