,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600547.SH,X600010.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X601600.SH,X600795.SH,X600362.SH,X600027.SH,X600188.SH,X000898.SZ,X601992.SH,X600176.SH,X002466.SZ,X600111.SH,X600516.SH,X600352.SH,X000709.SZ,X600299.SH,X600489.SH,X002460.SZ,X601158.SH,X600808.SH,X000629.SZ,X600219.SH,X600801.SH,X000539.SZ,X000883.SZ,X000825.SZ,X000786.SZ,X300072.SZ,X600612.SH,X000408.SZ,X000553.SZ,X000301.SZ,X600583.SH,X600021.SH,X002470.SZ,X000630.SZ,X000027.SZ,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.224675115553275,0.0927142403121306,0,0,0,0,0,0,0.119000026810585,0,0,0,0,0,0,0,0.0177111722459875,0,0,0,0,0.015360833041051,0,0,0,0,-0.0882378748157437,0,0,0,0.0524484496022953,0,0,0.206200669991903,0.0488808493598113,0,0,-0.0709273088114004,-0.0516306731337726,0,0,0,0.160585066998438,0.132742707314099,0,0,0,0,0,0,-0.0238567526855304,0.0363618214266877,0,0,0,0,0,0
X600028.SH,0.370394412046133,0,0,0,0,0,-0.00722152132222669,0,0,0,0,0.146439669311765,0,0,0,0,0,0,0,0,0,0,0,0,0.170021229951777,0,0,-0.11352664035266,0,0.126772979895298,0,-0.0447566862549127,0.193358705856853,0,0,0,0,0,0,0.0991130828380788,0,0,0,0,0.17998762443336,0,0,0,0,0,0,-0.0116196158362321,0.191473384675425,0,0,0,0,0,0
X601088.SH,0.441973301878005,0,0,0,0,-0.29995879884137,0,0,0,0.102320882753438,0,0,0,0,0,0,0,0,0.0379019604812196,0,0,0.270321155418444,0.0301236775976019,0,0,0,0,0,0,0,0,0.0225949318645231,0.110143674871504,0,0,0,0,0,0,0,-0.01462386103198,0,0,0,0,0,0,0,0,0,0,0,0,-0.169117934807848,0,0,0,0,0
X600585.SH,0,-1.73472347597681e-18,0,0,1.73472347597681e-18,0.14040096138183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110125910229731,0,0,0,0,0.0934980780204876,0,0,0,0,0,0.12472062570406,0.0407666088438243,0,0.564130885476885,-0.0329908350658301,0,0,0,0,0,0.0903661745629852,0,0,0,0.0634450185012476,0,0,0,0,0,-0.00691308636932118,0,0,-0.0130654023832392,0,0,0,0
X600019.SH,0,0.139097103889638,0.00931773537819718,0,0,0,0.0710570287229027,0,0,0,0,0,0,0,0,0,0,0,0,0.544876251453773,0,0,0,0,0.0506044121774601,0,0,0.0704969911282286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016330703495215,0,0,0,0.0737985758043064,0,0.0101293440368457,0.0139957198822598,0,0,0,0.0532692660634139,0,0
X600011.SH,0,0,0,0.205669929297304,0,0,0.0624528036751059,-0.0911162429888974,0,0,0,0,0,0,0,0,0,0.695461971137131,0,0,0,0,0,0,0,0,0,0.00545425383110707,-0.11913608149497,0,0,0,0,0,0,-0.0812806020690684,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.134751295109633,0,0,0,-0.119205313280235,-0.00903746332794784,0.0124323140346744,0,0,0,-0.0341405543798701,0,0
X600309.SH,0,0,0,0,0,0.103579706879519,0,0,0,0,0,0,0,0,0,0,0,0,0.273936374803242,0,0,0,0,0,-0.00378636269759196,0,0,0,-0.307815554560544,0,0,-0.0672812397100585,-0.176541743987805,0,-0.100170612062468,0,0,0,0,0,0,0,0,0,0,0,0.475007758104803,0,0,0.139582252804768,-0.562670006518044,-0.0509259043526083,0.0423117827261993,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0627126073069558,0,0,0,0.512027048850732,0.118927843277323,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0.0397719572265009,0.00814846287724454,0,0,0,0,0,0,0,0,0.120031794559294,0,-0.00478348357228949,0,0,0,0,0.00699198501294227,0,0
X600010.SH,0,0.136088981416268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193546462258457,0,0,0.144266689308214,0,0,0,0,0,0,0,0,0.139948449467404,0.165673434751527,0.10787301572428,0,0,0,0,0,-0.0911029122156004,0,0,0.0139907495649554,0,0,0,0,0,0,0,0,-0.0206596371544963,0,0,0,0.03220858797986,0,0
X601898.SH,0.129678941837047,0,0,0,0,0,0,0,0.025259310122213,0,0.521189559136413,0,0,0,0,0,0,0,0.205271652428821,0,0,0.0450918690862655,0,-0.0297269917305382,0,0,0,0,0.0639709262834058,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120650537752962,0.0835243719441229,0,0,0,0,0,0.0118698266026388,0,-0.0163462408417048,0.0330981730596318,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.109643588282719,0,0,0,0,0,0,0,0,0,0,0,0,0.164561755356575,0,0,0,0,0,0,0,0,0,0,0,0.171794792727516,0,0,0,0.00768294536953579,0,0,0,0,0.0436645497516515,0,0,0,0,0,0,0.0453531923656769,-0.0168255266330834,0.0148614953188499,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,-0.14579359004162,0,0.128657420804327,0,0,0,0,0,0.130907761111836,0,0,0,0,0,0,0.280396651866572,0,0,0,0,0,0,0.150197800335245,0,0,0,0,0,0.082219928139845,-0.0493843370438152,0.1326739140037,0,0,0,0,0,0,0,0,0,0,-0.0162872977550532,0.0899493443774182,-0.182113305511562,0,0,0,0,0
X600688.SH,0.0246239181527932,0.0315952140208516,0,0,0,0,0,0,0,0,0,0.387090085293208,0,0,0,0,0,0,0,0,0,0.107240678652176,0,0,-0.167889045901128,0,0,0,0,0,0,0.259356318508912,0,0,0,0,0,0,0,0,0,0,-0.0318523980250161,0,0,0,0.055381035644063,0,0.208281302071984,0,0.0909687006445608,-0.0138364608033125,0.048083115622765,0,0,0,0,0,0
X600886.SH,0,0,0,0.093367617792366,0,0.0650573618498923,-0.0325972475899206,0,-0.0203602263276929,0,0,0,0,0,0,0,0,0,0,0.0988560253429064,0.101283159277395,0,0.153717994970744,0,0,0.116033501056973,0,-0.00437845560770351,0,0,0,0,0,0,0,0,0,0,0,0,0.120471171552299,0,0,0,0.0565155515988794,0,0,0,0,0,0.00536308172587571,0.0135923913374219,0,0,0,0,0,0,0
X601600.SH,0.0520398711376327,0,0.0676053638621852,0.0331501189099327,0,0,0.0385496790346373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505839138885669,0.0979029144277152,0.153809746507766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300701938101768,0,0.195885128850515,0,0,0,0,0,0,0,0,0,-0.00408720917793853,-0.0445702208234752,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129246899440345,0,0,0,0,0,0.0731885462117785,0,0.0393264851490963,0,0,0.0950240947071375,0.0532299528748622,0,0,0,0,0.0206744957500791,0,0,0,0,0,0,0,0,0,0.0176706638693449,0,0,0.15699105291437,0,0.00735909576170335,0,0,0,0,0.00228222393821502,-0.0013293816276121,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0567394199024299,0,0,0,0,0,0.146958508635166,0,0,0,0,0,0.0597846962135791,0,0,0,0.125595821134129,0.0484561816755611,0.0614429381100572,0.0412062282346572,0,0.0330410476806525,0,0,0,0,0,0,0.0956418033034891,0,0,0,0,0,0,0.0462247160453786,0.0126855945021998,0,0,0,0,0,0,-0.00701513467825314,-0.00530753623621436,0,0,0,-0.0223021271404786,0,0
X600027.SH,0,0,0,0,0,0.524471433120391,0,0,0.0827366376299785,0,0,0.0838426577913187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000490942077382534,-2.16840434497101e-19,0,0,0,0,0.0400265198094397,0.303204530474145,0,0,0.0396625454346413,0,0,-0.0695857824955212,0,0,0,0.137941042463477,0,0,0,0,0,0.0272341560598829,-0.0643887889169807,0,0,0,0,0,0
X600188.SH,0,0,0.372396128877676,0,0,-0.108536806781873,0.0196331702921592,0,0,0,0,0.78199570403915,0.31123457010814,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0410234646280731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903521953068382,0,0,0,0,0,0,0,0.122355936229941,0,0,0,0,-0.0221791746530447,0.0618853275852725,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.284782026813394,0,0,0,0,0,0,0,0,0.0792266262707538,0,0,0,0,0,0,0.0554287459155626,0,0,0,0,0,0,-0.0551989872923973,0,0,0,0.0113450520972419,0,0,0.381940695669946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409995518781961,0,0.0177384794318131,0,0,0,0,0.156325834849964,0,0
X601992.SH,0,0,0,0.151715089767603,0,0.0341192111716258,0,0,0,0,0,0,0,0,0.0927898336169906,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0762527862635305,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.271150212993604,0,0,0.265806408645538,0,0,0,0,0,0,0.0743908656468946,0,0.00843630727472675,0.0247098272827546,-0.0751215296992243,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,-0.159215683058214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142715292618158,0,0,0,0,0,0,0.199312577291417,0,0,0,0.150563371329469,0.235477802742978,0,0,0.303346813463054,0,0.159116071726971,-0.177719738664236,0.0294112986485818,0,0,0,0.102249646349923,-0.00156929649026014,0.0147181326717506,0,0,0,0,0,0
X002466.SZ,0,0,0.0405864876443378,0.0108542194641291,0,0,0,0,0,0,0.236311378321697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854351284219989,0,0,0,0,0,0,0,0,0,0.125832797277135,0,0,0.0238022603171928,0,0,0,0,0,0,0,0,0.00235692656106325,0.0674085068239462,-0.121924824017849,0,0,0.0538484325909755,0,0
X600111.SH,0,0,0,0,0,0,0,0.140645150783788,0,0,0,0,0,0,0.406721988583767,0,0,0,0,0,0,-0.0108358491609699,0,0,0.236903352993356,0,0,0,0,0,0,0,0,0,0,0.144798576927921,0,0,0,0,0,0,0,0,0,0,0.00016868591331528,0.0406269053838563,0,0.0214222863153405,0,0.000826633050969356,0,-0.153720392442133,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323539083995558,0,0,0,0,0,0.073461059689325,0,0.266905724201574,0.107872745601065,0,0,0,0,0,0.0169725797772526,0,0,0,0,0,0,0,0,0.086392512875429,0.0281061939929586,0,0,0.123067873392439,0,0.12399916916229,0,0,0,0,0.0344157488954202,0,-0.00313474247005781,0.0292201055620788,0,0,0,0,0,0
X600352.SH,0,0,0,0.0777726836668152,0.0677329642144086,0,0,0,0,0,0,0,0,0.154296871904662,0,0,0,0,0.00881271335745803,0,0.161858214515361,0,0,0,0.148346775626837,0,0,0.175201528516376,0,0,0,0,0,0,0,0,0,0,0.0324782513149064,0.0498496785421188,0,0,0.0159741304312653,0,0,0,0,0,0,0.0199299186200476,0,-0.00649525005339625,-0.0131887662398521,0,0,0,0,0,0
X000709.SZ,0,0.00904495707122925,0,0,0.169931276198883,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121053952891384,0.033340367043061,0,0.0028911549594352,0,0,0,0,0.11324149624976,0.102584234972172,0,0,0,0.0325133308530195,0.0788326123929826,0,0,0,0,0,0.00871266164188476,0,0,0,0.0065476511591593,0,0,-0.015745076122679,0.000825003478939656,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0.0515735177404828,0,0,0.149256443517086,0,0,0,0,0,0,0,0,0.170628004794539,0,0,0,0.0594895288462424,0,0,0.101798254887161,0.10160534450854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183362718748062,0,0,0,0,0.00151636794720515,0,0,0,0,0,0,-0.0190834110377525,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,-0.0605291641186835,0.759675339848981,6.93889390390723e-18,0.0827081043220127,0,0,0,0,0,0,0,0.116634623174743,0,0,0,0,0,0,0,0,0,0,0,-0.0757495729064545,0,0,0,0,0.00258800918435909,0,0,0,0.154863893261191,0,0,0,0,0,0,0,-0.0345202240552371,0,0,0,0,-0.0142606542690335,0.00437885205596027,0,0,0,-0.0546557233773405,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,-0.318744915321693,0,0,0,0,0,0,0,0,0,0.0918221147081729,0,0.5919641711051,0.0262269981956625,0,0,0,0,0,0,0,0,0.172618217497632,0,0,0,0,0,0,0.0386914554605541,0,0.112340211432808,0,0,0,0.288887829641028,0,0,0,-0.10291924161189,0.107661604175014,-0.0234752590732964,-0.00606231141917138,0,0,0,-0.0665943027731704,0,0
X601158.SH,0.0525629869375762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426250145516266,0,0,0,0.0626069470046586,0.131925928960882,0,0,0,0,0,0,0,0,0,0,0,0,0.0129204804688836,0,0,0,0,0.0843956316475224,0,0,0,0,0.13017350275128,0,0,-0.00258570025014485,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.0260638748662149,0,0,0,0,0.0576294546817037,0.191113139244125,0,0,0,0,0,0,0.103927721073303,0,0,0,0,0,0,0,0.0164579342248257,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.144933792493615,0,0,0,0,0,0,0,0.449720208243416,0,0.00297503200964733,-0.016028889006868,0,0,0,0,0,0
X000629.SZ,0,-0.0215217816965596,0,0.167718551621297,0,0.119951216881121,-0.13647492106448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0539299484231108,0,0,0,0,0,0,0,0,0,0.0172176838664883,0,0.465174011121307,0,0,0,0.210638178208547,0,0,0,0,0,0,0,-0.0328307931092087,0.00842698702206549,0,0,0,-0.0404998485233247,0,0
X600219.SH,0,0,0,0,0,0,0.101268644772379,0,0.146726640265771,0,0,0,0,0,0,0,0,-0.026146777174882,0,0,0.0607933830431415,0,-0.0521011462112083,0,0,0,0.256099652005019,0,0,0,0,-0.0572181290354896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230525984188258,0,0.235981080476982,0,-0.0688846129383861,0.0151884102009945,-0.047354694303025,0,0,0,0.0204442643916859,0,0
X600801.SH,0.0780628043968572,0,0,0.134295538709866,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177697375302499,0,0,0,0.0564493071631125,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.111958309957213,0,0,0,0,0,0,0.386869721990696,0,0,0,-0.0292170449338789,0,0,0,0,-0.0125101059481696,0.00486537242966361,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.0237421936174453,0,0,0,0,0,0,0,0,0.0308187305976119,0,0,0.201658492809291,0.0742749193333032,0,0,0.134078518956795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11557548376915,0,0,0.189988001210488,0,0,0,0,0,0.0688349905306689,0,-0.0236230107987556,0.00193493336203174,0.0117101535540702,0,0,0,0.0125742243160216,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.00765971017626084,0,0,0,0.0481259735348418,0,0,0,0,-0.0294860443205427,0,0,0,0.0186785918000559,0,0,0,0.103403935813327,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-1.38777878078145e-17,0.0651044979896379,0.108967141056016,0.170916136964372,0.166387369096032,0,0,0,0,0,-0.00104396467572645,0,0,0,0,0,0,0
X000825.SZ,0,0,0.0348172661697715,0,0,0.0701916773012755,0,0,0,0,0,0,0,0,0.269273874517034,0,0,0,0,0,0.110511071437407,0.0811064964239656,0.0132466186792576,0,0,0,0,0.0934136314204837,0,0.0345824572622164,0,0,0.0873699654275144,0,0,0,0,0,0,0.105257984090402,0,0,0,0,0,0,0,0,0,0,0,-0.00721127580388596,0.0138729854092791,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319557356869375,0.246256096055267,0.0263339899453168,0,0.0423586279788238,0.168661071864675,0,0,0,0,0,0,-0.016474005225215,0,0,0,0,0,0,-6.93889390390723e-18,-0.0625945090121208,-0.0966748829400542,0.333739457032859,0,0.0511102252319206,0,0,0,0,-0.0493524013211006,0,-0.00473050721234437,0.0137760895020309,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0.0302021454444677,0,0,0,0,0,0,0,0,0,0,0,0,-0.0561888482407086,0,0.162340102750586,0,0,0.154294636290509,0,0,0,0,0.423053146589599,0,0,0.250145900422825,0,0.263421217459858,0,0,0,-0.145218436216037,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457182640861314,0,0.171013928256417,0,0,-0.0573981681505694,0,0
X600612.SH,0,0,0,0,0.124637788339147,0,0,0.0665455861085673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643648572105581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559774000079316,0,0,0,0.25115306346374,0.007574611744263,0.158392961444321,0.0248769095210761,0,0,0,0,-0.0519832947130933,-0.0187111472988698,0,0,0,-0.413682047528958,0,0
X000408.SZ,0,0,0.0304245765234678,0,0,0.0763574495634727,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.100439273554308,0,0,0,0,0.307971058548534,0,0,-0.047295451519952,0.0374260918838257,0,0,0,0.0564326159502467,0,0,0,0,0,0,-0.040235891795545,0,0,0.207504589883388,0,0,0.0817336559979824,0,0,0,0,-0.00956133714982558,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292431465947782,0,0.141407785666525,0,0,0,0.0962827752145592,0,0,0,0,0,0.136555788509624,0.166392477911765,0,0,0.229004300043165,0.148454331745986,0,0,0,0,0,0,0,0,0,0.1410718172253,-0.0337139275521025,-0.0252339273111334,-0.0818306726765652,0,0,0,-0.131584933197905,0,0
X000301.SZ,0,0.0290228930711092,0,0,0,0,0,0,0.155954932491373,0.323282574471306,0,0,0,0,0,0,0,0,0,0.325782134247333,0,0,0.20576899242207,0.117082834186369,0,0,0,-0.0574052810245392,0.236463529816707,0,0,0,-0.00139298987572958,0,0,0,0,0,0,0,0,0.0960574594450067,0,0,0,0.0109073157487788,0,0,0.146771716160879,0,0,-0.0107664328087075,0,0,0,0,0,0,0
X600583.SH,0.874304704934193,0,0,0,0,0,0,0,0,0,0,0,0,0.135914228356708,0,0,0,0,0,0,0,0,0,0.00345150112718032,0.0351977514490707,0,0,-0.121695387162183,0,0,0,0,0.0200030648285974,0,0,0,0,0,0,0.145764246032977,0.0282807339266602,0,0,0,0,0,0,0,0.168393310999099,0,0,-0.0408504930118651,0.049046991097809,0,0,0,0,0,0
X600021.SH,0,0,0,0,0.214787076256178,-0.139606310986182,0.138858376659727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991758247391654,0,0,0,0,0,0,0,0,0,-0.114595770606721,0,0,0,0.173578601868731,3.46944695195361e-18,0,0,0,0,0.080322694006109,0,0,0,0.395465576572459,0,-0.108099326243873,0.031763861406203,-0.115036837097139,0,0,0,0.0923365545241627,0,0
X002470.SZ,0,0,0,0,0.0812283717795451,0.0858248242666542,0,0,-0.159964471403593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214882070459405,0,0,0,0,-0.0626723634129294,0,0,0,0.0739180306471329,0,-0.0605850637572165,0,0,0,0,0,0,0,0.0157176563792653,0.14457645858498,-0.136930996877188,0,0,0,0,0.34341376703206,0.0216061390238975,0.0177552898333495,-0.0802782867521161,0,0,0,0,0,0
