,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X002271.SZ,X600011.SH,X000708.SZ,X600660.SH,X002460.SZ,X600886.SH,X000786.SZ,X600801.SH,X600176.SH,X601898.SH,X600362.SH,X600010.SH,X601600.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600426.SH,X600795.SH,X600111.SH,X600688.SH,X600027.SH,X600299.SH,X601992.SH,X002080.SZ,X600803.SH,X000932.SZ,X002466.SZ,X000301.SZ,X002353.SZ,X600219.SH,X600486.SH,X600529.SH,X000723.SZ,X002075.SZ,X000027.SZ,X002409.SZ,X600612.SH,X601158.SH,X600315.SH,X000878.SZ,X000898.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0418300291729864,0,0,0,0.0474189700741704,0,0,0,0.0249820538098715,0,0.0333186083872236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292127695220424,0.0620820947055428,0,-0.0566391786404486,0.0290970839493347,0,0,0,2.16840434497101e-19,0,0,0.0387979591529182,0,0,-0.0214261375113123,-0.0028439745080073,0.00890167520659968,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0359771869503692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0274708471204972,0,0,-0.0297178204331403,0,0,0,0,0.0280384304177707,0,0.100807604809886,0.0927770375185901,0,-0.00501789200357664,0.0219108843536558,0,0.0173293733557635,0,0,0,0,0.0744777693730086,0,0,0,-0.00539159019787451,0.0121096815178464,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0588710619086902,0,0,0,0,0,0,0,0,0,0,0,0.332709195084452,0.0984901050952419,0,0,0,0,0,0,0,0,0,-0.0193793259595015,0,0,0,0,0.0156965621141381,0,-0.0083032563116168,0,0,0,0,0,0,0,0,0,0,0,-0.00481844431513823,0.00408190900726833,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0857883554539382,0,0,0,0,0,0,0,0,0,0,0.0989082052071935,0,0,0,0.180536611755812,0,0,0,0,0,0,0.0164768973273508,0,0,0,0,0,0,0,0.041933782712798,0,0,0.0126123985129377,0,-0.0267033896010475,0,0,0,0,0,0,0,0.0484768875471279,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.205651002746695,0.200438643806181,0,0.0980617569847943,0.230134291026296,0,0,0,0,-0.06837786215389,0,0,0,0,0,0,0,0,0.319887634747174,0,0,0,0,0,0,0,0,0,0.156354715839166,0,0,0,0,-0.0686612866235323,0,0,0,0,0,0,0,-0.00361025356838337,0,0,0,0.00226846970829418,-0.029855183731279,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.064575342648346,0,0,0,0,0,0,0,0,0,0,0.0887036870170093,0,0.099503932829733,0,0,0,0,-0.00128040877838219,0,0,0,0,0,0.00264702703151975,0.15225842176421,0,0,0,0,0,0,0.0866084136179973,0,0,0.0595994868044132,0,0,0,0,0,0,-0.00784543939121502,-0.00863235382279977,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0112143756003985,0,0,0.0823540134858491,0,0,0,0.00664664302949683,0,0,0,0,0,-8.67361737988404e-19,0,0,0.477838203265966,0,0,0,0,0,0,0,0,0,0,0.0350356080057816,0.025647253822301,0,0,0,0,0.0883982996105807,0,0,0,0,0,0,0.220612446553397,0,0.0178601306617416,0,0,0.0106092599653879,0,0.00170702631247463,-0.0244017498478418,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.0653124188059462,0,0,0,0,0.29949878169887,0,0,0,0,-6.93889390390723e-18,0,0.0889949547355908,0,0.184504544289564,0,0.053834483623377,0,0,0,0,0,0.00906597742865805,0,0,0,0.0649476507742461,0,0,0,-0.0581446573408946,0,0,0.0552310711268666,-0.182885624333402,0,0.335366733549076,0.0783385167515434,0,0,0,0.0530535200933707,-0.00147616042948756,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0979166448369786,0,0.181032188247783,0,0,0,0,0,0,0,0.182038745342728,0,0,-0.206369299684787,0,0,0,0.803731657920523,0.0805242533047167,0,0,0,0,0.0261288318947333,-0.188786091502195,-0.0153636033450467,0,0,0,0,0.0732870315467414,0,0,0,0,0,0,0,0,0,0.0491796482663514,0.021593022916443,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636836213729501,0,0,0,-0.0838991894324603,0,0.147237266632546,0,0,0.122854525785709,0,0,0,0.0636913876442977,0,0,0.0233154035003833,0,0,0,0.267030262888774,0,0,0,0,0,0,-0.0176041626981801,0,0,0,4.33680868994202e-19,0.0367417284196597,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.162944933917482,0,0,0,0,0,0,0,0,0.111091716595682,0,0,0,0,0,0,0.0695241468942718,0,0,-0.0222016556205015,0,0,0,0,0,0,0,0,0,0,-0.0719978906032719,0,0,0,0,0,0,0.12722736103167,0,0.113595092570301,0,0,0,0,0,0,0,-0.00973361325726617,0.0204828446821717,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.224048304314281,0,0,0,0,0,0,0,0,0,0,0,0.135139526866361,0,0,0.0736233125430915,0,0.00147523439132238,0,0,0,0,0,0,0,0,-0.054684016019456,0.489147777708933,0,0,0,0,0.0390923074710207,0,0,0.103127758173471,0.193606966984098,0,0,0.0431039811833757,0,0,0,0,-0.0666848089245781,0.00627336856729109,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,-0.0192725089213514,0,0,0,0,0,0,0.175765299075695,0,0,0,0,0,0.15320108369805,0,0.189727272929458,0,0.0528267263378514,0.030395810696972,0,0,0,0,-0.0644193088291806,0.0297262197916238,0,0,0,0,0,0,0,0,0,0.027169728825706,0,0.0475156493578967,0,0,0,0,0,0,0.0232779315946547,-0.00640324596575171,0,0,0,0,0,0
