,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X600886.SH,X002271.SZ,X601898.SH,X600010.SH,X002460.SZ,X601600.SH,X600801.SH,X000792.SZ,X600660.SH,X600362.SH,X600188.SH,X600688.SH,X600795.SH,X000786.SZ,X600352.SH,X601991.SH,X601992.SH,X600027.SH,X600111.SH,X600299.SH,X600489.SH,X600176.SH,X002466.SZ,X000723.SZ,X000401.SZ,X000553.SZ,X600426.SH,X000898.SZ,X601158.SH,X600219.SH,X600516.SH,X000932.SZ,X000883.SZ,X000709.SZ,X600583.SH,X000027.SZ,X002353.SZ,X600612.SH,X000630.SZ,X600486.SH,X600126.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.22195662713692,0,0,0,0,0,0,0,0,0.108173472468581,0,0,0,0,0.115188217529105,0,0,0,0.0221594671964045,0,0.0844866371580558,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.00465632842134546,0,0,0,0,0.202483075775772,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.324163999388505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223815836116251,0,0,0,0,0,0.00640421713767194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100354853053073,0,0,0,0,0,0,0,0,0,0,0,0.0636745448048599,0,0,0,0,0.018220004998111,0.0051039002686772,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.485611548303453,0,0,0,0,0,0,0.0771214275489763,0,0,0,0,0,0,0.0727961432514208,0,0,0,0,0,0,0,0,0.0388622210050664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.046682806733367,0.0388161332971861,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.306409128723453,0,0,0,0.024425720034933,0,0,0,0.0316378570117353,0,0.419975592804485,0,0,0,0,-0.0211786121521614,0,0,0,0,0,0,0,0,0,0,0.00504998019162677,0,0.150373122455457,0,0,0,0,0,0,0,0,0,-0.0140147453547661,0,0,0,0,0,-0.0575999963489808,0,0.0066663034776202,-0.000380787263810202,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.217605427646939,0,-0.0319382867834498,0,0,0.0335020181988842,0,0,0,0,0,0,0.307641406078297,0,0,6.93889390390723e-18,0,0,0,0,0,0.0917232754784763,0,0,0,0,0,0.0580471004763621,0,0,0.0329691262078696,0,0,0,0.0110619980531474,0,0,0,-0.182884843160263,0,0
X600019.SH,0,0,0,0,0,0,0,0.101342228880946,0.116019735452066,0,0,0,0,0,0,0,0,0,0.357971816647521,0,0.0267135248239883,0,0.0836710082890949,0,0,0.0459228593162081,0,0,0,0,0,0.0284579489411045,0,0.0452458834195079,0,0,0,0,0,0,0,0,0,0.093911609132992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0372209442239922,0,0,0,0.156469860093739,0,0,0,0,0,0,0,0,0.809579139619118,0,-0.00355179825268479,0,0,0.0219611321413801,-0.0398574295878814,0,0,-0.025067027379243,-0.00443988499803653,0,0,0,-0.0112568373253531,0,0,0.244572518149729,0,0,0,0,0.053432269916918,0.0124524697982016,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15392569198484,0,0,0,0,0,0,0.156494660457,0,0,0,0,0.157067825662449,0,0.0825382504596829,-8.67361737988404e-19,0,0.111869116513585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274866115128977,0.127817764884196,0,-0.0228785603686193,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0558709670769507,0,0,0,0,0,0,0,0.0601139896464778,0,0,0,0,0,0,0.0403602900788176,0,0,0.0577587982036538,0,0.0756462507797944,0.444363566553702,0,0,0,0,0,0.00577620703937045,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127914437178849,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.0260101484877443,0.355803950442001,-6.93889390390723e-18,-0.0324732752479215,0,0,0,0,0,0,-0.0171127693817135,0,0,0,0,0.124371630329972,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13364456675463,0,0,0,0,0,0,0,0,-0.0352719429581415,0,0.00553421998591308,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137629584777734,0,0,0,0,-0.138944278953606,0,0.0231893867548007,1.0842021724855e-19,0,0,0,0,0,0.135036209398985,0,-0.045705121701308,0.0762754839613882,0.0335242685915821,-0.0891081587679254,0,0,0,0,0,0,0.109120442991658,0,0.319002481818423,0,0,0,0,0,0.0951894670139099,0,0.0761230313525042,0.0229809396369848,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.00746180299824411,0,0,0,0,0,0,0,0.0321694044641967,0.17629211040628,0,0,0,0,0.26715695572021,0.0620212180645982,0,0,0,0,0.0576573562295713,0,0,0.0996888464910736,0,0,0,0,0,0,0,0,0,0.0780159920299319,0,0,0,0,0,0.0609292561971505,0,0,0.0713946371080533,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466514694186254,0,0,0,0,0,0,0.0153338730837634,0,0,0,0,0.113819033025131,0,0,0.118845735868027,0,0,0,0,0,0.0687905885839333,0,0,0,0.426283599698202,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0596741518412659,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0737000263401535,0.333147407324263,0,0,-0.148074007662059,0,0,0,0,0,0,0,0,0,0,0.0373619594307457,0.155330035257685,0,0,0,0,0,0,0,0,0,0,0.321895728337981,0,0.233844103377428,0,0,0.0657146127955249,-1.38777878078145e-17,0,0,0.0351980916308755,-0.0459338285955282,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844492122699374,0,0,0,0,0,0,0.0397972120402979,0,0,0,0,0.0967598982444762,0.0816884288407035,0.123191750995556,0,0,0,0,0,0,0,0,0,0,0.062718363578491,0,0,0,0,0,0.36788529031952,0,0.0345212229749038,0,0,0,0,0.0116113752221184,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.680943872057972,0,0,0,0,0,0,0.464966450597487,0,0,-0.0730008446861863,0,0,0,0,0,0.0514494764672115,0,0,0,0,0,0,0,0,0,0,-0.361036906614663,0.0624506603685184,0.024593796547562,0.245128776483315,0,0.00507997729676293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291032679625831,0,0.0204238004173345,0,0
X000792.SZ,0,0,0,0.183560889704942,0,0,0,0.199523850424061,0,0,0,0,0,-0.192541258609021,0,0,0,0.0747326134190325,0,0,-0.0139915535627626,0,0,0,0,0,0,0,0,0,0,0.220350030696648,0,0,0,0.0773641152610675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187155838433889,-0.0402504511833312,-0.0281759002026934,0.246152103742511,0,0,-0.0430124407714379,0,0
X600660.SH,0,0,0.0749964495073353,0,0.0737815320723635,0,0,0.0415896309878676,0,0,0,0,0,0.214087207305307,0,0,0,0,0,0,0.118970458673696,0,0.140844087947443,0,0,0,0,0,0,0,0,0,0.0568391389901109,-0.0129779247435897,0,0.0961745926187645,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.078048165239707,0,0,0,0,-0.0395874974111044,0.012770129657315,0,0,0,0.0108019200382838,0,0
X600362.SH,0,0,0.0441913902121672,0.137942921257114,0,0,0,0,0,0,0,0,0,0.0801238860726386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0388396522987974,0,0,0,0,0,0,0,0,0.654408511059541,0,0,0.0773617162826947,0,0.0077915113628787,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.0875121772262997,0,0,0.178890675258952,0,0,0,0,0,0,0,0,0.126948534638451,0,0,0.0262207851313048,0,0.091250287932008,0,0,0.00259964151743047,0,0.188344220414809,0,0,0,0,0.153121678229848,0,0,0,0,0,0,0,0,0,0,0.0385158237150085,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.431848066407056,0,0,0,0,0,0.271878940957127,0,0.0309938077640259,0.036651033253383,0,0,0,0,0,0,0,0,0,0,0.0502497288321788,0,0.0530004465465008,0,0,0,-0.131611094985502,0,0.093838868106479,0.0631497149997602,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875593639366515,0,0,0,0,0,0.107757229396175,0,0,0,0,0,0.26049499465877,0,0,0,0,0,0,0,0,0,0,0,0.28483598484213,0,0.114714102418953,0,0,0,0,0,0,0,0,0,0,0.00402202317447137,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.0370054841686799,0,0,0.307795049458847,0,0,0,0,0.118722446780726,-0.00316987327918469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0792600228949132,0.0642982409652206,0.0464130722885119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205721135208215,0.114921450253306,0,0,0.0314280931379208,0,0,0,0.122662055612032,0,0
X600352.SH,0,0,0,0,0.0159231407849215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206160155784604,0.0016350677858382,0,0,0,0.228480078000244,0.0264142597750347,0,0,0,0,0,0.054219365447172,0,0.0853338037417907,0,0,0,0,0,0.185452092742791,0,0,0,0,0,0,0,0,0,0.0335427169174498,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542635605757177,0,0,0.0760434784182178,0,0.0804547300989286,0,0.216911786499671,0.0806690086245559,0,0,0,0,0.0661863495172649,0,0,0,0,0,0.115831029643129,0,0,0,0,0.0232462658995509,0,0.0929217850729402,0,0,0.0400387692088644,0,0.0103310927403687,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258369290507417,0.0225813563813228,0,0,0,0.0384837199424406,0,0,0,0,0,0,0,0,0.114537226170391,0,0,0,0,0.273392760197513,0.00360045664232222,0,0,0,0.0176603761788891,0.000796317194599989,0,0,0,0.0692279593052773,0,0,0.0876441753048184,0,0,0,0,0.0131500454993494,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0745825356602317,0,0,0.495866346806347,0,0,0,0,0.0158276656611957,0,0,0,0,0,0.100739645664138,0.0336099769333691,0,0,0,0,0.00919819089186339,0,0,0,0,0,0,0,0.0401333378957316,0,0,0,0,0,0,0.0650429285741514,0.0642422789864278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09315631294597,0.03310569361934,0,0,0,0,0,0,0,0,0.184189532262375,0,0,0,0,0,0,0,0,0,0,0.15583624005034,0,0,0,0,0.151715547784626,0.148714353671441,0,0,0,0.07619185926859,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.0920521757838256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13131020068911,0,0,0,0,0,0,0,0.0255968286208094,0,0,0.0352295752981343,0,0,0,0,0,0.183559306431242,0,0,0,0.281872619036743,0,0,0,0,0.0738696215984065,0,0,0.0463906065085516,0,0,0,0,0,0
X600489.SH,0.199643965808856,0,0,0,0,0,0.699633630260834,0,0,0,0,0,0,0.0162414050843307,0,0.0852642825832851,0,0,0.00673129992054845,0,0.00512990151039439,0,0,0,0,0,0,0,0,0,0,0.0197087461563016,0.078255282211553,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.00787744312156096,0,0,0,0,0,-0.00701129068221925,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.26306412395287,0,0,0.0898071162956199,0,0,0.0568501303556979,0,0,0,0,0.120942986443706,0.0272098260084455,0,0,0,0,0,0,0.0934697649897203,0,0,0,0,0,0,0,0.00416426996138825,0,0,0,0.173571731337094,0,0,0,0,0,0,0,0,0,0.0204878434287129,0,0,0,0,0,0,0.0142991491445204,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.0898187222969728,0,0.00910444080031183,0.175376071328185,0,0,0,0,0,0.257417892617381,0,0,0,0.329033445676464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670776515624676,0,0,0,0,0,0,0,0.160795908313674,0,0.138380385669649,0,0,0,0.0249528207424239,0,-0.142484378545143,0,0,0,0,0,0,0
