,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X601600.SH,X600547.SH,X600886.SH,X600188.SH,X600795.SH,X600362.SH,X600027.SH,X000898.SZ,X601992.SH,X600111.SH,X600176.SH,X600516.SH,X002466.SZ,X000629.SZ,X600299.SH,X000709.SZ,X002460.SZ,X600808.SH,X600352.SH,X600219.SH,X300072.SZ,X000825.SZ,X600801.SH,X600339.SH,X601158.SH,X002110.SZ,X000553.SZ,X600489.SH,X600583.SH,X000883.SZ,X000786.SZ,X601699.SH,X600426.SH,X000301.SZ,X000630.SZ,X000792.SZ,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0.127884617643982,0,0.00862277252240936,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122420737450324,0,0,0,0,0,0,0,0,0,0,0.00210750070605499,0.00634292088317439,0,0,0.0156211554475893,0,0.169200833073368,0,0,0,0.127219416132215,0,0,0,0,0,0,-0.0964915165494812,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,-0.00521819300677533,0.0415098022745852,-0.0439959766909206,-0.0631599561484552,0,0.06302810977229,0,0,0,0,0,0,0,0,0,0,-0.0105277512996109,0,0,0,0,0,0,0,0,0,0,0,0.273141799165936,0,0,0,0,0,0.579951583302087,0,0,0,0,0,0,0,-0.0037305896489372,0,0,0.0208393612358453,-0.0305594852341068,0,0,0,0,0,0
X600886.SH,0,0.0226889419054393,0,0,0,0.232400375857889,0,0,0,0,0.0960536753969208,0,0,0,0,0,0,0,0.0451195366146628,0.0694393009339898,0,0,0.115738606348052,0,0,-0.0159077291536114,0,0,0,0,0,0,0,0.0467035151755891,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.0050207095774177,0.00581848051997611,0,0,0,0,0.0144400217187477,0
X600188.SH,0,0,0.67409577050336,0,0,0,0,0,0,0,0.0160245076190107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156177975106223,0,0,0,0,0,0,0,0,-0.0391156275545458,0,0,0.0679609086867,0,0,0,0,0,0,0.495644649174712,0,0,0.0370466228089387,0,0,0.0310051403552436,0,0,0,0,0,0,0
X600795.SH,0,0.0712490156109703,0,0,0,0,0,0,0,0,0.0295432588458942,0,0,0,0.0448638106018096,0,0,0.167338136730964,0.116936365839875,0,0,0,0,0,0.0254333487852685,0,0.0479300797082795,0,0,0,0.018967508902216,0.0453663666941093,0,0,0,0.0581238746535983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00586677780210955,-0.0349642638756144,0,0,0,0,0,0
X600362.SH,8.67361737988404e-19,0,0.0262771313612683,0.0485928536214771,0.0394362650810983,0,0.0771868333731957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175105151251043,0.0713094316833657,0,0,0,3.46944695195361e-18,0.0490671594944124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00827999167639015,0,0,0,0,0,-0.0831494249094457,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.500643511239898,0.414351641931073,0.000864493212760638,0,-0.00326585112513695,0,0,0,0,0,0,0,0.569498314591818,0,0,0,0,0,0,0,-0.179807674656506,0,-0.0529159859234357,-0.0138959154758421,0,0,0,0,0,0,0,0,0,-0.029106206557794,0,0,-0.110119359119004,0,0,0,0,0,0,-0.058147257530095,0,0,-0.00224319140758072,-0.0331187951239615,-0.103896403685092,0,0,0,0,0
X000898.SZ,0,0,0,0.0102196771922145,0.58874438720556,0,0,0,0,0,0,0,0.0594740421032263,0,0,0,0,0,0.0254299353075722,0,0,0,0,0,0,-0.0457316496754792,-0.0608955396044737,0,0,0.302376420088317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107578570344562,0,0,-0.0551558150628782,0,-0.153275103158322,-0.0103077731478609,-3.46944695195361e-18,0,0,0,0,0,0
X601992.SH,0,0,0,0.137169041670465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119650458710433,0,0,0.0829877792562815,0,0.346103351109098,0,0,0.0198830225342562,0,0,0,0,0,0.0271293073820787,0.0701817386351691,0,0,0,0.10717645308255,0,0,0,0,0,0,0,0,0,0.0453504200818726,0,0.0311497094092299,-0.0064619910508063,-0.0168750331025172,0,0.0182322140131258,0,0,0,0
X600111.SH,0.096723584049979,0,0,0,-0.0560751080827275,0.0341045570499738,0,0,0,0,-0.0587748261306884,0,0.224826010656728,0,0,0,0,0,0,0,0.0744025871180416,0,0,0,-0.128233629067863,0,0,0,0,0,0.0433942087753804,0.311282969721014,0.0769397417493028,0,0.212662414632363,0,0,0,0,0,0.0550420784122063,0,0.152653288550187,0,0,0,0,-0.052541640034287,0,0.125868526670864,-0.00902244416842325,0.025462480706416,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569572798294061,0,0,0,0,-0.135935718016843,0,0,0,0,0,0,0,0,0,0.0214981637848041,0,0,0,0.10886342045422,0.0182391915695689,0.459233768542226,-0.051471525331616,0,0,0.196118133478238,0,0,0,0.118803559614663,0,0.0622559469487179,0,0,0,0,0,0.023863003830966,-0.121630536234015,0,0,0,0,0,0
X600516.SH,0,0.0661497663238123,0,0,0,0,0,0,0,0,0,0,0.0681726454983165,0,0,0,0,0,0,0,0,0,0,0,0.258361067912598,0,0.019971156616423,0.173281447464396,0.1828944639043,0,0,0,0,0.00457995939102616,0,0,0,0,0,0,0.0593497645075584,0,0.182226617884355,0,0,0,0,0.0626391917141251,0,0,-0.00679545725898991,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.14262360821451,0,0,0.0976318335113321,0,0,0.287482164295413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121604179172994,0.619637168600393,0,0,0,0,0,-0.1305242878279,-0.114077356165147,0,0,0,0,0,0,0,0,0,-0.000868051312425635,0,0,0,0,0.0025456821886059,0.0286989547681436,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,-0.392122903258695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153858511366646,0,0,0,0.607656884743809,0.154872135656365,-0.603506622341449,-0.143599868451495,0,0,0.911440468771778,-0.20341433573746,0,-0.447016204743596,0,0,0,0,0,-0.0239205582453012,0.415758570582695,0,0,0.114306771523627,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.207046374939291,0,0.151222810490075,0,0,0.0741691978221684,0,0,0,0,0.0340885756172321,0,0,0,0.147551438560867,0,0,0,0,0,-0.000667476114555651,-0.0946131627680209,0,0,0,-0.109570771003737,-0.144817234388402,0
X000709.SZ,0,0.0842761459423747,0,0,0.162303160343597,0,0,0,0,0,0,0,0.0954595004347792,0,0,0,0,0,0,0,0,-0.0397725670002554,0,0.0152747391281916,0,0.0183451486501556,0.109185412930412,0,0.0531303017139592,0,0,0,0,0.10638125582552,0,0,0,0,0.00719974266311859,0,0,0,0,0,0,0,0,0.148266176221483,0,0,0.00330976176390887,0,0,-0.0677598160348333,0,0,0,0
X002460.SZ,0,0.228878989403607,0,0,0,0,0,0,0,-0.0235218593418533,0,0,0,0,0,0,0,0,0,0,0,-0.03902714875692,0.123146912328945,0,0.737332109932555,0,0,0,0,0,0,0,0,0,0,-0.00264139753444869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0740107209897568,-0.0716756114350112,0,-0.22503756997887,0,-0.195736303013158,-0.032208145126522,0
X600808.SH,0,0,-0.0755755215095141,0,0,-0.0350800024233102,0,0,0,0,0,0.05705307903104,0,0,0,0,0,0,0,0.545413360153857,0,0,0,0,0,-0.06145106173984,0,0,0,0,0,0,-0.0393545498729087,0,0,0,0,0.270550399118048,-0.115450060182021,0,-0.0508096009860906,0,0,0,0.172390704598994,0,0,0,0.0337365967176382,0,-0.00643624973025556,0,0,0,0,0,-0.0825390204385517,0
X600352.SH,0,0,0,0,0.0813142360575635,0,0,0,0,0,0.041447865713091,0.0618645375482685,0,0,0,0,0,0,0,0,0,0.101812561117813,0,0,0.200602936650021,-0.0182908732540056,0.0377193694144381,0,0,0,0,0,0,0.0435357453019012,0,0,0,0.185926858285206,0,0,0,0,0.199374719377005,0,0,0,0,0.0552626649504918,0,0,-0.0245952944079112,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.0234080307607293,0.101842238092104,0.054421306376944,0,0,0,0,0.132584642675064,0,0,0,0,0,0,0,0,0,0,0,0.0636272491073009,0,0,0.0845810445987743,0,0,0,0,0,0,0,0,0,0.0932141827690243,0,-0.0887409201383989,0.0953424930549563,0,0,0,0,0,0,0,0,-0.0494555937817775,0.0184363428232921,-0.0380610681401144,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.605554624624997,0,0,0.214541478598603,0,0,0.207089306316738,0.242348143684365,0,0,0,0,0,0,0.0124553468771784,0,0,0,-0.00779908345825591,0,0,0,0,0,0,0,0,0,0.268180715572538,0,-0.779408136227302,-0.0461771199596049,0,0,0,0,0,0,0
X000825.SZ,0,0,0,-0.0330855728624223,0,0,0.0488790983797829,0,0,0,0.205277902458201,0,0,0.524249742536274,0,0,0,0,0,0,0,0.255463572944813,0,0,0,0.0664698712403454,0,0,0.208549510248077,0,0,0,0.0555448887508814,0,0,0,0,0,0,0,0,0,0,0.588367868202456,0,-0.0633442597842821,0,-0.287480600760598,0,0,-0.0709124475711654,0.120233812769504,0,0,0,0,0,0
X600801.SH,0,0,0.168630829939496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122644020841323,0,0,0.187489720417669,0.187793925196373,0,0,0.0611989283594462,0,0,0,0,0,0,0,0,0,-0.0605786390928234,0,0.411088785928757,0,0,0,0,0.316605789930002,0,0,0,0,0,0,0,0,0.021667900726161,0,0,0,0,0.062835858577446,0
X600339.SH,0.134755655937889,0,0,0.017512499222086,0,0,-0.0504481395632131,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.0546951498491718,0,0,0.105988455780709,0,0,0,0.0564869043833517,0,0.116622528578489,0,0,0,0,0,0.468835234176436,0,0,0,0,0.249349994208716,-0.155689432277628,0,0,0,-0.0243301573432106,0,0,0,0,0,0,0
X601158.SH,0,0.062672243977456,0,0.0209194611269881,0,0,0,0,0,0,0,0,0.182102064642544,0,0,0,0,0,0,0,0.00454192516172566,0,0,0,0.0532928642816212,0,0,0,0,0,0,0,0,0.000223666829200777,0,0.0725490703105769,0,0,0,0,0,0,0,0,0,0,0,0.0660314410472463,0.0276257339169285,0,0,-0.0019839530877048,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,-0.000540624528778857,0,0,0,0,0,0,0,0.158545894166365,0,0,0,0.0127249976767042,0.026056474617437,0,0,0,0,0,0.0464327438844101,0,0,0,0.0723962194697747,0,0,0,0,0.0661688250566282,0,0,0,0,0,0,0,0,0.0413714250343196,0,0,0,0.110621820849351,0.626479348861188,0,0.00548589677363076,-0.0147682605239527,0,0,0,0,0,0
X000553.SZ,0,0,0,-0.0608440288011249,0,0.0141984512915813,0,0,0,0.102799590943601,0,0,0,0,0,0,0,0,0,0,0,0,0.211534373252499,0.485104666891652,0,0,0.0579908468142138,0,0,0,0,0,0,0,0.104886075694229,0.0657440625594699,0,0,0,0,0.00280734786406105,0,0,0,0.151797645989274,0,0,-0.0516400212158663,0,-0.153784645968626,8.67361737988404e-19,-0.158026224814704,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.0508996996736002,0,0,0,0.732122545589534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311580875496016,0,0,0,0,0,0,0,0,-0.0385741571097071,0.0402738683981227,0,0,0.0819144407837843,0,0,-0.0053414566827166,0,0,0,0,-0.0660384810103656,0
X600583.SH,0.646933134591331,0,0,0,0,0.00343457754179667,0,0,0,0,0.208393870910532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216401847825385,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.513622014084768,0,-0.063631865005183,0.0250154178779901,0,0,0,0,0,0,0,0,0,0,0,-0.0497563195724154,0.0222632541822853,0,0,0,-0.217326652082443,0,0
X000883.SZ,0,0,0,0.0662757207771949,0,0,0,0.057075765681008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300470113474866,0.0669380962470092,0,0,0,0,0.0400358564802201,0,0,0,0.109091216886998,0.0195296845025789,0.0569933276938551,0.0525238303917838,0,0,-0.00368787547772049,-0.0440663584066901,0,0,0,0,0,0
X000786.SZ,0,0,0,0.178140930788265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100045313419269,0,0,0,0,0,0,0,0.0190447680999799,0.279342832820174,0,0,0,0.0317308718524108,0,0,0,0.300157871448463,0,0,0,0,-0.125521908248573,0.314286169882342,0,0,0,0,0,-0.0345422004489214,-0.0345624631733794,0,0.019670105739644,0,0,-0.081024868006614,0
X601699.SH,0,0,0.326038551658255,0,0,0,0,0,0,0,0,0,0,0,0,0.0694668105014783,0,0,0,0.0585839475155363,0,0,0,0,0,0.132731413420997,0,0,0,0,0,0,0.0967503498432181,0,0,0,0,0.0730073130589539,0,0,0.0279762417317966,0,0,0,0,0,0,0.088877373915699,0,-0.0147591485172484,0.018373864254128,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0.288408431680499,0,0,0,0,0,-0.021356792097358,0,0,0.264581108914225,0,0,0,0,0,0,0.0295634227579145,0,0,8.67361737988404e-19,0,-0.185945881253021,0,0.485283173242582,0,0,0.218631839430445,0,0,0.00497069932492378,0,0,0,0,0,0,0.284114877880326,0,0,0,0,0,0,0,0,0.0898393302700195,-0.231218290900928,0,0,0,0.0077156089695423,0
X000301.SZ,0,0,0.117239896135231,0,0,-0.103525289874238,0,0,0.15248499272773,0.373647762805635,0,0,0,0,0,0.216832138612201,0,0,0.061981850885934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711009647762761,0.291659426841921,0,0,0,0.0942087889571419,0,0,0,0,0,0,0,0.0559686239843166,0,0,-0.0322220713498263,0,0,0.0462616157394031,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.0215445019197739,0,0,0,0,0,0,0,0,0,0,0,0,0.124028222670607,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0.00621235548103596,0.0225125396226055,0,0,0,0,0,0,0,0,0.0884606352434518,0.013728749402083,0,0.143407396148946,0,0,-0.0341016503015876,0,0,0,0,0,0,0
X000792.SZ,0,0,-0.0286835943569207,0,0,0,-0.198673837965921,0,0,0,0,0,-0.0555611425732671,0,0,0,0,0,0,-0.00731467049531441,0.809095507630475,0,0,0,0,0,0,0,0,-0.0816508098016011,0,0,0.334416078106859,0,0,0,0,0,0.141607827278709,0,-0.0484873299213239,0.162716208729006,0,0,0,0,0,0,0,0,-0.00951829972074042,0,0,0,0,0,0.0687255507566621,0
X000932.SZ,0,0,0,0,0.00809689049600059,0,0.0299632567605272,0,0,0,0,0,0,0,0,0.162966521863674,0,0,0.0293643267928085,0.0593949616258003,0,0,0,0.0459888736402907,0.00901750067860286,0.0169938989438824,0,0,0,0.0998667965833871,0,0,-0.0686428315162185,-0.033453836755197,-1.0842021724855e-19,0,0,0.638161953140325,0,0,0,0,0,0,0.0399772439063885,0,0,-0.0133299436740816,0,0,-0.0202675168336105,0,0,0,0,0,0,0
Change_TY3M,-0.171488805422016,0,-0.196070250795951,0,0,0,0,0,0,0,0,0,0,0,0,-0.0361724649198102,0,0,0,0,0,0,0,0,0,0.154997639218471,0,0,0.110901273742303,0,0,0,-0.147361418008431,0,0,0,0,0,0,-0.370280710112413,0,0,0,0,0,0,0,-0.222297469959947,0,0,0.0112197146487366,-0.191738615517131,0,0,0,0,0,0
Slope,0,0,0,0,-1.38777878078145e-17,-0.20347418803129,-0.424206674542823,0,0,0,0,0,0,0,-0.67459693547067,0,0,0,0,1.02209253526975,-0.1445977583445,0,0,0,0,0.151718627452168,0,0.56998021005236,0,0.275749365068776,0,0,-0.245491711368957,0,0,0,0,0,0,0.665892144890305,0,0,0,0,0,0,0,-0.0161137359119713,-0.11193816210799,0,0,0.501202798639764,0,0,0,-3.55147177196554,0,0
TED,0,0,0,0,0,0.0917325224690086,0,0,-0.312884514256206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233119022082203,0,-0.156848006018407,0,0,0,-0.0200560822276122,0.178314670068982,0,0,0,-0.104425097994643,0,-0.36671239361651,0.109988999805934,0,0,0,0.163026776194793,0,0,0,0,-0.675888635018875,0.42105655275067,0,0,-0.297888378443941,0,0.724948713470681,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0180833110196513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493093961238825,0,0,0.0652983486702107,0,0,0,0,0,0,0,0,0,0,0.026590099321088,-0.0407980414272521,0,0.128281454197944,-0.0715017810669573,-0.165402680770804,0.0662299922361042,0,0,0,0,-0.0170612662172425,0,0,0,0,0,-0.0774485712253898,0
MKreturn,0,0,0,0,0,0,0,-0.0886887473483105,0,0,0,0,0,0,0,-0.100166902404487,0,0,0,0,0.0388902024751352,0,0,0,0,-0.117522406745218,1.73472347597681e-18,-0.0497425717589157,0,0,0,0,0.0146622246657614,-0.0293707054140901,0,0.090564340933502,0,0,0,-0.275441501378682,0,0,0.141573659781345,-0.141869619620472,0,0,0,0,0,0.0352351562560817,0.0117120601694899,-0.0866664430516907,0,0,0,0,0,0
MKvol,0,0.00525557969410652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177099338831365,0,0,0,0,0,0,0,-0.000340133383847984,0,-1.62617830489931e-05,-0.00316206671294782,0,0,0,0,0,0,0,0,0,0,0,-0.000605446692850657,0,1.0842021724855e-19,-0.00133234541199662,0.00182278466902748,0,0,0,0.0319579119674278,0.00609549239242064,0
CarbonVol_Shenzhen,0,0.108342461267081,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.0630081563131275,0,0,0,0,0,-0.0401054962085512,0,0,0,0,0,0,-0.0130912524095036,0,0,0,0,0,0,-0.016158501303949,0.0531843438454268,0,0,0,0,0,0,0,0,0,0,-0.0910041912601318,0,0,0,0,0,-0.133601974317483,0.0927557437809052,0,0,0,0,0.671713110185578,0
CarbonVol_Guangdong,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0289419087556765,0,0,0,0,0,0,0.00653156276876999,0,0,0,0,0,0.0124197096869594,0,0,0,0,0,0,0,0,-0.00795905744889361,0,0,-0.00618110515194071,-0.00814906903811529,0,0,0,0.710036495005527,0,0
CarbonVol_Hubei,0,0,0,0.00130608072501469,0,0,0,0,0,0,0,0,-0.00225344594062753,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00103125022281672,0,0,0,0,0,0.000268245332549701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00492588886707389,-0.0010345507493793,0,0,0,0,0.0734124471011673,0
