,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X601991.SH,X600547.SH,X600688.SH,X601600.SH,X600660.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X000898.SZ,X600027.SH,X600111.SH,X600516.SH,X601992.SH,X002466.SZ,X600299.SH,X600176.SH,X000629.SZ,X000709.SZ,X002460.SZ,X600808.SH,X600352.SH,X600801.SH,X600219.SH,X000825.SZ,X300072.SZ,X002110.SZ,X600489.SH,X600339.SH,X601158.SH,X000553.SZ,X000786.SZ,X600583.SH,X600426.SH,X601699.SH,X000883.SZ,X000932.SZ,X000301.SZ,X000630.SZ,X000408.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.168406585068775,0,0,0,0,-0.0476467337389774,0,0.198763052520978,0.0137539867494274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224354021057297,0,0,0,0,0,-0.0544237293413559,0,0,0.179358396557674,0,0,0,0.0320510354603097,0,0,0,0,0.336042491075914,0,0,0,0.00690486380124079,0.0338607023363505,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.296151993421723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116499964815169,0,0.00242791530003362,0,0,0,0.316672763792737,0,0,0,0,0,0,0.046528304931959,0,0,0.0805139607500706,0,0.156006505043812,0,0,0,0,0,0,0,0,0,-0.0338393610937634,-0.00763325959012594,0.0585709856387316,0,0,0,0,0,0
X601088.SH,0.0833515687994876,0,0,0,0,0,0,0,0.13304269080036,0,0.0145702828576027,0,0.131874443516862,0,0.120211508191252,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.044148014232318,0,0,0,0,0,0.0873442090620015,0,0,0,0,0,0.0387962847290084,0,0,0,0,-6.93889390390723e-18,0.0568640117469006,0,0.0351150986247513,0.0489648256266733,0,0,0,0,0.0172639965240386,0,0,0,0,0,0
X600585.SH,0,0,0.0923721572328234,0,0,0.0788195607126531,0.0874535570830663,0,0,0,0,0,0,0,0,0,0,0,0.0928153316014144,0,0,0.0153464490210899,0,0,0,0,0.0364080972997516,0,0,0,0,0.531776299355467,0,0,0,0,0,0.0764942200532132,0,0,0,0,0.0129715509515423,0,0,0,0,0,0,0,0,0.00719142685730627,0,0,0,0,0,0
X600019.SH,0,0.105945657114749,0,0.0942865110092133,0,0,0.0151545739128701,0,0,0,0,0,0,0,0,0,0,0,0.549475542239405,0.00479754343441102,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0554689240241416,0,0,0,0,0,0,0,0,0,-0.0343237498744282,0,0,0,0.130491502256985,0,0,0,0,-0.00175708532731395,0,0,0,0,0,0.0669687674613202,0
X600011.SH,0.00428572150069879,0,0,0.0501267532208839,0,0,0.0246383216199484,4.33680868994202e-19,0,0,0,0,0,0,0,0.105554366546706,0,0,0,0.746930117997554,0,0,0.0490452508234341,0.010504649861434,0,0,-0.0222413682072849,0,0,0,0,0,0,0,0,0,-0.122781623309385,0,0,0,0,0,0,0,0,0,0,0,0.0404205242315234,0,0.0113442188697035,0.0324659293310481,0,-0.0273892063587792,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190828884223749,0,0,0,0,0,-0.421796408596721,0,0,-0.338040107078963,0,0,0,0.259346829479163,0,0,-0.530787332051921,0,0,0,0,0,0.414266159637357,0,0,0.151990490335291,0,0,0.0240730559424947,-0.214529151061059,0.00591649786524004,0.0426181098113271,0,0.152927926439838,0,0,-0.0278592109789683,0
X600010.SH,0.163238114086809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011518226665832,0,0.0788815015803025,0.0479752585009317,0.182735888639881,0,0,0.00847400778180734,0,0,0,0,0.00887922795227072,0,0.000101801109077849,0,0,0,0.0273052924111139,0,0,0,0,0,0,0,0.106246673725113,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0.0403423579873131,0.269795222349255,0.270157568896496,-0.0624538256795523,0,0,0,0,0,0,0.0602939974679151,0,0,0,0.0568769322689417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356669268722669,0,0,0,0,-0.00663629745149179,0,0,0.0124604892151265,0,0.0169551726289635,0,0,0,0,0,0,0.251478915478096,0,0,0,0.0242802268963703,-0.0419103037330288,0,0,0,0,0,0
X601991.SH,0.00521089622820727,0.0536206474058939,0,0,0,0,0,0,0.131090653543478,0,0,0,0,0.0762456245978987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724977855401406,0,-3.46944695195361e-18,0,0.0460158203606106,0,0,0,0,0,0,0.00531856455937152,0,0,0,-0.0249214885181257,-0.0151752020637297,0,0,0,0,0,0
