,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600188.SH,X600019.SH,X600011.SH,X002460.SZ,X000792.SZ,X002466.SZ,X601898.SH,X601600.SH,X000708.SZ,X600111.SH,X600547.SH,X000301.SZ,X600660.SH,X600010.SH,X600886.SH,X000877.SZ,X002271.SZ,X600426.SH,X600795.SH,X600362.SH,X600027.SH,X601699.SH,X600176.SH,X600803.SH,X601991.SH,X000983.SZ,X000786.SZ,X600489.SH,X600160.SH,X600995.SH,X000807.SZ,X000629.SZ,X600378.SH,X600219.SH,X000408.SZ,X000932.SZ,X000933.SZ,X600096.SH,X000723.SZ,X600688.SH,X002080.SZ,X000539.SZ,X600801.SH,X600157.SH,X300037.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0955591145004822,0,0,0,0,0,0,0,0,0.0510963298528694,0,0,0,0,0.0681430117364281,0.0159583101663668,0,0,0,0.0698493979295536,0,0,0,0.0189388221335302,0.0660837806445658,0,0,0,0.0131093883403793,-6.93889390390723e-18,0,0,0.146906016222052,0,-0.0719183252034468,0,0,0,0,0.0264591990632164,-0.0298976578227787,0,0,0,0,0,0
X600028.SH,0,0,0,0.00931655789073307,0,0,0,0,0,0,0,0.0612845877141984,0.0830259705429371,0,0,0,0,0.0338889920506962,0,0,0,0.0720308960688798,0,0,0.118675666353882,0.0336408486579225,0,0,0,0.0770696535005046,0,0,0,0,0,0,0,-0.0333148926167074,0,0,0.0572313799714366,0,0,0,0,0,0,0,0,0,0.0282518170470801,0.00125422724614778,0,0,0,0,0,0,0
X601088.SH,0.183249514838856,0,0,0,0,0.111646284256496,0,0,0,0,-0.0414192656292277,0,0.094606533732604,0,0,-0.041150030750685,0,0,0,0.0244195435604883,-0.00170246582099896,0,-0.0322283191113154,0,0,0,0.131675982661831,0,0,0,0,0.12330913603059,0,0,0,0,0,-0.0156482099863018,0,0,0.00736035716075727,0,0,0,0,0,0,-0.0257242135191908,0,0,0,-0.0120818810769378,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,-0.0131114937551576,0,0,0,0,0,0,0,0.143971924587095,0,0.256627353274486,0,0.00142055580547616,0,0.308338364570437,0,0,0.0178963153667196,0,0,-0.0622749946216736,0,0,0,0,0,0,-0.0764468329512298,0,0,0,-0.210032353018424,0.197994310701315,0,0,0,0,0,-0.138887567206286,0,0,0,0,0.0211198886954908,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630183949662712,0,0,0,0,0,0.24005929615013,0.0273074301042498,0,0,0,0,0,0,0,0,0.0449505261356081,0.158275504759279,0,0,0,0,0,0.0776302682551945,0,0,0,0,0,0,0,0,0.0154467488546109,0.271275503172374,0,0,0.0240552133581059,0,0.00831488812220065,0,0,0,0,0,0
X600188.SH,0,0,0.0901119236934786,-0.19035024052498,0,0,0,0,0,0,0,0.493785547399314,0,0,0,0,0,-0.109703649390954,0,0.20965393554325,0,0.029000775740129,0,0,0,0,0.0784126175758574,0,0,-0.0132700823872046,0.231782500204393,0,0,0,0,0.116321213954069,0,0,0,0,0,0.075498534696021,0,-0.437563475743132,0,0,0.0447681943085145,0,0,0,0,-0.00282128834875982,-0.00206847505103654,0,0,0,0,0,0
X600019.SH,0,0.0926238509634032,0,0,0,0,0,-0.0444033421781943,0,0,0,0.259411440376997,0.0557844313907518,0,0,0.016882228187253,0,0,0,0,0,0.159715288998103,0,0,0,0,5.42101086242752e-20,0.213058893941227,-0.0197943236820897,0,0,0,0,0,0,0,0,-0.00523655032912255,0,0,0,0,0,0,0,0,0,0,0,0,0.0652154718085734,0.00111349736589824,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.129314306567618,0,0,0.0295457000444515,0,0.0497438680242292,0,0,0,0,0,0.0334931641164969,0.0390991973261509,0,0,0,-0.040451294114117,0,0,0,0.548374040160801,0,0,0.0896082220433177,0,0,0.14739840448574,0,0,0,0,-0.180349564660653,0.113827890398283,0,0,0,-0.162977157965337,0,0,0,0,0,0,0,0,0,0,0.00509822930109146,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.558985949057102,0,0.000452412660529123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698195802317545,-0.0201246612940623,0,0,0,0,0,0,0,0.131245700552597,0,0,0,0,0,0,-0.0534573360581791,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.0322178670651099,0.0171715886980124,0,0.152154424989244,0,0,0,0,0,0,0.0465070963119771,0,0,0,0.0604223715587909,0.159930312427586,0,0,0,0,0,0,0,0.0396845838301511,0,-0.0826340362085695,0.03325502120394,0,0,0,0,0,0,0,0,0,0,0,0,0.0727833934664016,0,0,0.0684912822158954,0,0,0.0126290792309462,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-0.0826891380097552,0,0,0.551065992883896,0,0,0,0,0,0.0764429071316984,0,0,0,0,0,-0.0377650381955792,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0627336242106195,0,0,0,0,0.142371376071092,0,0.0931595110818343,0,0,0,0,0,0,0,0,0,-0.0686979327914159,0,0.0114644183466127,-0.0726249957328574,-0.0377278316132182,0.0586859111355246,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.357244427658568,0,0,0,0,0,0,0.00773211595182579,0,0,0,0.00682653120157774,0,0,0,0,0,0,0,0,0.0924763938520232,0.0189111768658899,0,0,0,0.112123270128951,0,0,0,0,0,0.172148453040405,0,0,0,0,0.0819329690602052,0,0,0,0,0,0,0,0,0.0155991021216243,0,-0.000804108796019812,0,0,0,0,0,0
X601600.SH,0.120379669589853,0,0,0,0,0,0.112169817208522,0,0.0147585186185757,0,0,0.0169933076166365,0,0,0,0,0,0,0,0,0.127276176756878,0.0353827287082369,-0.010005900078561,0,0.513524175024354,0,0,0,0,0,0,0,0,0,0.100840133642442,0,0.02330611153199,0,0,0,0,0.175143464920026,0.0661394145627265,0,0,0,0,0,0,0,0,0.00369334908105664,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.179396034247535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00845244595231925,0.00955101849230465,0,0,0,0.102226020887808,0.084538294779475,0,0,0,0,0.0699248618616196,0,0,0,0.00014439277238143,0,0,0,0,0,0,0,0,0,0,0.0492192958995122,0,0,0,0,0.0257213551674812,-0.0261149324426462,0,0,0,0,0,0
X600111.SH,0,0,0,-0.0285068677186842,0,0,0,0,0,0,0.0991450554529544,0,0,0,0,0,0,0,0.178204175742776,0,0.138037298975211,0,0,0,0,0,0,0,0.164792203735047,0,0,0,0,0,0,0.180551789434111,0.155599642157747,0,0,0.0661866228113554,-0.212267297807917,0.14610048723639,-0.131284850955831,0,0,0,0,0.0204943364595891,0,0.180314407277807,0,0.00127161452241183,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.0780676832358379,0,0,0.119295026784803,0,0,0,0,-0.156311684245233,0.0373303348526812,0.275062511444716,0,0,0.147645057013737,0,0,0,0,-0.0108834557141497,0,-0.0897061589277842,0,0,0,0.556472780118054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497334004254439,0,0,0,0,-0.02253485737919,0.00935789626974853,0.240633563363485,0,0,0,0,0
X000301.SZ,0,0,0,-0.0571843264707081,0,0,0,0.138455777254124,0,0,0,0,0,0,0.156519283969659,0,0,0,0,-0.0861895461674506,0,0,0.1745450739853,0,0,0,0,0,0,0,0,-0.0998810875036282,0,0,0,0.0195812945957782,0.155341989110827,0.0622260941926326,0,0.0702874646766975,0,0,0.552338841140162,0,0,0,0,0,0,0.234737232765576,-0.171913598402833,0,0.0779806893830921,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612857416062473,0,0,0.00690984064096114,0,0,0,0,0.0199442138905778,0,0,0,0,0,0,0,0,0,0,0,0.0260134293842581,0,0.0527022811019441,0,0,0,0,0,0,0,0,0,0.219803644085741,0.0319505387044896,0,0,0,0,0.0265667145828574,-0.054363358233974,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.318792495819153,0,0.035205559861148,0,0,0,0.147897969048012,0.0424590729954999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215723212960851,0,0,0,0,0,0,0,0,0,-0.0012328817887636,-0.046354273784414,0.026638704697837,0,0,0,0,0,0
