,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600623.SH,X002466.SZ,X600111.SH,X600547.SH,X600157.SH,X600362.SH,X600886.SH,X600188.SH,X601992.SH,X600660.SH,X600299.SH,X000792.SZ,X600309.SH,X601158.SH,X600489.SH,X600583.SH,X000883.SZ,X000709.SZ,X300072.SZ,X600352.SH,X000539.SZ,X000898.SZ,X002460.SZ,X000723.SZ,X002407.SZ,X000027.SZ,X600549.SH,X000630.SZ,X002470.SZ,X600021.SH,X600098.SH,X002075.SZ,X600176.SH,X000012.SZ,X000983.SZ,X000060.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0.135127230983663,0,0,0,0,0,0.112633548162483,0.0100882087808616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164083825688248,0,0,0,0.102010791328078,0,0,0,0,0,0,0,0,0,0,0.141031854377755,0,0,0,0,0,0.0407776864689358,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663880322202875,0,0,0,0,0.126442885928772,0,0,0,0.0893077482509898,0,0,0,0,0,0,0,0,0,0,0.0833646726664049,0,0.152761528125545,0,0.0445417448513694,0,0,0,-0.0235041503830596,-0.00981792092579715,0,0,0,0,0,0
X600027.SH,0,0,0,0.33073006538442,0,0,0,0,0,0,0,0,0,0,0.0239035954998017,0,0,0,0,0.0202050427244363,0,0,0,0,0.0606543024575497,0,0,0,0.0979186409730488,0.0816957186949162,0,0,0.0534464661581056,0,0,0,0,0,0,0,0,0,0,0.119253311230073,0,0,0,0,0,0.077829951283905,0,-0.0142701611628686,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951378039249762,0,0,-0.0925518638330233,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58270540519674,0,0,0,0,-1.38777878078145e-17,0,0,0.091815719845926,0,0,0,0,0.143657588031139,0,0.0579995427965983,0,0,0,0,-0.0410558955211081,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.0724676061859019,0.126515353102661,0,0,0,0,0,0.0748438893114246,0,0,-0.0352885794070377,0,0,0,0,0,0,0,0,0,0,0,0.059187924593484,0,0,0,0,0,0,0.470341616996901,0,0.250792394878702,0.156414699532787,0,0,0,0,0,0,0,8.67361737988404e-19,-0.147020781586356,0,0,0,-0.0146550023156599,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.379709823660667,0,0.108834833876452,0,0,0,0,0,0,0.0534551924109482,0,0,0,0,0,0,0,0,0,0,0,0.112759846448828,0,0,0,0,0,0,0.0357816558787918,0,0,0,0,0,0.026667136759099,0.160996990969948,0,0,0,0,0.0259114905540287,0,0,0.0713708107129862,0.13655987291414,0,0,0,-0.0258946910883727,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0310215869332589,0,0,0,0,0,0,-8.67361737988404e-19,0.185135935490595,0,0,0,0,0,0.866260273491811,0,-0.0772930366277884,0,0.038702468843922,0.0315771636470957,0,0,0,0,0,0,0.0245917484982134,0,0,0,0,0.0653507678130545,0,-0.0809498708972316,0,0,0,0,0,0.0345150983840831,-0.044178245679847,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00577794134763279,0,0,0,0.211302389721166,0,0,0.113295318898057,0.1819643237337,0,0,0.0840628917412298,0.0228683238059251,0,0,0,0,0,0,0,0.0536704817305616,0,0.0304231859377829,0.131745583120971,0,0,0,0,0.0619754135846199,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100930326420666,0,0.0676845711779728,0.0446571195644267,0,0,0,0.126209244300343,0,0,0,0,0.0712768066651152,0,0.0768419861117679,0,0,0,0,0,0,0,0,0.138374072540173,-0.0562005654390595,0,0,0,0,0,0,0.0965478472699056,0,0.0812062410165288,0,0.0473434382689067,0,0,0,0,0,0.38326208610179,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.15583317574186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209029527653032,0,0,0,0.0533594228019841,0,0,0.01918714485284,0,0,0.0928829218920071,0,0,0,0,0,0,0.100057048189928,0.0038335963872725,0,0,0.103120658293203,0,0.02133219042943,0.00314960012049752,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.0791350274308132,0,0.00269457470234038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199225639807693,0,0,0,0,0.0477074011961603,0,0,0,0,0,0,0,0,-0.162619189367747,0,0.18158854608457,0,0,0,0,0,0,0,0.487292442325942,0,0,0,-0.0330853366297542,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.14887016264776,0,0,0,0,0,0,0,0.0147689520564479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406751371475071,0,0,0,6.93889390390723e-18,0,0,0.0446324343796071,0,0,0,0,0,0,0,0,0,0,0,0.0882552775735609,0,0,0,-0.0068663500408027,0.0095427120610148,0,0,0,0,0,0
X600660.SH,0,0,0,0.151117818470332,0,0,0.0561768051718674,0.0171499521860347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341988996108579,0,0.106293600481495,0,0,0,0,0,0,0.0249899861177015,0.0295238626563873,0,0,0,0,0.0155225437909156,-0.0343415878968149,0,0,0,0,0,0,0,0,-0.013895446613546,-0.0164325702205001,-0.0715355458056968,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.294437938971823,0.366901614760127,0,0,0,0,-0.043176311655252,-2.77555756156289e-17,0,0,0,0,0,0.0651344940011682,0,0,0,0,-0.0443412885431396,0,0,0,0,0,0,0,0,0,0,0.0745654580030681,0.01280589332389,0,0,0.0211837370961672,0,0,0.30492440426345,0,0,0.0510475240336139,0,0,0,0,-0.0931096808311685,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.136826442483892,-0.00393492796278011,0,0,0,0,0,0.0850055900450112,0.100595972859522,0.0437679626599058,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.0340083123513331,0,0,0.0459612215643989,0.0932844838991915,0,0,0,0,0,0.0592224908229968,0,0,0,0,0,0.0625359878291576,0,0.238355500497513,0,0,0,0,0,-0.00854849536781224,0,0,0,0,0,0
X600309.SH,0,0,0.0884367683653417,0,0,0,0.209976654470025,0,0.125525719594633,0,0,0,0,0,0,0.0942157923898115,0,0,0,0,0,0,0,0.004562132533004,0.10619619258348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10842105313657,0,0,0.0175074955502537,0,0.00399811366010353,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0142592527225271,0,0,0,0,0,0.0270843617196687,0,0.0194237114434346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803183328688674,0,0,0.0307508043746044,0,0.0549740663064475,0,0,0,0.0866813474929493,0,0.0940759428959152,0.150118120118451,0.223053233862472,0,0.0651183123886048,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0571758239927634,0,0.549963340010246,0.131692981613431,0,0,0.0547399184192855,0,0,0,0,0,0,0,0,0,0.0355078782626177,0,0,0,0,0,0,0,0,0,0.0807045987124027,0.082806353313334,0,0,0,0,0,0.0356244398676179,0,0.0135466973098428,0,0,0.0399442203961268,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.190218638941954,0,0,0,0,0,0,0.0559979930099924,0,0,0,0,0.0493061107691709,0,0,0,0,0.383346548309485,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278180438071373,0,0.107336624178967,0,0,0,0,0.163508120928758,0,0,0.0100988387538356,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231214131214451,0,0,0,0,0,0,0,0,0,0.0456055081594989,0,0,0,0.0942790192255983,0,0,0,0,0,0,0,0,0,0.0950648235438974,0.0345902882390367,0.0435822443360633,0.0200236108894175,0,0.319416119386527,0.0274383704005215,0.0579504774786096,0.0555696726168016,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.0310939868232661,0,0,0,0,0,0,0.0521833992811874,0.0361986699376604,0.0422584684719032,0,0.0126277356272573,0,0,0,0,0,0.0507978707783002,0,0,0,0,0,0,0,0,0.0248943559908195,0,0.362285064747501,0,0.0197393604756849,0,0,0.115583274355967,0,0,0,0,0,0,0,0.00818528352915835,0,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0.00161426725129708,0,0,0,0.0265547575867063,0.117295938050285,0,0,0.166881986226531,0,0,0,0,0,0.0582934253091829,0,0,0.367755822535836,0,0,0,0,0,0,0,0,0,0.0842366416551719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.0712573872262432,0.0795285114845431,-8.67361737988404e-19,0,0,0,0,0.0904395978011154,0,0.256559312944852,0.0190477399179937,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0358859798358123,0,0,0,0,0,0,0,0,0,0.273467030615087,0,0,0,0,0,-0.00521695754368195,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137079145464607,0,0,0,0,0,0.0150998938148794,0.104653548808003,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0246558572321874,0,0,0,0.259277688821418,0.0401975432858718,0.113170983934056,0,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.291608498047274,0,0,0,0.0769349722166939,0,0,0,0.041713883864302,0.00040905340122114,0,0,0,0,0,0,0,0,0.215479694952658,0.0298767855383151,0,0,0,0,0,0.0553289765238876,0,0.0621162142159316,0,0,0,0.0331097915313525,0,0,0,0.127396273207257,0,0,0,0,6.93889390390723e-18,0.0397674330263967,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.455995040296746,0.118843222508738,0,-0.0754766798822895,0,0,-0.0111533608748064,-0.177356423044323,0,-0.0380886993264832,0,0,0,0.0963398173245394,0,0,0,0,0,0,0,0,0,0.523206316919542,0,0,0,0,0.0305025417197711,0,0.0490215718798166,0,0,0,-0.0230647674336284,-6.93889390390723e-18,0,0.0535311953269354,0,-0.0425061241468101,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.184151717422925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065637480431326,0.249209953317915,0,0,0,0,0,0.325858264136043,0.00147498347004553,0,0,0,0.0272264654749119,0,0.0208740797729184,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.00874599101969178,0.014732336854289,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,-0.162462498391439,-0.00851093378424249,0.0481420291776328,0,0,0,0,0,0,0.302372277419996,3.46944695195361e-18,-0.0994381067789867,0.0597695125796639,0,0,0,0,0,0.0158981692356278,0,0,0,0,0,0,0,0,-0.0270735670579139,0,0,0.5426163362566,0,0,0,0,0,0,0,0.324473573761249,0,8.67361737988404e-19,0,0,0,0,0,0,0.109496558870396,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443676826811593,0,0,0.0190256986737752,0,0,0,0.0502058436200564,0,0,0,0,0,0,0,0.0884270692277099,0.0564360416579557,0,0.0679765187848633,0,0,0,0,0,0,0,0,0,0,0.21434897812445,0,0,0.134327521901953,0.0700167100685531,0,0,0,0,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,-0.0302305406184995,0,0,0,0,0,0,0.0467010277812616,0,0.492631080673014,-0.0376479435369866,-0.109177495598782,0,0,0.492211613328024,0,0,0,0,0,0,0,0,0,0,0.0244144023962163,-0.141112768947075,0,0,0,0,0,0,0,0,0.181324771961937,0,0,0,0,0,0,0,0,0,-0.0545439572634616,0,0,0.0309637485652753,0,0,0,0
X000630.SZ,0,0,0,0,0.270129171263935,0,0,0,0.0879057166117053,0,0,0,0,0,0,0.0314205664721593,0,0,0,0,0,0,0,0.248143980527376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321912462490386,0,0,0.0482652489267693,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,-0.0393198875870075,0,0,0,0,0,1.73472347597681e-18,0,0,0,6.93889390390723e-18,-0.199835581350313,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0599411743617741,0,0,0,0.00217600989137393,0.00622001032918616,0,0.132200017498166,0.340873449096122,0,-0.0501199364620083,0,0.137607855193509,0.0963282278844283,0.19624221818044,0,0,0.128467166663758,0,0.0701356290655413,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084763262684079,0,0,0,0,0,0,0,0,0,0,0.0601406625786773,0,0.0491452403077859,0,0,0,0,0.161450341363195,0.203308600472924,0,0,0,0,0.0687955336168096,0,0,0,0,0,0.414387916876837,0.047788193052887,0,0,0.0319412768182613,0,-0.0330161083725555,0,0,-0.12295850875707,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517135755662827,0,0,0.0370978272104003,0,0,0,0,0,0.124927490843414,0.0527488647299098,0,0,0,0,0.0533623690848474,0,0,0,0,0,0,0,0,0,0.146485233820274,0,0,0,0,0,0.199119178680755,0.212661741146269,0,0,0,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112248480974105,0.0525000815453065,0,0.264288314810131,0,0,0,0,0,0,0,0,0,0,0,0,0.385081711343408,0,0,0,0,0,0.279986877616225,0.00614659092595443,0,0,0,0,0,0,0,0.0525370333789531,0.0869699998022283,0.23871034192867,0,0,-0.0735797821895187,0,0,0.13704038165629,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135934255384119,0,0,0,0.0516248248677389,0,0,0,0,0,0.205974380592494,0,0,0,0,0.0702397679407947,0.0749554804606882,0,0,0,0,0,0,0,0.0430280411405025,0,0,0,0.15396602274755,0,0,0,0,0.17773041739451,0,0,0.134788973973223,0,0.022027941646981,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126059647775263,0,0,0,0.0292682684308815,0.0539973076261086,0,0,0,0,0,0,0,0,0.00896992730788489,8.67361737988404e-19,0,0,0.0415965143001015,0.108052708706209,0,0,0.0734954339428004,0.0678322660721045,0,0.119492890780997,0,0,0,0,0,0.111951520441263,0.299278167319751,0,0,0,0,0,0,-0.0111148469737273,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0480327113756063,0,0.107938994129639,0,0.103204493982009,0,0,0.151183293132829,0.278894478604169,0,0,0.0929009010841743,0,0,0,0,-0.0486718569481949,0.49051593894793,0,0,0,0,0,0,0,0,0.093880335891558,0,0,0,0,0.0355100392936445,0,0,0,0,0,0,-0.0289976543793788,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.0148779598490248,0,0,0,0,0,-0.0380996179335456,0,0.0555902042824541,0,0,0.364934870634463,0,0.072471769887905,0,0,0,0,0,0,0.193679619980612,0,0,0,0,0,0,0,0,0.00877049823531005,0.131312182933165,0,0.21688655222392,0,0,0,0,0.0441331068348304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787613527040391,0.0697941516465482,0.184519427768422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775786125939946,0,0,0.153259622715804,0,0.139143061093708,0,0.00800323097164587,0,-8.67361737988404e-19,0,0,0,0,0,0.0294827669176037,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863630695583126,-0.035250204066642,0,-0.0412779795050266,0,0,0,0.0555150159563911,0,0,0,0,0,0,-0.00329713806999769,0,0,-0.0916194535091075,0,0,0,0,0,0,-0.00135079123771483,0,8.67361737988404e-19,0,0,0,0.0167586616424477,-0.0429544047568471,0,0,0.059320728440125,0,0,0,0.0434533143022595,-0.20973321377177,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.389266136378385,0,0,0.11197668302091,0,0,0,0.532771454647922,0.351069739318846,0,-0.349643209684367,0,0,0,0,0,0,0,0,0,0,0.581048932041354,-0.255918313945477,0,0,0.20806899189708,0.0798886731778722,0,0,0.344837318998999,0,0,0,0,-0.985620121546083,0,-0.996207459592622,0,0,0.43871684021909,0,0,0.579509437989937,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0.393335467560385,0,0,0,0,-0.114728556458284,0.0321747910906961,0,0.128814031742161,-0.142697686869768,0,0,0,0,0,0,0,0,0,0,-0.176916131874166,0,0,-0.273749420926506,0,0,0,0,0,0,0,0.0341347983650404,0,0,0,0,0,0,0,0.00597870415227895,0,0,-0.521261808023145,0.646800056622686,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0638077038960167,0,0,0,0,-0.0843983038537348,0,0,0.0874203727212689,0,-0.157056790918566,0,0.093355130756107,0,-0.142282095944949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100337696339875,-0.0717452660612378,0,0.0222006869403705,0,0,0,-0.0640152373015177,0,0,0.176714561199647,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0104605440925523,-0.0788335591650545,0,0,0,0,0.0432896931539562,0,0,0,0,0,0,-2.77555756156289e-17,0,0,-0.11520994560591,0,0,0,-0.0308080241279721,0,0,0,0,0,0,0,0.100952711595686,0,0.00317093745742624,0,0,0,0,0,0,0.137897062231762,0,-0.111577701284203,0,0,0,0,0.0234495231894707,0,0.78755094989919,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.0206010756154946,0,0,0,0,0,0,-8.18538377008615e-05,-0.0119656596499466,-0.00384936714983071,-0.0174644769953638,0,0,0.00170255267537394,0,-1.6940658945086e-21,0,0,-0.00758211352094416,0,0,0,0,0,0.0192208765383268,0.00389628923324213,0.00415033921078787,0,0,0,0,0.00444597093893045,0,2.71050543121376e-20,0,0,0,0,-0.00488153491932085,0,0,0,0,0,0,0.00719897554734513,0.0386572838074192,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0088661730864318,0,0.0379637762512472,0.0643051342178833,0,0,0,0,0,-0.021979831700019,0,-0.0505707249875716,0,0,0,0,0,0,0,0,0,0,0.00335226562902572,0,2.16840434497101e-19,0,0,0,0,0,0,0.00536166840249527,0,0,0,0,0,0,-0.0286260179127311,-0.0877054478219744,-0.00138866609959504,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0.00420678792803136,0,0,0.00543717204176214,0,0,0,0,0,0,0,-0.0161318531093772,0,0,0,0,0,0,0,0,0,0,0,0,-0.00235135972550162,0,0.00215653491215145,0,0,0,0,0.00202250621636998,0,0,-0.0140065114915056,0.0106227253062987,0,0,-0.00813446073176328,-0.0295857082054303,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00600278986429731,0,0,0,0,0,0,0,0,0,-0.00866251581695567,0,0,0,0,0,0.0134550824444453,0,0,0,0,0,0,0,0,0,0,0,0,-0.00535515390622007,-0.014798531828281,0,-0.0286317219731527,0,0,0,0,0.00257208719065572,0.0029832917309107,0,0,0,0,0,-0.0303587186973916,0.0460706678956295,0,0,0,0,0,0
